ngram,Frequency,Probability
विविधानि,27,0.005767998290963469
महाबाहुः,21,0.004486220892971587
महाबाहुं,15,0.003204443494979705
महातेजाः,17,0.003631702627643666
योजनानां,14,0.002990813928647725
गोदावरीं,13,0.0027771843623157445
वानराणां,10,0.0021362956633198035
महाभागां,10,0.0021362956633198035
देवतानां,9,0.0019226660969878231
पूरयामास,9,0.0019226660969878231
धारयितुं,8,0.0017090365306558428
पितृपैता,10,0.0021362956633198035
ितृपैताम,10,0.0021362956633198035
तृपैतामह,10,0.0021362956633198035
ृपैतामहं,6,0.001281777397991882
वरारोहां,6,0.001281777397991882
दैवासुरे,6,0.001281777397991882
पूजयामास,5,0.0010681478316599017
कारयामास,5,0.0010681478316599017
नातिदूरे,5,0.0010681478316599017
विमानमिव,4,0.0008545182653279214
अभिषेचनि,4,0.0008545182653279214
भिषेचनिक,4,0.0008545182653279214
िषेचनिकं,4,0.0008545182653279214
रोचयामास,4,0.0008545182653279214
दुःखमिदं,4,0.0008545182653279214
विनिकृतो,4,0.0008545182653279214
कपिराजेन,4,0.0008545182653279214
विमानानि,4,0.0008545182653279214
सुमहानाद,4,0.0008545182653279214
ुमहानादं,4,0.0008545182653279214
सुकुमारी,5,0.0010681478316599017
मृगरूपेण,4,0.0008545182653279214
परितापेन,5,0.0010681478316599017
वेपमानां,4,0.0008545182653279214
कालपाशेन,4,0.0008545182653279214
विजानाति,4,0.0008545182653279214
निषादाधि,5,0.0010681478316599017
िषादाधिप,5,0.0010681478316599017
षादाधिपत,4,0.0008545182653279214
ादाधिपति,4,0.0008545182653279214
दाधिपतिं,4,0.0008545182653279214
धारयामास,3,0.000640888698995941
विदेहाना,3,0.000640888698995941
िदेहानां,3,0.000640888698995941
केनोपाये,3,0.000640888698995941
ेनोपायेन,3,0.000640888698995941
भगीरथोऽप,3,0.000640888698995941
गीरथोऽपि,3,0.000640888698995941
विशालाया,3,0.000640888698995941
िशालायां,3,0.000640888698995941
राममहिषी,3,0.000640888698995941
वसुधायाः,3,0.000640888698995941
चोदयामास,3,0.000640888698995941
जातरूपमय,4,0.0008545182653279214
ातरूपमयं,3,0.000640888698995941
नाभिजाना,7,0.0014954069643238624
ाभिजानाम,3,0.000640888698995941
भिजानामि,6,0.001281777397991882
ाभिजानात,3,0.000640888698995941
भिजानाति,5,0.0010681478316599017
मायाविहि,3,0.000640888698995941
ायाविहित,3,0.000640888698995941
याविहितं,3,0.000640888698995941
चेदमुवाच,3,0.000640888698995941
शरेणैकेन,3,0.000640888698995941
भागीरथीं,3,0.000640888698995941
मृगयूथान,3,0.000640888698995941
ृगयूथानि,3,0.000640888698995941
विजनेऽपि,3,0.000640888698995941
नानाविधै,3,0.000640888698995941
ानाविधैः,3,0.000640888698995941
पुनरागमन,3,0.000640888698995941
ुनरागमना,3,0.000640888698995941
नरागमनाय,3,0.000640888698995941
अपीदानीं,3,0.000640888698995941
सीतामादा,3,0.000640888698995941
ीतामादाय,3,0.000640888698995941
कौबेरमेव,3,0.000640888698995941
पुरुषाणा,3,0.000640888698995941
ुरुषाणां,3,0.000640888698995941
तेषामेवं,3,0.000640888698995941
विरूपामस,3,0.000640888698995941
िरूपामसत,3,0.000640888698995941
रूपामसती,3,0.000640888698995941
ूपामसतीं,3,0.000640888698995941
नियताहार,9,0.0019226660969878231
ियताहारं,3,0.000640888698995941
कामभोगेष,3,0.000640888698995941
ामभोगेषु,3,0.000640888698995941
यातुधाना,3,0.000640888698995941
ातुधानान,3,0.000640888698995941
तुधानाना,3,0.000640888698995941
ुधानानां,3,0.000640888698995941
रामानुजं,3,0.000640888698995941
वारयितुं,3,0.000640888698995941
नाशयितुं,3,0.000640888698995941
परमोदारो,3,0.000640888698995941
कालविदां,3,0.000640888698995941
नूपुराणा,3,0.000640888698995941
ूपुराणां,3,0.000640888698995941
परिहासेन,2,0.0004272591326639607
मेऽविदित,2,0.0004272591326639607
ेऽविदितं,2,0.0004272591326639607
मुनिवेशध,2,0.0004272591326639607
ुनिवेशधर,2,0.0004272591326639607
निवेशधरं,2,0.0004272591326639607
रामरूपेण,2,0.0004272591326639607
पुनरुवाच,2,0.0004272591326639607
उचितोऽयं,2,0.0004272591326639607
महानुभाव,4,0.0008545182653279214
हानुभावो,4,0.0008545182653279214
नाथमकामय,2,0.0004272591326639607
ाथमकामयत,2,0.0004272591326639607
चैवमुवाच,2,0.0004272591326639607
सेवतेऽयं,2,0.0004272591326639607
सिंहनादं,2,0.0004272591326639607
निवारयाम,2,0.0004272591326639607
िवारयामा,2,0.0004272591326639607
वारयामास,2,0.0004272591326639607
तमुवाचाथ,2,0.0004272591326639607
राजधानीं,2,0.0004272591326639607
मातुलकुल,3,0.000640888698995941
ातुलकुलं,2,0.0004272591326639607
इदानीमहं,2,0.0004272591326639607
निपतितां,2,0.0004272591326639607
बभूवतुरि,2,0.0004272591326639607
भूवतुरित,2,0.0004272591326639607
ूवतुरिति,2,0.0004272591326639607
पातयामास,2,0.0004272591326639607
पीडिताना,3,0.000640888698995941
