ngram,Frequency,Probability
पितृपैताम,10,0.003912363067292645
ितृपैतामह,10,0.003912363067292645
तृपैतामहं,6,0.002347417840375587
अभिषेचनिक,4,0.001564945226917058
भिषेचनिकं,4,0.001564945226917058
सुमहानादं,4,0.001564945226917058
निषादाधिप,5,0.0019561815336463224
िषादाधिपत,4,0.001564945226917058
षादाधिपति,4,0.001564945226917058
ादाधिपतिं,4,0.001564945226917058
विदेहानां,3,0.0011737089201877935
केनोपायेन,3,0.0011737089201877935
भगीरथोऽपि,3,0.0011737089201877935
विशालायां,3,0.0011737089201877935
जातरूपमयं,3,0.0011737089201877935
नाभिजानाम,3,0.0011737089201877935
ाभिजानामि,3,0.0011737089201877935
नाभिजानात,3,0.0011737089201877935
ाभिजानाति,3,0.0011737089201877935
मायाविहित,3,0.0011737089201877935
ायाविहितं,3,0.0011737089201877935
मृगयूथानि,3,0.0011737089201877935
नानाविधैः,3,0.0011737089201877935
पुनरागमना,3,0.0011737089201877935
ुनरागमनाय,3,0.0011737089201877935
सीतामादाय,3,0.0011737089201877935
पुरुषाणां,3,0.0011737089201877935
विरूपामसत,3,0.0011737089201877935
िरूपामसती,3,0.0011737089201877935
रूपामसतीं,3,0.0011737089201877935
नियताहारं,3,0.0011737089201877935
कामभोगेषु,3,0.0011737089201877935
यातुधानान,3,0.0011737089201877935
ातुधानाना,3,0.0011737089201877935
तुधानानां,3,0.0011737089201877935
नूपुराणां,3,0.0011737089201877935
मेऽविदितं,2,0.000782472613458529
मुनिवेशधर,2,0.000782472613458529
ुनिवेशधरं,2,0.000782472613458529
महानुभावो,4,0.001564945226917058
नाथमकामयत,2,0.000782472613458529
निवारयामा,2,0.000782472613458529
िवारयामास,2,0.000782472613458529
मातुलकुलं,2,0.000782472613458529
बभूवतुरित,2,0.000782472613458529
भूवतुरिति,2,0.000782472613458529
पीडितानाम,2,0.000782472613458529
ीडितानामत,2,0.000782472613458529
डितानामती,2,0.000782472613458529
ितानामतीव,2,0.000782472613458529
कुमारोऽयं,2,0.000782472613458529
बभूवाभिरत,2,0.000782472613458529
भूवाभिरतो,2,0.000782472613458529
मेघजालानि,2,0.000782472613458529
अभिवादयमा,2,0.000782472613458529
भिवादयमान,2,0.000782472613458529
िवादयमानं,2,0.000782472613458529
छायेवानुग,2,0.000782472613458529
ायेवानुगत,2,0.000782472613458529
येवानुगता,2,0.000782472613458529
बाणेनैकेन,2,0.000782472613458529
पौरजानपदो,2,0.000782472613458529
जटाजिनधरो,2,0.000782472613458529
मानापमानय,2,0.000782472613458529
ानापमानयो,2,0.000782472613458529
नापमानयोः,2,0.000782472613458529
नराधिपतेः,2,0.000782472613458529
वनवासकृता,2,0.000782472613458529
हरिवीराणा,2,0.000782472613458529
रिवीराणां,2,0.000782472613458529
दशनागबलाः,2,0.000782472613458529
महीधराणां,2,0.000782472613458529
सुकृतेनाप,2,0.000782472613458529
ुकृतेनापि,2,0.000782472613458529
सीताधिगमे,2,0.000782472613458529
परमुवाचेद,2,0.000782472613458529
रमुवाचेदं,2,0.000782472613458529
नियताहारा,4,0.001564945226917058
किमिदानीम,2,0.000782472613458529
िमिदानीमि,2,0.000782472613458529
मिदानीमिद,2,0.000782472613458529
िदानीमिदं,2,0.000782472613458529
देवतानामप,2,0.000782472613458529
ेवतानामपि,2,0.000782472613458529
विविधाकार,4,0.001564945226917058
िविधाकारा,4,0.001564945226917058
