word,frequency
नियति,2
करेगी.,58
फेसबुक,93
दोस्ती,38
लाखों,24
चूना,6
लखनऊ,81
पुलिस,1832
ठगी,23
विदेशी,65
गिरोह,37
पर्दाफाश,11
नाइजीरियाई,6
युवक,141
लाख,303
रुपये,452
गिरफ्तार,417
सदस्यों,59
गए,724
खुद,289
इंग्लैंड,27
निवासी,52
बताकर,15
बाराबंकी,7
युवती,81
उसको,36
महंगे,3
गिफ्ट,11
भेजने,35
कस्टम,2
ड्यूटी,17
नाम,563
लगा,265
हजरतगंज,1
थाने,92
केस,279
दर्ज,443
कराया,88
गिरफ्त,16
नाइजीरियन,1
ओगोहो,1
इसे,327
साइबर,32
सेल,29
उस,369
आरोप,482
इसने,27
हैमेन,1
फ्रेंड,7
फेक,13
आईडी,9
बनाई.,14
अंग्रेज,1
शख्स,112
प्रोफाइल,16
फोटो,101
लगाकर,40
करनी,47
आरोपी,389
आपको,248
नामचीन,6
कंपनी,209
शादी,274
झांसा,16
डाली.,9
शिकार,85
शिकायत,173
शक,57
बुलाया.,9
पहुंचे,71
देखा,124
होश,8
गए.,306
एहसास,20
चुका,142
कराई.,12
दुबारा,4
बुलवाया.,1
वहां,281
पहुंचा,48
धर,10
दबोचा.,9
बारे,392
गिरफ्तारी,105
न,398
बस्ते,1
गांव,237
बच्चे,141
टैबलट,1
करते,671
बैग,22
झंझट.,1
पंजाब,108
बच्चों,155
टैब,8
पर.,6
स्कूली,11
बोझ,10
खत्म,128
मकसद,43
विशेष,96
प्रोजेक्ट,40
अमेरिका,175
संस्था,31
स्कूल,148
इसी,415
तहत,237
सिख,23
हेरिटेज,4
कक्षा,16
पांचवीं,9
गणित,9
वाली,493
पिकेस्टल,1
लक्ष्य,27
जरिये,21
कक्षाओं,2
करवाई,14
जाए.,106
चलती,30
कहना,238
किताबों,4
उतना,22
आसान,54
जितना,31
जरिये.,1
हुआ,551
विषयों,7
होनी,58
चाहिए.,234
टेक्निकल,9
मैनेजर,13
राजवंत,1
कौर,19
चुने,20
जिलों,36
स्कूलों,20
शामिल,444
जाएगा.,261
आपकी,72
जानकारी,308
दें,272
दिए,248
विशेस,1
जिसके,231
मैथ्स,4
मुश्किल,53
रोमांच,2
उरी,19
हमले,230
शहीदों,6
परिवारवाले,1
कलेजा,5
ठंडा,5
सेना,283
आतंकी,275
ट्रेंनिंग,6
कैंपों,8
सर्जिकल,35
शहीद,60
जवानों,54
खुश,58
परिवारों,35
नष्ट,14
देना,124
जम्मू,44
साम्बा,1
जिले,241
सर्वा,1
रहता,60
कार्रवाई,203
चैन,10
सांस,22
ली.,64
ऐसी,196
बदला,27
रवि,8
भर,132
कैंपो,1
ताकि,91
जान,87
दे,361
चुके,226
आत्मा,7
शांति,49
सके.,67
बेटा,36
वंश,1
होकर,95
पिता,128
शहादत,7
जाना,127
नया,131
जोश,8
खबर,190
बिहार,268
जगह,174
दिन,655
दिवाली,17
नजारा,8
देखने,162
लगा.,41
मजा,12
चखा,2
फैसले,174
स्वागत,37
स्ट्राइक,35
सूचना,113
सैनिक,31
सुनील,61
किरण,9
आंखों,20
आंसू,14
निकल,31
आए.,62
होती,226
दुश्मन,10
सीख,10
होती.,14
आरती,20
मिलेगा,12
हमारी,73
हिम्मत,15
करेगा.,49
मिलते,40
आरा,3
संगीता,2
खुशी,48
ठिकाना,8
हाफिज,31
ऐसा,330
मौत,370
आने,318
आतंकवाद,76
ना,194
ले,317
अगर,403
मारा,54
हमारे,131
पति,126
कभी,181
सईद,52
ओसामा,3
बिन,5
लादेन,2
कमांडो,8
घुसकर,13
जाए,70
जिस,210
मेरठ,49
अखिलेश,150
मायावती,108
उत्तर,327
प्रदेश,540
रैली,79
संबोधित,50
मौके,186
मुझे,209
पवित्र,12
धरती,25
सौभाग्य,6
मिला.,51
आजादी,35
आंदोलन,57
भूमिका,95
मंगल,13
पांडे,14
अंग्रेजों,8
क्रांति,7
मुख्य,140
योगदान,26
शनिवार,111
मुक्ति,15
भ्रष्टाचार,60
स्वतंत्रता,25
संग्राम,5
बिगुल,3
यहीं,21
बजा,3
परिवर्तन,26
इज्जत,5
लूटने,9
शोषण,53
ये,1351
यूपी,292
कर्ज,40
चुकाना,3
आपने,45
बनाया,163
ढाई,15
साल,1018
कलंक,9
रुकावट,4
होगी,80
अटक,2
जाएगी.,142
प्राकृतिक,14
संसाधन,12
युवाओं,32
गुजरने,8
माद्दा,1
रखता,16
गुंडागर्दी,3
बचाने,47
गुंडों,7
आश्रय,1
देने,473
हटाना,7
पश्चिमी,37
विकास,145
प्रवेश,52
द्वार,3
हाल,200
स्कैम,9
बताया.,61
मुक्त,26
करोगे,1
सुख,6
आएगा.,21
इन्होंने,21
जिनको,8
जमीनों,2
माफिया,24
टिकट,110
क्योंकि,272
इरादे,15
नेक,7
गठबंधन,119
कैसे,132
लूटा,7
बताते,103
थे.,847
आप,377
गले,30
लग,83
शाम,114
मौका,81
गरीबों,16
बीमारी,31
हजार,158
दिए.,50
खर्च,52
हिसाब,46
पाए.,19
मैंने,127
पैसे,88
पाई.,17
वोटबैंक,10
पैसा,78
आधार,141
तौला.,1
अमृत,3
योजना,103
बनाई,74
सौ,25
सफाई,42
केंद्र,205
घर,494
होना,137
हिंदुस्तान,28
वादों,7
बौछार,4
बनते,8
लघु,6
सीमांत,2
किसानों,152
फसल,15
माफ,20
वचन,1
देखूंगा,1
मेरा,57
वादा,33
नहीं.,65
गन्ना,17
दिनों,249
भुगतान,31
यात्रा,139
पूछता,1
क्यों,152
बकाया,8
जिन,60
फीसदी,235
सीधे,42
बैंक,211
अकाउंट,58
डाल,35
सरकारें,10
किसान,93
ज्यादा,439
जिनकी,29
पराजय,2
हंग,1
पार्लियामेंट,1
सपना,22
देख,105
विरोध,186
धूल,8
झोंका,1
हमने,115
फौजियों,4
ताकत,41
अंधेरी,8
रातों,3
आकर,39
मार,114
समझने,17
प्रयास,60
फौज,4
देखते,98
रह,136
जनाते,1
नेता,421
लोग,458
जन्मदिन,19
मनाते,2
सीमा,111
मनाया.,6
नोटबंदी,91
बहुत,362
परेशान,76
टिकटें,2
बेचकर,3
नोटों,27
बंडल,1
भरकर,5
रखे,44
झटके,7
जमा,49
माल,4
जाने,518
मजबूर,24
दिक्कत,27
कालाधन,7
रखने,124
जानता,23
निर्णय,33
सरल,5
सारे,74
जाएंगे,21
सब,122
बताना,15
चाहता,81
बैठूंगा,1
रुकने,6
वाला,240
बजट,105
सारी,56
शक्ति,29
मध्यम,7
कहता,23
सबको,21
कांस्टेबल,31
सहकर्मी,11
नशीली,6
दवा,11
रेप,134
गौतम,33
घटना,274
पीछा,11
धमकी,71
वीडियो,303
लीक,38
बदनाम,12
देगा.,21
मुताबिक,421
छुपे,5
पेय,5
पदार्थ,14
भोपाल,32
सहयोगी,41
कथित,78
तौर,254
पहचान,84
आनंद,72
विदिशा,1
तैनात,60
पांच,184
महीने,244
बाहरी,13
क्षेत्र,178
नजीराबाद,1
स्टेशन,92
पोस्टिंग,4
टीटी,2
जवाहर,8
चौक,16
होटल,40
मिला,114
पीने,24
जून,123
होने,921
बहन,56
इंतजार,74
मेरी,70
तबीयत,8
ठीक,83
चाहती,91
तभी,76
बाइक,43
लिफ्ट,3
संबंध,112
चेहरा,42
तेजाब,7
फेंक,26
खराब,74
सका,16
शहर,123
वर्षीय,116
क्लास,28
अगवा,43
जहर,10
खाकर,7
सोशल,166
मीडिया,264
कदम,108
उठाया.,20
घरवालों,22
तत्काल,35
अस्पताल,173
पहुंचाने,22
बचा,21
करीब,313
हफ्ते,101
बेसुध,5
बयान,251
किडनैपिंग,2
कपिल,82
मां,258
मशहूर,55
हास्य,2
कलाकार,26
तारे,3
कांटे,8
टक्कर,25
आ,454
प्रतिद्वंद्वी,9
बल्कि,173
द्वारा,263
कुत्ता,9
सबका,16
ध्यान,110
आकर्षित,13
नए,235
सदस्य,93
दंपति,19
दोस्त,76
दिनेश,21
पायलट,27
वे,501
बेसहारा,1
जानवरों,9
पक्षियों,2
देखभाल,10
जाएं,26
हों.,26
हर,360
जानवर,12
पक्षी,2
जंजीर,5
परिचय,6
भा,4
मेरे,142
निधन,28
गया।,2
तुरंत,59
भेजा,99
दफ्तर,36
चहेता,1
बन,200
कुत्ते,27
लावारिस,2
होते,125
लाते,5
प्यारे,1
लगते.,2
जाते,144
नवजोत,18
सिद्धू,52
सपोर्ट,33
कही,59
राजनीतिक,122
व्यस्तता,5
चलते,173
शो,204
मामले,834
रिएक्शन,11
बाहर,217
तूल,5
अर्चना,19
पूरन,3
बीच,587
पुलवामा,34
वकालत,9
न्योता,10
विवादित,27
रास्ता,38
दिखाया,57
खबरों,52
गलत,87
कही.,21
इवेंट,21
कंट्रोवर्सी,3
चैनल,31
बिजी,20
शूटिंग,94
बोलते,27
छोटी,42
चीजें,28
प्रोपगेंडा,1
हिस्सा,136
बैन,50
हल,19
हमें,126
स्थायी,10
देखना,66
अटैक,16
जरूरत,105
कायरना,1
जवान,86
भूलना,4
दोषियों,58
मिलनी,13
हटाए,12
रिएक्ट,5
कमिटमेंट्स,4
वजह,356
शूट्स,1
विधानसभा,243
कार्यवाही,29
मेकर्स,16
एपिसोड्स,2
रिप्लेसमेंट,2
ढूंढ,10
टर्मिनेशन,1
लेटर,11
करतूत,6
जिम्मेदार,46
ठहराया,17
सकता,453
बेहद,138
कायराना,2
हमला,205
निंदा,31
हिंसा,130
तरीके,111
जायज,2
सकता.,45
मुद्दों,42
समाधान,26
खोजने,7
धर्म,62
जाति,30
चंद,14
राष्ट्र,53
वैलिडिटी,15
प्लान,73
बाजार,118
प्रीपेड,10
जानें,34
ग्राहकों,26
मिलेगा.,53
भारती,52
एयरटेल,16
फिलहाल,129
प्लान्स,5
मुकाबला,30
वोडाफोन,3
ओपन,11
मार्केट,17
आंध्र,25
तेलंगाना,9
चेन्नई,8
सर्किलों,2
वैलिड,2
मेट्रो,99
करें,111
अनलिमिटेड,7
डेटा,41
रोज,56
इसमें,327
आइडिया,9
विस्तार,36
एसटीडी,2
रोमिंग,3
मिलेंगे.,14
लिमिट,8
हैंडसेट,1
यूज,28
देती,51
जियो,34
फायदे,17
दमदार,13
पूरी,356
मिलता,40
जोकि,4
कंपनियों,52
बेहतर,69
करे,12
पठानकोट,22
एयरफोर्स,9
बेस,11
आतंकवादी,81
यकीन,24
अच्छे,73
दोनों,632
देशों,117
हित,18
होंगे.,106
द्विपक्षीय,10
सुलझाने,13
सर्वोच्च,30
स्तर,130
साफ,198
बगैर,18
भेदभाव,14
लगातार,182
रहना,39
उन,193
संगठनों,49
निशाना,114
पूछे,20
प्रक्रिया,75
रखनी,7
व्हाइट,18
हाउस,90
प्रेस,60
सचिव,78
नेताओं,217
नागरिकों,22
अनुरूप,15
लेना,42
मानता,8
सरकारों,21
संयुक्त,83
वादे,16
बनाने,281
आतंकियों,181
करे.,28
प्रेजिडेंट,1
बराक,15
ओबामा,33
प्रधानमंत्रियों,3
निमंत्रण,11
आगामी,29
जानते.,5
विदेश,104
विभाग,201
प्रवक्ता,59
किर्बी,5
वायुसेना,19
अड्डे,7
मजबूती,16
सार्वजनिक,41
निजी,42
रोधी,3
प्रकार,39
करेगा,23
उम्मीद,118
वैसा,8
माफी,28
मांगेंगी,1
एक्ट्रेस,96
फिल्म,1306
विवादों,21
घिरी,3
श्री,21
राजपूत,35
करणी,11
कंगना,84
मांगने,21
मांगेंगी.,1
रनौत,11
स्टारर,26
द,44
क्वीन,10
जनवरी,154
रिलीज,274
कृष,1
मिलकर,86
मूवी,46
डायरेक्ट,24
खूब,51
बज,9
रानी,45
लक्ष्मीबाई,9
किरदार,104
निभा,23
कंटेंट,11
स्पेशल,49
डांस,53
नंबर,90
परंपरा,19
दिखाई,93
प्रोटेस्ट,2
इस्तेमाल,184
संगठन,147
अपमानजनक,7
छत्रपति,8
शिवाजी,8
महाराज,9
जी,126
स्वराज,14
सपने,15
पुनः,1
जीवित,7
करेगें।,1
मांगूंगी.,1
गलती,28
मांगी.,3
हमारा,34
बकौल,5
रिश्तेदार,16
ईगो,1
कार्ड,73
मांफी,1
नक्सलियों,70
बुलाया,39
फूंक,4
डाली,11
महिला,377
कामरेड,1
एनकाउंटर,59
हत्या,426
ज्यादतियों,1
बंद,240
ऐलान,99
चलेगा.,10
आग,73
हवाले,40
ट्रक,17
इनोवा,2
मई,130
बलों,72
भरे,17
पर्चे,7
चिपकाए,1
ग्रामीणों,25
झारखंड,80
कोर्ट,680
सोहराबुद्दीन,13
रिपोर्टिंग,13
हटाई,3
नवंबर,102
सुनवाई,174
सीबीआई,115
गवाह,12
लगे,131
हटाने,32
पत्रकारों,22
बृहनमुंबई,2
यूनियन,8
जर्नलिस्ट्स,2
अपील,62
हटा,41
निचली,10
अदालत,184
आदेश,161
पुलिसकर्मी,33
अब्दुल,26
रहमान,14
आरोपियों,144
वकील,91
टिप्पणी,66
बचाव,42
पक्ष,113
कानून,208
बताने,25
असफल,7
तर्क,14
सहमति,43
जताई,41
लगाना,18
अधिकार,70
आता,53
वकीलों,12
सुप्रीम,247
जज,46
संवेदनशीलता,2
प्रभावित,58
अनचाही,1
आशंका,54
ग्रस्त,3
असमर्थ,3
गवाहों,7
जानने,23
हक,27
अदालतों,4
संविधान,40
प्रदत्त,2
अभिव्यक्ति,10
मौलिक,12
जरिए,204
उपभोग,3
व्यापक,17
जनहित,13
पहुंचाता,1
अभियोजन,15
छिपानी,1
हितों,4
हाथियों,4
चुरमुरा,3
सेंचुरी,9
वृंदावन,4
लगभग,104
किलोमीटर,57
दूर,99
हाथी,15
वाइल्ड,7
लाइफ,40
एसओएस,2
इनकी,37
उठाती,3
सहयोग,36
पीलीभीत,2
सांसद,212
मेनका,8
हाथिनी,1
कंचन,3
नोएडा,38
हादसे,33
गंभीर,102
चोटें,8
थीं.,168
घायल,153
मारने,28
कवायद,18
लाकर,14
नई,170
जिंदगी,95
इलाज,74
हथिनी,5
माया,4
सर्कस,7
कुपोषण,9
सेहत,16
सुधार,48
किलो,15
किस्म,4
खाना,54
खाता,21
हरा,6
चारा,7
जिसमें,311
हरी,20
पतियां,1
खास,165
फूड,14
फल,11
पपीता,9
तरबूज,1
प्रमुख,159
किलों,1
दवाइयां,3
लीटर,28
पानी,152
नहाने,2
उचित,18
भंडार,5
फंड,20
इकट्ठा,8
योजनाएं,5
चलाती,10
बाकायदा,14
पांव,6
तलवे,1
रंगों,3
डूबो,1
कैनवास,1
खूबसूरत,42
तस्वीर,117
बनती,21
इन्हें,40
एंव,3
बाल,25
मंत्री,458
सिपाही,7
सुसाइड,28
नोट,63
अफेयर,17
हेड,23
सोहनवीर,10
साथियों,38
देर,107
सचिवालय,15
ज्वाइन,3
राजधानी,94
माने,41
शुक्रवार,144
खुदकुशी,25
बजे,197
सर्विस,31
कनपटी,1
गोली,142
पार्किंग,11
सूत्रों,213
मानें,66
खजूरी,2
बिहारीपुर,2
इलाके,289
रहते,84
ससुराल,11
पीटा.,4
पिटाई,24
तनाव,35
बरामद,118
बातें,82
मैगी,15
पास्ता,3
मैक्रोनी,3
सैंपलों,1
जांच,502
पाबंदी,26
खाद्य,15
नियामक,5
सुनिश्चित,29
विभिन्न,52
ब्रांड,25
इंस्टेंट,3
नूडल्स,3
नमूनों,3
एवं,91
मानक,7
प्राधिकरण,10
ब्रांडेड,1
उत्पादों,8
एम्बेस्डर,1
विचार,80
सीईओ,17
युद्धवीर,4
मलिक,29
नमूने,4
वैसे,66
लोकप्रिय,20
ब्रांडों,4
आईटीसी,2
सनफीस्ट,1
एचयूएल,1
निसिन,1
फूड्स,1
रामेन,1
नेपाल,42
चौधरी,39
समूह,32
प्रकाशित,14
करेंगे,61
बिक्री,23
मंजूरी,57
ली,154
परीक्षण,31
अवैध,83
नेस्ले,4
किस्मों,1
असुरक्षित,1
खतरनाक,25
प्रतिबंधित,12
वीडियोग्राफी,3
वेबकास्ट,1
लगेगी,4
नकल,13
बोर्ड,80
परीक्षा,80
रोकने,62
केंद्रों,15
सीसीटीवी,37
कैमरा,41
करवाने,16
परीक्षाओं,4
पैमाने,23
परिक्षार्थियों,1
अभिभावकों,7
खबरें,59
तस्वीरें,53
छा,6
जाती,201
शिक्षा,53
फरवरी,75
उठाए,39
अधिकारियों,146
निर्देश,69
लगवाएं,1
सीधा,23
प्रसारण,17
इंटरनेट,46
कराने,83
व्यवस्था,95
करें.,101
अतिरिक्त,26
तैनाती,15
बर्दाश्त,16
महागठबंधन,33
नकलरहित,1
प्रतिबद्ध,7
अनुसार,89
परीक्षार्थी,4
समिति,88
चेयरमैन,29
लालकेश्वर,2
प्रसाद,116
होंगे,46
अंदर,114
कराई,55
हजारों,32
सुरक्षाकर्मियों,10
ऐपल,14
यूजर्स,37
अलग,179
नोटिफिकेशन्स,3
समस्या,73
नोटिफिकेशन,12
लाने,68
वाइड,5
डेवेलपर,4
जैसी,89
तरजीह,3
वाइस,3
प्रेसिडेंट,4
डबल,16
फेस,9
टाइम,30
स्क्रीन,32
फीचर्स,12
बीटा,4
बिल्ड,3
गूगल,25
फीचर,21
ह,1
चलेगा,12
कितने,32
कौन,73
सा,21
ऐप,49
टेक,7
बताएगा,3
भेज,106
ऐप्स,12
दिखेंगे,3
म्यूट,3
चैटिंग,4
फेसटाइम,1
सकेंगे.,23
एनिमोजी,2
मेमोजी,1
सेंड,1
पर्सनल,24
बनाएंगे,5
जिसे,130
लिहाज,35
स्किन,10
हेयर,7
स्टाइल,17
आउटफिट,11
सेट,40
सैमसंग,1
फेशियल,1
एक्स्प्रेशन,1
डिटेक्ट,2
जबान,1
लेगा,4
सिरी,2
लोकप्रियता,21
गिरी,11
छुपा,7
दुनिया,243
डिजिटल,18
ऐसिस्टेंट,2
इसमे,4
थर्ड,9
सर्च,20
सजेशन,3
ऐड,3
न्यू,18
यू,11
शेयरिंग,5
फोटोज,9
छोटे,58
रियलिटी,23
मेजर,8
आधारित,51
न्यूज,26
सहित,72
मंे,1
सपा,120
धर्मेंद्र,28
यादव,317
साधते,19
निहाल,4
मेघवाल,2
मामला,300
समाजवादी,95
गायत्री,12
प्रजापति,15
चुनावी,64
जिनके,35
मंत्र,7
जप,3
लगाते,32
बहस,42
मुद्दा,67
जुटी,39
गैंगरेप,79
नाबालिग,70
गैर,37
जमानती,8
वारंट,32
कहीं,90
भाग,56
पासपोर्ट,16
रद्द,58
तलाश,113
छापेमारी,31
रईस,2
सादगी,8
नगरसेठ,2
परदादा,2
बहनों,14
बचपन,20
बहनें,4
चांदी,6
बर्तनों,4
खाती,3
पीतल,3
परोसा,5
भरोसेमंद,3
करीबी,44
उलट,10
गुजरात,139
समृद्ध,4
रईसी,1
रखा.,22
बग्घी,1
पैदल,17
विशाल,29
पारिवारिक,5
हवेली,1
पसंद,134
सितारा,5
होटलों,3
बजाय,31
सरकारी,121
गेस्ट,20
रुकना,3
चार्टड,1
माध्यमों,1
ट्रैवल,3
