word,frequency
पाकिस्तानी,402
सेलेब्स,61
ना,543
सिर्फ,897
मौत,1144
शोक,36
जताया,80
बल्कि,581
उनकी,1925
अनदेखी,23
फोटोज,50
शेयर,712
बीते,320
दिनों,962
अप्रैल,329
विदा,5
लेने,617
बीच,2003
माहौल,173
सभी,1705
दिलासा,1
आत्मा,16
शांति,167
मिलने,659
दुआ,14
पत्नी,716
बेटे,453
बिहार,925
ओवैसी,143
पार्टी,3010
गठबंधन,315
दिए,809
सीटों,475
लिस्ट,260
जारी,1390
एआईएमआईएम,14
विधानसभा,831
चुनाव,2278
जिलों,163
चिन्हित,9
लिया,1655
इसकी,732
दी,2616
समान,52
विचारधारा,67
वाले,2793
दलों,259
किशनगंज,9
अपनी,3068
तस्वीर,510
साफ,614
सियासत,79
असदुद्दीन,52
इंडिया,570
मुस्लिमीन,5
पैर,90
जमाने,41
कोशिश,908
प्रदेश,1549
अध्यक्ष,936
अख्तरुल,3
ईमान,7
जिस,632
कैंडिडेट,41
उतारेगी.,4
मजबूत,243
माने,137
जिले,801
ऐलान,325
जबकि,961
विधायक,616
कहा,7001
बार,2390
तैयारी,321
चरण,182
जल्द,494
बाकी,264
घोषणा,341
देंगे.,184
जिन,204
चिह्नित,3
उनमें,164
महज,207
दो,2131
सीटें,312
आरक्षित,33
सामान्य,163
जाति,143
इनमें,261
ज्यादातर,168
मुस्लिम,362
बहुल,20
मानी,57
जाती,615
कटियार,2
कदवा,1
पूर्णिया,16
बयासी,1
सीट,687
बता,1242
दें,1007
ओवीसी,2
नजर,1408
सीमांचल,10
इलाके,813
आती,256
मुसलमानों,128
आबादी,134
फीसदी,1020
ज्यादा,1502
पहली,817
थी,1204
छह,257
उम्मीदवारों,174
हार,238
सामना,210
करना,1315
प्रभाव,124
वाली,1572
उम्मीदवार,403
उतारने,32
उतारे,11
पिछले,1197
साल,3126
उपचुनाव,53
खाता,37
खोलने,58
कामयाब,141
लोकसभा,777
कमरुल,1
होदा,1
प्रदर्शन,502
जीत,561
दर्ज,1542
असर,292
राजनीति,381
दिख,258
वोटरों,48
तबके,19
झुकाव,6
जिसका,205
सीधा,93
राजनीतिक,407
नुकसान,253
आरजेडी,161
उठाना,50
दरअसल,239
ऐसी,574
जहां,1214
कांग्रेस,2620
मो.,19
जेडीयू,147
सैय्यद,8
महमूद,18
अशरफ,13
इमान,9
त्रिकोणीय,9
मुकाबला,100
यहां,1472
लाख,959
हजार,523
वोट,569
आए,756
कुल,431
प्रतिशत,289
आया,729
था,2615
रहा.,283
कोचाधामन,1
लीड,113
मिली,629
मिले,334
तरह,2127
बहादुरगंज,1
अमौर,1
क्षेत्र,677
अधिक,444
बदमाश,204
पुलिसकर्मी,92
हत्या,1321
विभिन्न,152
हिस्सों,101
लिंचिंग,17
घटनाओं,136
मध्य,380
घटना,1186
सहायक,83
उपनिरीक्षक,12
सब,467
देव,67
चंद,49
नागले,5
ग्रामीणों,60
दी.,1036
पुलिस,5926
मामले,2673
जांच,1802
अतिरक्ति,1
अधीक्षक,100
नीरज,56
सोनी,34
बुधवार,555
बताया,2646
उमरेठ,1
थाने,313
एएसआई,2
जौहर,157
सिंह,2713
नाम,1867
वारंट,51
मंगलवार,460
रात,845
जमुनिया,1
जेठू,1
गांव,819
उसी,356
वक्त,824
डंडे,12
आदि,85
हमला,603
बोल,180
गई.,1474
आठ,190
हिरासत,283
गया,5445
इसके,3015
कार्रवाई,619
सूत्रों,481
कोटवार,1
रखने,394
तीनों,240
निहत्थे,7
देख,358
भाग,214
अकेले,101
बचे.,3
बदमाशों,241
बताते,313
चलें,114
इनदिनों,16
घटनाएं,87
तेजी,202
हालही,5
सिंगरौली,1
बच्चा,110
चोरी,186
शक,176
विक्षिप्त,6
महिला,1355
शव,411
जंगल,78
फेंक,81
सूचना,460
मौके,593
पहुंची,268
बरामद,403
लिया.,598
आरोपियों,477
गिरफ्तार,1180
मोरवा,1
भोष,2
घर,1825
बाहर,859
बैठी,51
चोर,86
समझकर,14
पीटना,7
शुरू,1698
देर,419
चली,161
पिटाई,105
बुरी,153
घायल,490
डर,212
दिया,4126
लहूलुहान,19
पहचान,329
पाई,160
पता,868
चला,466
मिलकर,321
पीटा,35
थाना,291
प्रभारी,120
नरेंद्र,753
रघुवंशी,3
सोमवार,572
अफवाह,79
फैलने,9
उसकी,1131
खुलासाः,2
राम,587
रहीम,196
विदेश,336
भेजने,93
हरियाणा,407
रिमांड,61
हनीप्रीत,99
कई,2850
खुलासे,102
किए,1217
मोबाइल,305
जानकारी,1131
देने,1422
खुलासा,388
अगस्त,284
चंगुल,30
प्लान,176
तैयार,665
जिसके,742
उसे,1649
भेज,316
जाता.,31
गुरमीत,116
करीबी,153
राज,262
खोले,32
गिरफ्त,46
मुस्तैदी,12
पाया.,48
उम्मीद,385
सुरक्षाकर्मी,29
लेंगे.,89
सिरसा,45
डेरा,203
मुख्यालय,91
या,1585
सुरक्षित,170
पहुंचा,127
जाएगा.,894
भगाने,11
पूरी,989
चुकी,695
बैठे,186
बाबा,316
करीबियों,10
संपर्क,213
तीन,1225
विदेशी,174
सिम,23
कार्ड,249
इस्तेमाल,628
आरोप,1414
गुफा,25
खास,553
दरवाजे,53
फिंगरप्रिंट,16
खुलते,3
उन्हीं,59
दरवाजों,4
खजाना,11
खाली,140
करके,648
फरार,343
हुई,2110
मुताबिक,1247
प्रमुख,517
गिरफ्तारी,201
ठहरी,5
डेरे,59
मौजूद,608
अलावा,1048
रिपोर्ट,834
सूटकेस,7
वहां,1016
निकली,66
पंचकूला,54
हिंसा,392
फैलाने,80
काले,91
धन,103
राजस्थान,337
गुरुसर,4
मोडिया,2
अहम,411
दस्तावेज,91
इंसा,20
बजे,588
कांग्रेसी,61
नेता,1412
जेड,10
प्लस,25
सिक्योरिटी,69
सच्चा,61
सौदा,75
गई,3319
उसके,1873
शीशे,16
सवार,218
होकर,331
निकला,42
नीतीश,526
कुमार,1259
सीएम,489
खट्टर,47
प्रद्युम्न,30
केस,841
निष्पक्ष,19
मांग,811
बातचीत,556
मनोहर,89
लाल,231
आश्वासन,61
मिलेंगे,21
इसमें,893
लाई,33
जाएगी.,445
मुख्यमंत्री,1387
दोबारा,179
फोन,526
उनसे,361
अनुरोध,75
गुरुग्राम,51
रेयान,25
इंटरनेशनल,115
स्कूल,472
मासूम,143
ठाकुर,166
निर्मम,16
उसका,625
मूल,104
रूप,1000
मधुबनी,7
रहने,803
वाला,743
आहत,45
मां,629
चाचा,65
वालों,439
ढांढस,2
बंधाया.,1
जाकर,272
मुलाकात,463
करें,372
ताकि,275
उनका,1005
हौसला,11
मनोबल,20
जाए,247
मिल,723
पाया,256
मर्डर,127
आरोपी,1229
कंडक्टर,18
अशोक,152
अधिकारियों,456
रिजनल,3
मैनेजर,74
एचआर,1
हेड,45
शामिल,1418
जेजे,7
एक्ट,116
वहीं,1261
पिता,654
याचिका,314
सुप्रीम,629
कोर्ट,1753
केंद्र,796
नोटिस,243
पीएम,815
पुतला,29
फूंके,5
बोले,141
संस्कार,54
जेएनयू,163
डुबोएगा,1
छात्र,361
ईकाई,7
द्वारा,821
मोदी,2676
अफेयर्स,5
मिनिस्टर,15
मुख्तार,54
अब्बास,39
नकवी,27
निंदा,107
संवाददाता,17
ने.,23
मानसिकता,27
हित,55
अमित,570
शाह,746
पुतले,7
दशहरा,13
रावण,18
संस्कृति,38
हमारी,344
समझ,181
पूरा,608
आतंकवाद,227
एकजुट,104
फूंक,16
छात्रों,295
डूबाएगे,1
ही.,25
डुबोने,1
मददगार,39
साबित,319
होगी.,757
कहना,894
चाहे,132
दलितों,148
मामला,1014
गोरक्षा,21
संरक्षण,76
आप,1436
विरोध,734
कीजिए,17
नीतियों,33
कीजिए.,17
राष्ट्रीय,547
सुरक्षा,858
सवाल,1021
होते,460
उस,1296
सुर,19
अलापेंगे.,1
नारे,128
लगाएंगे,5
अफजल,16
शर्मिंदा,6
तेरा,7
कातिल,24
जिंदा,86
भारत,2484
बर्बादी,19
जंग,158
रहेगी,22
जारी.,3
किस,223
प्रदर्शित,9
करता,769
देशहित,5
कभी,575
कही,211
जा,4110
सकती.,54
गुरु,76
रंधावा,18
सोनू,133
सूद,54
आपसे,56
बहुत,1327
सीखने,20
जरूरत,414
कैप्शन,68
ढेर,122
सारा,171
रिस्पेक्ट,1
पाजी.,1
गुरू,13
ट्वीट,640
बेहिसाब,5
एक्टर,452
हर,1226
चर्चा,645
रियल,54
लाइफ,142
हीरो,47
कहकर,76
पुकारा,6
कार्टून्स,4
बन,606
मीम्स,3
बनाए,263
वजह,1283
मेहनत,125
प्रवासी,24
मजदूरों,40
बसों,75
इंतजाम,78
घरों,110
आने,1069
काम,2116
केरल,251
फंसीं,1
ओडिशा,56
पहुंचाने,105
फ्लाइट,73
बंदोबस्त,5
कराया,335
आम,732
सेलेब्रिटी,9
खूब,227
सराह,1
भगत,40
लाइक,14
शिल्पा,29
फोटो,390
तुम,90
बेहद,458
गर्व,50
कुबरा,1
सैत,1
ऐज,4
सुपर,62
प्यार.,2
बुरे,34
समय,1471
खुश,186
सलामत,6
रहें,44
साहब.,2
मेरा,265
सौभाग्य,16
मैं,1577
सकती,915
हूं,420
जानती,47
मारुति,9
सुजुकी,6
जलवा,14
बिक्री,90
पार,194
वाहन,102
दिग्गज,93
हैचबैक,3
अल्टो,11
कारों,31
कार,501
कंपनी,645
खरीदने,74
आधुनिक,50
किफायती,4
उच्च,121
ईंधन,35
दक्षता,4
आईएएनएस,13
खबर,611
बयान,898
वरिष्ठ,336
कार्यकारी,30
निदेशक,59
आर.,18
एस.,17
कलसी,2
हवाले,136
प्रासंगिक,10
रोमांचक,23
जैसा,226
नए,648
ग्राहकों,91
हमने,410
इसने,50
छुआ,4
ब्रांड,53
पास,1606
इंजन,60
विकल्प,112
पोर्टफोलियो,1
सीएनजी,9
संस्करण,21
गियर,2
उतारा,56
उम्मीदों,11
मजबूती,62
प्रदान,72
व्यवस्थित,6
अपग्रेड,8
वर्ष,328
करीब,1029
दिलचस्प,121
इसे,1018
अतिरिक्त,100
टली,5
निठारी,10
नरपिशाच,1
सुरेंद्र,38
कोली,32
फांसी,243
कांड,118
दोषी,262
सजा,459
तामील,7
हफ्ते,298
रोक,329
मेरठ,93
जेल,706
सितंबर,227
चल,877
शीर्ष,114
अदालत,404
ओर,1046
आदेश,496
टल,29
सिलसिलेवार,15
कैसे,430
हुआ.,494
यानी,464
सितम्बर,15
शाम,444
अचानक,201
सेंट्रल,67
गुनहगार,16
सरेंद्र,1
चूंकि,46
बंद.,2
वकील,238
इंदिरा,71
जयसिंह,12
चीफ,199
जस्टिस,235
मांगती,9
सीनियर,83
स्पेशल,173
बैठती,5
दो.,25
मुमकिन,44
मुजरिम,11
लटका,18
वैसे,251
अटकलें,26
बनी,376
थीं.,475
सीरियस,15
सारी,175
अदालतों,18
छुट्टी,78
रोकने,164
उपाय,60
नहीं.,313
पूर्व,941
एडिशनल,23
जनरल,137
कानों,12
पहुंचती,9
इंसाफ,50
मौका,263
हक,91
चाहती,319
लटकाने,2
कानून,680
ओपन,38
सुनवाई,444
मिलते,152
फौरन,79
आरएम,3
रजिस्ट्रार,12
करती,651
दिन.,4
बंद,691
ऊपर,255
रास्ता,140
मैसेंजर,9
संदेश,131
भिजवाया,6
गुजरिश,1
पैगाम,2
पहुंचाते,6
सुनते,32
ऊंची,30
कुर्सी,42
हुक्म,14
लोढा,4
जज,163
एचएल,4
दत्तू,9
एआर,5
दवे,5
बेंच,85
बनाते,78
लगती,88
गुजारिश,27
दलील,65
देती,168
कांस्टीट्यूशन,1
मामलों,255
जिनमें,177
रिव्यू,30
पिटिशन,2
खारिज,196
लटकाए,7
नियम,107
जाना,439
चाहिए.,800
इसलिए,809
गंभीर,409
डेथ,22
दस्तखत,26
पल,48
देरी,76
मतलब,188
फंदे,16
बीतती,2
बहस,175
घंटे,395
भर,318
चलती,98
रही.,185
सुनने,83
सुनाती,2
बजने,8
मिनट,276
सुइयों,1
कैलेंडर,8
बदल,241
ठीक,401
तभी,268
नाजुक,31
फैसले,473
सही,378
पहुंचाना.,3
कानूनी,166
से.,33
लिहाजा,95
डीएम,30
एसएसपी,72
जाता,1107
नींद,126
जगाकर,3
अगले,469
लिखित,63
फैक्स,6
इंकजार,1
शक्ल,29
पहुंच,507
तसदीक,1
जेलर,10
मिली.,134
सात,258
इसरो,36
अंतरिक्ष,44
लापता,80
सैटेलाइट,38
अनुसंधान,26
परिषद,115
कम्युनिकेशन,7
टूट,76
गुरुवार,464
हालांकि,1063
साधने,31
केन्द्र,125
मार्च,374
प्रक्षेपित,4
उपग्रह,22
स्थापित,90
गौरतलब,445
गतिविधियों,85
चुप्पी,64
साधे,12
द्रव,2
अपोगी,2
मोटर,22
कक्षा,65
सफलतापूर्वक,11
पहुंचाया.,17
एजेंसी,294
वेबसाइट,199
तीसरी,101
अंतिम,247
मदद,711
लक्ष्य,100
पहुंचना,24
चक्कर,69
लगाना,51
उससे,355
हमारा,190
गया.,2252
प्रयास,206
सफल,183
प्रक्षेपण,14
आंध्र,104
श्रीहरिकोटा,9
सिग्नल,7
सुदूर,6
इलाकों,269
करेगा.,140
संचार,19
प्रणाली,65
संदेह,55
पैदा,222
तौर,798
स्तर,339
साझा,133
सीता,38
श्रीराम,29
उठाएंगे,8
शिवधनुष्य,2
शुक्रवार,457
एपिसोड,81
स्वयंवर,15
दिखाई,255
मिथिला,3
देवी,126
पुष्पवाटिका,2
दर्शन,78
दूसरे,791
बस,392
निहारते,4
रह,457
जाते,482
रामानंद,23
सागर,75
डीडी,4
नेशनल,226
स्टार,215
दिल,284
जीतने,131
शो,854
दिखाया,154
किरदार,357
टाइम,124
काट,127
आइए,77
बताएं,29
मई,386
गए.,1064
सखियों,1
लक्ष्मी,43
मंदिर,381
भक्ति,11
माला,30
पाकर,47
विचलित,8
छवी,1
भाई,454
लक्ष्मण,24
परायी,1
स्त्री,13
कहते,518
पराई,1
ना.,2
देखकर,255
ख्यालों,3
खोई,6
सखियां,1
होती,716
तैयारी.,1
खूबसूरत,68
श्रृंगार,7
लक्षमण,1
आते,283
सपना,110
देखा,450
प्रांत,60
राजा,126
राजकुमार,86
हुए.,209
शान,14
देखने,464
महर्षि,10
विश्वामित्र,1
जनक,9
महल,20
पहुंचते,30
राजकुमारी,6
पधारती,1
नजरे,3
देखना,174
मानो,12
वर,3
कौन,321
धनुष्य,3
उठाकर,49
बनेगा.,25
व,278
राजकुमारों,1
उठाने,105
नाकाम,107
दृश्य,15
मायूस,8
शूरवीर,1
उठा,161
सके.,224
सुनकर,92
क्रोध,7
आता,215
अपमान,58
सकते.,63
दु,1
शांत,82
कराते,19
पूजा,175
त्रिवेदी,15
बजट,367
स्मार्टफोन,176
सेल,130
आज,1062
कर्व्ड,7
ग्लास,13
इंच,34
एचडी,23
डिस्प्ले,30
बेहतर,314
कोर,22
प्रोसेसर,34
फोटोग्राफी,17
मेगापिक्सल,46
रियर,38
कैमरा,116
फ्रंट,85
अपर्चर,2
होगा.,928
चीनी,139
दोपहर,183
आधिकारिक,103
खरीदा,53
बंगलुरू,12
वैरिएंट,18
उपलब्ध,202
फिलहाल,452
मिलेगा.,165
बेसिक,25
रैम,52
इंटरनल,23
मेमोरी,29
तीसरे,145
रजिस्ट्रेशन,32
कैमरे,147
फेस,23
डिटेक्शन,11
डुअल,21
एलईडी,12
फ्लैश,13
बताएंगे,20
कैमार,1
प्राइस,13
सेग्मेंट,4
हिसाब,129
कितना,106
बैटरी,31
दावे,112
.,247
कनेक्टिविटी,5
जीपीएस,17
जैसे,780
स्टैंडर्ड,8
फीचर्स,42
इतना,375
फास्ट,32
चार्जिंग,18
सपोर्ट,133
जल्दी,120
चार्ज,27
ऐप,177
फीचर,94
जिससे,398
मल्टी,14
अकाउंट,184
प्रोफाइल,28
व्हाट्सअप,1
चलाए,25
वाणी,34
महीने,733
लगी,344
चोट,119
ऋतिक,46
रोशन,71
टाइगर,78
पहला,287
रिलीज,798
गाना,135
खबरें,194
गाने,251
शूटिंग,359
चोटें,25
खुद,935
आईएनएस,10
प्रैक्टिस,27
मेरे,547
शरीर,230
झेला,8
डांस,225
स्विंग,2
पोल,140
सेक्शन,24
फिजिकली,1
डिमांडिंग,1
चुनौतीपूर्ण,21
आखिरकार,95
रंग,216
बिल्कुल,141
नया,408
आभारी,9
तुषार,16
कालिया,14
कोरियोग्राफ,4
मेहनती,4
कलाकार,74
बताया.,123
रिहर्सल,6
लगा.,114
गानों,35
कठिन,46
जिन्हें,144
मैंने,482
एरियल,2
रोटेटिंग,1
अगर,1477
उम्दा,9
डांसर,32
चीजों,108
अरिजीत,14
राव,102
गाया,38
म्यूजिक,55
शेखर,44
कंपोज,3
लिरिक्स,5
लिखे,72
तमिल,39
तेलुगु,17
अक्टूबर,186
सिद्धू,140
नवजोत,61
मैसेज,114
मिसेज,7
आईं,66
रिजाइन,3
बीजेपी,2738
अच्छा,380
पंजाब,498
अपनों,17
उपेक्षा,9
शिकार,198
होने,2959
सांसद,570
राज्यसभा,276
सदस्यता,57
इस्तीफा,144
इनके,185
इनकी,127
कौर,78
अफवाहों,27
सिर,175
मजबूर,87
होना,423
पेशा,4
सेवा,222
हमेशा,351
मेरी,317
आदमी,529
मुद्दे,423
पंजाबियों,1
दूर,394
बचाना,20
अवसरवादी,3
केजरीवाल,774
अच्छे,276
लगते,80
स्वाति,79
मालीवाल,35
तबीयत,52
इलाज,309
पहुंचीं,26
देहरादून,29
प्राकृतिक,32
चिकित्सा,32
ले,1064
जाया,125
चलेगा.,44
अनशन,59
वजन,111
किलो,82
घट,16
कमजोरी,18
गयी,74
बच्चियों,53
बलात्कारियों,10
ट्रैक,88
अन्य,770
मांगों,28
दिल्ली,3328
आयोग,486
जूस,12
पीकर,21
सहारा,73
लेंगी.,18
रेप,592
रोको,3
आंदोलन,252
टीम,965
देखरेख,28
नारियल,15
दाल,15
पानी,460
खाना,191
समर्थकों,116
सेहत,72
सुधार,147
लाने,223
अपील,305
कम,1170
उम्र,342
दोषियों,161
सहित,275
अपराधों,44
प्रावधान,91
संबंधी,80
अध्यादेश,30
राष्ट्रपति,531
उद्घोषणा,1
खत्म,491
जनता,766
बधाई,115
कह,380
हासिल,395
पाता,56
समाप्ती,1
प्रधानमंत्री,1212
जिद्दी,7
बेटी,479
रोजाना,55
बलात्कार,316
पत्र,278
नागरिकों,120
थक,11
बैठी.,1
बगैर,47
रणनीति,163
पूरे,721
बल,177
मिला,386
लौटने,61
संशोधन,157
एलान,17
भीतर,175
लागू,401
करेंगी.,71
मलेशिया,29
खुफिया,199
साजिश,283
पर्दाफाश,30
लीक,92
चौंकाने,80
कुआलालंपुर,6
दक्षिण,190
एशियाई,43
देशों,386
सम्मेलन,108
आतंकी,874
संगठन,448
इस्लामिक,69
स्टेट,110
आत्मघाती,45
हमलावर,110
रची,39
खालिद,50
अबू,105
बकर,12
आतंरिक,2
बारे,1316
मुकाबिक,2
बोर्नियो,1
मलेशियाई,5
न्यूज,114
पुष्टि,158
गुप्त,36
आईएसआईएस,106
फिलीपींस,2
मीटिंग,150
जिक्र,184
हमले,860
योजना,395
बनाई,232
रवाना,121
इनपुट,30
नवंबर,318
देखते,367
जवान,279
तैनात,247
थे,824
स्थिति,401
निपटने,73
स्टैंडबाई,1
रहेंगे.,110
ठुकराई,2
ब्रिटेन,121
हिस्सा,489
रहेगा,36
कैमरन,7
रहेगा.,140
जनमत,13
संग्रह,24
आजादी,129
ठुकरा,28
निकायों,5
डाले.,12
ब्रिटिश,73
डेविड,34
नतीजों,82
खुशी,135
जताई,196
स्वतंत्र,64
राष्ट्र,164
घोषित,277
चाहिए,385
ग्रेट,6
वोटिंग,91
पक्ष,310
रहे.,347
मतदाताओं,63
उपर,14
अधिकार,214
इतिहास,156
कराए,75
यदि,233
बहुमत,115
शेष,21
समझौते,100
कैमरुन,1
अल्पमत,3
यूनाइटेड,30
किंगडम,4
बचाने,154
मतदान,196
करें.,320
एग्जिट,88
बने,359
चाहते,533
झंडा,40
लहराते,7
टेनिस,21
एंडी,12
मर्रे,2
स्वतंत्रता,73
समर्थन,497
ट्विट,4
मंत्री,1492
एलेक्स,9
साल्मंड,1
एडिनबर्ग,2
हस्ताक्षर,48
कराने,362
समझौता,65
बिग,368
निकलते,19
शहनाज,115
पारस,94
गिल,50
स्क्रिप्ट,49
स्वंयवर,3
मुझसे,102
शादी,899
करोगे,20
प्रसारित,26
दर्शक,42
सितारे,70
सितारों,62
आसिम,54
रियाज,71
पर्सनैलिटी,6
सबका,44
ध्यान,359
खबरों,155
सिरे,44
पिंकविला,6
इंटरव्यू,257
टीआरपी,32
आनी,16
बावजूद,356
बदलाव,254
तेज,340
हिमांशी,39
खुराना,52
प्रपोज,8
सुर्खियां,31
बटोरने,20
जैकलीन,36
फर्नांडीस,4
टाइटल,21
अंगने,1
रोल,393
खासे,17
नाराज,182
लग,375
हकदार,18
कयास,47
लगाए,262
क्वीन,30
बताने,77
कमाल,76
सारे,198
फिनाले,31
रुपए,214
निकलने,58
कमजोर,134
पहलूओं,2
हिट,125
आमिर,309
रजनीकांत,79
क्यूं,2
आवाज,218
वर्जन,41
कैरेक्टर,46
मेगास्टार,6
चाह,32
राजी,34
हुए...,1
उसने,991
महावीर,12
प्रसाद,322
फोगट,5
डब,7
डबिंग,8
नही,81
ईवेंट,2
क्यों,542
मना,172
अामिर,2
तेलेगु,1
हां,43
रजनी,29
सर,56
अप्रोच,27
तय,525
आसानी,106
करेंगे.,500
इच्छा,67
फैन,108
शाहिद,121
कबीर,49
सेट,144
क्रू,46
मेंबर,32
निर्माताओं,22
मृतक,207
सहयोग,154
पेशकश,37
कियारा,26
आडवाणी,79
भूमिकाओं,13
हादसे,247
रिपोर्ट्स,129
स्थानीय,284
जान,407
मसूरी,6
होटल,230
उत्तर,953
निवासी,119
हादसा,81
यूनिट,54
रुकी,13
जनरेटर,3
देखता,29
लेबल,7
चेक,70
मफलर,2
पंखे,15
फंस,51
चपेट,80
अस्पताल,715
बच,95
पाया.इस,1
हमें,468
दुख,80
परिजनों,313
गहरी,44
संवेदना,19
तेलुगू,36
सुपरहिट,38
अर्जुन,135
रेड्डी,46
रीमेक,32
सुपरस्टार,80
विजय,261
देवेराकोंडा,1
निर्देशन,101
संदीप,66
वांगा,3
नीना,30
गुप्ता,174
पूछ,45
बैंडिट,3
दस्यु,1
सुंदरी,2
समाजवादी,235
टिकट,324
फूलन,3
जीवन,217
सराहा,24
भूमिका,324
सीमा,424
बिस्वास,4
ख्याति,7
मिलीं.,21
मशहूर,183
नो,22
मेकअप,37
ब्लैक,50
एंड,181
व्हाइट,46
निभाने,62
चर्चाओं,16
इमं,1
पुरानी,134
पंसद,7
जेटली,216
कमेंट,66
यूजर्स,131
मैम,4
आपने,163
भले,181
आपके,380
पोस्ट,346
अफसोस,17
शुरुआत,365
छोकरी,1
मिला.,190
फिल्मों,354
टीवी,353
जगह,660
फिल्मफेयर,16
नवाजा,26
अमिताभ,230
बच्चन,228
सराहना,41
लेटर,54
फूलों,28
भेजकर,40
लिखा,491
पुष्प,4
आंखें,39
दिनेश,87
कार्तिक,46
वापसी,159
अविश्वसनीय,7
मोरे,9
नाखुश,16
विकेटकीपिंग,3
बतौर,128
बल्लेबाज,46
खेलना,36
विकेटकीपर,14
किरण,71
मानना,193
श्रीलंका,68
ट्राई,20
सीरीज,208
आखिरी,253
गेंद,67
छक्का,5
लगाकर,153
दिलाने,86
फाइनल,126
बांग्लादेश,97
दिलाई,24
आईपीएल,44
कोलकाता,109
नाइट,33
राइडर्स,8
कप्तान,114
पीटीआई,15
महेंद्र,53
धोनी,92
