word,frequency
डरते,10
प्रवोक,1
क्यों,454
होते,393
हो.,261
उनको,238
प्यार,251
पता.,12
हिंसा,340
भाषा,149
आती,204
लोगों,2831
हिम्मत,49
देख,294
ट्विटर,276
वापस,326
गया.,1817
सबको,64
सबके,68
हाल,622
गया,4358
मैं.,2
बयान,688
देते,526
बिल,137
लाएंगे.,5
फिर,1550
तीन,986
दिन,1564
जहां,1039
वहां,842
वैसी,16
अब,2859
सुनता,10
नहीं.,261
जब,1978
तक,3261
हमारी,289
सच,120
शेप,13
लेगा,3
जानते.,4
होता,772
होता.,48
तरफा,9
होती,595
होम,108
मिनिस्टर,15
काम,1762
सुरक्षा.,1
मीडिया,872
हमारा,154
किया,5900
आईना,6
बनना,55
बंद,581
हो,5693
गई,2666
उनकी,1584
स्पीकर,32
बन,476
आगे,687
अरेस्ट,19
पुलिस,4830
करने,5087
जरूरत,346
पता,724
लगाने,332
कौन,273
थे.,2312
बता,1007
दें,799
बाद,5784
शाहीन,122
बाग,139
जाएगी.,358
इनपर,2
करता.,15
कहते,473
जिद्दी,5
सिद्ध,18
करें,301
जय,36
शाह,590
खिलाफ,1684
तब,546
बताया,2097
हमनें,4
वेबसाइट,172
कैंपेन,52
चलाया,59
हमारे,396
पिछले,1002
साल,2604
मुकाबले,164
फीसदी,811
ज्यादा,1243
भारतीय,985
जनता,702
अमित,474
आरोपों,191
राष्ट्रीय,454
स्वयंसेवक,23
संघ,197
ओर,869
सह,29
सरकार्यवाह,14
दत्तात्रेय,19
होसबोले,10
अगर,1230
प्रथम,38
दृष्टया,9
मामला,791
बनता,38
तो,5583
जांच,1450
होनी,143
चाहिए.,662
भोपाल,78
बैठक,583
इतर,20
सामने,1317
मामले,2128
लगातार,603
घेर,57
रिपोर्ट,679
दावा,444
कंपनी,583
टर्नओवर,13
किसी,1773
इनकार,201
रुपये,1064
मानहानि,15
केस,687
आज,845
मुद्दे,368
सवाल,887
जवाब,651
भ्रष्टाचार,146
आरोप,1174
उसपर,22
आवश्यक,37
हिसाब,102
कार्रवाई,524
प्रथमदष्टया,1
होने,2422
सकते,873
मना,141
प्रथमदृष्टया,4
सबूत,124
उनसे,329
पूछा,266
वाले,2267
विचारधारा,45
हमसे,18
हार,194
केरल,215
ऊपर,210
हमला,516
चल,724
दिवसीय,32
अखिल,52
कार्यकारी,27
मंडल,29
देश,1890
हालत,291
लोकतंत्र,83
बहस,131
जरूरी,287
प्रमुख,420
दशहरा,10
स्पीच,14
स्टेटमेंट,17
अच्छा,299
फीडबैक,15
मिला,311
बोले,122
गंभीर,319
गुजर,59
इसलिए,658
विचार,188
रखें.,41
जानकारी,944
हुए,3761
करीब,847
दैनिक,24
शाखा,34
साप्ताहिक,6
लगाई,122
विभिन्न,137
क्षेत्रों,112
कार्यकर्ताओं,187
कामकाज,63
समीक्षा,51
अलावा,854
शिक्षा,136
मातृभाषा,2
संस्कृति,40
आदिवासी,104
जैविक,10
युवाओं,126
रोजगार,122
एवं,239
स्वरोजगार,5
तथा,175
सुरक्षा,711
विषयों,30
चर्चा,512
होगी.,592
देशभर,101
प्रांतों,1
लगभग,262
प्रतिनिधियों,10
हिस्सा,384
लेने,461
कार्ययोजना,4
होगा,422
बीते,269
छह,210
माह,84
कितना,89
विस्तार,71
हुआ,1577
संदर्भ,32
प्रांत,56
अधिकारी,448
ब्यौरा,30
देंगे.,167
भाजपा,305
संगठन,384
महामंत्री,15
रामलाल,14
सरसंघचालक,3
मोहन,74
भागवत,44
भेंट,20
यूपीः,33
पार्षद,46
बेटी,355
फांसी,209
लगाकर,127
खुदकुशी,118
कानपुर,100
जिले,661
महिला,1066
आत्महत्या,113
ली.,240
मृतका,42
लिखा,418
सुसाइड,75
नोट,207
उत्तर,777
प्रदेश,1215
बीए,3
छात्रा,203
मां,465
नगर,276
निगम,133
कल्याणपुर,3
मसवानपुर,1
इलाके,671
पाषर्द,2
बीना,5
कुशवाह,5
परिवार,863
रहती,221
शनिवार,336
सुबह,504
वर्षीय,252
सुप्रिया,7
देर,325
कमरे,133
बाहर,712
आई.,97
मिला.,154
घरवालों,60
जाकर,232
देखा,352
उसकी,891
लटकी,19
हुई,1730
थी.,3108
स्टेशन,221
एसएचओ,14
संतोष,42
कुशवाहा,52
घर,1446
स्नातक,11
द्वितीय,9
वर्ष,277
मुताबिक,1042
उसने,779
जिसमें,755
पारिवारिक,20
कलह,25
कारण,619
वालों,377
फंदे,10
लटकता,2
सूचित,20
सूचना,390
मौके,495
पहुंच,451
शव,320
उतार,75
पोस्टमार्टम,114
लिये,116
भेजा.,13
सामान्य,124
इसे,823
घरेलू,66
कहना,745
प्रेम,90
प्रसंग,19
दूसरी,514
जाति,115
करती,525
थी,960
रिश्ते,128
संभावना,135
इंकार,47
विन,19
क्रिस,8
टकर,6
नजर,1160
विनर,23
ली,424
फिल्म,2951
एक्टर,340
डीजल,86
ऐंग,4
आने,855
वाली,1253
लिन्स,2
लान्ग,2
हाफटाइम,2
साइन,47
निर्देशक,62
बेस्ट,54
निए,2
जीता,34
बेन,14
फाउंटेन,7
नोवल,2
माने,101
एल्विन,2
लीड,87
रोल,313
अदा,56
क्रिस्टन,4
स्टीव,5
मार्टिन,10
गैरेट,2
हेडलंद,2
इराक,54
बेस्ड,36
कहानी,273
बिली,2
लिन,2
इर्दगिर्द,3
घूमती,16
वक्त,662
जबर्दस्त,13
कमाई,235
देखे,54
पिछली,101
रोमांटिक,31
लाइनिंग्स,2
आए,605
वकील,174
नीरव,85
मोदी,2315
भारत,2059
निष्पक्ष,16
ट्रायल,43
जिस,520
बोफोर्स,7
माहौल,157
बनाया,379
खोदा,2
निकली,52
चुहिया.,2
पंजाब,434
नेशनल,200
बैंक,586
स्कैम,6
मुख्य,355
आरोपी,920
कारोबारी,76
विजय,216
अग्रवाल,64
आजतक,194
खास,463
बातचीत,474
की.,1037
गलत,292
पेश,390
बिजनेस,59
चक्कर,67
बातों,116
क्लाइंट,4
पत्थर,45
बचाऊंगा,1
दूंगा.,12
जैसा,168
दिखाया,125
ईडी,67
रुपए,179
जब्त,74
यानी,402
उतनी,30
रकम,112
वापिस,6
पैसे,214
पीएनबी,21
दिए,663
जाते,396
सहयोग,131
सही,287
जाएगा.,728
उठाया,109
लिहाज,84
कैसे,368
सकता,1073
चला,391
एजीएम,7
लेवल,45
ब्रांच,70
गोकुलनाथ,1
शेट्टी,36
मैनेजर,53
कही,187
पैसा,138
दूसरों,41
बैंकों,146
अकाउंट,162
इन,1505
पैसों,57
ब्याज,50
लिया,1289
पूरा,531
जूनियर,25
आदमी,415
गिरफ्तार,916
इससे,1130
पास,1239
थे,659
भागना,3
संपत्ति,136
भागेगा.,1
एलओयू,2
जारी,1123
किए,1030
अच्छे,221
चलते,483
आपको,718
सीबीआई,402
जनरल,129
रैंक,31
राजेश,74
जिंदल,5
गिरफ्तारी,176
मंगलवार,366
रात,672
हुई.,401
अगस्त,213
मई,363
बीच,1659
मुंबई,596
ब्रैडी,1
हाउस,156
हेड,47
तौर,632
कार्यरत,21
बुधवार,441
सुप्रीम,453
कोर्ट,1336
सुनवाई,345
जनहित,20
याचिका,245
वरिष्ठ,288
अधिकारियों,381
प्रत्यर्पण,13
मांग,673
सोमवार,473
पत्र,208
जनवरी,257
लोन,56
चुकाने,25
लिखी,81
चिट्ठी,80
उनके,2216
बकाया,28
बताई,130
कम,922
घटनाक्रम,35
साख,18
गिरी,22
पहुंचा,103
स्थिति,354
बिजली,182
संकट,135
सांसद,520
रमेश,52
शादी,685
मिलता,111
कटौती,82
सियासत,72
अजीबोगरीब,11
बयानों,73
बाज,14
रहे.,282
साउथ,67
गुरुवार,371
इसी,876
दौरान,1796
जुबान,26
फिसल,6
दूर,327
कोशिश,741
केंद्र,630
नई,440
करके,547
लाओ,2
चार,608
पोता,2
अगली,118
छापेमारी,82
साझा,126
हाई,224
प्रवर्तन,35
निदेशालय,38
नोटिस,206
दस्तावेज,71
करे.,64
याचिकाकर्ता,20
पूरे,617
मौजूद,541
पंचनामे,7
इसके,2460
शिकायतकर्ता,19
बरामद,324
रखा,439
दरवाजा,44
खटखटाया,11
प्रिवेंशन,5
मनी,29
एक्ट,94
तहत,536
दर्ज,1190
फायरस्टार,2
डायमंड,9
इंटरनेशनल,82
प्राइवेट,96
लिमिटेड,47
वित्त,214
मंत्रालय,326
सर्च,90
वारंट,48
मुहैया,85
कराने,279
आदेश,350
घोटाला,36
फरार,259
अन्य,659
एजेंसियां,47
गुहार,38
धनशोधन,3
निवारण,3
प्रावधानों,11
चैलेंज,21
संपत्तियों,27
सीज,15
संबंधी,63
रद्द,136
शामिल,1093
चुनौती,173
दिलवाने,6
आग्राह,1
गाइडलाइन,17
पुडुचेरी,10
जयललिता,104
सकती,768
वापसी,129
इंडिया,419
एनआर,2
सत्ता,279
डीएमके,19
संकेत,105
तमिलनाडु,98
ज्यादातर,143
समानता,22
देखी,80
जाती,521
झटका,64
दिख,218
एग्जिट,70
पोल,112
सीटें,236
मिलती,83
वोटिंग,76
मतदान,153
एआईएनआरसी,2
अनुमान.,3
एडीएमके,3
आसार.,2
अगुवाई,75
गठबंधन,264
मुश्किल,196
ऐसा,981
गांव,654
कारखाने,20
पानी,398
ढा,3
मौत,939
कहर,56
जल,96
जीवन,169
आधार,405
इनसानों,2
खा,37
जहरीला,6
पानी.,3
बंजर,3
खेत,52
ऊंचा,21
ठूंठ,1
हवा,86
इधर,27
उधर,52
झूल,6
असल,63
नारियल,16
सूखा,15
ऊपरी,13
सिरे,44
रोंएदार,1
न,1051
खतरनाक,72
अंत,112
इशारा,68
छोटे,158
बच्चे,325
बीमार,45
टांग,8
सूजी,2
खाल,7
सूखे,29
छाल,1
जैसी,253
लगती,74
जमीन,334
लाल,212
रंग,155
बुलबुले,1
खदबदाते,3
रहते,301
पौधों,5
दुश्मन,39
छाप,16
दिखाई,195
देती,132
कोल्लम,1
चावरा,4
खंड,5
पंचायत,77
पानमाना,3
जहरीले,7
रसायन,3
निगल,3
चित्तूर,3
फैल,64
सरकारी,302
मिनरल्स,1
मेटल्स,1
निकलने,51
वाला,588
दूषित,9
कारखाना,4
लगने,166
बह,16
कचरे,7
अहाते,2
फेंका,25
लगा.,102
कचरा,15
तेजाब,24
भारी,272
धातुओं,1
भरी,75
आयरन,23
गाद,11
पुराने,151
चुके,617
तालाबों,8
रिसने,1
लगी,274
कैंसर,76
त्वचा,38
बीमारियां,6
इल्मेनाइट,2
टाइटेनियम,3
डाइ,1
पट्टी,29
काली,39
रेत,11
भरा,62
जिन,180
नहरों,1
कभी,489
निर्मल,10
बहा,10
करता,617
उनमें,141
झागदार,1
गंदगी,15
कुओं,3
भर,287
समुद्र,27
किनारे,76
हराभरा,1
रहने,672
औद्योगिक,23
प्रदूषण,114
मिसाल,38
रोगी,8
वर्षीया,9
अनिता,5
ससुर,21
पी.,49
तमकप्पन,1
सास,30
वी.,10
शास्त्रीय,3
गायिका,7
विजया,5
पुराना,44
कीर्तन,2
गुनगुनाने,2
आवाज,173
कांच,6
किर्चों,1
चुभती,1
वे,1385
खंखारती,1
मानो,11
गला,76
दबोच,11
निकलता,6
धुआं,8
दोपहर,154
आसपास,148
घना,3
जाता,938
भीतरी,7
जाना,352
सारी,158
इन्हेलर,1
सांस,41
दिक्कत,72
मशहूर,148
स्थानीय,256
बहनों,43
जूझ,46
ठिकाना,14
केएमएमएल,12
नासूर,3
प्रदूषित,7
क्षेत्र,573
कल्याण,86
सोसाइटी,32
सचिव,176
सुरेश,75
कुमार,969
बीस,25
कइयों,4
इलाज,275
आना,101
चाहते.,16
डर,194
खबर,516
बेटियों,31
पाएगी.,14
लीला,41
सितंबर,202
स्तन,16
कराया,289
नजदीक,69
जानते,173
लेते,172
पीते,12
उसमें,193
जहर,54
रास्ता,125
पति,323
सती,1
देवकी,2
हटा,78
सिर,139
तेज,304
दर्द,91
एलर्जी,7
साधन,16
शिकायत,498
साठ,10
सुभाषिनी,2
कहती,88
वटक्कयाल,1
झील,23
मछली,43
गुजारा,9
लकिन,1
के.,32
राधाकृष्ण,7
पिल्लै,1
धान,2
फसल,49
चौपट,4
खेती,48
सकती.,42
अनखा,1
रोग,28
चले,134
पीछे,420
घंटे,298
पेयजल,3
सभी,1369
इलाकों,217
नियमित,43
आता.,16
नौ,117
आनाखा,1
क्योंकि,741
सुमा,2
नहाने,7
पकाने,5
कुएं,11
इस्तेमाल,501
सिवा,8
चारा,24
उत्तरी,45
छोर,12
ग्रीन,24
ट्राइब्यूनल,2
सहारा,61
हाइकोर्ट,9
उसे,1338
सौंपी,36
मानवाधिकार,12
कार्यकर्ता,130
काइथरत,2
दायर,115
विकिरण,1
फैला,41
वंचित,20
रख,175
सतह,9
नीचे,159
पर्यावरण,46
संरक्षण,63
नियम,82
पालन,93
परमाणु,91
ऊर्जा,36
नियमन,2
प्राधिकरण,23
केंद्रीय,445
वन,127
नकदी,20
समस्या,193
राज्य,1158
स्रोत,9
खजाने,13
हर,1005
रु.,61
देता,210
इसीलिए,81
उगलने,1
उद्योग,56
अंकुश,13
पी.के.,1
कुंजलीकुट्टी,1
नीति,112
उन,622
उद्योगों,13
विकास,404
प्रोत्साहन,14
योगदान,65
मुनाफे,4
जनहितकारी,1
ढंग,61
चलाने,118
उपाय,51
मनमाना,3
शांता,3
श्रीसेलम,1
खेतों,27
केमिकल,16
बर्बाद,29
नियंत्रण,111
बोर्ड,315
सौंपे,11
वार्षिक,14
वक्तव्य,3
स्वीकार,121
उत्पादन,58
रूप,804
परिशोधन,1
संयंत्र,11
अपशिष्ट,2
निकलती,9
उपचार,40
निपटान,5
व्यवस्था,218
रिसते,1
टैंकों,3
निर्देश,213
मिट्टी,25
ढकना,1
निर्देशों,14
इरादा,14
कोच्चि,12
भेजा,171
निजी,164
कंपनियों,143
बेचा,10
हजार्डस,1
वेस्ट,33
रूल्स,4
पैदा,206
करना,1129
चाहिए,327
निबटारा,1
दिनों,816
भीतर,161
जाए.,290
असुरक्षित,4
दशक,110
अरसे,24
नए,552
तालाब,10
अगले,386
महीने,646
जाएंगे.,185
ईटीपी,2
सुरक्षित,154
रखता,43
टुडे,111
नियमों,47
ध्यान,297
रखकर,69
बनाए,211
इन्हें,119
उसके,1481
डाला,62
उसका,493
परीक्षण,74
सालेम,1
स्टील,28
वर्क्स,2
मीट्रिक,3
टन,39
बेचने,60
समझौता,55
चुका,407
गायत्री,41
जी.,9
शिकार,188
आजीविका,7
सीधे,139
परोक्ष,11
निर्भर,52
स्थायी,41
कर्मचारियों,148
ई.,4
यूसुफ,16
कुंजु,1
प्रबंधकों,2
गांववालों,9
अंशकालिक,1
नौकरी,183
वादा,121
हमेशा,283
दबाया,5
मलयाली,3
ज्ञानपीठ,1
पुरस्कार,65
सम्मानित,43
कवि,17
ओ.एन.वी.,1
कुरुप,1
कविता,22
भूमिक्कोरू,1
चरमागीतम,1
पृथ्वी,30
शोक,37
गुनगुनाते,1
विडंबना,8
इनसानी,1
जिंदगी,263
प्रकृति,22
तबाह,28
महाकवि,2
जन्मस्थल,5
स्थित,340
कंगना,201
रनौत,29
आजमाए,1
कुकिंग,13
बनाई,186
स्पेशल,157
डिश,8
बहन,184
रंगोली,9
सोशल,593
फोटो,331
शेयर,590
यूं,61
फैंस,149
हैरान,103
वायरल,300
जानिए,66
सेलेब्स,46
खुद,780
खाना,130
मुमकिन,34
कोरोना,410
ने.,13
नाम,1530
कुक,17
कपकेक,2
चेहरे,118
मुस्कान,13
अंदाजा,68
लगाया,504
खुश,164
महसूस,147
पोस्ट,268
लिखती,5
आखिरकार,72
हमने,331
लंबे,170
मुझे,831
बनाना,87
सीखना,7
चाहती,263
वाइट,9
बटर,2
बने,280
चीज,89
....,5
वैसे,203
आलिया,141
भट्ट,149
दीपिका,256
पादुकोण,70
चुकी,548
रणवीर,169
इंडियन,110
इटेलियन,1
पकाकर,2
खिला,12
पिज्जा,16
बनाकर,130
खिलाया,4
जिसकी,191
फोटोज,47
थीं.,387
सितारा,12
ना,435
तरफ,583
कैटरीना,10
कैफ,68
बर्तन,14
धो,8
वीडियो,886
वर्क,29
फ्रंट,73
थलाइवी,1
आएंगी.,82
टीजर,75
रिलीज,604
पसंद,340
विधानसभाध्यक्ष,3
आमंत्रित,37
जाएगा,140
पाकिस्तान,1329
आगामी,71
राष्ट्रमंडल,11
संसदीय,138
सम्मेलन,88
कश्मीर,521
प्रधानमंत्री,1010
नवाज,110
शरीफ,79
विशेष,248
सलाहकार,40
सरताज,5
अजीज,14
इस्लामाबाद,46
विवादित,93
विधानसभा,708
मान्यता,50
देता.,12
जम्मू,153
आठ,168
अक्तूबर,21
मेजबानी,9
प्रतिशत,208
भागीदारी,24
पुष्टि,133
पाकिस्तानी,349
अखबार,86
उच्च,78
आयुक्त,35
टीसीए,1
राघवन,2
उल्लंघन,96
पासवान,51
सोनिया,186
रहेंगे,32
रायबरेली,22
पीएम,763
शहंशाह,5
किसान,240
जश्न,57
नरेंद्र,631
शब्द,100
रामविलास,14
पलटवार,40
चिंता,141
सालों,162
रहेंगे.,93
तंज,56
कसा,23
बारे,1064
शब्दावली,1
उचित,42
जनादेश,21
बेनामी,20
पूछे,104
सवालों,86
दिए.,111
कप,92
पीने,79
बीमारी,126
खतरा,158
शौकीन,13
जरूर,252
अच्छी,255
हालिया,41
अध्ययन,103
आई,639
बीमारियों,28
तिहाई,7
शोधकर्ताओं,37
एम्पेरियल,1
लंदन,122
शोधकताओं,1
पाया,215
सेहत,68
बचाव,90
.,200
यौगिक,3
पाए,129
शरीर,165
संपर्क,184
आते,242
लगते,70
हालांकि,870
अनुसार,253
यूरोपियन,3
फूड,29
सेफ्टी,9
एजेंसी,238
सलाह,131
मानें,151
रोजाना,46
ग्राम,75
कैफीन,2
सेवन,81
एस्प्रेस्सो,1
इंस्टैंट,4
पीयें.,1
कश्मीरः,2
गुलमर्ग,5
मौसम,181
मैदानी,7
हल्की,31
बारिश,207
घाटी,121
बीती,81
सर्दियों,13
बर्फबारी,6
फुहार,2
खुशनुमा,4
दिया.,1335
रिपोर्ट्स,90
महीनों,90
री,1
पर्यटकों,12
बर्फ,12
पर्यटन,21
कमाने,22
आशा,35
किरण,77
जागी,2
इंच,28
रह,386
टूर,21
गाइड,7
बिलाल,7
अहमद,123
पांच,458
तनाव,163
आया.,126
हालात,239
सुधर,5
पर्यटक,7
आवाजाही,14
स्नो,1
स्पोर्ट्स,12
खासे,16
होटल,133
व्यवसायी,8
ऐजाज,1
लुभाने,20
होटलों,7
डिस्काउंट,12
स्कीमें,1
जुए,5
अड्डे,54
मंडावली,8
खाली,113
टेंट,13
चलने,117
डीसीपी,36
दंग,16
गए.,887
स्तर,281
करवाई.,14
टीम,734
रेड,73
लोकल,54
दी.,806
दाव,3
लगे,345
हजार,443
रिकवर,9
जानाकारी,1
बीट,7
पुलिसकर्मियों,59
तत्काल,89
प्रभाव,91
सस्पेंड,32
डिस्ट्रिक्ट,11
मचा,81
आशंका,180
थाना,220
तैनात,224
पुलिसवालों,27
मिलीभगत,12
ऋषिपाल,2
विभागीय,3
सूत्रों,387
सट्टे,7
अड्डा,20
गज,9
रिक्शे,7
सट्टा,6
मशीन,50
दांव,53
सोनू,117
नामक,90
शख्स,322
खिलवाने,1
शह,9
मिली,534
एसीपी,17
ऋषिदेव,2
बजे,513
दबोचे,1
बिहारः,9
मधुबनी,14
डीएम,36
स्टाफ,63
होगी,266
जिला,173
आपदा,37
प्रबंधन,43
लेटर,28
विगत,4
संक्रमण,38
अनुमंडल,5
अफसरों,83
टेस्ट,219
मरीजों,79
संख्या,353
पार,171
तेजी,186
इसकी,604
चपेट,66
समाहरणालय,2
समेत,355
सदर,26
पदाधिकारी,18
कर्मचारी,114
आवश्यकता,30
संक्रमितों,9
मरीज,65
हजारों,82
प्रवासी,23
मजदूर,29
प्रखंडों,1
क्वारनटीन,22
सेंटर,147
पूरी,797
मुख्यमंत्री,1138
नीतीश,401
सिलसिला,50
इनमें,209
ऐसी,489
जिलों,127
आइसोलेशन,17
बेडों,2
सीएम,362
देखते,305
अस्पतालों,42
तैयारी,256
रखी,228
अजय,165
देवगन,45
केआरके,23
करण,176
जौहर,88
पर्दाफाश,24
फेवर,2
बोलने,92
लाख,784
खुलासा,339
इंडस्ट्री,123
चौंकाने,65
स्टार,151
टेप,18
खूलाया,1
फिल्ममेकर,17
रिव्यू,23
ट्वीट,536
जानें,92
स्वघोषित,1
नंबर,335
क्रिटिक,5
ट्रेड,53
एनालिस्ट,15
कमाल,67
आर,33
वाकई,59
फोन,465
पार्टनर,80
मंगत,1
पाठक,38
केआरें,1
जरिए,515
करवाए,12
पूछ,26
केआके,1
गोलमोल,2
कतराते,1
बोलना,18
हूं,360
फिल्मों,286
पिता,484
प्रफेशनल,1
एक्शन,125
मेरा,239
इमोशनल,27
कनेक्शन,43
खान,1040
जैसे,633
दुख,75
वसूली,14
प्रोड्यूसर्स,22
खाकर,16
प्रति,321
फेला,1
बेहद,389
चीजों,89
सपोर्ट,114
खराब,190
फिलहाल,375
उपलब्धियां,14
जमकर,249
गुणगान,7
कार्यालय,108
कार्यकाल,120
उपलब्धियों,13
सूची,106
मांगने,60
अहमदाबाद,57
आवेदक,12
आरटीआई,32
आवेदन,147
आपका,139
प्राप्त,116
अंबुज,1
शर्मा,357
द्वारा,673
मांगी,134
अधिक,366
लोक,66
प्राधिकारों,1
फैली,14
धारा,203
प्राधिकार,1
खबरों,123
वर्तमान,78
मनाने,45
कृपया,10
शीर्ष,88
जाएं.,59
बताने,62
अभियान,264
ग्रेटर,70
नोएडा,152
पार्क,90
सब्सिडी,32
प्रस्ताव,256
पारित,48
पतंजलि,43
शिलान्यास,29
समाजवादी,205
शासनकाल,11
यूपी,573
पूर्व,798
अखिलेश,342
बाबा,244
रामदेव,84
आचार्य,22
बालकृष्ण,13
यमुना,15
विकसित,37
मेगा,7
समूह,124
निवेश,118
कैबिनेट,181
प्रस्तावित,34
मंजूरी,127
दे,933
योगी,323
आदित्यनाथ,152
अध्यक्षता,34
योग,136
गुरु,57
भूमि,88
प्रदान,58
आकर्षित,25
अवसर,70
करेगा,58
किसानों,305
मदद,583
मिलेगी.,73
प्रोजेक्ट,114
आयुर्वेद,24
आवंटित,27
स्थापित,70
सहायक,57
हस्तांतरित,5
एंड,152
हर्बल,5
सकेगी.,22
मैनेजिंग,12
कहीं,319
तुरंत,171
परियोजना,47
स्थापना,36
प्रक्रिया,160
लाई,27
जाए,216
शिकायतों,18
सुना,76
दोनों,1671
पक्षों,36
रहेगी.,57
लखनऊ,206
साइबर,97
ठगी,40
खातों,50
गायब,106
थानों,21
सुनने,70
गोपनीय,19
जानकारियां,32
लीक,63
अपराधी,60
शातिराना,4
एटीएम,69
कार्ड,184
डिटेल,26
एकाउंट,10
निकाल,83
अंजाम,296
हाईटेक,14
अपराधों,37
क्राइम,137
रोकना,25
खीर,5
साबित,231
परचेजिंग,1
ठगा,2
थाने,257
बदले,131
उठाये,4
जरिये,65
रुपयों,22
फेक,27
बना,643
घटनाओं,108
अमली,6
जामा,12
पहनाया,5
इतना,313
आये,24
जिनमें,138
ट्रांजेक्शन,10
लाखों,78
चूना,11
सेल,112
मामलो,2
जुटी,99
एसपी,96
राजीव,79
मल्होत्रा,39
परेशान,215
अपील,236
संबंधित,115
डाटा,19
रखें,29
फौरन,75
दें.,112
मामलों,174
करते.,25
लिहाजा,77
शिकंजा,29
कसने,27
किये,62
अपराधो,1
पसीने,9
छूट,87
हाथ,438
यही,465
अपराध,156
जागरुक,10
फैसलों,30
अंक,134
टूटकर,12
आरबीआई,56
फैसले,367
बाजार,264
बैंकिंग,32
शेयर्स,3
मच,68
बिकवाली,12
कारोबार,116
सेंसेक्स,45
अंकों,41
गिरावट,116
रिजर्व,94
तीसरी,83
कर्ज,161
सस्ता,19
रेपो,7
रेट,25
बेसिस,1
प्वाइंट,17
निफ्टी,34
कुल,361
मार्केट,71
कैपिटलाइजेशन,1
कैप,4
निवेशकों,41
चपत,2
लगी.,70
शेयरों,28
सबसे,1202
इंडसइंड,3
टूट,69
यस,16
रहा.,234
एसबीआई,16
एलएंडटी,1
लुढक,1
टाटा,49
बजाज,14
महिंद्रा,11
मोटर्स,6
हुए.,179
कोटक,7
आईसीआईसीआई,8
जानकारों,41
दबाव,169
जीडीपी,41
अनुमान,99
घटाए,1
निवेशक,9
सहम,7
मौद्रिक,6
दूसरे,658
अहम,354
घटाया,4
इतिहास,147
गवर्नर,65
कमी,167
दिसंबर,288
उर्जित,25
पटेल,214
शक्तिकांत,6
दास,88
बतौर,111
