word,frequency
लाइंस,5
स्टेशन,201
आईपीसी,43
धारा,191
एफआईआर,114
सुर्खियों,76
दायर,103
हर,902
हिंदू,171
बनना,47
सिखा,5
इंसान,82
नहीं.,255
आरएसएस,89
अस्तित्व,16
आने,803
संविधान,112
करता.,15
सीएए,82
मुसलमानों,106
श्रेणी,42
नागरिक,125
एनआरसी,45
कार्यान्वयन,5
परेशान,202
सकती,696
जीएसटी,69
सुशील,63
मोदी,2147
बिहार,823
वित्तमंती,1
केंद्र,566
व,185
सरकारें,25
वस्तु,16
एवं,223
सेवा,166
मतभेदों,7
सुलझाने,39
दिशा,152
अधिकार,175
संपन्न,20
समिति,215
तीन,898
बैठकों,16
वित्तमंत्री,13
पी,75
चिदंबरम,32
संवाददाताओं,16
जानकारी,861
दी.,762
राज्यों,325
मतभेद,45
अधिकांश,29
मेल,56
मेरे,417
विचार,164
तथा,176
सुलझा,12
उल्लेखनीय,13
वित्तमंत्रियों,1
अध्यक्ष,712
चेयरमैन,59
नंदन,3
सचिव,163
सुमित,15
बोस,53
वित्त,185
मंत्रालय,318
केंद्रीय,398
बिक्रीकर,1
मुआवजे,9
मुद्दे,344
सदस्य,245
आठ,151
नवंबर,235
मिलेंगे.,32
विमर्श,17
रख,163
सकारात्मक,51
सीएसटी,3
नुकसान,199
मुआवजा,32
राह,52
निकालने,77
चाहते,384
कमी,164
होने,2227
भरपाई,18
करे.,63
विधायक,452
पार्किंग,22
विवाद,381
बुजुर्ग,60
दंपति,15
मारपीट,95
आम,532
आदमी,361
चर्चा,450
जनकपुरी,16
राजेश,73
ऋषि,137
दरअसल,181
राजीव,89
बदसलूकी,24
आरोप,1055
रविवार,338
शाम,304
समर्थक,59
समर्थकों,96
घरों,89
आगे,637
जिसकी,176
असुविधा,3
वीरेंद्र,27
तलवार,24
कार,405
कहा.,82
कहासुनी,23
लगी.,68
इतनी,156
नागवार,15
गुजरी,6
सतीश,32
यादव,707
बुरी,116
तरह,1604
पिटाई,106
उलझते,1
दिख,193
पूछताछ,333
थाने,215
आई.,86
ट्विटर,260
सलमान,566
फेक,28
आइडी,3
वालों,341
ली,384
सुपरस्टार,57
दबंग,53
उन,579
पसंदीदा,27
स्टार,147
सपोर्ट,104
अपशब्द,13
लिखते,26
महीनों,88
अमिताभ,168
कंगना,175
रनोट,16
यमी,1
गौतम,26
विभिन्न,124
साइट्स,19
दूर,303
हिदायत,21
चुके,551
वाली,1184
फिल्म,2810
व्यस्त,39
आमिर,271
कबीर,30
फर्स्ट,47
लुक,195
शेयर,543
धन्यवाद,48
ईद,47
रिलीज,553
करीना,149
कपूर,672
नवाजुद्दीन,23
सिद्दीकी,22
देंगे,60
नवम्बर,7
रेड्डी,50
बेटी,324
शाही,16
शादी,634
अलग,468
फरमान,26
नेताओं,490
एजेंसियां,50
छवि,82
अच्छा,278
माइनिंग,2
किंग,31
कहलाए,1
कर्नाटक,152
पूर्व,698
जनार्दन,8
विषय,95
विवाह,53
अनौपचारित,1
मना,123
मुख्यमंत्री,1061
येदियुरप्पा,14
कार्यक्रम,329
जगदीश,33
रेणुकाचार्य,1
बधाई,91
देखा,312
सूत्रों,359
हाईकमान,4
ब्रहमिनी,1
जाएं.,63
खासकर,59
कालेधन,31
नोटबंदी,237
बावजूद,286
कार्यक्रमों,40
शिरकत,51
माना,300
चुनावों,255
रखकर,64
सीबीआई,376
ईडी,66
अनंत,52
डीवी,1
सदानंद,5
जाएंगे.,174
प्रधानमंत्री,949
जे,19
जी.,10
करुणाकरन,2
रहे.,251
अवैध,167
जेल,532
काट,98
जमानत,161
रिहा,59
तैयार,480
कराए,60
इनमें,188
लगी,263
इतना,302
प्ले,50
मोड,11
गाना,80
सेट,103
बेटा,86
दामाद,24
बैक,24
गाने,171
लिप्सिंग,1
मेगा,14
फूड,43
पार्कों,8
मंजूरी,116
पार्को,3
खाद्य,40
प्रसंस्करण,5
प्रस्ताव,220
मिले,264
पारदर्शी,17
ढंग,53
गौर,34
समुचित,6
प्रस्तावों,12
अमल,30
भर,262
परियोजनाएं,9
निमार्णाधीन,1
कदम,336
विशाल,94
अत्याधुनिक,11
बुनियादी,20
ढांचे,20
निर्माण,186
होगा,387
विकास,368
नई,413
गति,39
मिलेगी.,70
तकरीबन,52
निवेश,100
आकर्षित,25
अनुमान,103
स्थित,314
इकाइयों,6
अतिरिक्त,72
सामूहिक,60
इनका,74
सालाना,36
कारोबार,100
लगाया,467
कार्यरत,19
रोजगार,110
सृजित,3
होंगे,106
इनसे,38
लगभग,236
किसान,188
प्रत्यक्ष,15
परोक्ष,13
लाभान्वित,2
संबंधित,108
किसानों,261
मूल्य,31
मिलने,507
मदद,527
जल्द,385
खराब,184
पदार्थों,9
बर्बादी,15
कृषि,98
उपज,6
मूल्यवर्धन,1
ग्रामीण,84
क्षेत्रों,106
अवसर,63
पार्क,93
कीमतों,66
स्थिर,26
रखने,294
महंगाई,36
नियंत्रण,95
मददगार,31
पहली,620
वार्ता,69
सितंबर,196
लंबे,156
इंतजार,170
तय,391
जद्दोजहद,7
भारत,1951
नयी,12
होनी,140
अपरिहार्य,2
कारणों,55
हवाला,67
स्थगित,27
विदेश,235
मंत्रियों,92
सीधी,20
लेने,419
माइक,18
पोम्पिओ,10
जेम्स,22
मैटिस,6
आएंगे.,122
विभाग,356
प्रवक्ता,203
हीथर,1
नोर्ट,2
राष्ट्र,129
समकक्षों,2
उत्साहित,52
हिन्द,3
प्रशांत,84
सहित,189
चुनौतियों,28
निपटने,68
भागीदारी,26
पृष्ठभूमि,21
सुषमा,48
स्वराज,41
निर्मला,18
सीतारमण,18
सुरक्षा,697
सहयोग,116
मजबूत,184
बनाने,568
करेंगे.,391
गौरतलब,337
व्हाइट,36
हाउस,153
राष्ट्रपति,366
डोनाल्ड,80
ट्रंप,246
जून,233
देशों,311
कोशिशें,26
उसमें,176
सफलता,105
मिली.,111
विपश्यना,3
राम,449
रहीम,172
करीबी,106
हनीप्रीत,87
फरार,236
पंचकूला,50
हिंसा,324
प्रकाश,115
उर्फ,90
प्रदीप,38
गोयल,51
विजय,202
पंजाब,416
राजस्थान,283
उदयपुर,18
पिंजौर,2
अदालत,275
इन्हें,115
दिन,1373
हिरासत,214
रेप,355
सजा,340
कथित,165
डेरे,41
इंसां,4
लापता,75
लटक,13
डर,171
अंडरग्राउंड,9
खुलासा,305
हरियाणा,320
अफसरों,76
शहरों,78
दबिश,29
धर,20
दबोचा,4
साजिश,227
रची,32
अगस्त,194
बस,256
आदिवासी,105
गरीब,56
यकीन,42
संयुक्तरू,1
कार्रवाई,493
अंजाम,283
डेरा,106
डाले,30
होटलों,8
तलाशी,63
चल,655
आकर,146
मशहूर,134
लीला,26
पैलेस,8
रुका,4
ठिकाने,47
बदलता,5
रहता,175
बताते,236
चलें,73
भूमिका,239
निभाने,46
दंगा,21
गोविंद,22
इंसा,14
जीरकपुर,2
गाइड,8
हैफेड,1
चौक,29
दंगे,13
जिसे,285
कमेटी,154
दोषी,210
ठहराए,6
सच्चा,23
सौदा,37
गुरमीत,49
सिंह,1986
हिस्सों,77
जमकर,229
उत्पात,8
करीब,789
घायल,385
आश्रम,72
साध्वी,101
चिट्ठी,77
हाईकोर्ट,193
अर्जी,33
दाखिल,136
सुनवाई,327
आदेश,347
पूरे,550
सौंपी,36
पत्र,183
हफ्ते,235
टीजर,76
देख,272
अंदाजा,66
दर्शकों,107
कितनी,93
बेस्रबी,2
जबरदस्त,98
फैन्स,126
एक्साइटमेंट,8
दें,754
अगली,105
सुल्तान,33
किरदार,230
पहलवानी,2
पहलवान,16
जिंदगी,248
आधारित,101
पहलावनी,1
दांव,54
दुनिया,502
शेर,17
हरियाणवी,14
तराशी,2
दमदार,25
बयां,29
अब्बास,36
जफर,18
निर्देशित,27
बेसब्री,21
बैनर,50
तले,43
अपोजिट,27
अनुष्का,90
शर्मा,331
लीड,80
रोल,286
आएगी.,38
पोर्न,13
बैन,90
ऐसा,885
लगता,358
इंटरनेट,130
मुमकिन,31
चीफ,156
राय,263
होता,723
इनकार,186
स्वतंत्रता,47
हनन,6
कही,179
आजादी,121
हासिल,337
न्यायाधीश,49
एचएल,5
दत्तू,7
अंतरिम,25
तर्क,25
वयस्क,7
बंद,532
कमरों,6
देखने,340
रोक,248
उल्लंघन,90
मसला,17
गंभीर,295
उठाए,68
जरूरत,298
रुख,112
क्या,1075
उठाती,17
अध्यक्षता,32
जजों,48
बेंच,61
गृह,355
डिटेल,26
एफिटेविट,1
सौंपने,13
सप्ताह,78
जनहित,20
याचिका,232
मांग,619
वर्ल्ड,93
कप,81
मौका,208
विज्ञापन,53
सीरीज,123
ऐड,23
आईसीसी,20
क्रिकेट,119
पूल,7
बी,63
इंडिया,386
पंजा,1
मार,292
बार,1872
पाकिस्तान,1243
दक्षिण,165
अफ्रीका,21
देकर,242
क्वार्टर,20
फाइनल,89
पहुंचने,113
उम्मीद,310
बनाए,191
रखी.,34
वेस्टइंडीज,9
मैच,181
पाकिस्तानी,335
फैन,76
इंडियन,101
जर्सी,3
पहनते,10
दिखाया,112
नजरें,19
आयरलैंड,22
मिलती.,5
इसकी,545
नौबत,8
वापसी,123
देखते,283
उम्मीदें,29
जग,4
मिलेगा,42
राहुल,623
गांधी,857
अगले,353
पार्टियों,108
संकेत,99
उपाध्यक्ष,92
अंग्रेजी,86
अखबार,79
इंटरव्यू,175
कही.,40
किलोमीटर,155
लंबी,79
यात्रा,253
यहां,1152
फूंकने,6
चाहिए,295
विधानसभा,670
समझौता,47
विचारधाराओं,2
नीतियों,26
जिलों,122
प्रचार,149
सूबे,94
अखिलेश,316
सपा,182
गंवा,14
विपक्षी,123
दुख,76
युवा,110
असमर्थ,6
महज,170
दशकों,19
समाजवादी,188
बहुजन,30
समाज,244
सत्ता,276
लौटती,3
पार्टियां,47
असफल,36
कश्मीर,508
तनाव,162
आतंकवाद,185
पुरानी,107
रणनीति,138
सिस्टम,73
अपराध,155
मुश्किलें,32
नजरिए,17
मौकापरस्त,1
क्राइम,127
अगेन्स्ट,1
हमने,293
सालों,145
पीएम,732
नरेंद्र,594
विशेषज्ञों,44
अच्छी,246
समझते,29
सुननी,4
ब्यूरोक्रेसी,1
एजेंसियों,122
शानदार,158
बोलते,59
सुनते,30
बताने,65
डरते,11
सोचते,18
मूड,43
गवर्नर,44
रूल,10
हालात,247
सुधारने,27
उठाने,85
मानें,143
घाटी,122
शांति,154
बहाली,9
राज्यपाल,123
शासन,72
जम्मू,146
जिम्मेदारी,125
करेगा.,106
राजनाथ,152
दौरे,134
अंत,105
अशांति,8
पचास,20
ऊपर,197
व्यवस्था,216
मुद्दा,155
कदमों,23
रखे,62
दौरा,97
मायने,36
महत्वपूर्ण,138
क्योंकि,678
समीक्षा,47
बनायेगा.,1
सूची,95
फैलाने,64
लगे,323
इनके,141
सख्त,83
मानना,156
काबू,79
पाने,119
लगेगा.,35
उच्च,75
पदस्थ,6
विकल्प,80
वहाँ,1
लगाना,47
बदलना,15
आकलन,20
जनाधार,15
हस्तक्षेप,24
अपेक्षा,20
पहल,50
करें.,276
दुविधा,5
पीडीपी,48
वयवस्था,1
बल्कि,429
नीतियां,14
किये,55
हिजबुल,47
कमांडर,69
एनकाउंटर,97
दौर,151
अगुवाई,78
सर्वदलीय,13
बुद्धिजीवियों,8
पारस,80
कैरेक्टर,46
उछाला,7
जसलीन,8
मथारू,3
संजना,8
गलरानी,3
बनती,38
शो,610
अक्सर,117
आती,188
संग,155
केमिस्ट्री,26
लगती,80
रियलिटी,34
मुझसे,77
करोगे,15
बवाल,55
बिताने,16
प्रोमो,35
चारों,103
एपिसोड,61
गुलाटी,16
ट्विस्ट,22
खोला,30
शहनाज,70
गिल,30
रहेंगे.,77
कंटेस्टेंट्स,28
कमाना,6
कंटेस्टेंट,47
हिना,67
कमेंट,43
वही,138
ना,385
रहती,212
हो.,228
आसानी,73
एवेलेबल,1
.,189
जाती,489
चिल्लाने,8
गलती,69
आवाज,157
उठानी,6
रोना,8
रोती,4
गुस्से,50
मिर्ची,8
उंगली,21
उठाई,29
जामिया,55
मेट्रो,108
पिस्टल,34
युवक,312
मेरठ,70
किराए,47
गुरुग्राम,43
सेक्टर,114
स्कूल,317
बैग,57
कहां,140
सीआईएसएफ,5
लोकल,51
हमजा,9
जाकिर,25
नगर,235
स्थायी,40
राउंड,37
गोलियों,44
जवानों,157
साधुओं,15
लिंचिंग,33
बचाया,15
असम,183
दीमा,2
हासाओ,2
मधुर,17
रेलवे,253
बच्चा,79
चोरी,130
पीटने,18
इकट्ठा,38
घटनाओं,101
सेना,563
पिटने,5
बचा,69
इकट्टा,1
बगल,23
तैनात,214
जवान,236
हाथ,399
लें,41
हरकत,77
प्रशासन,246
दें.,106
बीते,255
हफ्तों,29
देशभर,91
धुले,5
हत्या,897
कोरोना,431
वुहान,21
पहुंचे,258
चीन,535
कंपनियां,38
खोलने,48
कहर,51
बरपा,9
संक्रमण,39
घट,13
अबतक,45
पहुंच,418
चुका,387
घटने,5
कंपनियों,122
इजाजत,100
कन्फर्म,12
उत्पादन,61
बाहर,670
शी,21
जिनपिंग,15
स्वास्थ्य,146
तेज,271
समाचार,50
एजेंसी,226
पीटीआई,7
नेशनल,179
हेल्थ,25
कमीशन,45
आए.,150
संक्रमित,33
हुबेई,5
चीजें,105
मुहैया,80
दैनिक,27
जरूरतों,18
कंपनिया,1
औद्योगिक,17
बहुत,1022
जताई,152
मार्च,283
जोखिम,17
महामारी,40
सार्वजनिक,118
उपयोगिताओं,1
आवश्यक,37
प्रदान,53
अनुमति,75
मध्यम,19
इलाकों,205
प्रांत,47
जहाज,18
सिटी,70
सर्विस,54
जाएंगी.,36
स्पाइसजेट,15
विमान,203
चर्चित,37
एयरलाइन,20
घरेलू,61
विमानन,15
ली.,234
विमानों,33
चौथी,54
ऐसी,473
पहुंची,203
जेट,47
एयरवेज,35
इंडिगो,11
अधिक,334
प्रबंध,17
निदेशक,46
अजय,143
सोचा,44
कगार,13
वर्तमान,64
फ्राइटर,1
औसतन,9
जगहों,112
लिये,112
रोजाना,46
परिचालन,18
करती,487
एयर,97
एशिया,63
एलायंस,4
संयुक्त,150
कर्ज,155
सबसे,1101
फायदा,186
अधिकतर,44
ग्राहक,38
प्राथमिकता,32
हैं.इसके,1
सैलरी,59
जूझ,41
पायलट,55
है.फिलहाल,1
नीलामी,25
गुजरने,21
ब्रिटेन,88
अमीर,28
बंधु,5
हिंदुजा,1
धूम्रपान,7
महिलाओं,452
दिल,214
बीमारी,103
वैज्ञानिकों,14
आगाह,13
पुरुषों,55
मुकाबले,156
खतरा,153
निष्कर्ष,9
अनुसंधान,17
निकाला.,21
पाया,199
सिगरेट,12
धुंए,2
जहरीला,6
पदार्थ,35
असर,219
बीबीसी,8
प्रकाशित,43
खतरनाक,74
महिलाएं,112
पीती,3
मिनेसोटा,3
डा.,4
राशेल,1
हक्सले,1
जान्स,1
मार्क,16
वुडवार्ड,1
डेटा,65
अध्ययन,99
बीमारियों,29
आईआईएम,11
एमबीए,3
डिग्री,106
बिल,121
जिससे,306
डिप्लोमा,5
बजाय,81
बजट,291
सत्र,180
जाएगा.आपको,1
कोर्स,15
पोस्ट,239
ग्रेजुएट,19
पीएचडी,25
जाते,375
जाकर,207
नौकरी,169
स्टूडेंट्स,41
विदेशों,24
पीजीडीएम,1
फर्क,61
सर्टिफिकेट,21
लाना,28
एडमिशन,40
योग्य,28
माने,89
डिप्रेशन,38
रश्मि,52
देसाई,44
अरहान,41
बिग,270
थे,615
पीआर,17
हां,33
मेडिकेशन,3
मामला,728
ढाई,41
रिकवर,10
टीवी,254
सुशांत,164
राजपूत,76
सुसाइड,65
गरमाया,4
एक्स,61
कुबूल,7
बेहतरी,7
पैरेंट्स,9
जयपुर,118
शिफ्ट,44
स्पेस,18
पर्सन,3
बिहेवियर,3
चेंज,15
लगा.,95
साइकैट्रिस्ट,1
संभव,66
हों.,46
पार्टिसिपेट,2
रिश्ते,122
टेलीविजन,24
बच्चे,296
पोल,115
खोल,65
लगे.,118
खुलासे,89
बातें,194
जिनकी,62
नेगेटिव,19
डांट,21
यूं,60
कहें,22
मकसद,101
ट्रोलिंग,5
शर्मिंदगी,4
सिवा,9
मिला.,135
इंडस्ट्री,111
दोस्तों,102
करियर,109
अमेठी,44
सोनिया,200
भावुक,23
विपक्ष,236
साधा,66
निशाना,265
सरगर्मी,8
वोट,454
अपील,217
सभा,136
संबोधित,189
इंदिरा,79
परिवार,811
सौंप,74
वैसे,188
पलटवार,42
छिपाने,20
जनसभा,35
बताना,44
डूबे,12
मामलों,160
पाए,122
लगाते,89
उनसे,312
पूछना,31
विरोध,581
दुष्प्रचार,10
कहते,423
राज,205
