word,frequency
अद्यतन,2
होने,1856
अपनी,1914
समग्रता,1
कारण,469
संग्रहणीय,1
आसानी,62
किताबों,12
चयनसूची,1
जाना,260
चाहिए,237
ताकि,200
संदर्भों,1
साधने,28
मिल,466
सके.,158
गृहमंत्री,62
अमित,334
शाह,434
मिले,211
घाटी,94
सुरक्षा,554
हालात,207
चर्चा,383
राज्यपाल,115
सत्यपाल,16
मलिक,26
जब,1483
विधानसभा,548
चुनाव,1418
बारे,808
पूछा,194
कहा,4263
करवाना,10
आयोग,243
विशेषाधिकार,14
ये,2898
उनके,1683
अधिकार,143
क्षेत्र,406
मामला,590
ने,19292
देश,1437
गृह,283
मंत्री,918
शनिवार,239
दिल्ली,2030
मुलाकात,318
की.,759
राज्य,870
कानून,437
व्यवस्था,154
जमीनी,34
हालत,217
दोनों,1262
बीच,1284
विकास,305
विभिन्न,99
मुद्दों,97
अलावा,695
कश्मीर,424
एवं,174
अंतरराष्ट्रीय,114
सीमा,260
लगे,254
क्षेत्रों,78
स्थिति,274
हुई.,292
बैठक,399
पत्रकारों,32
मामलों,148
प्रशासन,201
अमरनाथ,21
यात्रा,207
तैयार,389
समर्थन,302
पिछले,745
साल,2017
बार,1542
संचालन,30
जाएगा.,519
दिनों,591
चलने,94
वाली,1009
शिवरात्रि,6
दिन,1137
जुलाई,168
शुरू,1084
होगी,205
अगस्त,171
श्रावण,3
पूर्णिमा,5
खत्म,294
होगी.,433
बता,782
दें,639
गवर्नर,39
शासन,61
चल,529
रहा,2816
यहां,929
नवंबर,208
भंग,19
कर,7326
थी.,2419
बीजेपी,1767
द्वारा,519
महबूबा,80
सरकार,2740
वापस,251
लेने,330
गिर,79
केंद्र,427
शांतिपूर्ण,23
माहौल,122
करवाने,58
चुनौती,155
कारणों,43
हिंसा,299
वजह,799
लोकसभा,510
हो,4379
पाए.,42
सालों,122
आतंक,100
ग्राफ,9
कोई,1676
खास,371
बदलाव,142
युवा,93
आतंकी,497
संगठनों,79
दूसरी,389
तमाम,245
चौकसी,8
पाकिस्तान,1095
घुसपैठ,63
कमी,149
आई,491
विरोधी,116
अभियानों,3
संख्या,245
बलों,81
जवान,181
शहीद,94
जनवरी,206
ज्यादा,930
मारे,154
गए,1423
थे.,1747
अबु,28
आजमी,23
प्रतिबंध,59
लगाए,160
निर्वाचन,22
मायावती,154
बहुजन,27
समाज,200
पार्टी,1847
अध्यक्ष,629
भारतीय,805
जनता,523
उत्तर,620
प्रदेश,866
प्रभारी,76
समाजवादी,179
नेता,894
विवादित,66
बयानों,49
निंदा,63
लगाने,256
यूपी,390
इनके,120
प्रवेश,98
रोक,215
मांग,555
राजधनी,1
एवेन्यू,5
स्थित,253
कार्यालय,66
सपा,187
पूर्वांचल,25
आरोप,874
लगाया.,35
लगा,540
देना,218
चाहिए.,518
जिस,429
बयान,524
दिए,539
उससे,247
अंदेशा,15
आतंकवादियों,126
अड्डा,14
बेहद,265
निंदनीय,9
खराब,136
सकता,855
निशाना,209
साधा.,34
उस,816
जिसमें,570
वोट,376
मुसलमानों,92
डीएनए,30
टेस्ट,151
कराने,192
कही,130
नेताओं,411
लगाए.,29
सबसे,905
आतंकवादी,140
प्रत्याशी,56
रमाकांत,1
यादव,569
पूरे,454
दलितों,110
अन्याय,15
होता,616
मैं,943
हूं,288
दौरान,1315
स्थानीय,194
पुलिस,3656
दूर,240
जाए,154
सारे,127
मतदान,99
केंद्रों,30
जिम्मेदारी,134
अर्धसैनिक,11
जाए.,220
दो,1326
दिग्गज,56
रैलियां,16
सोमवार,330
फैजाबाद,10
होनी,121
अपील,175
जनसभा,28
अयोध्या,77
मुद्दे,279
ऐसा,712
न,812
जिससे,229
खतरा,127
पैदा,158
हो.,193
हुड्डा,44
पूर्व,593
राजनीतिक,283
सलाहकार,35
जांच,1057
अरेस्ट,17
वारंट,50
जारी,894
देशद्रोह,35
मामले,1697
सामना,135
रहे,3200
हरियाणा,290
मुख्यमंत्री,803
भूपेंद्र,18
करीबी,96
वीरेंद्र,29
खिलाफ,1288
गिरफ्तारी,157
दर्ज,893
सिलसिले,52
पेश,323
था,1631
हाजिर,11
महानिरीक्षक,10
संजय,256
कुमार,722
अदालत,261
विशेष,182
दल,313
पहुंचा,91
था.,3636
फरवरी,163
नोटिस,152
वह,1955
सामने,1038
हुए.,137
वकील,161
सात,172
वक्त,497
मांगा,56
तत्काल,70
कहा.,70
ढूढ,1
रोहतक,25
अन्य,466
व्यक्ति,191
राजद्रोह,7
सोशल,419
मीडिया,644
सेंकेंड,1
वीडियो,659
आया,446
कांग्रेस,1613
बातचीत,389
नजर,857
आ,1077
दलाल,9
धारा,176
वैमनस्यता,1
आदि,55
समेत,283
आईपीसी,38
संबंधित,86
धाराओं,37
तहत,414
एफआईआर,100
स्वीकार,98
आवाज,115
उनकी,1191
बचाव,71
लगाया,407
इलाके,545
विदेशी,116
महिला,846
संग,134
अनहोनी,4
साउथ,62
मालवीय,17
नगर,193
पैदल,19
मोबाइल,182
पीछा,33
करने,3879
बदमाश,153
पास,933
बाइक,74
पैट्रोलिंग,3
बावजूद,236
लूट,86
अंजाम,241
दिया.,1004
सुस्त,11
पब्लिक,46
दबोच,12
लिया.,368
हवाले,74
आरडब्ल्यूए,4
बहादुर,14
सम्मानित,48
फैसला,465
बातें,168
जैसे,469
हटकर,15
गली,37
मौका,180
देख,233
हमला,383
छीनने,8
लगा.,88
उसका,402
विरोध,471
उसके,1172
मारपीट,92
शोर,35
सुनकर,67
पार्क,60
खेल,162
वहां,651
पहुंच,358
गए.,664
भागने,45
सही,184
समय,943
हैरानी,24
वारदात,337
कहीं,243
आई.,80
उज्बेकिस्तान,3
रहने,558
सभी,998
करेगी.,112
गिरफ्तार,733
लिया,978
खतरनाक,63
बच्चे,247
दोपहर,107
सुलाना,2
अक्सर,101
परिवारों,55
बच्चों,274
सुला,7
जाता,771
सुलाने,5
बहुत,827
होते,293
मांएं,1
निपटाने,8
आराम,25
माना,253
बच्चा,66
सोएगा,1
उतना,29
स्वस्थ,23
रहेगा.,75
हाल,453
उम्र,228
शोधकर्ताओं,30
कहना,554
क्वींसलैंड,3
यूनिवर्सिटी,134
केरन,3
थोर्प,1
नेतृत्व,128
रात,525
नींद,61
जरूरी,227
सो,47
उसकी,687
जाती,447
उसमें,144
अनियमितता,7
अमृता,15
राव,67
जवाब,494
शर्मा,290
बोलती,13
बंद,444
किंग,19
कपिल,114
शो,430
मेहमान,21
बनकर,72
पहुंची,171
फिल्म,2508
ठाकरे,80
स्टार,127
कास्ट.,2
लीड,70
रोल,260
नवाजुद्दीन,33
आने,660
प्रमोशन,62
पहुंचे.,122
फ्लर्ट,7
करना,866
किया.,991
सबकी,30
गई.,944
दरअसल,177
एक्ट्रेस,227
आते,178
आपके,252
आरजे,1
आप,853
बताइए,2
आपको,569
प्यार,185
या,973
फिर,1173
देखकर.,2
क्या,865
कह,255
हूं.,307
जो,1819
गलत,207
हुआ.,313
अंदाज,85
चुप,26
रहीं.,47
फौरन,58
कपल,40
बन,397
ऐसे,964
करें.,235
जमीन,216
शर्माते,1
आए.,135
शुरुआत,253
चुकी,397
जबरदस्त,76
पीएम,622
नरेंद्र,498
मोदी,1712
मिलने,431
पहुंचे,206
तस्वीर,293
शेयर,462
सीजन,70
चंदन,14
कीकू,2
सुमोना,9
कृष्णा,17
अभिषेक,58
बने,239
आज,625
पेट्रोल,103
मुंबई,479
करीब,681
कीमत,163
डीजल,68
कीमतों,59
लगातार,472
स्तर,208
कच्चे,48
तेल,104
असर,173
ईंधन,8
दाम,59
गुरुवार,310
कीमतें,20
लीटर,68
रुपये,814
प्रति,232
चुकाने,20
चेन्नई,21
बना,524
कोलकाता,69
करें,216
तीन,742
मेट्रो,76
शहरों,76
गिरावट,88
कंपनियों,108
लागत,38
खर्च,124
भार,8
कंपनियां,35
ग्राहकों,49
डालती,7
विजय,163
माल्या,86
यूनाइटेड,40
स्प्रिट्स,5
चेयरमैन,56
पद,302
इस्तीफा,108
किंगफिशर,17
एयरलाइंस,26
मालिक,82
ब्रिटेन,69
कंपनी,430
डियाजिओ,1
एवज,9
देगी.,48
देर,248
शाम,234
बसेंगे,1
रह,309
सकें.,50
हटने,21
डियाजियो,4
लंबे,142
चले,89
विवाद,296
अंत,88
यूबी,1
समूह,113
कर्ज,61
अनियमितताओं,9
आरोपों,142
घोषणा,209
मुझे,582
संबंधों,62
अनिश्चितताओं,1
अनुरूप,12
खुशी,86
यूएसएल,1
शर्तो,1
सहमति,89
पाया,166
हमने,252
समझौता,34
मेरे,351
परिवार,635
विरासत,18
संरक्षित,9
ठगी,48
गैंग,93
एसटीएफ,33
एनडीआरएफ,9
नियुक्त,41
उप,48
निरीक्षक,10
शिकार,176
गाजियाबाद,72
कविनगर,7
थाने,178
शिकायत,395
कराई,126
यही,348
जिम्मेदार,102
स्पेशल,138
टास्क,35
फोर्स,48
नोएडा,104
यूनिट,23
क्रेडिट,26
कार्ड,98
संगठित,9
गिरोह,57
पर्दाफाश,21
सरगना,40
सहित,149
निशाने,64
आर्मी,80
होल्डर,2
पूछताछ,281
खुलासा,248
महत्वपूर्ण,132
शैलेंद्र,10
शख्स,266
डेटा,50
मैनेजमेंट,24
कम्पनी,7
करता,510
अवैध,128
तरीके,230
पैसे,186
धरकों,1
बेचता,3
आरोपी,709
बैंकों,119
संभालने,23
आरोपियों,279
हजारों,84
बरामद,234
वन,95
टाइम,68
मांगता,4
ग्राहक,33
सदस्यों,136
बातों,106
फंस,29
जाते,313
खाते,103
पल,33
भर,231
सारी,128
रकम,97
गायब,69
इस्तेमाल,380
थे,509
जहां,789
लूटे,4
पैसों,52
ट्रांसफर,33
बैंक,443
खातों,47
लूटी,5
भेजी,28
बलदेव,3
तपेस्वर,1
गजेंद्र,25
अभियुक्तों,6
एक्सिस,17
आरबीएल,1
व,130
दस्तावेज,49
किए,790
राष्ट्रीय,322
आपदा,20
मोचन,3
बल,110
हाथ,321
दागी,20
कुल,287
आपराधिक,47
मुकदमे,21
लंबित,21
सुप्रीम,405
कोर्ट,1124
आदेश,285
संसद,231
एंट्री,71
रोकने,121
आवश्यकता,26
वेबसाइट,147
ब्योरा,9
डालें.,4
संबंधी,44
याचिका,234
मंगलवार,291
हाई,199
सांसदों,76
विधायकों,110
जल्द,330
निपटारे,4
सेशन,37
मजिस्ट्रेट,28
निर्देश,159
प्राथमिकता,31
सुनवाई,279
एमिकस,1
क्यूरी,1
दाखिल,125
बताया,1575
अदालतों,9
याचिकाकर्ता,18
अश्विनी,7
उपाध्याय,27
करेगा.,93
राज्यों,224
हाइकोर्ट,12
विस्तृत,18
थी,680
ट्रायल,28
पूरा,400
पर्याप्त,40
फास्ट,25
ट्रैक,63
स्थापना,22
सक्षम,28
बनाया,291
फैसले,286
चार्जशीट,74
इनकार,145
गौरतलब,276
सुधार,79
संस्था,53
एसोसिएशन,27
डेमोक्रेटिक,7
तरफ,427
जन,37
प्रतिनिधियों,11
चुनावी,194
हलफनामों,3
विश्लेषण,13
गया.,1413
रिपोर्ट,508
फीसदी,569
यानी,316
जनप्रतिनिधियों,3
इनमें,171
जबकि,644
हत्या,749
अपहरण,60
संगीन,26
वेडिंग,24
लंदन,89
प्रियंका,225
तस्वीरें,126
मेगन,7
पहली,519
इवेंट,47
कार्यक्रम,280
एंजेलिस,2
आयोजित,129
सूट्स,1
मार्कल,2
प्रिंस,4
हैरी,6
शादी,534
बंधन,16
बंध,8
जाएंगी.,33
शरीक,9
होंगी.,49
ऐतिहासिक,57
खबर,405
इंस्टाग्राम,89
अकाउंट,127
फैन्स,119
कैप्शन,49
सूर्य,35
मेरा,157
स्वागत,94
दोस्तों,90
मस्ती,36
ड्रेस,29
इंतजार,133
महज,149
घंटे,231
लाख,592
लाइक,9
रिपोर्ट्स,65
मुताबिक,813
चीज,63
यूएन,14
याद,148
मैगजीन,11
आर्टिकल,6
भावनात्मक,9
संदेश,91
पुटिन,1
कभी,389
अहसास,19
दुनिया,415
कितनी,82
परवाह,19
देखते,224
वास्तविकता,3
प्राप्त,80
दिल,156
दिमाग,61
हमेशा,210
मुस्कुराते,5
स्वतंत्र,33
आत्मा,11
राजकुमार,88
खोज,30
स्वार्थी,4
परियों,1
कहानियों,13
यकीन,42
मजबूर,56
बजाए,31
सब,261
चीजों,76
प्रभावशाली,16
जिसकी,146
जरूरत,234
बांग्लादेश,67
घुसपैठियों,10
घिरे,9
खबरें,105
घिर,13
मानवाधिकार,24
आधारित,93
अमेरिकी,203
विदेश,210
विभाग,303
वहीं,749
उमा,37
गांधी,753
बोट,10
साधते,37
वे,1015
महलों,3
तब,397
आम,451
बीते,207
सितंबर,175
माह,70
राजस्थान,239
सवाई,1
माधोपुर,2
रैली,198
संबोधित,157
बांग्लादेशी,10
दीमक,6
करार,153
केंद्रीय,303
ट्वीट,383
तीखा,12
बोला.,24
सलाह,119
हम,905
गंभीर,226
महासचिव,68
वाड्रा,35
दौरे,126
दूसरे,476
मिर्जापुर,7
विंध्यवासिनी,4
मंदिर,296
पहुंचीं.,15
निवासियों,8
पूजा,186
तभी,169
हर,721
नारे,66
इसका,417
वायरल,219
फंडिंग,31
कार्रवाई,417
चलते,360
प्रवर्तन,33
निदेशालय,28
संगठन,273
हिज्बुल,34
मुजाहिदीन,39
आतंकियों,314
संपत्तियों,24
कुर्क,2
संपत्ति,114
जिनमें,106
मोहम्मद,103
सफी,1
कर्नाटक,130
निर्माणाधीन,8
इमारत,73
गिरने,37
मौत,743
घायल,305
मलबे,14
दबे,8
आशंका,132
जताई,115
ओम,55
पुरी,28
नया,273
पत्नी,398
चाहते,326
रिर्पोट,1
सिर,132
चोट,85
बोन,2
लेफ्ट,22
आर्म,5
हेयरलाइन,2
फ्रैक्चर,4
निजी,103
जिंदगी,198
सुर्खियां,17
थमने,14
ले,683
मानना,116
असमय,2
मृत्यु,18
पत्नियों,5
रिश्तों,60
तनाव,121
दैनिक,25
भास्कर,13
बेवसाइट,3
छपी,23
नंदिता,10
सामान्य,90
एंगल,20
पूरी,632
करे.,54
वाला,455
सुसाइड,47
सवाल,644
होता.,37
खबरों,87
कहानी,218
ट्विस्ट,15
तैयारी,176
उनका,616
तलाक,46
गुजार,5
सूत्रों,330
बेटे,225
सिनेमा,53
हायर,14
एजुकेशन,15
भेजने,48
हलका,1
आए,462
सकते,694
ला,48
ड्राइवर,113
राम,409
प्रमोद,17
मिश्रा,101
डेड,7
देखा,261
घर,1130
बताया.,82
आठ,125
बजे,361
एम्बेसी,1
प्रोड्यूसर,35
खालिद,47
किदवई,5
शुक्रवार,338
सुबह,367
फोन,381
पर्स,18
कार,305
छूट,49
साहब,32
उठाने,69
फ्लैट,73
पहुंचा.,20
दरवाजा,41
किसी,1348
खोला.,2
चाबी,5
मैंने,286
टीवी,205
एसी,6
चालू,16
किचन,7
मिले.,72
न्यूड,11
लगी,226
एम्बुलेंस,3
बुलाई.,4
मानें,116
पहुंचीं,19
मौजूद,414
अनुपम,33
खेर,47
बाकी,183
मिनट,184
कराया.,30
नाराज,118
निकल,101
सुनने,54
थीं.,316
मुकेश,60
अंबानी,49
शिरडी,9
मेडिकल,133
उपकरण,11
गिफ्ट,34
जितने,23
उद्योगपति,13
जन्मदिन,70
श्री,45
साईबाबा,5
संस्थान,53
ट्रस्ट,28
हैं...,19
जानिये,4
अप्रैल,196
जन्म,72
अवसर,55
महाराष्ट्र,240
चलाए,13
अस्पताल,417
दान,16
कार्यकारी,26
अधिकारी,330
आईएएस,34
रुबल,1
अग्रवाल,47
फाउंडेशन,21
उपाध्यक्ष,77
जी.,8
टी.,2
वाशी,5
ईमेल,10
रिलायंस,65
मूल्य,32
एनेस्थिसिया,3
एलईडी,7
लाइट,12
शैडोलेस,1
इंटेंसिव,1
केयर,12
वेंटिलेटर,6
न्यूरोड्रिल,1
मशीन,29
उपकरणों,7
एक्सेसरीज,6
एसएसएसटी,1
अहमदनगर,6
जिले,502
चलाई,27
साईनाथ,2
श्रद्धालुओं,28
साई,4
प्रसादालय,1
रूप,577
मुफ्त,20
भोजन,35
मुहैया,63
विशाल,96
भोजनकक्ष,1
भारी,224
सीवानः,1
बेखौफ,17
बदमाशों,176
कहर,48
कत्ल,76
बिहार,733
सीवान,21
अपराधियों,32
युवक,254
गोली,310
मारकर,88
दी.,597
दहशत,27
हत्यारों,18
तलाश,246
जुटी,77
जैसी,189
वारदातें,10
ताक,7
रखते,96
घटना,642
थाना,157
आंदर,1
ढाला,2
ओवरब्रिज,2
मृतक,104
शिनाख्त,27
ली,317
पहचान,201
कुख्यात,40
जरलहवा,4
कोहराम,7
मच,44
खौफजदा,6
कर्मचारी,89
मार,223
पांच,348
रूपये,28
फरार,214
बताते,186
चलें,62
शहाबुद्दीन,65
विरोधियों,29
सांसद,397
जमानत,118
जेल,426
सीधा,53
शक,114
खेमे,22
लाजमी,10
बहरहाल,19
साफ,424
जुलूस,16
सेनानी,12
माधव,29
जयपुर,110
किलोमीटर,122
मालपुरा,2
विनायक,11
दामोदर,6
सावरकर,46
मूर्ति,25
अनावरण,9
बोलते,53
इच्छुक,17
लिये,88
इन्हें,109
भ्रम,30
रहना,85
चाहिये,2
नेशनल,148
हेराल्ड,14
अंग्रेजों,24
झुके.,1
युवाओं,88
जिनके,64
वर्षीय,192
नरेन्द्र,33
घंटों,46
घंटें,1
कार्यकाल,84
अवकाश,16
आमजन,1
राहुल,516
चुटकी,23
लेते,124
प्रधानमंत्री,739
जिसे,245
चार,489
महीने,519
अनुपस्थित,2
रहे.,206
उनसे,264
प्रेरणा,24
दिशा,122
विपक्षी,108
पार्टियों,95
कहने,77
भलाई,10
किये,38
महात्मा,43
भगत,27
सुभाष,43
चंद्र,42
बोस,26
गये,45
आर्शीवाद,2
रेप,271
शकूर,2
बस्ती,17
चुके,448
यौन,134
पश्चिम,131
पीतमपुरा,2
एससी,11
वत्स,6
मौर्या,5
एन्क्लेव,1
उसने,642
बताने,44
अगर,901
परिणाम,48
भुगतने,10
चेतावनी,94
हाथों,94
तंग,16
आकर,128
मई,298
नौकरी,143
उपायुक्त,11
एन,21
गननासंबंदन,1
जनादेश,13
गरीबी,27
कोटे,14
नाजुक,15
मसला,11
पुराने,97
जातिगत,7
विभाजन,16
धार,11
चाहता,155
भाजपा,233
दोधारी,1
तलवार,32
संतुलन,21
फिराक,17
में.,54
उधर,38
नीतीश,390
वर्गों,16
गठबंधन,200
आर्थिक,148
कमजोर,94
वर्ग,86
आरक्षण,127
विधेयक,80
तेजस्वी,78
हटाओ,1
पहला,174
चरण,94
ईडब्लूएस,6
कोटा,28
तय,322
प्रतिशत,194
उल्लंघन,78
बनाया.,44
जातियों,47
आबादी,93
अनुपात,7
कदम,284
अतिरिक्त,52
जितनी,39
उतनी,23
प्रचारक,6
लालू,235
प्रसाद,181
बगैर,22
आरजेडी,121
मुस्लिम,265
वोटरों,40
लामबंद,6
मुख्य,271
जनाधार,12
योजना,236
उम्मीद,263
मजबूत,167
देगा.,48
अति,24
एनडीए,81
पक्ष,171
नाता,16
वरिष्ठ,223
कहते,336
हमारे,319
भरोसे,18
अच्छा,222
क्योंकि,558
पसंद,280
बदल,143
हमें,264
वोटों,68
ईबीसी,2
महादलित,4
नौकरियां,12
चाहे,88
हों,61
संवेदनशील,30
मुद्दा,124
राजद,19
उछालकर,3
फायदा,148
उठाया,68
डर,137
साझीदार,1
ईडब्ल्यूएस,8
करे,30
दिख,168
रहा.,183
जोर,109
एकजुट,65
खुश,114
नहीं.,202
झुकाव,5
धर्मसंकट,1
मदन,29
मोहन,72
झा,33
जाति,86
जदयू,10
हिस्सेदार,4
उम्मीदवार,258
मैदान,137
उतारे,19
विजयी,9
प्रदर्शन,296
दोहराने,4
आसान,103
होगा.,526
मानते,66
जाएं,42
लोजपा,2
बैठता,8
चिंतित,24
परेशान,161
इकाई,20
एजेंडे,32
पहुंचाने,61
सुशील,56
नित्यानंद,41
राय,213
ओबीसी,38
रख,136
चुनावों,198
तेलंगाना,49
राष्ट्र,97
समिति,162
मुखिया,60
के.,26
चंद्रशेखर,18
रणनीति,93
सीटों,312
घोषित,148
लेना,128
तुरंत,134
देरी,45
टीआरएस,8
छह,187
उतारने,25
सोच,95
कार्यकर्ताओं,137
प्रत्याशियों,11
चयन,34
गांवों,42
प्रचार,110
मत,47
ध्यान,211
दें.,87
व्यक्तिगत्त,1
महत्व,24
इंडिया,327
अन्ना,37
मुनेत्र,4
कडगम,1
जे.,7
जयललिता,106
वर्षगांठ,7
मौके,401
समर्थकों,88
अतीत,17
अरासु,1
शीर्षक,7
गीत,27
सीडी,28
ई.,4
पलानीस्वामी,3
उपमुख्यमंत्री,47
ओ.,6
पन्नीरसेल्वम,4
मुख्यालय,36
किलो,28
वजन,56
केक,4
काट,78
पार्टीजन,1
खुशियां,10
बांटी.,3
ईपीएस,2
पौधे,5
अभियान,165
मझोले,3
निचले,18
संभवतः,3
जीता,34
ओपीएस,1
बुलाते,7
साझा,99
मध्य,201
प्रदेशः,2
बचाने,107
चलती,57
ट्रेन,224
गिरी,20
नीचे,130
भर्ती,190
करवाया,39
नेपानगर,1
अंजलि,8
जुहू,6
जीआरपी,7
पंजाब,345
मेल,46
सफर,84
छीनकर,7
छीने,2
मचाने,18
कूद,11
धक्कामुक्की,5
स्पीड,30
मामूली,45
चोटें,25
आईं,43
इलाज,217
खंडवा,2
लाया,97
जिला,132
केरल,164
नन,24
बिशप,22
मालंकारा,2
सीरियन,6
चर्च,26
सरेंडर,38
कोट्टयम,1
मशहूर,111
कोल्लम,3
तिरुवाला,1
उल्टे,6
अनुशासनात्मक,3
बचने,40
विवाह,40
पति,253
अत्याचार,26
पता,520
चला,305
चिट्ठी,68
लिखकर,47
पादरियों,6
सिर्फ,587
धर्माधिकार,1
नियुक्ति,49
शोषण,98
पादरी,13
पोस्टिंग,3
गेस्ट,31
हाउस,136
वर्किंग,10
कमिटी,19
सदस्य,186
प्रधान,57
एमओ,1
पांचों,14
बिशपों,2
छुट्टी,43
भेज,183
शाखा,31
निलंबित,46
फादर,10
जीजो,1
जे,21
वी,22
जेसे,1
अब्राहम,18
वर्गीज,1
लिखी,47
शिकायती,2
समक्ष,29
कन्फेशन,5
नियमों,46
खुद,610
सीमित,34
रखना,93
जरिए,436
ब्लैकमेल,21
क्लिप,16
सुना,52
प्रेम,82
धमकी,188
सबकुछ,30
प्रोमो,37
मिस,32
ना,314
सलमान,480
अवतार,43
रियलिटी,36
बिग,211
खान,743
आएंगे,22
होस्ट,11
देखें,53
अंदाज.,4
खुशखबरी,12
रिलीज,517
शानदार,129
एस्ट्रोनोट,5
फैन,49
क्लब,65
लुक,178
स्टारर,50
खासे,13
उत्साहित,44
स्पेस,11
जानी,49
मानी,40
बल्कि,378
इंसान,60
होंगे.,192
यकीनन,10
नयापन,3
मिलेगा.,99
अंदाजा,64
शायद,114
थीम,5
इंस्पायरड,1
सुनते,29
कैसा,28
रणवीर,139
गर्लफ्रेंड,45
दीपिका,187
पादुकोण,53
करेंगे.,350
ग्रैंड,12
बनी,239
चैट,33
विद,30
एक्टर,234
करण,116
मल्टीस्टारर,10
आएंगे.,95
साइन,40
अनुभव,49
मन,119
अनुचित,6
विचार,152
उछलकूद,1
अजीब,23
हीरा,5
बाई,26
औरगंजेब,1
सीन,73
जौहर,62
ब्लश,3
दारा,12
शिकोह,4
तुम्हारे,7
जादू,26
स्टोरी,49
टेलिंग,1
मूवी,73
जाह्नवी,21
विक्की,14
आलिया,143
भट्ट,146
अहम,257
भूमिका,193
बंधने,5
फेरे,10
लेंगे.,54
केमिस्ट्री,24
इटली,20
लेक,4
कोमो,3
संभावना,101
इंडस्ट्री,85
न्योता,15
फराह,15
लीला,18
आदित्य,77
तीनों,121
इनवाइट,3
वजहें,15
डेब्यू,31
शाहरुख,147
अपोजिट,23
सुपरहिट,27
फिल्में,110
मेंटर,4
जानिए,55
कैसे,288
त्योहार,30
ईद,62
मुसलमान,45
खाना,99
अल्लाह,22
शुक्रिया,35
अदा,49
इसलिए,475
उपवास,5
ताकत,90
मनाया,32
रमजान,55
मनाई,12
रौनक,10
मस्जिदों,6
सजाया,8
पहनते,12
गले,60
लगकर,2
मुबारकबाद,2
फीकी,1
कोरोना,360
वायरस,151
संक्रमण,33
सकेंगे,19
मस्जिद,79
नमाज,15
पाएंगे.,50
ज्यादातर,125
घरों,77
मना,91
आइए,51
आखिर,112
क्यों,314
पैगम्बर,2
मुहम्मद,9
शव्वल,1
इस्लामी,16
कैलंडर,2
दसवें,1
महीनों,80
