digram,frequency,probability
धध,4,5.3883665166904655e-05
छब,1,1.3470916291726164e-05
डं,5,6.735458145863082e-05
हक,4,5.3883665166904655e-05
कङ,3,4.041274887517849e-05
कब,22,0.0002963601584179756
लल,12,0.00016165099550071395
भस,11,0.0001481800792089878
हङ,3,4.041274887517849e-05
थू,8,0.00010776733033380931
यल,1,1.3470916291726164e-05
बृ,6,8.082549775035698e-05
टब,1,1.3470916291726164e-05
ञय,3,4.041274887517849e-05
षद,2,2.6941832583452328e-05
भह,1,1.3470916291726164e-05
नज,4,5.3883665166904655e-05
डी,4,5.3883665166904655e-05
णह,1,1.3470916291726164e-05
धच,1,1.3470916291726164e-05
टै,4,5.3883665166904655e-05
घश,2,2.6941832583452328e-05
जड,1,1.3470916291726164e-05
डः,2,2.6941832583452328e-05
ठन,7,9.429641404208314e-05
भश,4,5.3883665166904655e-05
हण,9,0.00012123824662553547
सष,1,1.3470916291726164e-05
णद,15,0.00020206374437589246
थक,6,8.082549775035698e-05
षध,3,4.041274887517849e-05
धब,2,2.6941832583452328e-05
यघ,1,1.3470916291726164e-05
तष,1,1.3470916291726164e-05
टय,3,4.041274887517849e-05
बत,3,4.041274887517849e-05
धह,1,1.3470916291726164e-05
गह,6,8.082549775035698e-05
णग,1,1.3470916291726164e-05
भण,1,1.3470916291726164e-05
ञव,1,1.3470916291726164e-05
चप,8,0.00010776733033380931
ञह,1,1.3470916291726164e-05
टच,2,2.6941832583452328e-05
कभ,2,2.6941832583452328e-05
रङ,3,4.041274887517849e-05
घच,1,1.3470916291726164e-05
ठम,3,4.041274887517849e-05
ठै,3,4.041274887517849e-05
नख,5,6.735458145863082e-05
णच,7,9.429641404208314e-05
ढक,2,2.6941832583452328e-05
ढू,2,2.6941832583452328e-05
ढा,2,2.6941832583452328e-05
छप,2,2.6941832583452328e-05
डश,1,1.3470916291726164e-05
णब,2,2.6941832583452328e-05
खय,1,1.3470916291726164e-05
धल,2,2.6941832583452328e-05
ठौ,1,1.3470916291726164e-05
हञ,1,1.3470916291726164e-05
पख,2,2.6941832583452328e-05
टश,2,2.6941832583452328e-05
यट,1,1.3470916291726164e-05
फा,3,4.041274887517849e-05
धभ,1,1.3470916291726164e-05
तघ,1,1.3470916291726164e-05
बं,1,1.3470916291726164e-05
ञस,1,1.3470916291726164e-05
ञप,2,2.6941832583452328e-05
डह,1,1.3470916291726164e-05
छौ,1,1.3470916291726164e-05
भप,1,1.3470916291726164e-05
शख,1,1.3470916291726164e-05
खु,2,2.6941832583452328e-05
जङ,2,2.6941832583452328e-05
भल,3,4.041274887517849e-05
ठी,2,2.6941832583452328e-05
टह,1,1.3470916291726164e-05
बू,5,6.735458145863082e-05
शष,1,1.3470916291726164e-05
खश,2,2.6941832583452328e-05
मख,1,1.3470916291726164e-05
बब,1,1.3470916291726164e-05
ढे,2,2.6941832583452328e-05
यष,3,4.041274887517849e-05
खौ,1,1.3470916291726164e-05
भध,1,1.3470916291726164e-05
रृ,1,1.3470916291726164e-05
रञ,2,2.6941832583452328e-05
कक,10,0.00013470916291726163
छच,1,1.3470916291726164e-05
घय,1,1.3470916291726164e-05
डन,2,2.6941832583452328e-05
षप,3,4.041274887517849e-05
बस,3,4.041274887517849e-05
बड,2,2.6941832583452328e-05
ठर,1,1.3470916291726164e-05
ढो,1,1.3470916291726164e-05
खप,1,1.3470916291726164e-05
छी,1,1.3470916291726164e-05
छम,1,1.3470916291726164e-05
दच,1,1.3470916291726164e-05
णघ,2,2.6941832583452328e-05
सघ,2,2.6941832583452328e-05
गङ,2,2.6941832583452328e-05
शौ,3,4.041274887517849e-05
ढु,1,1.3470916291726164e-05
णर,1,1.3470916291726164e-05
षू,1,1.3470916291726164e-05
हभ,2,2.6941832583452328e-05
घि,2,2.6941832583452328e-05
चण,1,1.3470916291726164e-05
णष,4,5.3883665166904655e-05
खभ,1,1.3470916291726164e-05
बप,1,1.3470916291726164e-05
झर,1,1.3470916291726164e-05
शभ,1,1.3470916291726164e-05
छो,1,1.3470916291726164e-05
टग,1,1.3470916291726164e-05
झष,1,1.3470916291726164e-05
ढस,2,2.6941832583452328e-05
घघ,2,2.6941832583452328e-05
यऋ,1,1.3470916291726164e-05
ढध,1,1.3470916291726164e-05
