trigram,frequency,probability
िणौ,6,0.00030473868657626083
ासः,3,0.00015236934328813042
ापौ,4,0.0002031591243841739
िदू,10,0.0005078978109604348
ूषक,2,0.00010157956219208695
िदं,48,0.0024379094926100867
ाधो,4,0.0002031591243841739
ामि,207,0.010513484686881
ुधो,2,0.00010157956219208695
ृषि,9,0.0004571080298643913
िमा,61,0.003098176646858652
ंसा,16,0.0008126364975366956
ारी,56,0.0028442277413784347
ारो,30,0.0015236934328813044
ोहा,16,0.0008126364975366956
ुवय,1,5.0789781096043474e-05
ापय,5,0.0002539489054802174
ाहं,22,0.0011173751841129565
ृधे,1,5.0789781096043474e-05
ैवं,8,0.0004063182487683478
ुवत,4,0.0002031591243841739
ाधस,6,0.00030473868657626083
ेपत,1,5.0789781096043474e-05
ेगा,8,0.0004063182487683478
ावा,22,0.0011173751841129565
ाधा,7,0.00035552846767230434
ुभा,26,0.0013205343084971303
ुखे,10,0.0005078978109604348
िशु,7,0.00035552846767230434
ाचा,26,0.0013205343084971303
ेशि,5,0.0002539489054802174
ुखस,7,0.00035552846767230434
ंमव,1,5.0789781096043474e-05
ाजप,10,0.0005078978109604348
ेतम,3,0.00015236934328813042
ियं,18,0.0009142160597287826
ैके,18,0.0009142160597287826
ुसं,8,0.0004063182487683478
ंवृ,13,0.0006602671542485652
ियः,12,0.0006094773731525217
ापि,65,0.003301335771242826
ितो,71,0.003606074457819087
ेदा,3,0.00015236934328813042
ानी,22,0.0011173751841129565
ाता,59,0.002996597084666565
ुःख,41,0.0020823810249377826
ःखत,1,5.0789781096043474e-05
िमे,3,0.00015236934328813042
ितु,77,0.003910813144395348
ाशा,19,0.000965005840824826
ौमि,57,0.0028950175224744783
ोकप,9,0.0004571080298643913
ाथस,4,0.0002031591243841739
ासव,8,0.0004063182487683478
िमर,15,0.0007618467164406522
ितप,10,0.0005078978109604348
िहत,52,0.0026410686169942607
ासो,12,0.0006094773731525217
ोणि,20,0.0010157956219208695
ामे,89,0.00452029051754787
ोधो,3,0.00015236934328813042
ाधे,9,0.0004571080298643913
ाचल,6,0.00030473868657626083
ुजब,1,5.0789781096043474e-05
ेगव,2,0.00010157956219208695
ेगि,1,5.0789781096043474e-05
ितः,110,0.005586875920564782
ोरस,10,0.0005078978109604348
िघू,1,5.0789781096043474e-05
ोभव,1,5.0789781096043474e-05
ुखम,30,0.0015236934328813044
ोवा,9,0.0004571080298643913
ुनर,37,0.0018792219005536086
ाधः,3,0.00015236934328813042
ूरय,10,0.0005078978109604348
ूतं,7,0.00035552846767230434
ानन,55,0.002793437960282391
ुमह,24,0.0012189547463050433
ुकु,11,0.0005586875920564783
ुलम,8,0.0004063182487683478
ियौ,1,5.0789781096043474e-05
ोचर,5,0.0002539489054802174
ुमि,41,0.0020823810249377826
ावः,3,0.00015236934328813042
ाजन,16,0.0008126364975366956
िबो,1,5.0789781096043474e-05
ाहु,48,0.0024379094926100867
ृथि,9,0.0004571080298643913
ाभि,104,0.005282137233988521
िसम,14,0.0007110569353446087
ादज,2,0.00010157956219208695
ेणा,24,0.0012189547463050433
ावध,1,5.0789781096043474e-05
ोके,48,0.0024379094926100867
ाभे,2,0.00010157956219208695
ामन,21,0.001066585403016913
ागत,65,0.003301335771242826
ाणौ,14,0.0007110569353446087
ाये,16,0.0008126364975366956
ेथा,1,5.0789781096043474e-05
