trigram,frequency,probability
दीर,19,0.00037421464164024185
रदर,21,0.000413605656549741
शनम,17,0.0003348236267307427
वसा,12,0.00023634608945699486
सान,59,0.0011620349398302247
वैय,1,1.969550745474957e-05
याघ,34,0.0006696472534614854
सार,45,0.0008862978354637307
रुध,33,0.0006499517460067358
धिर,42,0.000827211313099482
रोक,3,5.9086522364248715e-05
षित,88,0.0017332046560179623
रास,47,0.0009256888503732299
सनं,11,0.0002166505820022453
याद,43,0.0008469068205542316
यमि,28,0.000551474208732988
तकम,8,0.00015756405963799657
रीन,3,5.9086522364248715e-05
सिम,2,3.939101490949914e-05
हान,45,0.0008862978354637307
पृष,25,0.0004923876863687392
सवि,6,0.00011817304472849743
षाण,22,0.0004333011640044906
साद,59,0.0011620349398302247
दिग,11,0.0002166505820022453
गजस,1,1.969550745474957e-05
शिर,37,0.0007287337758257341
महत,39,0.0007681247907352333
वसज,4,7.878202981899828e-05
यसे,36,0.0007090382683709846
शूल,18,0.0003545191341854923
नदन,8,0.00015756405963799657
तां,224,0.004411793669863904
मैथ,67,0.0013195989994682212
थिल,68,0.0013392945069229708
लीम,24,0.0004726921789139897
यधा,16,0.00031512811927599313
धाव,30,0.0005908652236424871
कृद,10,0.0001969550745474957
जाः,13,0.0002560415969117444
काल,81,0.0015953361038347153
तकः,6,0.00011817304472849743
भैर,10,0.0001969550745474957
रवं,3,5.9086522364248715e-05
चाल,4,7.878202981899828e-05
लयन,4,7.878202981899828e-05
मेद,11,0.0002166505820022453
दिन,23,0.00045299667145924015
केन,47,0.0009256888503732299
दाय,38,0.0007484292832804837
हीम,10,0.0001969550745474957
मपक,1,1.969550745474957e-05
रवी,123,0.0024225474169341974
वीत,92,0.0018119866858369606
युव,34,0.0006696472534614854
वां,61,0.0012014259547397238
जटा,24,0.0004726921789139897
टाच,2,3.939101490949914e-05
रधर,15,0.00029543261182124356
धरौ,4,7.878202981899828e-05
सभा,10,0.0001969550745474957
भार,62,0.0012211214621944734
षीण,18,0.0003545191341854923
णजी,3,5.9086522364248715e-05
जीव,71,0.0013983810292872195
शरच,4,7.878202981899828e-05
रचा,7,0.000137868552183247
चाप,68,0.0013392945069229708
पास,23,0.00045299667145924015
सिध,4,7.878202981899828e-05
धार,44,0.0008666023280089811
कथं,28,0.000551474208732988
पसय,1,1.969550745474957e-05
सयो,3,5.9086522364248715e-05
योर,30,0.0005908652236424871
रमद,14,0.000275737104366494
मदय,3,5.9086522364248715e-05
दया,6,0.00011817304472849743
पाप,42,0.000827211313099482
निद,12,0.00023634608945699486
दूष,33,0.0006499517460067358
षकौ,1,1.969550745474957e-05
नमि,18,0.0003545191341854923
विर,75,0.0014771630591062178
राध,49,0.000965079865282729
षसः,31,0.0006105607310972367
चरा,36,0.0007090382683709846
साय,27,0.0005317787012782384
युध,31,0.0006105607310972367
यमृ,7,0.000137868552183247
षिम,3,5.9086522364248715e-05
षयन,9,0.00017725956709274614
नार,46,0.0009059933429184803
रार,32,0.0006302562385519863
