digram,frequency,probability
िम,244,0.007359594619050492
िष,469,0.01414610605055197
ैन,32,0.0009651927369246547
िथ,19,0.0005730831875490137
िं,151,0.004554503227363214
ाय,468,0.014115943777523074
ंन,4,0.00012064909211558183
ेश,137,0.004132231404958678
िध,126,0.0038004464016408277
िल,172,0.005187910960970018
ेद,113,0.003408336852265187
ाञ,70,0.002111359112022682
ीय,62,0.0018700609277915183
ोग,35,0.001055679556011341
ुङ,16,0.00048259636846232734
ेल,6,0.00018097363817337275
ोक,221,0.006665862339385896
ोध,60,0.0018097363817337275
ेन,565,0.017041684261325935
ुक,294,0.008867708270495265
ीश,12,0.0003619472763467455
ीन,112,0.003378174579236291
ेव,285,0.008596247813235206
ुल,105,0.003167038668034023
िझ,1,3.016227302889546e-05
ोर,164,0.004946612776738855
ृङ,13,0.0003921095493756409
ीभ,10,0.00030162273028895456
ैय,1,3.016227302889546e-05
ुध,101,0.003046389575918441
िग,123,0.0037099595825541413
ैथ,67,0.0020208722929359957
ृद,65,0.0019605477468782047
ाच,234,0.007057971888761537
ीण,30,0.0009048681908668637
ीव,156,0.004705314592507692
ूष,76,0.002292332750196055
ाध,148,0.0044640164082765275
ोह,70,0.002111359112022682
ोः,26,0.0007842190987512818
ोश,30,0.0009048681908668637
ृध,36,0.0010858418290402366
ेप,16,0.00048259636846232734
ेग,31,0.0009350304638957592
ाङ,58,0.0017494118356759366
ील,43,0.0012969777402425046
ुख,115,0.0034686613983229775
ौम,90,0.0027146045726005913
ंम,1,3.016227302889546e-05
ैक,29,0.0008747059178379683
ेय,79,0.002382819569282741
ंव,34,0.0010255172829824455
ःख,41,0.0012366531941847138
ाष,53,0.0015986004705314592
ुद,299,0.009018519635639741
ाथ,42,0.0012668154672136093
ेण,206,0.006213428243952464
ोण,23,0.0006937322796645955
ूव,46,0.001387464559329191
ुज,61,0.001839898654762623
िघ,22,0.0006635700066357001
ोव,24,0.000723894552693491
ृच,18,0.0005429209145201183
ोच,62,0.0018700609277915183
िच,150,0.004524340954334319
िब,22,0.0006635700066357001
ृथ,22,0.0006635700066357001
ृज,27,0.0008143813717801774
ेक,92,0.002774929118658382
ेथ,1,3.016227302889546e-05
ंर,23,0.0006937322796645955
ीघ,18,0.0005429209145201183
ाब,100,0.0030162273028895457
ौद,23,0.0006937322796645955
ृम,8,0.00024129818423116367
िख,26,0.0007842190987512818
ेर,21,0.0006334077336068046
ौश,9,0.00027146045726005914
ैच,2,6.032454605779092e-05
ेच,22,0.0006635700066357001
ीच,70,0.002111359112022682
ेघ,21,0.0006334077336068046
ुच,42,0.0012668154672136093
ोत,88,0.0026542800265428003
ुं,117,0.0035289859443807686
ूद,13,0.0003921095493756409
ूम,54,0.0016287627435603547
ौस,4,0.00012064909211558183
ंय,39,0.001176328648126923
ोज,37,0.0011160041020691319
ीड,24,0.000723894552693491
ुह,73,0.0022018459311093684
ूय,27,0.0008143813717801774
ंश,108,0.0032575254871207095
ेम,32,0.0009651927369246547
ीष,20,0.0006032454605779091
ंल,2,6.032454605779092e-05
ीद,35,0.001055679556011341
ीक,129,0.003890933220727514
ोड,1,3.016227302889546e-05
ैख,3,9.048681908668638e-05
ुट,5,0.00015081136514447728
ोल,9,0.00027146045726005914
ूख,2,6.032454605779092e-05
ोन,20,0.0006032454605779091
ृभ,5,0.00015081136514447728
ेः,14,0.0004222718224045364
ून,74,0.0022320082041382638
ूट,8,0.00024129818423116367
ेभ,19,0.0005730831875490137
ृप,13,0.0003921095493756409
ाफ,1,3.016227302889546e-05
ीस,8,0.00024129818423116367
ैल,32,0.0009651927369246547
ौत,8,0.00024129818423116367
ंं,1,3.016227302889546e-05
ंध,2,6.032454605779092e-05
ैभ,1,3.016227302889546e-05
ाढ,11,0.00033178500331785003
