ending,frequency
देवी,2
मामला.,1
कामयाब,1
हआ,1
आऊंगी,1
खर्च,1
करेंगें,1
जी.,1
हां.,1
हाँ.,1
गिराएगा,1
लगाएगा,2
अमेरिका,3
जारी,4
अनअकाउंटेड,1
डांस,3
पानी,1
मानवता,2
गयीं,2
फीलिंग,2
लिखीं,1
करिश्मा,1
बांटना,1
श्रीसंत,2
निशाना,2
पहचानी,1
खेलेगी,8
सरकार..,1
इंडस्ट्री,1
बनाना,3
सजेगा,1
जीतें,1
टेका,1
परोसा,1
फोन,5
बटोरीं,2
जान,5
चलती,3
चलता,6
जिंटा,1
चुनेगा,1
बताएंगी,2
लैला,1
बेटी,2
ढिल्लों,1
जमाया,4
गंवाए,3
भेजी,2
खाए,4
कराता,1
चुभा,1
बोलिए,1
डिटेल्स,1
दोस्तों,2
लगायी,1
बनेगा..,1
मतलब,1
जे.डी,1
टकराई,1
देखें..,2
तोमर,1
तरफ,4
वाई,1
धराशायी,1
अपनाया,5
बधाइयां,1
शुक्ला,1
तौलेंगे,1
जागा,1
रवाना,3
भर्ती,1
बरसाईं,2
आस्किंग,1
क्लास,1
मिलकर,1
बी.के,4
निकलीं,2
समझी,2
फिर..,1
जानें..,2
ए.आर,4
धार,1
टिकेगा,1
पी.वी,3
ढकें,1
सौपेंगा,1
कर्जमाफी,1
बाकी,2
क्लैश,2
सुनीं,1
रामायण,1
विश्वास..,1
पहुंचाएगी,1
आशंका,1
सुराग,2
महबूबा,2
बीवी,2
मरता,1
कंझावला,1
करा,1
सुनाऊं,1
मरवाएगी,1
अच्छा,1
बवाल,1
नहीं.,2
भ्रामक,1
दिखायेगा,1
संबंध,1
बींदणी,1
लखमा,1
मजबूरी,2
संग..,1
कसे,2
पूर्वांचल,1
अंसारी,1
देखें...,1
होंगीं,1
चला..,1
वीडियोज,1
और..,2
वसूली,3
स्टार्स,1
दावा,1
खटखटाया,5
आऊं,1
आप्टे,1
अजहर,2
बहावलपुर,1
वन,1
बेदी,1
खत्म..,1
स्वागत,2
स्टेट्समैन,1
बनाएगा,4
राशिद,2
रुकिए,1
खाना..,1
देखेंगी,2
देंखेंगी,1
कांग्रेस,3
तहत..,1
पिटी,1
जागी,1
शुक्रिया..,1
शाहरुख,2
बदलाव,2
डरें,1
संभावना,3
पापा,1
बोलना,2
एसी,1
समझो,1
लूंगी,6
गैंगरेप,1
रेड्डी,1
परवीन,1
रखूंगा,2
दिलाएगा,2
मैथ्यूज,1
रन,1
सेलेब्स,1
चौहान,1
अप्लाई.,1
सैलरी.,1
कसेगा,1
कप्तान,1
तरीके,1
डिलीट,1
फैलती,1
भारत,6
बंप.,1
शिवराज,1
मनेगी,2
हराएगा,3
दौरान,1
माइंड,1
सौंपेगा,2
पावर,1
पाकिस्तान,2
डसेंगे,1
चबाएं,1
खबरें..,2
संन्यास,2
राज..,2
भूलती,1
उधार,1
रुकीं,1
पिता,1
एक्टर,1
सिगरेट,1
खेलूंगा,1
दिलाए,1
चाह,2
माफी,1
वापसी,1
पसीजा,1
घुसा,4
तू,1
गैंगस्टर,1
छुटकारा.,2
गोविन्द,2
डी.जी,2
घोलते,2
अमृत,3
बताय,1
चुभे,1
भाया,1
लिखवाया,1
टंकार,1
चलाते,1
संकेत,2
मतदाता,1
प्रणाम,2
ट्रेन,1
चुकाएं,1
पर....,1
लोगों....,1
लीजिए..,1
पाते..,1
दे..,1
डरते,3
डरती,1
उठाऊंगी,1
खास...,2
अभिनेत्रियां,1
तरह,2
झलक,1
धोखा,2
रोकते,1
बेचैन,1
जोर,1
बरकरार,1
अकाल,1
डी.पी,1
दिखती,1
एस.डी,3
दास्तान,3
उठाएंगी,2
अवसर,3
एंकर,1
तारीखें,2
उतारूंगी,1
खिलाएगा,1
चलाएं,2
ठग्स.,2
बातें.,2
जाफरी,1
पैशन,1
किय,1
एल,6
रणबीर,1
कहेंगी,1
शर्मा,4
सराहा,4
ठक्कर,1
बहलाया,1
सुनाने,1
स्माइली,2
विधाएं,1
मानें,1
शायरी,1
लव,1
कटेगी,1
बैरक,1
आसाराम,2
सजा,2
एलान,2
ऐलान,3
पूरी,1
करार,2
मौजूद,2
भक्त,1
लो..,1
बैठाता,1
थमाया,1
भुगती,1
गंवाया,1
बरती,1
डेट,1
वी.सी,1
रिपोर्ट्स..,1
शाका,2
कथा,1
सरनेम,1
पद्मिनी,1
दिखाओ,1
लगवाए,2
गिनाया,4
बोला..,1
फिर,1
ब्रीद,4
मेमोरी,1
एम.एल,1
मि,4
किया..,1
गरीबी..,1
कैसे..,1
लौटाए,2
झा,1
है।,1
गिरफ्तार,2
करवायेंगे,1
आएंगीं,1
तैयार,3
भगाई,1
लौटेगी,3
गर्म,1
झुकेगा,2
मम्मी,1
प,4
देखेगा,3
सलमान,2
छंटता,1
नागिन,1
सीबीआई,2
डेटा,2
उनसे,1
गुप्ता,2
करायेगी,1
संकट,1
थामेंगे,1
बर्बाद,1
दूल्हा,1
बोलूं,1
स्पीकर्स,1
अंबानी,1
टोपी,1
हारोगे,1
रिजल्ट,1
हारा,1
ब्यौरा,1
थाय,1
सुनेगी,2
हटेगी,1
रुकेंगी,1
सुलझा,1
बोलूंगा,4
बहुत,1
लडूंगी,1
हटेंगी,1
शूटिंग,2
वरना..,1
आंखें,1
काजल,2
बनकर,1
लाली,1
डालिए,3
कमर..,1
बितायी,1
गांधीनगर,1
कंटेस्टेंट्स,1
इच्छामृत्यु,1
बिल,1
चेकपोस्ट,1
बयान.......,1
मना,1
भट्ट,1
में...,2
फैमिली,1
सोचे,2
हमला,2
जस्टिस,1
ए.एल,1
थमे,1
गाथा..,2
मात..,1
पाएगी..,1
लिए..,1
प्रधानमंत्री,2
बैठता,1
धवन,1
वी.पी,1
एस.ए,1
की..,3
नींद,1
अली,1
एनकाउंटर,4
था.,1
अपडेट,2
प्राइम,1
सोची,2
आजमाएं,1
सन्नाटा,1
टीजर,1
इब्राहिम,1
करतूतें,1
बताना,2
चिकन,1
गायब,3
पेट्रोल,1
ड्यूटी,1
गुहार,1
दमदार,1
सजाएं,1
बांधें,1
महिला,1
पेंशन,1
दिल्ली,2
तेजवानी,1
फिरें,1
गठबंधन,2
दबेगी,1
अवतार,2
सुभाष,1
अधिकारी,1
कृष्णा,1
स्टैंडर्ड,1
बनना,1
घूमें,1
पहुंचती,1
घबराएं,2
दिमाग,1
वसूलेगी,2
मन्नत,1
कांपी,1
हिसाब,1
सेल्फी,1
सही,2
स्टेशन,1
रूप,1
भोगले,1
ऐड..,1
एडमिशन,1
पहंची,2
पद्मावती,1
इलाज,1
कैसे.,1
आहूजा,2
संचालन,1
कारोबार,2
होते..,1
थे...,1
अनहद,1
मैन...,1
हुए..,1
सेलेक्शन,1
चलिए,1
हीरोइन,1
बीच..,1
महाराष्ट्र,1
ट्विस्ट..,1
सम्मान...,1
एच.डी,3
स्टूल,1
तुम,2
तुम्हारी,1
हिंद..,1
बगदादी,1
चाबी,1
कार्ड,1
सुनो,1
वर,1
गिरेंगी,1
गुजरेगी,3
आवेदन...,1
सजी,3
लूटी,2
रहे..,1
नवाजेंगे,1
बेचेगी,2
इंतजार,1
छक्का,1
नजारा,1
गाएगा,1
कि...,1
मांगता,1
त्रिपाठी,1
वाई.के,1
हैं.....,1
मुख्यमंत्री,1
दिलाओ,1
चोकर,1
माहौल,1
जबरदस्त,1
लचीली,1
जानना,1
देगा..,1
मौत,2
शामिल,1
सुनवाई,1
खारिज,1
याचिका,1
मुहर,1
इमरान,1
ब्रेक,1
मेरी,1
आओ,1
शहादत,1
कार्रवाई,2
मिश्रा,1
डीजल,2
समझें...,1
होगीं,1
विषय,1
काटेगा,1
चाही,1
बेहोश,1
बचता,1
धोया,2
करियर,1
नजदीकियां,1
जुटी,2
पसंद,2
सबकी,1
बदली,2
भूले,1
अनुष्का,1
खिसको,1
चुनी,1
रेशम,1
प्रदर्शन,2
स्थान,1
अंपायर..,1
सोल्से,1
कोच,6
टेस्ट,1
बुलाना,1
कोई,2
उबारा,1
खेले,3
कराया।,1
दिए..,2
ताक्काल्की,1
एकता,1
लगो,2
संभालें,4
ई.जी,1
क्लब,1
इससे,1
हवा,1
मनाए,1
नगालैंड,1
रोहित,1
धमाका,1
केसी,1
पहरेदारी,2
चिंता,2
पागलपन,1
रोके,1
लाइट,1
दत्त,4
टन,1
पाओगी,1
समझेंगी,1
केजरीवाल,1
ब्योरा,1
दवाई,1
लाऊं,1
दीजिये,1
नींद..,1
आवास,1
अग्रवाल,1
ट्विस्ट,2
यादव,2
जुटाए,2
खेलता,1
सकेंगे..,1
उठूंगी,1
चुकाई,1
खिलेगा,1
र्है,1
शादी..,3
शख्स,1
टांग,1
चूमा,2
हुआ.,1
लाठी,3
खाता,1
काश,1
चुराएंगे,4
अटकाते,1
लिखाई,1
महिलाएं..,2
जानी,1
पूछुंगा,1
सिस्टर्स,1
रखती,2
कराओ,2
गाय..,1
लाया,5
फूंके,1
हिली,1
तीन,1
सुनिए,2
बख्शेंगे,1
सौंपेगे,2
महागठबंधन,1
नहींहै,1
होतेहैं,2
शांति,1
फर्नांडिस,1
जामवाल,1
मूर्ति,1
तलाशिए,1
शिकायत,1
अभिनन्दन,2
लूटा,1
संगठन,2
उपजा,1
कसते,1
गुजारूंगा,1
होऊंगा,2
शव.,1
तलाश..,1
जरूरी..,1
लें..,2
सेल्सि,2
दीजिएगा..,1
बनूंगी,1
डोर,1
गैदरिंग,1
उनके..,1
जगाएं,4
करेले..,1
राजनीति,1
कमरुद्दीन,1
पिलाया,1
ठहरो,1
बुलाओ,1
पिया,1
नईम,1
झांके,2
सुलतान..,1
रनौत,1
जे.पी,1
एस.आर,1
राजन,1
शिक्षक..,2
बचती,1
बिखेरा,1
बेचेगा,1
रिश्ता,1
विधायक,2
दे.,1
डेस्टिनेशन,1
पायेंगें,3
खेलें,3
चढे,1
राहिरकर,1
आदतें..,1
देखना,2
हां..,1
सकूंगा,1
योग,1
डाबुलूरी,1
योगा,1
यार,2
बेस्ट,1
कुमार..,2
रूम,2
हटे,3
पर्रिकर,1
निजात,1
सांत्वना,1
टीचर,1
यू.यू,1
उछाला,1
समझाते,1
थे..,1
बीती,1
जाएं..,1
आंधी,1
जुटाएंगे,2
साधेंगे,1
अपमानित,1
महादेव...,1
सारी,1
एम.ए,2
कैटरीना,1
हिचकिचाते,1
दिलाऊंगा,1
जीरो,1
आओगी,1
कराऊंगा,1
भाग,1
मूवीज,1
या,1
बैठाया,1
सचित्रा,1
वैंडेर्से,1
कहूंगा,1
रहोगे,1
नानाजी,1
नानी,1
खामियां,1
छूआ,1
बिताए,3
तस्वीरें,1
सहारनपुर,3
पूछें,1
सुलझेगा,1
कि.मी,1
इलाका,1
चीजें,1
के.के,2
स्मिथ,2
भूलेगी,1
डूबा,1
कमी,1
बटोरे,1
वेबसीरीज,1
स्मार्टफोन,1
पहनेंगे,1
कमाऊंगा,1
सिखाईं,1
डालोगे,1
बिपाशा,1
इतिहास,2
होृुए,1
जमीन,1
बाल,1
हिचकें,1
दबंग,1
सुविधा..,2
आती..,1
नंबर..,1
बजीं,1
शेम,1
बदलेंगे,1
डिस्प्ले,1
दिलवाएंगे,1
कारण,2
आरोन,1
सीखेंगी,2
रिपोर्ट..,1
रेप,1
मनाएगी,1
एसएनएस,1
कैरेक्टर,1
चखाया,2
मेकअप..,2
फैलाएं,2
स्ट्रेटेजी,1
ईदी,2
हटेगा,1
पहुंचाती,1
एस.पी,1
अभियान,1
सुधरेगा,1
निकलवाया,1
ओला,1
ट्रैक,2
अपनाएं,2
रोकीं,1
वाइ.एस,1
हित,1
के.एस,1
ओ.सी,1
बजाए,1
बूमराह,1
भाषा,1
नन,2
एरेंस,1
पार्टीज,1
खत..,1
चुके,1
बेपरवाह,1
बहाएं,1
हैं...,3
दीजिए..,1
है.या,1
तैयारी..,1
सिस्टम,1
शुरू..,1
चखेंगे,2
बालासन,1
बिताई,1
एक,1
यादें,1
भ्रष्टाचार,1
करवाते,1
जिउंगा,1
हटाओ,4
बनवाओ,1
कहना,1
चलाओ,1
कीमत,1
मिलाते,1
जागे,1
आाए,1
समझें..,1
शेड्यूल,1
फेंकी,1
लहराए,1
दूर,1
सोएंगे,1
जय,1
पूछ,1
भरूंगा,2
विजन,3
बिकवाऊंगा,1
बिकेगी,1
फैलाएंगे,1
सूडान,1
फेमस,1
एच.आर,1
घुसी,2
निकालती,2
निकालेंगे,5
मेहता,1
खुले,1
बोलेगा,1
पांडे,1
दरार,1
ओपनिंग,1
थआ,2
सौपेंगे,1
देश,2
भावना,1
समझौता,3
दौर,1
लंबी,1
योजना,1
सुविधा,1
भागीदारी,2
अहम,1
ट्रेंड,1
रिवील,1
मैनेजर,1
स्टार,1
तैयारी,1
तरीका..,1
इसलिए,1
फीचर,1
सीखे,1
ज,5
महकेगी,2
खाएंगे,1
नौबत,1
बच्चे.,1
शुरू...,1
चूकेगा,2
आंटी,2
रखूंगी,3
जिऊंगा,1
अम्मा,1
क्यूं,1
बरपाया,3
सब,1
सुनूं,1
बोली,1
संस्कार,1
है......,1
विभाग,1
मंशा,1
आफत,1
मुसाफिर..,1
संसाधन,1
देखूंगी,1
लम्हें..,1
ट्वीट्स,2
पी.ओ,1
पी.बी,1
कोलकाता,1
जाने,1
अपडेशन,1
लूटे,1
बैठक,1
मार्च,2
संसद,1
मुफ्ती,1
राजधानी,1
अर्जी,1
रावत,1
हैंं,1
आज,1
उम्मीदवार,5
ज्यादा,3
शिलान्यास,2
रेडियो,2
खून,1
बाबर..,1
परंपरा..,1
केरला,1
मार्ग,1
जानेगी,1
बनता,6
मौतें,1
इधर,1
करोगी,1
हों..,1
सिखाएगी,1
एस.सी,1
जीतिए,1
अनोखा,1
काटेंगे,2
तेलंगाना,1
खपाई,2
सुनती,1
साफ,1
संगीत,1
भगवान,1
दिखाया..,1
बनींं,1
पूछता,1
रहा..,1
दिलाईं,1
कातिल,1
गए..,1
स्टैंड,1
शैतानी,1
पहुंचाते,1
जी.एन,1
सबक..,1
सुलझाएंगे,1
बातचीत,2
उसको,1
दिलाएंगी,1
दही,1
पहनाएं,1
शासन,1
मंगोलपुरी,1
बताते,1
स्टोरी,1
पीता,1
वायरल..,1
बसेगा,1
गिरेगा,1
धौलपुर,1
गांधी,2
पुहंची,1
फिक्र,2
दुरुपयोग,1
सितारे,1
पी.एस,1
फंडे..,1
मंत्री..,3
चिंदबरम,1
तिवारी,1
रखियेगा,1
सम्मानित,1
केयर,2
झूठा,1
दांत,1
फंसे,1
पहल,1
योगी,2
वो..,1
लालाला..,1
पुकारे,1
चीयर,1
दोहराएं,1
लोकेशंस,1
सट्टेबाजी,1
मास्टरमाइंड,1
तस्करी,1
वर्मा,1
पी.के,1
पीए,1
खरा,1
गरजा,1
बेटे,1
चुकाए,1
अमित,1
भूना,1
लिंग,1
ऐप,1
गुजरे,1
जाउं,1
वियतनाम,1
पैसे,1
गिनकर,1
डालो,1
आपके,1
आपको,1
बदलेगा,1
शरण,1
खंगालना,1
फटे,1
प्रेम,1
कथा..,1
सुनियेगा,2
जयते,2
पुहंचे,1
रविंद्र,1
तलाशेंगी,2
अभिनंदन..,1
रचे,1
उठेंगी,1
हिंसा,1
मोटरसाइकिलें,1
मुर्दाबाद,1
ट्रिप,1
क्योंकि...,1
साधें,1
नगर,1
पीएम,1
रोए,1
अखबार,1
जान..,1
बुलाएंगे,2
मुखिया,2
बाथरी,1
बिकी,1
पजेशन,1
प्रतिक्रियाएं,1
बसाए,1
ठीक,1
शनिदेव..,1
फूटा,2
शहर,1
रखता,1
कैंची,1
जाएगी..,2
मरते,1
पीटो,1
खोलेगी,1
बजे,1
पागल,1
डेथ,2
कैद,1
झाडू,1
दिन..,2
रीट्वीट,1
रिट्वीट,1
मांगेगा,1
पेरेंट्स,1
सुसाइड..,2
कल,1
राजनेता,1
बेची,1
सीएम,2
एन.पी,1
फूट,1
विशाल,1
खाना,2
टिके,1
एम्पायर,1
दिखाऊं,1
तारीफ..,1
वरुण,1
पिंड,1
डी.सी,1
डगमगाएगा,1
डब्ल्यू,1
भूलेंगे,1
ठोकेंगे,1
पिंक,1
वर.,1
स्तुति..,1
डी.के,1
एम.जे,1
फेवरेट,1
हटता,1
बुरा,1
क्या...,1
दुनिया..,1
मेरा..,1
कटेंगे,1
बुगनुस,1
गुजरात,2
जीत,1
सोचेगा,1
कहते,2
कहती,1
में.,1
उठाना,1
वायरल,1
खंगाला,1
भरवाईं,1
चुकाएगा,1
दूध..,1
रणनीति,1
मामला..,1
पी.ए,1
उल्लंघन,1
पहनूं,1
दिखाते,1
अर्थ,1
वतन,1
अकाउंट्स,1
कश्मीरी,1
धो,1
गोविंदा,1
साहब,1
हूंगा,1
रुपए,1
शुल्क..,1
दिक्कतें..,1
चटाई,1
प्रतिक्रियाएं..,1
आहे,2
पाहिजे,1
बिखेरेंगे,1
दरबार,1
जिम्मा,1
नोटबंदी,1
कह,1
सिलेंडर,1
दो..,2
चेहरा.,1
सपने,2
स्वीकारी,1
गोली,1
जाति,1
सोफ,1
पहले,1
कराएंगी,2
टी.के,1
कौशांबी,1
बख्शेगी,2
स्निफ,1
खिलवाया,1
ढूंढा,1
बनाते,2
काल्पनिक,1
उतारीं,1
बी.बी,1
जाओगे..,1
मनोहर,1
लवयात्री,1
जकरबर्ग,1
रिश्ता..,1
हटाएगी,2
झलकता,1
आवाजें,1
इच्छा,1
वही,1
सिन्हा,1
वैशाली,1
निभाऊं,1
पाउंगा,1
हमें..,1
खोई,1
जोंडो,1
डुसेन,1
कैंडिडेट,1
भरते,1
बनते,1
सरदार,1
उकेरा,1
भरपाई,1
खोया,1
रोएं,1
चीखी,1
इजाजत..,1
कैमरा,1
गुजारेंगे,2
पहुंचाता,1
कारावास,1
गिरहोत्रा..,1
सुपारी,1
पी.एस.एम.एस,1
सी.जी.एच.एस,1
एन.जी.ओ,2
वाह,1
फ्लर्ट,1
बिताएंगी,1
गुजारी,1
आर्मी,1
खिंचवाए,1
दागी,1
मेलबर्न,1
फाइनल,1
जितवाया,1
अलविदा,1
दांव,1
जनाधार,1
कमान,1
सोसाइटी,2
भेद,1
आइए,1
करेगे,2
मुकाबला,2
हिना,1
लगवाई,1
बांटें,2
जीतूंगा,1
मुताबिक,1
जानकारियां,1
स्व,2
खींचेगा,1
राहत,1
माजरा,1
मर्द,1
कतराएगा,1
कुनबा,1
आभारी,1
चेलगी,1
बनावाओ,2
सोचो,1
मंत्र,1
खरीदें,1
किसान,1
अर्थव्यवस्था,1
भागेंगी,1
होने,1
ख्वाब,1
बहेंगी,1
वंतूर,1
लागाएं,1
सिखाए,1
झुकेगीं,1
झुकेंगी,1
पद्मश्री...,1
