word,frequency
स्कूलों,164
इसका,888
शुरू,2143
संगठनों,159
कहते,643
नमस्कार.....,1
योगासन,9
नेता,1858
बुधवार,659
मुख्यमंत्री,1788
देवेंद्र,104
फडणवीस,47
जमात,23
ए,117
इस्लामी,25
हिंद,25
शिक्षा,266
सचिव,305
मो.,17
जहूर,5
हमारी,419
इस्लाम,46
मानने,72
अल्लाह,15
आगे,1133
झुक,10
सकते.,80
इसलिए,1053
नियम,132
मुस्लिमों,61
लागू,499
मतलब,227
भगवान,207
झुकना.,1
छात्र,472
आसन,11
सहज,30
महसूस,231
चाहता,357
मर्जी,30
सकती,1188
स्टूडेंट,59
इस्लामिक,101
प्रेसिडेंट,37
सलमान,977
छात्रों,401
विकास,725
गतिविधि,33
सही,506
जबरन,101
अधूरा,4
बेटियों,41
रुके,20
अत्याचार,45
निर्भया,115
कांड,158
आई,1147
बदले,162
सामाजिक,152
पहल,74
जैसे,1073
अपराधों,47
आएगी.,55
स्थिति,525
ढाक,4
पात,6
हालात,396
बदले.,5
तेजी,249
हुई.,597
जैसी,394
जब,3062
तब,967
पीछे,661
देखने,627
पता,1118
चलता,153
सुरक्षा,1143
वादा,158
पूरा,798
सका.,62
बीजेपी,3531
नेताओं,782
विपक्ष,398
अपराध,257
राजनीतिक,554
मुद्दा,266
उन्नाव,124
कठुआ,23
बलात्कारों,1
झकझोर,14
दिया.,2117
आया.,169
सूबे,161
बचाने,198
चौतरफा,14
दबाव,273
सीबीआई,678
कुलदीप,125
सिंह,3615
सेंगर,99
गैंगरेप,344
जघन्य,21
कानूनों,22
सख्त,160
बावजूद,428
देशभर,167
रहे.,433
राज्यों,482
दोषियों,177
प्रावधान,127
मामलों,351
रही.,229
गवाही,24
क्राइम,243
ब्यूरो,94
एनसीआरबी,7
कुल,538
रोज,186
औसतन,27
महिलाएं,164
शिकार,271
हुईं.,60
तुलना,198
फीसदी,1282
आए.,238
सबसे,1992
डरावनी,9
तस्वीर,642
वालों,588
बच्चों,752
प्रतिशत,390
बच्चे,704
घटनाएं,124
नबंर,7
पार,234
लिया.,828
यूनिसेफ,1
विवाहित,19
ऐसी,800
पति,590
साथी,193
हाथों,177
शारीरिक,109
हिंसा,466
झेली,2
बनाने,1000
हुई,2778
यूपी,999
गांव,1010
जून,433
साथियों,116
जान,525
मारने,197
धमकी,313
न्याय,157
योगी,664
आदित्यनाथ,306
हुआ.,635
आवास,178
आत्मदाह,29
शुरूआती,11
जिस,843
लगे.,177
परिजनों,346
मांग,1046
भाई,578
सहित,359
शशि,66
मर्डर,165
दहला,52
आम,992
खास,769
राय,415
रखी,320
विवादों,108
बचने,111
सेलीब्रिटीज,1
जताया,121
दाखिल,280
आरोपपत्र,15
खुलासा,458
समुदायों,31
वहशत,1
खेल,322
खेला,65
कश्मीर,715
बकरवाल,1
समुदाय,250
बच्ची,570
अल्पसंख्यक,60
हटाने,163
सोची,11
समझी,9
साजिश,353
स्थित,514
रासना,1
देवीस्थान,1
मंदिर,513
सेवादार,17
साजिशकर्ता,12
न्यायिक,108
मजिस्ट्रेट,86
पृष्ठों,3
करके,823
शिमला,19
कोटाखाई,1
अगवा,139
हैवानियत,29
हद,101
केवल,385
बल्कि,739
बर्बर,13
हिमाचल,113
प्रदर्शन,634
जंगलों,37
काटने,74
पहचान,466
अनिल,272
नीलू,4
मूलतः,11
मंडी,53
जिला,299
बरोट,2
कोटखाई,3
जंगल,90
शव,494
मध्य,576
गृहमंत्री,117
भूपेंद्र,33
पोर्न,36
साइट्स,23
करवा,118
जम्मू,261
उप,86
कविंदर,1
गुप्ता,214
छोटी,136
तूल,40
जाए.,456
केंद्रीय,707
श्रम,26
संतोष,55
गंगवार,3
इतने,198
जाए,342
सुरेंद्र,58
नाबालिक,6
स्मार्ट,66
गलत.,2
घूमना,8
मामला,1279
युवक,526
प्रेमिका,35
फरीदाबाद,56
हफ्ते,394
सुलझाते,4
दरअसल,323
विजय,299
बबीता,11
भगाकर,3
लाया,183
जितेंद्र,91
रखवा,6
पत्नी,916
रेनू,4
डाल,175
चली,222
घायल,608
शांत,94
वेहद,1
अमानवीय,14
हरकत,134
ट्रंप,404
स्टेफनी,15
संबंधों,94
चुप्पी,90
डोनाल्ड,137
शुक्रवार,637
तौर,1057
अमेरिका,721
डेनियल्स,3
मशहूर,258
एडल्ट,12
फिल्मों,449
वेटरन,4
क्लिफर्ड,1
दिख,329
पूछा,396
चुनाव,2914
वकील,314
जानते,272
इनकार,279
स्टार,297
दशक,138
छिपाने,17
धनराशि,21
बता,1602
दें,1308
लंबे,271
माइकल,40
कोहेन,4
ना,761
समझौते,159
उल्लंघन,144
पूछना,30
पूछे,176
संवाददाताओं,42
दावे,127
कथित,294
प्रेमसंबंध,3
हस्ताक्षर,89
एवेनाट्टी,3
मुकदमा,198
गोपनीय,29
व्हाइट,62
हाउस,302
लौटाने,19
पेशकश,61
चुप,63
कोशिशों,57
खुलकर,87
सकें.,103
बहन,285
पूजा,231
भट्ट,183
संग,239
सेट,186
बिता,48
रहीं,145
देखें,118
आलिया,222
व्यस्त,82
संजय,582
दत्त,210
स्टारर,78
सीक्वल,39
आएंगी.,113
फोटो,525
ऊटी,6
इंस्टाग्राम,245
कीमती,23
पलों,18
कैप्शन,82
पत्थरों,15
बैठे,242
देख,463
आसपास,212
नजारा,26
खूबसूरत,122
बहनें,22
नजारे,6
शाहीन,143
कमेंट,90
पिता,818
बहनों,57
बेहद,603
प्यार,453
तीनों,394
बिताना,10
पसंद,483
सपोर्ट,214
तमन्ना,10
करें,502
आदित्य,177
महेश,69
डायरेक्ट,120
बतौर,153
डायरेक्टर,289
प्रधानमंत्री,1664
किकियांग,1
मिले,473
नरेंद्र,1008
आसियान,3
सम्मेलन,181
लेंगे,45
चरण,203
मलेशिया,27
राजधानी,511
कुआलालंपुर,1
क्वालालंपुर,1
पहुंचने,203
पीएम,1104
जोरदार,78
स्वागत,186
समयानुसार,19
सुबह,844
एशिया,116
सिंगापुर,30
दौरे,317
रवाना,144
हुए.,257
श्रीलंका,113
मछुआरे,8
नौ,155
जहाजों,5
सवार,291
मछुआरों,28
मत्स्य,2
पालन,144
कैद,133
रिहा,121
अवैध,257
समुद्री,24
घुस,90
रविवार,657
जाफना,1
प्रायद्वीप,11
मछली,53
जहाज,40
सबको,134
अंतर्राष्ट्रीय,34
रेखा,96
वापस,552
एकदूसरे,5
तलाशने,20
जुटे,88
जनवरी,409
सद्भावना,10
संदेश,184
जेलों,28
उनकी,2484
गईं.,163
टोटल,16
धमाल,32
तीसरी,133
अजय,290
देवगन,91
इंडिपेंडेंस,2
होलीडे,1
रिलीज,1017
सिंघम,3
रिटर्न,64
ओपनिंग,34
वीकेंड,95
रुपए,282
दीपावली,15
गोलमाल,11
अगेन,4
कमाए,31
कमाई,354
ट्रेड,88
एनालिस्ट,28
तरण,35
आदर्श,80
बिजनेस,129
दिलचस्प,158
फैक्ट्स,4
तीसरे,189
उम्मीद,507
क्लब,63
निर्देशन,134
इंद्र,13
हिट,162
फ्रेंचाइजी,18
पार्ट,107
शानदार,255
बताते,448
चलें,149
कास्ट,63
बजट,465
माधुरी,50
रितेश,53
जावेद,86
बोमन,9
ईशा,55
जानी,98
लीवर,11
एक्टर,594
एनिमल,2
एक्ट्रेस,556
निर्माण,296
अशोक,201
ठकारिया,1
पुलवामा,199
आतंकी,1152
हमले,1109
मद्देनजर,163
अक्षय,304
इंटरव्यू,310
लोटे,4
गर्म,71
कोयले,8
डालकर,66
प्रेस,246
थे,1094
टीजर,113
वीडियो,1505
वेरिफाइड,5
ट्विटर,475
हैंडल,73
वीडियोज,50
हंसी,31
मजाक,114
चुटकुले,2
सुनाते,33
निजी,309
जिंदगी,425
बातें,327
किस्सा,40
कोयला,26
ड्रेसिंग,15
सेंस,14
पूछा.,20
ढंग,70
रहना,151
प्रकृति,28
शायद,269
कारण,961
गरीबी,36
छोटा,150
बीच.,4
सायकलोजी,1
बचपन,96
में.,101
हमारे,705
भर,409
लेता,100
उसी,476
.,306
हाल,1049
ट्वीट,801
लिखा,686
हटकर,26
कयास,60
राजनीति,491
कदम,578
वक्त,1094
उजागर,67
एएनआई,18
माध्यम,161
अंबेडकर,88
यूनिवर्सिटी,358
मेरिट,22
एयूडी,1
स्नातक,16
सीटों,550
दाखिले,19
पहली,1056
लिस्ट,321
विश्वविद्यालय,162
डीन,10
प्रो.,17
शर्मा,669
प्रवेश,139
वेबसाइट,227
शाम,542
होगी.,942
कश्मीरी,58
गेट,150
कर्मपुरा,2
कैंपस,81
सूची,175
होंगे.,449
ईद,76
छुट्टी,118
रहेगी.,98
प्राप्त,153
भरे,87
चव्हाण,34
चलाने,196
मंजूरी,225
बंबई,28
जानना,72
चाहा,15
सोसाइटी,41
भ्रष्टाचार,274
जरूरत,580
पुनर्विचार,47
याचिका,504
साधना,24
जाधव,51
प्राथमिकी,42
इजाजत,171
मांगी,208
राज्यपाल,205
के.,75
शंकरनारायणन,12
देने,1884
एजेंसी,346
रुख,148
निचली,33
एवं,351
बी,113
आपराधिक,111
निरोधक,26
सामान्य,194
हितेन,7
वेणेगांवकर,1
राजस्व,77
नये,48
मिलेगा,82
सस्ते,24
पेट्रोल,291
उठा,199
कीमतों,134
आग,438
लीटर,163
डीजल,195
चुकाने,45
कच्चे,87
सीधा,112
इनकी,171
निजात,26
केंद्र,1007
जीएसटी,279
दायरे,102
इसी,1377
संकेत,187
मिनिस्टर,20
धर्मेंद्र,52
प्रधान,132
दिलाने,115
इन्हें,167
सिफारिश,85
सिर्फ,1184
खर्च,243
टैक्स,363
मानक,24
मानकर,21
सस्ता,32
समझें,5
मिलता,163
इंडियन,219
प्राइस,13
डिटेल,30
खरीद,122
रिफाइनरी,13
डीलर,48
बेचती,6
कमीशन,61
एक्साइज,37
ड्यूटी,104
वसूलता,2
वैट,44
लगता,624
मिलाने,27
हिसाब,162
कंपनियां,73
वसूलती,5
लगने,240
आता,287
माना,529
लगाएगी.,3
बजाय,144
मिलेगा.,216
घटने,13
दिखेगा.,8
स्तर,487
बदलाव,369
आएगा.,88
फिक्स,11
रहेगा.,170
कीमतें,65
सिमट,25
सेस,16
रहेंगी.,28
उज्जैन,36
हार्दिक,105
पटेल,290
फेंकी,18
घुसने,43
देंगे,78
घटना,1487
रोड,263
मेघदूत,3
बजकर,57
स्याही,22
फेंकने,32
व्यक्ति,457
मिलिंद,25
गुर्जर,33
युवा,223
फेंके,18
शनिवार,565
पाटीदार,45
आंदोलन,280
फेंक,98
भाजपा,547
कार्यकर्ताओं,318
हमने,515
माफ,119
गोलियों,69
डरता,5
डरूंगा.,1
सिक्योरिटी,97
चलती,115
जैसा,278
सलामत,11
जनता,1047
तेज,440
चिल्ला,11
देंगे.,217
इतनी,302
घटी,30
संभलने,3
मौका,353
गिरी.,7
जमकर,390
पिटाई,128
सूचना,576
पाकर,57
पहुंची,319
थाने,409
सागर,98
जिले,1031
किसान,392
पहुंचे,452
कांग्रेस,3487
ओबीसी,54
अल्पेश,42
ठाकोर,60
निर्दलीय,92
जिग्नेश,38
मेवाणी,24
सरदार,62
कर्मभूमि,7
करमसद,1
कार,722
अंदर,509
कांच,5
गिर,136
झंडे,52
दिखाए,39
चैम्पियन,20
विराट,184
जुबानी,17
बदनाम,59
कोहली,221
क्रिकेट,329
जीतना,40
सीखा,22
हैं...,45
काबिलियत,13
यकीन,82
शक,248
धीमा,7
खेलने,130
गेंद,112
रन,254
फासला,8
सकूंगा,1
नहीं.,399
चला,602
सीख,66
मुझ,27
बाउंड्री,15
जिम,64
ट्रेनिंग,150
फिटनेस,89
चीजें,172
थका,3
हूं,544
जीरो,44
भाग,257
होती,968
टीम,1465
खातिर,28
जोखिम,35
पारियां,7
खेलना,50
आक्रामक,66
अंदाज,210
बरकरार,94
रखते,219
संतुलन,32
बीते,406
विजुलाइज,1
ताकत,153
जानता,64
खूब,298
अगली,183
पारी,140
तैयारी,418
कौन,387
कैसी,48
सामना,283
समझ,225
पाता,65
मैदान,330
हजार,746
फिक्रमंद,4
होता.,88
देखता,44
अति,35
आता.,15
चीज,144
दिलाती,10
अवरोधों,2
फोकस,70
उदाहरण,77
पेश,646
आएंगे.,237
ताकतवर,49
मे,211
मजा,46
चुनौतियों,34
सोचकर,12
बना,935
लंबा,65
नाते,52
संतुष्टि,16
हैरत,21
टैटू,39
पहनता,6
मुश्किल,337
नतीजे,162
परवाह,31
वही,248
मीटर,105
मारे,311
मिलते,200
जीते.,22
बोलता,14
कितने,115
हरा,38
बोलते,113
जीती,67
हारी.,2
रणबीर,311
रखा,716
थिएटर,29
रोल,454
मिनीषा,9
लांबा,15
नामक,149
एकल,11
नाटक,47
किरदार,509
निभाए.,2
आधारित,192
आना,154
भूमिका,422
गोद,61
आकर,219
गिरी,42
सोच,225
सैफ,167
हैदर,9
हसन,26
सर,70
कहानी,472
लगा.,157
सोचा,75
मन,241
बदल,301
किरदारों,23
निभाने,90
आर्गेनिक,1
निभाना,19
व्यवहार,88
पुरुष,145
आवाज,279
नोकझोंक,3
दर्शाया,8
नियंत्रण,151
रखती,74
जानती,61
अभी,1408
चाहतीं.,6
केंद्रित,34
शर्मिदा,2
बच्चा,135
लाइनें,10
शहरों,142
भावनाओं,40
प्रतिबिंबित,1
करतीं,3
मिनिषा,1
मिरांडा,1
कालेज,17
मंचन,2
इतर,33
राहुल,1159
गांधी,1347
बुलाने,31
समर्थन,623
पंचायती,8
राज,314
चुने,93
प्रतिनिधियों,24
अध्यक्ष,1241
जन,63
वकालत,29
पंचायतों,12
तर्ज,58
विधायकों,327
होना,552
हमला,743
बाेलते,1
रक्षा,281
प्रतिनिधि,49
बचाएंगे.,1
जनस्वराज,1
संबोधित,267
लगाना,80
चाहते,697
शक्ति,110
पार्टी,3740
रोजगार,150
मुद्दे,547
नाकाम,115
पैदा,311
आरएसएस,132
गरीब,145
सुनी,42
खाना,240
इनके,250
दलितों,178
हमारा,257
कर्तव्य,14
बचाना,25
अधिकारों,49
छीनने,15
सांसद,717
