matra,frequency,probability
ा,3900.0,0.28185300281853004
ि,2515.0,0.18175905181759053
ी,386.0,0.027896220278962203
ु,1279.0,0.09243333092433331
ू,264.0,0.019079280190792802
े,1497.0,0.10818819108188191
ै,247.0,0.017850690178506903
ो,974.0,0.07039098070390981
ौ,104.0,0.007516080075160801
ं,1436.0,0.10377972103779722
ः,847.0,0.061212690612126905
ँ,3.0,0.00021681000216810002
ृ,385.0,0.027823950278239504
