digram,frequency,probability
हर,22,0.0010474195391354027
रण,32,0.001523519329651495
धव,11,0.0005237097695677014
शा,54,0.002570938868786898
रद,36,0.0017139592458579318
पर,180,0.00856979622928966
तं,112,0.005332317653780233
दस,19,0.0009045896019805751
बल,13,0.0006189297276709198
लं,29,0.0013806893924966674
भि,69,0.003285088554561036
रक,58,0.0027613787849933348
षि,31,0.0014759093505998858
दम,34,0.0016187392877547134
मे,156,0.007427156732051038
षा,53,0.0025233288897352885
यन,96,0.0045705579889544845
ने,59,0.0028089887640449437
षु,81,0.0038564083031803467
यथ,33,0.0015711293087031042
भा,110,0.005237097695677014
वस,63,0.0029994286802513806
थि,65,0.003094648638354599
षन,6,0.0002856598743096553
वन,55,0.002618548847838507
तः,125,0.005951247381451153
हि,91,0.004332508093696439
तस,115,0.00547514759093506
जन,72,0.0034279184917158636
नय,24,0.0011426394972386211
षं,17,0.0008093696438773567
वृ,44,0.0020948390782708055
धः,13,0.0006189297276709198
पि,99,0.004713387926109313
हः,19,0.0009045896019805751
सि,104,0.004951437821367358
हन,21,0.0009998095600837935
दं,40,0.0019043991620643686
नद,5,0.00023804989525804608
शङ,5,0.00023804989525804608
खं,21,0.0009998095600837935
दध,9,0.00042848981146448295
रत,85,0.0040468482193867835
पव,9,0.00042848981146448295
तत,131,0.006236907255760807
खा,15,0.0007141496857741383
भे,11,0.0005237097695677014
पण,9,0.00042848981146448295
णव,3,0.00014282993715482764
नक,11,0.0005237097695677014
कग,1,4.760997905160922e-05
गो,17,0.0008093696438773567
सह,16,0.0007617596648257475
हस,28,0.0013330794134450582
यह,18,0.0008569796229289659
शब,5,0.00023804989525804608
लो,64,0.00304703865930299
तै,12,0.0005713197486193106
हय,4,0.00019043991620643687
दन,34,0.0016187392877547134
तौ,6,0.0002856598743096553
वश,30,0.0014282993715482766
दि,74,0.003523138449819082
यौ,4,0.00019043991620643687
खौ,1,4.760997905160922e-05
चज,1,4.760997905160922e-05
यं,131,0.006236907255760807
हृ,39,0.0018567891830127594
षी,19,0.0009045896019805751
शो,35,0.0016663492668063226
वद,34,0.0016187392877547134
नञ,1,4.760997905160922e-05
पौ,6,0.0002856598743096553
रं,90,0.00428489811464483
को,17,0.0008093696438773567
रः,34,0.0016187392877547134
नन,41,0.0019520091411159778
ठि,10,0.00047609979051609216
लः,3,0.00014282993715482764
हद,3,0.00014282993715482764
सु,95,0.004522948009902876
घो,5,0.00023804989525804608
षम,14,0.0006665397067225291
मण,52,0.002475718910683679
णि,59,0.0028089887640449437
पक,7,0.00033326985336126454
कौ,28,0.0013330794134450582
रम,121,0.005760807465244715
सः,31,0.0014759093505998858
खण,1,4.760997905160922e-05
डी,3,0.00014282993715482764
टद,1,4.760997905160922e-05
दो,23,0.001095029518187012
शः,18,0.0008569796229289659
पृ,28,0.0013330794134450582
पत,17,0.0008093696438773567
रश,15,0.0007141496857741383
बा,23,0.001095029518187012
हु,30,0.0014282993715482766
थक,9,0.00042848981146448295
षो,11,0.0005237097695677014
दय,9,0.00042848981146448295
यद,57,0.0027137688059417253
रय,36,0.0017139592458579318
यत,287,0.013664063987811845
नभ,6,0.0002856598743096553
भश,1,4.760997905160922e-05
नु,100,0.004760997905160921
कप,3,0.00014282993715482764
वज,18,0.0008569796229289659
जः,4,0.00019043991620643687
