matra,frequency,probability
ा,96.0,0.4085106382978723
ि,65.0,0.2765957446808511
ी,3.0,0.01276595744680851
ु,1.0,0.00425531914893617
ू,0.0,0.0
े,12.0,0.05106382978723404
ै,9.0,0.03829787234042553
ो,18.0,0.07659574468085106
ौ,0.0,0.0
ं,23.0,0.09787234042553192
ः,8.0,0.03404255319148936
ँ,0.0,0.0
ृ,0.0,0.0
