word,frequency
कहना,440
साजिश,133
जल्द,254
रिहाई,21
दिल्ली,1684
जवाहरलाल,11
नेहरू,25
यूनिवर्सिटी,97
फरवरी,131
संसद,181
हमलों,82
दोषी,160
अफजल,20
गुरु,38
बरसी,8
कथित,117
तौर,363
नारेबाजी,14
उमर,28
खालिद,33
छात्रों,107
मामला,486
तलाश,178
निकाह,12
अबू,27
सलेम,24
मांगी,66
थी,510
पैरोल,5
धमाकों,15
टाडा,6
अंडरवर्ल्ड,33
पांच,269
सजा,271
सुना,45
दी,1385
कुछ,1530
समय,773
दायर,81
करके,344
शादी,500
या,714
अस्थाई,5
गुहार,27
लगाई,89
थी.,1953
करना,677
चाहता,130
न्यायालयों,1
हवाला,52
दावा,290
था,1312
दोषियों,89
तरह,1083
सकती,434
सीबीआई,232
जवाब,391
मांगा,44
वकील,142
फरहाना,1
शाह,293
हमने,189
मामलों,127
दूसरा,98
जिसमें,434
कहा,3452
किसी,1092
व्यक्ति,164
अनुरोध,25
मैरिज,8
रजिस्ट्रार,6
कार्यालय,47
अनुमति,72
जाए.,182
हालांकि,509
जनवरी,175
पेशी,28
लखनऊ,113
जाते,230
वक्त,397
चलती,44
ट्रेन,211
रहने,440
वाली,797
हिना,20
काजी,6
फोन,303
गवाह,22
भतीजे,12
रशीद,11
अंसारी,24
जवान,160
बने,187
आपको,437
बता,612
दें,494
वह,1549
छोटी,57
उसका,318
बिजनेस,44
संभालती,1
जोगेश्वरी,1
समीरा,5
जुमानी,1
बच्चों,216
अमेरिका,380
रहती,135
उसने,486
सबीना,1
आजमी,23
फर्जी,59
पासपोर्ट,28
इस्तेमाल,293
नेहा,28
जाता,624
अलग,290
अभिनेत्री,48
मोनिका,5
बेदी,3
दूसरी,307
ली,254
तलाक,49
अभी,603
सामने,782
नहीं,5193
आई,362
दशक,74
सराय,6
मीर,4
नामक,51
पूरा,354
उर्फ,48
अब्दुल,48
कय्यूम,1
दिन,925
भेजे,36
विधायक,245
नरेश,19
जारी,690
यादव,472
मालेरकोटला,5
आम,354
आदमी,233
पार्टी,1431
कार्यकर्ताओं,120
शुरू,801
गलत,160
ठहराते,11
पंजाब,288
ग्रंथ,3
अपमान,25
जहां,619
रिमांड,21
भेजा,112
एडीशनल,1
सिविल,41
सहयोग,81
दलील,39
भेज,151
रविवार,223
मेडिकल,108
परीक्षण,38
एम्स,29
जाया,59
रात,428
बजे,323
लेकर,1512
संगरूर,4
रवाना,62
टीम,401
सुबह,299
पहुंची,122
आज,482
बातचीत,307
मैं,710
हूं,213
तो,3129
मुझे,404
फांसी,184
मेरा,124
कोई,1305
जसकीरत,1
सिंह,1246
तेजा,1
पर्याप्त,32
सबूत,88
आरोपी,572
विजय,115
भूमिका,138
बताई,67
इनके,96
साबित,133
करते,1215
बयान,407
जब,1194
आया,382
हम,694
डीजीपी,31
मिले,176
सहप्रभारी,2
काम,1040
इसलिए,374
बादल,34
घबरा,2
मैंने,229
शब्द,54
हमारे,237
महरौली,5
साथ,3288
रहते,153
नाबालिग,88
यौन,113
शोषण,79
वैज्ञानिक,21
आगरा,26
अपने,2310
घर,818
बुलाता,6
करता,382
ताजगंज,1
एसएचओ,10
शैलेंद्र,7
बुधवार,266
वाले,1350
विष्णु,4
दत्त,44
शर्मा,215
लिखित,34
बच्ची,149
बुलाया,44
किया.,739
जानकारी,546
उसकी,535
बेटी,195
बच्चियों,21
लालच,12
देकर,167
जालमा,1
संस्थान,46
सितंबर,145
सेवानिवृत्त,8
वाला,385
पर्यावरणविद,2
नोबेल,16
पुरस्कार,59
विजेता,25
आरके,21
पचौरी,18
राजेंद्र,31
लगाने,208
टेरी,1
एग्जक्यूटिव,1
एसएमएस,4
ईमेल,11
बातें,133
लिखने,23
उनसे,223
पूछताछ,225
चाहे,86
इसमें,484
देना,185
होगा.,406
ओर,515
पवन,40
दुग्गल,3
मोबाइल,145
जमा,109
सब,226
सौंप,50
दिए,440
मुद्दे,201
अंतरराष्ट्रीय,77
स्तर,193
ख्याति,5
प्राप्त,68
एफआईआर,74
अखबार,57
मिली,349
क्लाइंट,2
सिर्फ,493
सेकंड्स,3
कीमत,136
बजट,199
स्कूटर,17
खासियत,9
आप,635
इसे,547
आसानी,51
उठा,73
कहीं,181
सकते,557
बटन,13
क्लिक,32
फोल्ड,4
इसका,336
वजन,34
किलोग्राम,6
कंपनी,378
दबाते,3
जाएगा.,428
शाओमी,4
न,677
स्मार्टफोन,128
बल्कि,314
ऐसे,766
प्रोडक्ट्स,20
जिससे,182
साफ,332
दिग्गज,41
उभर,10
इलेक्ट्रिक,19
जिसकी,113
एल्यूमिनियम,2
इसकी,342
युआन,1
कलर,31
वैरिएंट,8
व्हाइट,28
ब्लैक,29
उपलब्ध,80
स्पीड,26
किलोमीटर,112
प्रति,160
घंटे,191
जेनेरेट,1
सेफ्टी,11
डुअल,14
ब्रेक,33
सिस्टम,67
एंटी,39
रियर,25
व्हील,3
डिस्क,8
एलजी,10
बैटरी,26
लगी,191
जरिए,354
रखकर,40
यात्रा,197
एनर्जी,11
रिकवरी,6
स्मार्टफोन्स,30
कनेक्ट,7
सकता,688
ब्लूटूथ,4
बाइक,75
आपकी,97
साइकलिंग,1
पावर,34
फिलहाल,212
चीनी,97
बाजार,184
सैलरी,34
रुपये,628
पद,249
वैकेंसी,11
निकाली,21
मार्च,209
आवेदन,97
चयन,37
परीक्षा,138
आधार,227
.,110
कोरिया,157
स्ट्राइक,49
तबाह,23
तैयारी,154
अमेरिकी,193
विशेषज्ञों,32
चिंता,105
जाहिर,108
उत्तर,506
पल्स,3
हथियार,110
हमला,331
सैटेलाइट,15
अंतरिक्ष,24
निगाह,22
रखे,61
जिनको,7
लांच,9
खुफिया,108
एजेंसी,134
सीआईए,6
तानाशाह,24
किम,66
जोंग,43
उन,365
तनाव,76
गहरा,14
जो,1358
बचाव,57
मुद्रा,6
करेगा.,88
महज,112
मिनट,147
पृथ्वी,20
चक्कर,40
लेते,94
गुपचुप,4
तरीके,186
एल्टीट्यूड,2
परमाणु,61
हथियारों,47
विस्फोट,22
साइबर,44
क्षमता,34
तेजी,108
बौखलाया,2
जवाबी,31
कार्रवाई,321
धमकी,159
चुका,253
अगर,684
उसको,60
हल्के,15
लेने,265
खामियाजा,11
भुगतना,5
टिका,2
होमलैंड,1
सिक्युरिटी,2
नेशनल,108
टास्क,23
फोर्स,34
कार्यकारी,21
निदेशक,34
पीटर,9
विनसेंट,1
प्राई,3
चेताया,5
न्यूक्लियर,3
मिसाइल,40
तब्दील,20
खास,299
आसमान,21
घूम,17
कांग्रेसनल,1
कमीशन,25
प्रमुख,256
राष्ट्रपति,306
डोनाल्ड,52
ट्रंप,147
मुश्किल,101
पैदा,140
कोरियाई,19
संचार,17
उपकरणों,7
खत्म,227
पीछे,263
हटने,13
मजबूर,43
लहजे,10
चेता,3
उकसाने,13
उस,650
आशंका,106
जताई,96
हाल,325
डेली,12
मेल,36
मिसाइले,1
खुले,47
ऐलान,168
यानी,243
इलेक्ट्रोमैगनेटिक,1
वैपन,1
दुश्मन,22
ग्रिड,4
तकनीकी,35
निर्भर,30
कदम,206
मेट्रोः,1
पिंक,17
लाइन,63
नया,231
रूट,27
उद्धाटन,2
तय,256
पा,87
चीफ,116
गेस्ट,34
पाने,100
कारण,341
मेट्रो,116
नए,392
शुरुआत,217
बनकर,55
तैयार,306
दीवाली,4
जाएगी.,218
औपचारिक,17
तारीखों,15
इंतजार,105
देरी,39
माना,217
दिल्लीवालों,4
तोहफा,21
होगा,257
हिस्से,53
पर.,12
लंबे,116
स्टेशन,166
जिनकी,47
पूर्वी,47
त्रिलोकपुरी,2
होगी,153
शिव,41
विहार,61
होगी.,342
अलावा,533
संजय,156
ईस्ट,26
विनोद,45
मयूर,3
वेस्ट,16
आईपी,3
आनंद,84
कृष्णा,9
आजाद,39
जौहरी,1
एनक्लेव,1
शामिल,675
कमिशनर,3
रेल,143
तरफ,344
हरी,26
झंडी,14
मिलने,332
बस,120
उद्घाटन,52
तारीख,94
होना,228
बाकी,143
यहां,734
खासी,25
मिलेगी.,52
बना,407
दरअसल,145
सूत्रों,275
मानें,107
केंद्रीय,276
मंत्री,730
हरदीप,3
पुरी,25
आने,535
सहमति,76
मुख्यमंत्री,587
पाई,75
चर्चा,281
क्या,695
प्रधानमंत्री,598
नरेंद्र,411
मोदी,1402
वीडियो,506
करेंगे.,289
खूबसूरत,55
बनाए,133
पेंटिंग्स,1
बाहर,398
देखने,254
शानदार,95
लगता,249
हर्षवर्धन,12
प्रदूषण,56
कम,547
ग्रीन,19
क्रैकर्स,4
विज्ञान,25
तकनीक,23
पर्यावरण,34
तथा,117
औद्योगिक,14
अनुसंधान,11
परिषद,60
पटाखे,15
प्रयोगशालाओं,1
पटाखों,13
कैसे,207
एक्सपेरिमेंट,5
पिछले,609
लाख,468
खर्च,94
इंडस्ट्री,84
मिलकर,162
उत्पादन,44
काफी,678
हद,37
कमी,107
सकेगी.,11
पत्रकारों,29
केजरीवाल,387
राजनीति,233
उनको,128
बचना,7
चाहिए,171
चाहिेए.,1
हर,582
नजर,666
रखेगी.,4
उठाए,50
वजह,609
नियंत्रण,57
केंद्र,362
बेवजह,12
निशाना,167
साधते,29
करें,174
तमाम,203
ऐसी,328
नतीजा,44
होते,224
डायरेक्टर,113
राकेश,44
सीनियर,40
साइंटिस्ट,2
साधना,5
रायलू,1
आजतक,93
केमिकल्स,2
फेरबदल,11
मद्देनजर,69
बैन,59
खुशी,74
अधिकारी,263
संतोष,24
जता,20
भारत,1189
निकलने,38
कंट्री,7
हेड,48
रिपोर्ट,441
सदस्यों,95
फिनांशियल,2
राजीव,63
तयाल,4
रहेंगे.,56
ताइवान,6
मेकर,7
भारतीय,636
अलविदा,16
कहने,54
एचटीसी,6
साउथ,53
एशिया,53
प्रेसिडेंट,5
फैसल,17
ब्लिक,1
सेल्स,2
प्रोडक्ट,5
इंडिया,267
तीनों,126
आला,20
क्योंकि,441
मे,86
वर्चुअल,14
रियलिटी,27
डिवाइस,23
बेचेगी,1
हैंडल,38
जाएगा,89
छोटे,95
दूसरे,362
दुबारा,3
एक्सक्लूसिव,13
ब्रांड,47
आ,810
तब,321
संभव,41
ग्लोबली,1
अच्छा,172
रहेगा.,52
दुनिया,369
भर,206
बाजर,1
मशक्कत,7
निकल,74
महत्वपूर्ण,124
सही,161
जगह,310
निवेश,58
करेगी.,93
डेवेलपमेंट,2
मार्केट,47
स्थिति,214
अच्छी,133
बिक्री,37
लगातार,355
गिरावट,68
शेयर,378
फीसदी,403
सिमट,9
यात्रियों,119
सता,5
परेशानी...,1
पैसों,53
मुश्किलों,6
सामना,97
आरबीआई,31
द्वारा,418
सिक्के,14
दिक्कत,42
अनुज,5
दयाल,16
समस्या,111
आग्रह,36
वे,781
पैसे,161
करें.,203
उतनी,18
इसको,44
कभी,324
हमें,180
यात्री,68
जितने,21
मुहैया,49
करवाए,12
उतने,4
आगे,361
सहूलियत,3
व्यवस्था,124
ताकि,157
लंबी,64
कतारों,2
सवेरे,6
दफ्तर,48
सबसे,719
ज्यादा,764
अधिक,225
होती,355
टिकट,194
खरीदने,30
मूल्य,30
भुगतान,30
मिलना,32
जल्दबाजी,11
चलते,285
पाते,26
बहुत,643
बहस,79
अक्सर,72
छतरपुर,5
घरेलू,65
सहायिका,1
करती,327
सप्ताह,40
जाना,203
होता,492
जिसके,384
लेना,87
आए,369
रूपए,10
मजदूरों,14
वसूलने,1
कही.,26
मजदूर,19
सिलसिले,50
करनी,87
कार्ड,92
बनवा,8
सकते.,44
उठानी,4
ठोस,21
राजस्थानः,4
टीवी,151
दिखाने,51
बहाने,43
पुजारी,28
बच्चे,169
राजस्थान,163
गुलाबी,12
शहर,178
जयपुर,71
भगवान,81
शर्मनाक,26
वारदात,263
अंजाम,167
डाला.,40
मंदिर,219
बुलाकर,17
यौनाचार,3
लालकोठी,2
थाना,121
लाल,104
मीणा,45
शुक्रवार,264
खेल,108
मासूम,60
झांसा,23
परिसर,40
कक्ष,9
आया.,72
मौका,145
देखकर,118
हवस,18
शिकार,135
बच्चा,36
रोते,11
पहुंचा,82
सारी,100
परिजनों,127
बताई.,18
सुनकर,49
घरवाले,9
फौरन,51
पहुंच,272
करा,79
गंभीरता,33
निरीक्षक,14
ईश्वर,16
मन्दिर,3
सहमा,1
बिग,167
विवादित,59
शो,331
आएंगी,9
मधुरिमा,14
तुली,8
फैंस,94
इश्क,13
मरजावां,4
स्पेशल,105
एजेंट,36
रोल,177
प्ले,34
देखेंगे.,9
हेली,3
विशाल,64
राहुल,428
सुधीर,9
लीड,53
आएंगे.,75
एक्स,51
कंटेस्टेंट,28
गोवा,41
थीं.,242
जर्नी,6
अपकमिंग,20
सीरियल,49
निभाते,10
दिखुंगी.,1
कैरेक्टर,25
नेगेटिव,12
रोल्स,3
दर्शकों,75
शेड्स,2
पसंद,244
तुलुी,1
ना,255
किरदारों,16
वैसे,119
मतलबी,1
कैरेक्टर्स,2
निभाने,25
लिमिटेशन,1
होती.,17
स्कोप,1
मधरिमा,2
बतौर,66
वाइल्ड,4
एंट्री,68
आदित्य,64
कपल,32
चप्पल,10
मारा,58
फ्राई,1
पैन,5
एक्टर,182
पीटा.,13
रवैये,15
सुनाई,76
वीकेंड,26
वार,33
सलमान,410
रास्ता,88
दिखाया,89
विधान,16
परिषद्,3
शताब्दी,21
व्याख्यानमाला,2
संबोधित,122
करेंगे,112
एम,32
जे,21
अकबर,10
आगामी,49
अक्टूबर,90
आयोजित,110
टुडे,64
संपादकीय,10
सभापति,4
ताराकांत,2
झा,28
व्यख्यानमाला,2
कडी,3
अक्तूबर,12
मुसलमान,31
स्वरूप,15
एवं,147
विषय,48
पत्रकार,66
तरूण,3
अवसर,39
नीतीश,266
विधानसभा,430
उदयनारायण,1
चौधरी,52
संसदीय,75
कार्यमंत्री,3
बिजेन्द्र,1
प्रसाद,171
उपस्थित,11
समारोह,119
नवम्बर,8
प्रख्यात,6
क्रांतिकारी,6
स्वर्गीय,7
बटुकेश्वर,2
मनायी,1
जायेगी.,1
शीषर्स्थ,1
चन्द्रशेखर,4
सुखदेव,14
राजगुरु,1
भगत,27
निकटतम,4
सहयोगी,71
आजादी,78
माफ,33
गयी,37
सदस्य,145
मनोनीत,7
बंगाल,146
राजधानी,163
पटना,123
गये,33
जन्मशती,1
मुख्य,234
अतिथि,19
सांसद,344
तरुण,7
होंगे,64
जीवनी,2
प्रकाशित,36
पुस्तक,40
लोकार्पण,10
क्रिकेटर,33
अमित,227
मिश्रा,104
फिल्म,1972
प्रोड्यूसर,28
वंदना,7
जैन,43
बेंगलूरू,1
नोटिस,114
यदि,97
सात,136
प्रतिक्रिया,70
दक्षिण,114
अफ्रिका,2
हिस्सा,217
बेंगलुरु,21
मजबूरन,9
वारंट,38
सूचित,17
जानती,19
आते,156
जरूर,151
अफ्रीका,20
मैच,82
होटल,94
बुरा,47
बर्ताव,8
मारपीट,67
कैद,54
कराई,90
हिंदी,109
पता,395
होंगे...,1
हिंदुस्तानी,3
नाते,21
फैक्ट,7
चाहिए.,412
भाषा,99
जानते,125
जानना,32
आपके,200
जरूरी,186
है...,30
हिन्दी,21
फारसी,2
जिसका,88
मतलब,77
नदी,65
सदी,16
तुर्कों,1
गंगा,13
मैदानी,5
इलाकों,124
हिन्द,3
पहला,152
जिसने,70
आधिकारिक,63
रूप,462
चुना,54
संविधान,63
राजभाषा,1
दर्जा,42
मिला,185
दिवस,89
मनाते,8
अनुसार,137
बोली,18
चुकी,301
मनाया,25
नागपुर,25
हुई,1053
थी।,2
वर्ष,153
वैश्विक,51
पहचान,139
मिली.,86
बोलते,46
समझते,21
कामकाज,48
ऐसा,572
जिसे,205
सर्वाधिक,13
बोला,54
अनुमान,53
इंटरनेट,85
उपयोग,45
सीखने,18
लिहाज,58
अन्य,357
भाषाओं,12
तुलना,58
आसान,80
दिलचस्प,57
शब्दों,32
वही,86
उच्चारण,3
लिखा,261
वेब,45
एड्रेस,5
न्यूज,74
सिन्हुआ,5
केवल,128
प्रतिशत,148
मंदारिन,1
जबकि,505
बोलने,52
मातृभाषा,3
चौथी,47
पांचवीं,9
अर्थ,11
जैसे,356
वानर,1
उपेन्द्र,9
आदि.,2
...जब,4
झटके,14
हजार,250
हुसैनारा,4
खातून,5
सुनाते,10
जेलों,19
विस्तार,37
जानने,37
खबर.,2
बनाम,9
सचिव,101
ऐतिहासिक,53
सुनाया,20
शीर्ष,52
जनहित,19
पीआईएल,2
चलन,7
तहत,322
मौलिक,12
अधिकारों,34
हनन,11
गरीबी,23
अशिक्षा,4
पोस्ट,169
चिट्ठी,48
लिखकर,47
मानकर,17
संज्ञान,15
न्याय,56
श्रेय,16
पूर्व,480
जस्टिस,119
पीएन,1
भगवती,3
तत्कालीन,32
गरिमा,5
जीवन,94
जीने,17
अधिकार,104
वंचित,19
रखा,249
हैरान,51
चार्जशीट,64
ट्रायल,28
जिन,118
अपराधों,25
डाला,42
अपराध,94
तलब,16
राशि,47
सिरे,31
पैरवी,9
एडवोकेट,20
पुष्पा,1
कपिला,1
हिंगोरानी,1
निर्धारित,17
हालत,144
अनुच्छेद,17
प्रोफेसर,31
राजेश,53
दुबे,5
सीधे,78
रुख,84
रक्षा,108
हाईकोर्ट,135
सिकनेस,5
परेशान,130
उपाय,34
रहेंगे,13
फायदेमंद,51
प्रेग्नेंसी,7
ज्यादातर,107
लक्षण,23
शुरुआती,49
तीसरे,89
चौथे,22
महीने,419
महिलाओं,235
पूरे,348
नौ,64
सामान्य,77
उल्टी,7
भूख,20
लगना,3
जैसी,159
जाती,361
देर,186
दिनभर,12
लगे,183
यूं,34
बीमारी,52
लापरवाही,32
दिखाना,15
खतरनाक,45
शरीर,91
बदलाव,133
उसी,203
बनी,202
असर,135
बिस्तर,17
उठकर,13
चलें.,1
खाली,61
पेट,37
रहना,68
खाएं,3
टी,17
लें.,51
डाइट,8
तली,2
भुनी,1
चीजों,71
बचें.,8
कैल्शियम,3
विटामिन,26
दें.,61
दवाइयां,3
देती,85
दवा,22
सेवन,56
सलाह,88
लें,23
वरना,16
अशोक,69
तंवर,15
छिनी,1
हुड्डा,59
पक्ष,144
क्यों,234
कांग्रेस,1246
आलाकमान,7
भूपेंद्र,27
आई.,66
हाईकमान,9
हाथों,85
प्रदेश,724
कमान,41
कुमारी,17
शैलजा,7
सौंपी,25
नेतृत्व,106
चुनाव,1147
चेहरा,72
सीएलपी,1
लीडर,11
कद्दावर,14
जाति,60
समीकरण,28
जिता,2
सके,32
कवायद,23
ऐन,10
अभियान,104
कमेटी,112
चेयरमैन,49
दल,258
चेहरे,70
सहारे,21
चुनावी,124
मैदान,92
उतरने,27
टकराव,17
लोकसभा,450
चुनावों,156
सफाए,4
बदलने,52
दबाव,93
थे,391
इधर,16
महीनों,71
तेवरों,1
लग,182
सुनी,13
अपना,540
वरिष्ठ,161
शकील,7
अख्तर,41
कहते,242
फेल,24
जीत,291
सकी.,16
दलित,180
समुदाय,122
रख,110
असफल,18
सियासत,60
समिति,133
बनाकर,76
जाटों,13
साधने,19
सत्ता,143
काबिज,9
सके.,117
ग्राफ,7
खाता,20
खोल,44
अरविंद,155
सोनिया,115
गांधी,545
मना,78
परिवर्तन,43
परंपरागत,11
जनाधार,10
रखने,178
दांव,26
चला,233
जमीनी,27
सारे,92
संसाधन,22
नेताओं,343
बेहतर,136
मनवाने,1
कामयाब,78
छह,136
सालों,100
संगठन,235
एकजुट,44
यही,261
रोहतक,24
रैली,138
ताकत,72
संदेश,81
सफल,87
रहे.,162
जाट,28
विरोधी,92
तमगा,2
चाहती,162
मजबूत,139
दलितों,100
गठबंधन,163
चौटाला,7
परिवार,484
आपसी,35
पहली,460
आबादी,61
पिता,251
लोकप्रियता,42
राजनीतिक,196
देखते,170
हटाने,61
शर्तों,10
नोटबंदी,193
कैश,55
डीलिंग,2
जेटली,114
अरुण,119
निर्णय,58
हिसाब,62
बिल्कुल,62
विकसित,25
बनना,38
इतर,12
डिजिटल,29
अर्थव्यवस्था,49
तेज,175
गति,18
मंच,91
वित्त,143
फायदा,111
गिनाते,1
डर,113
लगने,106
जीएसटी,50
लागू,183
टैक्स,110
कलेक्शन,34
एसेसमेंट,1
मैप,5
ला,41
केन्द्र,54
फैसलों,20
करेंसी,15
प्रक्रिया,101
करदाताओं,2
चाहते,258
एकत्र,7
इजाफा,37
नक्सली,61
गतिविधियों,45
आंतकवाद,4
घटनाओं,56
काबू,41
मकसद,67
आर्थिक,128
व्यवहारिक,2
वित्तमंत्री,13
देखना,98
उचित,30
कदमों,15
मिलाकर,66
जरूरत,181
लाखों,39
शेल,5
कंपनियों,106
लगाम,26
उधर,29
पैसा,122
कालेधन,27
जंग,69
दूर,156
सकता.,66
सतत,2
पश्चिम,109
बंगालः,1
ममता,88
बनर्जी,62
मनाएगी,1
श्यामा,8
मुखर्जी,71
पुण्यतिथि,9
जनसंघ,8
संस्थापक,23
मनाने,27
जून,162
निधन,55
श्रीनगर,39
जुलाई,136
स्थापना,14
जनता,412
गठन,61
हालिया,23
हासिल,230
सीटों,300
कब्जा,43
जमाया,4
विद्यासागर,15
प्रतिमा,42
टूटने,11
उत्पन्न,9
मई,219
रोड,80
मूर्ति,30
टूटी,9
तृणमूल,36
अस्मिता,7
नई,271
स्थापित,34
वादा,75
कोलकाता,55
चंद,33
लगवाई,1
जासूसी,29
न्यायिक,50
कांड,59
बीएसएफ,33
कांस्टेबल,49
सेना,409
हवलदार,4
मुनव्वर,10
अहमद,73
स्कूल,190
शिक्षक,16
सैनिक,38
फरीद,3
लाइब्रेरी,12
सहायक,31
कैफेतुल्ला,4
खान,611
मास्टर,16
रजा,18
आरोपियों,217
इन्होंने,17
दस्तावेज,37
पाकिस्तानी,187
आईएसआई,41
पहुंचाए,3
इन्हें,88
महानगर,7
दंडाधिकारी,3
खानाग्वाल,1
भेजा.,13
साबर,1
जम्मू,78
कश्मीर,296
संयुक्त,91
राजौरी,9
नवंबर,168
रेलवे,225
राशिद,26
सेटिंग्स,3
सकेंगे,17
डिस्प्ले,40
जानिए,47
हमारी,167
बैकअप,1
क्रिएट,2
डेटा,36
खतरा,84
अपडेट,63
डाउनलोड,12
री,3
स्टार्ट,4
ऐपल,35
वर्जन,27
आईफोन,14
आईपैड,2
मिलेगा.,87
बीटा,12
टेस्टिंग,13
जाकर,133
जेनेल,1
जाएं.,51
लगभग,161
फीचर,56
मिलेंगे.,27
विजुअल,4
चेंज,9
फोटो,150
फेसबुक,111
व्हाट्सऐप,21
ऐसिस्टेंट,1
स्कोर्स,1
पूछ,19
राइड,9
शेयरिंग,14
शेड्यूलिंग,1
एयर,66
लोकेशन,31
ट्रैक,42
ऐप,86
ढूंढने,6
साउंड,3
यूजर,32
सिक्योरिटी,47
सेक्शन,14
ऐप्स,19
मौसम,95
पुराना,36
फाइल,44
डेवलपर,1
यूज,50
मैक,5
बनाया,235
स्टेट,57
स्टोरेज,10
