word,frequency
केवल,62
इंसानों,5
बनकर,19
टूट,11
कदम,76
इसकी,124
चपेट,17
लगे,77
भले,33
यही,73
जिसका,28
उदाहरण,9
पाई,22
इनके,35
सैंपल,4
आयोवा,1
नेशनल,51
वेटर्नरी,1
भेजे,23
टेस्ट,84
उसकी,238
खुराक,1
कमी,37
कैसे,80
माना,83
कर्मचारी,24
ट्रांसफर,12
लक्षण,8
देखे,15
अनजाने,3
उसने,182
रिपोर्ट,131
तसल्ली,2
जांचने,3
वेटनरी,1
जुटे,7
मौजूद,87
लिहाजा,33
निगरानी,13
लगाया,119
तेंदुआ,1
चीते,1
इनमें,48
बीमारी,47
जाहिर,30
सुना,15
आया.,16
हैरान,15
अनोखा,3
सामने,238
बहरहाल,8
प्रशासन,50
अलर्ट,20
खतरे,18
बचाने,30
कोशिशें,8
एक्सपर्ट,8
गोरिल्ला,1
चिंपैंजी,1
इनपर,1
रखी,35
कोहराम,10
मचा,21
पूरे,127
सोचा,11
मार्च,64
बंद,158
लाश,61
मां,119
बिताए,3
मध्य,58
प्रदेश,239
शिवपुरी,3
बुजुर्ग,29
मरने,24
बैठी,10
रही.,35
जब्त,14
पोस्टमार्टम,27
वृद्धा,2
लगी,48
थाना,58
क्षेत्र,133
आरके,1
पुरम,1
बदबू,2
दरवाजा,21
अंदर,74
भागवत,9
शर्मा,74
मिली.,29
तुरंत,45
दी.,170
मिलते,26
मौके,91
पहुंची.,11
देखा,75
गली,3
अवस्था,6
पडी,1
तत्काल,23
अस्पताल,105
भेजकर,10
भेज,61
चिकित्सा,7
मलेरिया,1
कार्यालय,16
पदस्थ,3
पिता,128
मौत,228
रहते,65
घटना,193
दुखद,6
पहलू,5
मृतक,30
रिश्तेदार,10
झांकने,1
दमाद,1
इनकी,22
सुध,3
ली.,43
भोजन,12
टिफिन,3
बांध,7
जेटली,20
यूपीए,23
शासन,16
काले,16
धन,24
उठाया,24
नोटबंदी,46
फैसले,105
समेत,88
दलों,28
खासकर,13
दिक्कतें,5
संसद,71
जमकर,48
हंगामा,25
हुआ.,73
राज्यसभा,66
जोरदार,13
हंगामे,10
वेंकैया,8
नायडू,13
सत्ता,55
पक्ष,84
मोर्चा,6
संभाला,6
ने.,2
विपक्ष,88
सुनना,2
चाहता.,3
हमपर,1
कार्यवाही,24
बाधा,3
कामकाज,8
चलेगा.,9
शासनकाल,4
स्थगित,13
सदन,28
सदस्यों,40
सभापति,4
दिनभर,12
गुरुवार,91
वित्त,35
अरुण,15
बरसे.,2
उठाया.,12
अर्थव्यवस्था,21
कमजोर,24
मानी,9
सख्त,16
मजबूती,10
रखा.,9
ब्लैक,21
डे,15
मना,36
परिसर,11
काली,8
पट्टी,5
बांधकर,4
जताया.,6
उपाध्यक्ष,13
राहुल,206
गांधी,169
पीएम,163
प्रहार,5
चर्चा,97
बचने,14
भाग,29
भागने,9
देंगे.,21
स्पष्ट,25
फैसला,133
किसलिए,1
लिया.,117
पैसे,54
नए,89
नोट,25
कैशलेस,16
कंपनियों,21
नुकसान,47
गरीब,18
सारा,20
कारोबार,43
ठप्प,1
बोलने,20
सबको,14
दुंगा,1
पेटीएम,6
पे,8
टू,5
होता,169
कराने,59
लालृष्ण,1
आडवाणी,6
पहल,19
स्पीकर,8
सुमित्रा,3
महाजन,3
गतिरोध,4
उपायों,11
की.,188
जताई,30
निशाना,53
साधा,16
संसदीय,25
कार्यमंत्री,1
नाखुशी,1
लाइनों,2
शांता,2
कुमार,167
चिट्ठी,9
लिखकर,13
सांसदों,28
वेतन,14
भत्ते,1
रोके,9
जाएं.,15
निकालने,12
धरने,28
जताते,14
कार्य,19
अनंत,12
जैसे,130
बर्ताव,8
दुर्भाग्यपूर्ण,5
स्पेस,6
दिखाने,10
काला,14
जानती,9
केंद्रीय,75
हमला,99
बोला.,6
अधिकांश,5
एकजुट,11
सांसदोंं,1
स्टैट्यू,1
बास,1
रह,62
वोटिंग,7
नवंबर,65
नोटों,8
प्रयोग,9
ऐलान,54
सदनों,4
नारेबाजी,18
एल,1
न,235
जताई.,10
टूक,1
टिप्पणी,52
चलाना,5
स्मोकिंग,2
दिखे,7
बिपाशा,16
बसु,10
पति,80
करण,49
एक्ट्रेस,68
ग्रोवर,15
मोस्ट,6
कपल,11
अक्सर,43
फिल्मों,58
वापसी,25
शो,102
कसौटी,10
मिस्टर,2
बजाज,3
किरदार,50
निभा,8
हसबैंड,1
तस्वीर,97
साझा,16
गुजारिश,5
इंस्टा,4
स्टोरी,5
बोल्ड,5
शेयर,144
फोटो,55
शर्ट,1
खुले,15
एब्स,1
लुक,27
हैंडसम,1
लग,43
करें,81
स्मोक,1
विपाशा,2
हबी,1
कैप्शन,11
वर्क,4
फ्रंट,22
आखिरी,51
अलोन,4
फिल्म,543
इसमे,2
मूवी,20
औंधे,1
मुंह,12
गिर,23
परदे,2
चल,158
इवेंट,15
विक्रम,10
भट्ट,26
आदत,9
करेंगे.,74
लिख,6
जाता,180
लव,18
डेट,16
शादी,169
ली,96
अभिषेक,23
बच्चन,34
वेबसीरीज,13
टीजर,23
आएगा,7
ट्रेलर,31
फादर्स,2
रिलीज,132
एनिमेशन,2
भरे,10
विजुएल्स,2
बैकग्राउंड,2
आवाज,31
सुनाई,20
देती,30
अनुष्का,18
प्रोडक्शन,5
बनी,46
पाताल,1
लोक,9
अमेजन,3
प्राइम,7
दर्शकों,27
वही,27
सीरीज,43
विवाद,86
फैंस,21
उत्साह,5
अमित,70
साध,3
रोल,57
मयंक,2
डायरेक्ट,12
भवानी,3
अरशद,10
टुली,1
राइटर्स,1
मेकर्स,9
कहते,68
हमेशा,51
सिया,1
कहता,13
सूरज,8
रोशनी,5
तुम्हारी,6
परछाई,2
तुम्हारे,9
पीछे,97
पल,8
आपका,33
पीछा,12
लेती,21
परछाईयों,1
अकाउंट,47
नित्या,1
इवाना,1
सयामी,1
खेर,25
सितारे,11
आएंगे.,33
गुलाबो,1
सिताबो,1
अमिताभ,21
शूजीत,1
द्वारा,137
निर्देशित,3
छिछोरे,15
ताहिर,11
राज,47
खेलों,8
ट्रेनिंग,21
एक्टर,74
भसीन,3
तैयारी,52
प्रशिक्षण,5
लेना,31
डेरेक,2
खुलासा,42
सकता.,20
इतना,63
परते,2
निभाए,1
मजेदार,6
कैरेक्टर्स,1
सच,25
स्पोर्ट्स,6
चैंपियन,8
मैंने,57
कबड्डी,3
गहन,2
भूमिका,47
अभिनेता,21
प्रत्येक,5
खेल,50
प्रशिक्षित,3
राष्ट्रीय,78
कोचों,1
रोजाना,4
लगभग,60
पांच,90
श्रद्धा,8
सुशांत,29
राजपूत,39
निर्माण,40
साजिद,10
नाडियाडवाला,2
स्टार,23
हिंदी,13
प्रस्तुत,6
करेगा.,20
क्रिकेट,47
वर्ल्ड,35
कप,26
ऐतिहासिक,15
जीत,91
बन,92
सोनिया,21
करेंगे,27
सख्ती,15
दिखाते,4
सोमवार,91
निलंबित,20
सस्पेंड,14
लोकतंत्र,17
दिन.,1
नियम,24
संदेश,26
सबके,14
तरीका,15
प्लेकार्ड,4
शेडो,1
चेतावनी,15
आखिरकार,30
वेल,3
एरिंग,1
यहीं,18
सर्वदलीय,6
बैठक,125
किनारा,7
हिस्सा,69
लेंगे.,11
राजनाथ,24
कंधों,1
मनाने,13
भार,2
सुनी.,3
जी,57
मुद्दे,82
बहस,20
मौका,61
रहा.,38
लोग,317
मुद्दों,27
पूछ,6
लाइन,19
चलते,76
दागियों,1
इस्तीफा,40
रहेंगे.,17
गृह,53
चाहती,68
कारण,126
करीब,183
उसे,337
सुषमा,11
घोर,2
सावन,12
बोलबम,4
गूंजे,1
यात्रा,65
देवों,1
देव,2
महादेव,1
अति,5
प्रिय,4
पवित्र,6
माह,35
शुभारंभ,1
शनिवार,69
शिवमंदिरों,2
आस्था,10
सैलाब,4
लेखने,1
मिला.,42
वाराणसी,13
बाबा,39
विश्वनाथ,5
मंदिर,125
उज्जैन,5
महाकालेश्वर,2
श्रद्धालुओं,10
काशी,2
पुरोहितों,1
मानें,33
शिव,15
रिझाने,2
प्रसन्न,2
उत्तम,4
भगवान,41
जलार्पण,1
होकर,45
भक्त,8
मोक्ष,4
वरदान,2
देते,84
प्रथम,9
दर्शन,9
मंगल,14
आरंभ,2
अंत,17
शुभ,1
फलदायी,1
सुहानी,1
छांव,1
रहेगी.,11
नगरी,9
हाथों,28
जल,13
लोटा,2
नारे,19
जलाभिषेक,1
शिवलिंग,4
बारह,3
ज्योतिर्लिंगों,1
अहम,72
स्थान,28
रखता,7
श्रावण,1
जयकारे,1
गूंजते,1
कांधे,1
कांवर,1
उद्घोष,1
चढाते,1
रुद्राभिषेक,1
विधिवत,2
दर्शनों,1
श्रद्धालु,2
पहुंचे.,17
पूजा,42
यूपी,146
ललितपुर,1
सवा,6
महज,40
किए,247
पार्थिव,7
बुंदेलखंड,16
भव्य,7
आयोजन,32
गीली,1
मिट्टी,8
इतनी,42
सराहना,6
सिलसिला,13
चुका,83
शहरों,32
शिवभक्त,1
कतारें,4
अनहोनी,2
इंतजाम,10
सूत्रों,111
पश्चिमी,6
जिलों,24
संवदेनशील,1
मानते,11
पीएसी,2
कंपनियां,3
तैनात,30
शांति,26
भंग,4
बनती,8
दिखती,2
चौकन्ने,2
एंट्री,34
मंत्रालय,108
प्रवक्ता,36
किर्बी,4
दैनिक,6
सम्मेलन,22
परमाणु,8
आपूर्तिकर्ता,2
समूह,20
सहयोगी,27
एनएसजी,11
समग्र,3
आवेदन,63
लाख,200
बावजूद,52
सदस्यता,5
दिशा,38
राजनयिक,3
दवाब,3
न्यूजीलैंड,16
राजी,18
बाकी,48
विशिष्ट,4
अनुरोध,9
हफ्ते,67
होगा,84
अटकल,1
किस,39
सप्ताह,23
बराक,5
ओबामा,8
सदस्यीय,16
स्वागत,16
केरी,2
पत्र,46
सहमति,25
रुकावट,3
डालते,3
जतानी,1
संयुक्त,42
प्लेनरी,1
उसका,120
सहयोग,20
समझौता,9
नियमों,20
छूट,21
देखता,3
प्रौद्योगिकी,3
व्यापार,7
एवं,54
निर्यात,5
इजाजत,27
सर्वसम्मति,2
सिद्धांत,3
दावेदारी,5
प्रवेश,25
आधिकारिक,26
चिंता,30
दक्षिण,37
एशिया,7
सामरिक,3
संतुलन,5
प्रभावित,59
वैध,5
शक्ति,24
राजे,19
भामाशाह,12
योजना,96
आयुष्मान,13
बदला,20
गहलोत,29
वसुंधरा,13
लागू,75
स्वास्थ्य,49
जाएगी,14
बदलकर,3
तीर,1
निशान,10
साधे,5
केंद्र,124
बदल,34
महत्वकांक्षी,1
बदलते,4
महात्मा,12
लोकप्रियता,11
कहकर,12
कवर,12
होते,77
दायरे,23
जाएंगे.,37
कार्ड,42
पोस्ट,61
लगा.,25
राजनीतिक,58
मुख्यमंत्री,170
अशोक,37
निपटने,9
रास्ता,17
निकाल,24
सितंबर,48
रघु,6
प्रारंभ,2
लाभान्वित,1
होंगे,16
समझता,5
अवाम,3
सभा,25
धमकी,52
हिम्मत,13
दिखाए.,2
घोटाला,10
बताते,60
मिलाजुलाकर,1
बनाया,85
ताकि,59
व्यक्ति,64
सके.,47
मिलेगी.,15
नारायण,12
दत्त,44
तिवारी,44
सपा,46
वयोवृद्ध,2
शीघ्र,4
टिकट,37
उत्तराखंड,24
नैनीताल,6
संभावना,13
सचिव,43
एडवोकेट,4
डा.,2
इलियास,1
सिद्दीकी,9
पेशकश,10
गेंद,30
पाले,2
मालूम,16
आंदोलन,35
सोशलिस्ट,4
मुलायम,45
तथा,51
उत्तर,127
घनिष्ठता,2
वर्षीय,76
वर्षों,16
आंध्र,15
राज्यपाल,33
मोहभंग,3
नजदीकियां,3
उत्तरखंड,1
नया,62
जोश,7
मिलेगा.,29
महत्वपूर्ण,25
विभागों,11
महासचिव,25
अब्दुल,15
मतीन,1
अनुभवी,2
हमारे,72
कार्यकर्ताओं,26
निर्दलीय,9
पुत्र,6
प्रकरण,7
चुनावी,32
बनने,52
सादगी,3
पटाक्षेप,1
मैदान,31
उतरने,7
संभावनाओं,6
होली,21
भ्रमण,1
मतों,2
निर्वाचित,2
कद्दावर,1
बलराज,2
पासी,1
हारे,1
युवा,18
व,51
खटीमा,1
सभासद,1
पारिवारिक,5
मित्र,12
रमेश,19
हाशिये,2
चले,23
अनुभवों,1
सम्मान,31
बरकरार,18
बीमा,17
कल्याण,16
हजार,80
आर्थिक,35
पैकेज,9
रुपये,276
मेडिकल,34
इंश्योरेंस,9
मार,68
झेल,11
गरीबों,12
निर्मला,7
सीतारमण,7
स्वच्छता,11
स्टाफ,16
फायदा,48
जान,75
जोखिम,3
डालकर,5
कर्मी,2
कर्मियां,1
कर्मचारियों,25
हौसला,3
अफजाई,1
मुहिम,9
चलाई,12
कर्फ्यू,13
मिनट,23
ताली,1
थाली,4
बजाकर,2
सैल्यूट,3
तोहफा,5
मजदूरों,14
महिलाओं,67
किलो,12
चावल,1
गेहूं,5
दाल,15
किसानों,65
किसान,45
पहली,152
किस्त,1
मनरेगा,1
मजदूरी,1
रुपया,11
ड्वेन,11
फेम,4
डब्ल्यूडब्ल्यूई,1
रेसलर,2
बने,65
भविष्य,19
सपनों,8
संकेत,24
दिए.,27
फैन्स,22
उस,200
आर्टिकल,4
उल्लेख,3
उनमें,16
संभावनाएं,2
ट्विटर,79
व्हाइट,14
हाउस,52
सुझाव,16
खुश,30
रहेगा,5
एरिया,10
मेट्रो,31
पाबंदी,13
रहेंगे,4
बाबत,12
गाइडलाइंस,4
स्कूल,99
जिम,5
खोलने,16
दिशानिर्देशों,3
होटल,27
रेस्तरां,1
होम,11
डिलिवरी,2
देशभर,13
सिनेमा,5
स्विमिंग,1
एंटरटेनमेंट,6
सभागार,1
रेल,5
सेवा,31
सामान्य,28
हवाई,28
संचालित,3
कोचिंग,18
रहेंगी.,5
दिशानिर्देश,1
दुकानों,7
सरकारें,10
इंटरस्टेट,1
बस,56
पान,1
गुटका,1
शर्तों,8
मिठाई,1
दुकान,15
समारोह,34
बिना,70
अनुमति,26
स्टेडियम,12
खोले,13
दुकानें,6
स्टैंड,10
सकेंगे.,11
