word,frequency
कुछ,2822
सदस्यों,174
गौहत्या,2
करने,5512
आरोप,1234
लगाकर,125
इनकी,119
पिटाई,103
थी,1047
वीडियो,997
वायरल,326
बवाल,56
वशरम,1
उनकी,1720
वाले,2510
लोग,1613
फिर,1668
तक,3507
लोगों,3034
गिरफ्तार,1010
क्यों,484
गया.,1967
बाकी,244
भी,12963
खुलेआम,30
घूम,31
रहे,4558
उनसे,347
उन्हें,2151
डर,200
बना,694
हुआ,1698
मामले,2287
गुजरात,477
मुख्यमंत्री,1209
आनंदीबेन,7
कांग्रेस,2184
उपाध्यक्ष,97
राहुल,724
दिल्ली,2839
समेत,377
तमाम,344
नेता,1267
मिले,297
घटना,1026
लेकर,2675
शहरों,97
प्,2
टूट,75
जाएगा,147
नीतीश,448
कुमार,1053
धर्मनिरपेक्षता,5
बहाने,81
नरेंद्र,666
मोदी,2415
निशाना,317
बीजेपी,2524
नेताओं,548
उन,668
पलटवार,48
शुरू,1504
दोनों,1803
पार्टियों,116
खुलकर,69
दूसरे,702
हमला,557
जो,2513
साल,2772
पुरानी,122
दोस्ती,129
लिए,8616
अच्छे,245
संकेत,114
हैं.,11343
हालांकि,936
गतिरोध,11
बीच,1780
बिहार,896
पार्टी,2660
अध्यक्ष,817
राजनाथ,151
सिंह,2373
साथ,5809
मुलाकात,405
की.,1115
गिरिराज,48
सही,316
वक्त,711
फैसला,643
होगा.,808
अपनी,2703
सारी,161
बातें,217
रख,184
दी,2298
सूत्रों,414
हवाले,119
खबर,557
फिलहाल,388
गठबंधन,283
कोई,2376
बैठक,612
प्रतिक्रिया,111
बचे.,3
सीधे,147
तौर,705
करते,2259
हल्की,28
अपमान,56
किया.,1417
ढंग,66
अपमानित,21
होकर,295
बने,291
रहने,720
मतलब,159
पक्ष,269
सामने,1406
रखेंगे.,20
माने,119
यह,4364
गई,2915
बनाए,223
जाने,1504
सवाल,893
उठाया,120
सार्वजनिक,132
साधा,72
अगर,1313
समस्या,201
ये,3919
अरुण,171
जेटली,208
कह,357
सकते,944
अगले,419
चुनाव,2070
दावेदारी,26
समर्थन,460
जिस,554
तरह,1899
राष्ट्रीय,487
कार्यकारिणी,33
स्वागत,131
इसे,894
कार्यकर्ताओं,199
उत्साह,26
ऐसे,1282
नजरअंदाज,11
जा,3647
सकता,1178
तीखी,33
टिप्पणी,133
लगता,420
जदयू,27
केंद्र,672
कमियों,5
खिलाफ,1838
एजेंडा,60
यही,521
उठता,19
पुराने,161
साथी,142
उनके,2408
निशाने,86
जवाब,681
हम,1375
अवगत,19
कराएंगे.,9
बताएंगे,18
ऐसी,527
परिस्थिति,13
जारी,1196
पाना,37
मुश्किल,208
बारी,37
थी.,3375
देवेश,3
चंद्र,56
ठाकुर,156
बयान,751
टूटता,5
दुर्भाग्यपूर्ण,32
सहयोगी,113
नाते,37
धर्मनिरपेक्ष,17
छवि,72
पीएम,800
प्रत्याशी,112
घोषित,233
इसमें,799
नया,362
नीतीशजी,1
साफ,554
सिद्धांतों,11
समझौता,57
होगा,445
चाहे,117
न,1110
रहे.,304
सचिव,202
रामेश्वर,8
चौरसिया,8
पूछा,277
गोधरा,8
कांड,97
वे,1468
रेलमंत्री,9
ट्रेन,279
बोगियां,1
जलाने,21
रोक,258
पाए.,50
मुद्दे,366
इस्तीफा,130
दें,871
ढोल,5
पीटने,15
वाली,1369
जेडीयू,119
अलग,523
करे.,65
पूर्व,856
वित्त,235
मंत्री,1329
यशवंत,7
सिन्हा,108
पद,387
बार,2121
लालकृष्ण,22
आडवाणी,87
उछाला,8
अंग्रेजी,107
अखबार,98
दिए,713
इंटरव्यू,221
तैयार,591
हों,76
उम्मीदवार,359
बहस,150
खत्म,426
होनी,154
चाहिए.,712
टेररिस्तान,1
भारत,2212
दोस्त,267
नेतन्याहू,3
धमकाया,16
आर्मी,107
चीफ,174
इजरायल,23
प्रधानमंत्री,1041
मिलकर,271
आतंकवाद,212
पाकिस्तान,1404
घेरा,25
प्रति,381
स्पष्ट,99
रुख,121
उसके,1603
मजबूती,62
पूरी,848
दुनिया,577
बेनकाब,13
चुका,440
अमेरिका,556
यूएन,8
आतंक,112
चेता,2
चुके,641
आतंकी,772
हाफिज,97
सईद,132
इससे,1243
पहले,3546
जनरल,126
बिपिन,5
रावत,58
महबूबा,88
मुफ्ती,88
आइना,5
दिखा,112
वाला,639
ट्रिपल,24
अटैक,62
इसिलए,2
अहम,375
क्योंकि,796
ऐसा,1052
दिवसीय,30
दौरे,156
आए,676
इजरायली,13
आजतक,187
शब्द,104
इस्तेमाल,559
किए.,132
हत्यारों,27
सफल,165
होंगे.,301
हमारा,162
मुख्य,378
मकसद,113
भविष्य,146
किसी,1903
हत्या,1149
हो.,281
जिंदगी,279
बचाने,136
रोल,339
निभाया,39
रविवार,424
काबू,85
शांति,154
तरीके,335
अपनाने,21
वहीं,1125
दिवस,133
मौके,510
आगे,728
चेतावनी,129
देते,560
सरहद,28
लगातार,646
संघर्ष,93
विराम,21
उल्लंघन,105
करता,687
उसकी,982
कार्रवाई,550
हमे,5
मजबूर,82
दूसरी,538
दे,975
थे,726
उसी,296
सेना,603
आतंकियों,446
सफाया,13
चल,756
रहा,3859
एलओसी,23
उरी,71
सेक्टर,140
घुसपैठ,106
ढेर,104
इसके,2681
कोटली,4
जवाबी,52
गोलीबारी,98
पाकिस्तानी,375
जवानों,191
दिया.,1444
हाथों,117
लेते,186
वहां,899
बजाय,94
विकास,432
ध्यान,320
दे.,33
बता,1080
सत्ता,285
हर,1102
अंतरराष्ट्रीय,158
मंच,157
सामूहिक,71
आह्वान,36
देशों,367
पिछले,1069
बाज,13
उपेक्षा,11
सामना,195
करना,1206
ताकतवर,33
शुमार,34
जब,2137
कार्तिक,46
आर्यन,23
पांडे,99
दिनों,855
फिल्म,3175
शूटिंग,301
स्टार,176
लखनऊ,218
पहुंचे.,166
मशहूर,158
टी,28
स्टार्स,46
विजिट,4
नाराज,168
गए.,940
सोशल,646
मीडिया,947
नजर,1252
आ,1609
चाय,76
देखकर,227
खुश,171
अनन्या,12
पीने,72
बोला,83
एक्ट्रेस,353
एलर्जी,5
बात,2729
सुनते,30
यहां,1343
आई,721
सुनकर,95
सो,57
मीन.,1
काफी,1204
चर्चा,543
यूजर्स,117
मजेदार,49
कमेंट,63
यूजर,65
बहन,212
जी,460
इनसे,40
पूछो,1
साउक,1
ब्राट,1
दिन,1673
चालू,26
कप,99
बिना.,1
पेडनेकर,12
आएंगी.,92
यूपीः,35
कैदी,63
दो,1908
जेल,647
वार्डन,12
निलंबित,75
उत्तर,807
प्रदेश,1289
मुजफ्फरनगर,54
जिले,722
अंदर,356
जिला,182
प्रशासन,278
मचा,84
अधीक्षक,83
राकेश,69
बताया,2284
श्याम,20
राणा,39
उल्फत,4
प्राधिकारियों,1
मुताबिक,1114
जेलर,14
फैजाबाद,6
शिव,55
यादव,809
स्थानांतरित,15
गौरतलब,397
उम्रकैद,27
सजा,370
काट,115
चंद्रहास,2
कैदियों,63
पीट,25
पीटकर,17
आरोपियों,436
अन्य,700
जेलों,28
ट्रंप,298
नई,476
जंग,128
तख्तापलट,4
तानाशाह,28
किम,86
खात्मा,14
राजनीति.,2
रणनीति.,2
कूटनीति.,2
दंडनीति.,2
कुल,400
मिलाकर,92
नीति,122
कोरिया,197
सुप्रीम,528
लीडर,30
मार्शल,31
जोंग,48
झुकाने,7
अपनाई,6
लेकिन,4014
रणनीति,149
नाकाम,94
अमेरिकी,301
राष्ट्रपति,448
डोनल्ड,4
ट्रम्प,9
निकाला,74
खास,500
ब्रह्मास्त्र.,2
ब्रह्मास्त्र,14
फूट,14
डालो,4
राज,244
करो.,15
फेल,45
जनता,741
माना,342
चाल,33
बेचैन,13
कामयाब,123
साबित,257
होगी.,647
डोनाल्ड,88
लगा.,110
से.,34
हथियारों,86
उसे,1470
लग,344
गद्दारों,11
कहावत,4
जिसे,321
हिंदुस्तान,90
कहते,494
चिराग,23
तले,49
अंधेरा.,1
बम,164
बारूद,12
डरा,16
रही,4608
उसका,539
नाक,20
नीचे,166
पल,43
मिट्टी,27
मिला,337
संयुक्त,172
राष्ट्र,143
आबादी,126
करीब,929
लाख,831
भुखमरी,4
कगार,12
सब,420
सनक,12
वजह,1127
जिसने,133
भूख,40
इन्हीं,51
विद्रोही,4
विद्गोही,1
जिहून,1
पार्क,97
परिवार,932
सालों,178
जान,346
चाहा,9
मरने,82
मौजूदा,206
हालात,259
पैर,88
कब्र,9
लटके,5
युद्ध,100
उसमें,204
मारे,217
जाएंगे.,202
भूखे,6
जाएंगें.,1
तरफ,624
जहां,1124
न्यूक्लियर,8
मिसाइल,87
टेस्ट,249
जुटा,35
सबसे,1305
झेलने,10
पहुंची,237
दिलों,14
आग,241
सुलगने,1
लगी,304
जैसे,674
शह,9
चिंगारी,3
लगे,369
अजब,5
तख्ता,3
पलट,29
कामयाबी,78
जाए.,308
एशियाई,35
दक्षिण,182
प्रेस,188
मसले,128
हल,50
निकालना,21
चाहते,474
सिर्फ,818
कोरियाई,27
बेहतर,268
सपना,86
बल्कि,504
कोशिश,804
वैसा,34
जिसका,175
दादा,16
संग,177
देखा,392
नर्क,3
बन,509
इंसान,102
लायक,42
बचा,78
आपको,786
मिलने,553
आश्वस्त,20
तभी,241
मुमकिन,37
आपकी,214
हथियार,153
परिस्थितिया,1
सद्दाम,15
गद्दाफी,1
समय,1308
इराक,58
लीबिया,1
केमिकल,15
अंदेशे,1
जबकि,894
बरामद,364
मगर,273
पास,1379
परमाणु,90
मौजूद,559
उससे,325
रिस्क,14
लेगा.,20
इसलिए,699
विद्रोहियों,6
देना,319
ताकि,257
सकें.,73
परिवारः,2
पस्त,5
पेशकदमी,1
विजय,220
रथ,19
रोकने,143
कभी,536
हिस्सा,439
छह,240
विलय,40
अहं,3
टकराहट,1
संभव,79
महासचिव,102
के.सी.,4
त्यागी,29
अचानक,185
जोश,16
फुर्ती,3
बुरी,140
चुनावी,258
हार,212
महीने,682
आखिर,181
मौका,238
दिखने,56
लगा,782
जीत,518
हवा,96
तैरने,1
चली,154
आखिरकार,84
अहंकार,8
साझा,122
दुश्मन,39
एकजुट,96
पहली,714
हजार,474
संदेश,111
गूंज,9
सियासत,69
संभावनाओं,22
बनाने,660
कला,37
अप्रैल,285
लालू,325
प्रसाद,268
मुलायम,235
समाजवादी,203
ओमप्रकाश,21
चैटाला,1
इंडियन,129
नेशनल,208
लोकदल,8
एच.डी.,1
नेतृत्व,209
जिनके,99
औसत,68
उम्र,291
हाथ,479
मिलाया,15
तथा,181
ऐलान,291
हमारी,302
विधानसभा,748
चुनावों,246
मुकाबले,164
कहीं,350
ज्यादा,1363
सियासी,141
पर्यवेक्षकों,8
मानना,178
कहना,812
जल्दबाजी,18
होगी,276
दलों,231
मजबूरी,24
जाहिर,224
लोकसभा,711
दांव,56
खेलने,89
वालों,399
पहल,49
जताए,2
भरोसे,25
आधार,437
छलांग,27
भरी,78
एनडीए,131
नाता,25
जोखिम,21
तब,619
घावों,2
सहला,1
खोयी,1
हुई,1862
जमीन,357
वापस,355
पाने,145
आसरे,2
सहारे,49
स्थिति,376
आकलन,21
करें,335
आशावाद,3
गलत,320
वोट,541
आरजेडी,146
उपचुनाव,39
प्रयोग,102
कल्पनाओं,2
पंख,9
लगाने,341
मतों,29
देखें,90
फीसदी,913
सीटों,408
हासिल,367
कर्नाटक,175
मजबूत,220
चौटाला,34
हरियाणा,385
प्रदर्शन,447
नवीन,38
पटनायक,23
बीजू,7
ममता,186
बनर्जी,143
तृणमूल,69
जाएं.,61
जाएगा.,797
आइएनएलडी,3
विकल्प,90
सीमित,42
वह,2816
भरोसा,158
राजनीति,374
जाट,91
असरदार,11
बताते,277
मदद,636
सिरे,46
उभरने,7
उम्मीद,362
जेडीएस,35
विश्वसनीयता,9
दरकार,5
सीधी,28
टक्कर,78
दशक,117
हमेशा,315
परंपरागत,13
ऐतिहासिक,69
हराने,24
जनसंघ,13
राज्यों,359
बनी,325
रही.,168
मध्य,277
हिमाचल,50
पांव,12
जमाने,37
कुर्मी,6
कृषक,2
समुदायों,31
जातियों,37
ध्रुवीकरण,12
इन्हें,118
इलाके,712
भगवा,30
मंडराता,2
दिख,228
टिकी,35
अतीत,26
लिहाजा,82
सफर,106
आसान,163
रहा.,250
औपचारिक,32
रूप,873
साकार,6
निजी,199
महत्वाकांक्षाएं,3
सतह,10
सपा,252
सतर्कतापूर्ण,1
अजित,29
जाना,391
दिखाता,19
प्रक्रिया,170
महत्वाकांक्षाओं,4
भूमिका,288
वैसे,216
सदस्य,287
बातचीत,506
स्वीकार,148
देरी,59
पीछे,457
व्यक्ति,302
चलती,84
विचार,206
भीतर,170
अंदरूनी,31
छोटे,178
भाई,407
पहचाने,4
चेहरे,135
रामगोपाल,40
दिक्कत,89
था,2291
बदली,20
उनका,895
असर,269
शिवपाल,126
नरम,16
समूची,3
कवायद,44
दूर,342
रखने,351
हिदायत,22
गुस्से,59
बचने,63
शरद,115
मजबूरन,10
चुप,35
रहना,108
चिह्न,21
साइकिल,44
अभी,961
मतभेद,45
संभावित,39
सुझाए,5
दल.,1
मानें,154
प्रमुख,447
प्रस्तावित,33
मंशा,31
जताई,183
रखा,465
सके.,211
तय,449
आयोग,396
सहमति,114
जरूरी,320
कदम,374
नीतियों,28
संविधान,126
समिति,236
डाला,73
घोषणा,280
गायब,117
उभार,9
चलते,538
भले,168
दुश्मनी,13
सुझाव,62
सच,140
कटिबद्ध,2
वादा,125
कद,17
जैसी,274
रहेगी.,61
तत्कालीन,67
रामविलास,15
पासवान,50
सशंकित,2
एलजेपी,23
आरएलडी,21
सांसद,534
जयंत,19
चौधरी,154
अस्थिर,6
होती,649
विकल्पों,18
तलाश,307
रहते,312
मायने,38
पाएगा,9
विचारधाराओं,1
कायम,75
मामूली,58
बेअसर,2
चलने,118
चुनौती,199
मुंह,93
बाए,1
बाहर,775
मुकाबला,96
समझदारी,12
आना,104
पहचान,297
लद,3
क्षत्रपों,5
असली,108
रेखांकित,9
उभरते,7
सांप्रदायिक,43
बनाम,20
सेकुलर,14
विमर्श,18
जुमलों,2
आक्रामक,34
लगाम,44
लगानी,7
लहर,52
हिंदीपट्टी,1
तबकों,5
लिया,1420
यादवों,8
जाटों,21
जाति,120
वोक्कलिगा,1
प्रतिनिधि,39
समूह,132
प्रतिनिधित्व,39
सामाजिक,112
न्याय,119
बनकर,98
उभरी,26
उबरना,2
अति,31
समावेशी,7
बनना,56
करनी,174
अखिलेश,339
घटते,2
प्रभाव,104
दोबारा,156
संभावना,147
ख्याल,52
सहमत,37
मानते,105
बनने,280
जल्दी,103
शैली,17
दिखाई,216
हरा,19
निर्णायक,21
राजनैतिक,67
बनाना,90
एहसास,36
आवास,90
नवंबर,280
नारे,108
दूरी,98
रखी,232
बजाए,48
विदेश,276
काला,61
धन,94
रोजगार,110
सृजन,8
किसानों,336
मुआवजे,16
संबंधी,63
वादों,21
समझा.,5
भूमि,109
अधिग्रहण,51
कानून,593
संशोधनों,5
सभी,1480
खेतिहर,3
समुदाय,188
खुद,830
पेश,433
अवसर,72
मुहैया,94
नारों,12
विकसित,39
नामुमकिन,10
नक्सलियों,125
गर्दन,23
काटने,50
धमकी,250
बुधवार,471
नक्सली,110
संगठन,410
आरसीसी,2
विनोद,71
मरांडी,21
गुरूआ,3
जंगल,80
सुप्रीमो,68
पत्नी,544
सुनीता,25
देवी,121
टिकट,313
अंजाम,320
बुरा,65
सीट,625
सिर,160
भेज,266
देंगे.,169
भलाई,14
मुख्यधारा,16
चाह,28
राज्य,1207
चंदौती,1
थाना,244
कुजापी,1
जिलाध्यक्ष,10
अभय,12
कुशवाहा,54
घर,1596
पार्सल,26
ब्लास्ट,52
बेवजह,16
फंसाने,16
राजेश,80
हत्याकांड,72
उदय,24
नारायण,73
आरोपी,1008
आठ,177
टाईम,1
मेरा,246
हटाया,42
मैं,1398
दूंगा,5
जिम्मेदार,154
एसएसपी,70
मनु,13
महाराज,78
मुझे,892
फंसा,24
पूरा,556
मेरे,503
चाचा,45
पक्की,15
डीहा,1
आयोजित,190
सभा,140
ओर,926
निदर्लीय,1
पति,344
पुलिस,5283
सेवा,191
सलमान,649
खान,1143
गैलेक्सी,8
बचपन,64
यादें,18
स्टारडम,8
बावजूद,323
अपार्टमेंट,27
फ्लैट,101
पसंद,363
एक्टर,382
दुनियाभर,73
लाखों,103
फैन्स,139
लाइफ,115
स्टाइल,27
लग्जरी,19
बारे,1164
बंगले,22
बांद्रा,25
स्थित,361
हूं,386
पैरेंट्स,8
मैंने,434
चीजें,122
देखी,86
बिल्डिंग,71
खेलते,25
हमारे,425
दूसरा,201
खाना,145
खा,43
हूं.,488
अनगिनत,7
पिता,549
सलीम,38
प्यार,275
जगह,602
दिल,241
रोएगा.,1
रह,409
लिफ्ट,13
लेना,171
ग्रेटर,79
नोएडा,181
लाकर,32
गैंगरेप,225
यूपी,630
कितनी,104
लचर,12
इसकी,653
मिसाल,37
उस,1114
देखने,424
मिली,580
बदमाशों,220
कल,152
शाम,369
युवती,191
अगवा,84
उठाकर,44
ले,981
आए.,166
कार,453
सुबह,541
फेंक,73
फरार,273
मामला,844
रात,718
राजधानी,316
शर्मसार,31
व्यवस्था,240
दाग,22
देकर,273
दरिंदों,32
घिनौनी,13
हरकत,100
रोहिणी,38
लौटने,52
ग्रीन,27
बस,323
इंतजार,194
आकर,163
रुकी,9
सवार,199
इसी,957
धौलाकुआं,2
ड्राइवर,176
बैठा,61
शैतान,17
पिस्टल,34
दिखाकर,23
बंधक,69
बनाया,418
सुनसान,26
दरिंदगी,21
गुरुवार,407
बजे,531
गहने,10
पैसे,219
लूट,120
बदहाल,8
परिवारवालों,10
हौजखास,3
थाने,285
दर्ज,1344
कराया.,41
स्थानीय,259
अधिकारी,474
पूरे,655
जांच,1541
वारदात,409
आसपास,158
इलाकों,229
सीसीटीटी,1
कैमरों,30
फुटेज,115
खंगाली,3
सकती,835
जद,5
लाया,123
मेडिकल,206
जुटी,115
ईंट,9
भट्ठा,2
मालिक,122
गोली,489
मारकर,144
देवरिया,13
अज्ञात,123
दी.,865
रंजिश,50
बताई,127
वरिष्ठ,296
भलुअनी,1
क्षेत्र,644
जितेन्द्र,5
भट्ठे,1
बाइक,123
ईंटें,8
खरीदने,68
पहुंचकर,58
पांच,496
ट्राली,1
कही.,54
ग्राहक,46
समझकर,18
चौकीदार,10
लेने,505
जाते,438
लगने,178
मौत,1011
बदमाश,184
सूचना,406
मिलते,127
पहुंच,462
शुरुआती,99
छानबीन,81
जुट,55
लाश,167
भाषा,155
सस्ती,14
आरबीआई,49
वेतन,71
सिफारिशें,6
लागू,381
महंगाई,44
रेपो,4
दर,156
बदलाव,213
बरकरार,64
मौद्रिक,6
समीक्षा,61
तहत,596
प्रतिशत,246
अनुमान,117
गवर्नर,54
रघुराम,24
राजन,76
मुद्रास्फीति,14
दबाव,174
चिंता,158
विषय,112
सातवें,20
कार्यकाल,137
विस्तार,77
दीपिका,291
अर्शी,8
जीतने,130
थीं,147
अवाम,13
चहेती,4
बयानों,73
रहती,249
सीजन,122
विनर,23
इब्राहिम,80
बिग,294
आईं,58
शो,703
थीं.,434
फेवरेट,23
श्रीसंत,44
विजेता,42
बनते,31
देखना,164
चाहती,284
टाइम्स,42
इंडिया,487
सारे,175
जिन्होंने,160
अच्छा,320
खेला,48
रोमिल,3
दीपक,117
श्रीसंत.,2
योग्य,36
शिल्पा,25
शिंदे,40
तुलना,131
काबिल,14
दर्शक,40
आपके,345
ना,467
आपका,150
रखना,117
व्यर्थ,8
निराश,26
सपोर्ट,119
बदले,132
ख्वाहिशें,1
तुम,83
चाहत,7
मेरी,283
जमकर,270
अक्सर,137
ट्वीट,554
साधती,3
मक्खी,1
डाला.,74
मुझसे,83
आलोचनाओं,17
मुंबई,623
लंदन,122
विमान,209
भरा,65
बाकू,8
कराई,172
लैंडिंग,8
ब्रिटिश,65
एयरवेज,46
फ्लाइट,47
अजरबेजान,3
डायवर्ट,5
जानकारी,1001
फर्स्ट,56
क्लास,76
केबिन,10
किन्हीं,9
कारणों,58
धुआं,6
भर,300
एयरपोर्ट,124
उतार,75
टेक्निकल,11
टीम,830
यात्रियों,122
मच,75
पायलट,49
एटीसी,4
संपर्क,203
साधा.,46
लैंड,28
माफी,142
मांगी,153
मांगते,16
इंजनियर,1
खराबी,7
टिप्स...,4
मेहनत,94
आप,1266
परेशान,228
आएं,18
दिलाने,72
अधिकतर,51
लिखित,56
परीक्षा,259
पाते,71
व्यक्तित्व,10
रखते,134
चाहिए,348
सटीक,18
दें.,123
लिखते,28
आवेदन,152
फर्जी,132
सैलरी,60
स्लीप,1
करें.,305
असलियत,8
खराब,211
लगाना,48
ओरिजनल,6
भर्तियां,9
जिसके,631
होते,433
रहता,208
कब,102
जाती,550
नौकरियों,31
आवश्यक,40
वेबसाइट,181
निरंतर,5
रहें.,42
स्कूली,31
अंक,97
प्राप्त,118
टाइम,114
टेबल,22
शेड्यूल,19
बनाकर,133
फायदेमंद,77
स्टडी,37
रोज,148
रखकर,67
तैयारी,273
सफलता,122
निश्चित,48
फेस्टिव,4
जरूर,269
ट्राई,12
मेकअप,37
लुक...,1
नेल,31
पेंट,12
लुक,218
चेंज,21
ट्रेडिशनल,6
फ्यूजन,5
मिक्स,4
जाए...,1
ब्रेसलेट्स,1
आजकल,57
लेटेस्ट,21
ट्रेंड,47
नाखूनों,14
फैशन,47
मिररड,4
पेंट्स.,2
नेल्स,1
खूब,207
खासियत,19
हाई,234
शाइन,4
देख,329
कारण,658
मैटेलिक,2
क्रोम,3
रेप्स,1
पिंगमेंटेड,1
लगाया,536
जिससे,346
नाखून,7
चमक,21
आपने,149
योगी,362
दरबार,11
कफील,18
बेटा,107
बेकसूर,9
फरियादियों,4
बीआरडी,5
केस,750
मां,497
सीएम,405
फरियाद,5
पहुंचीं.,19
आदित्यनाथ,169
कुर्सी,47
संभालने,44
लगाते,113
समस्याएं,32
क्रम,40
गोरखपुर,57
पहुंचे,304
लगाया.,66
तादाद,51
बेटे,381
हुई.,432
इंसाफ,45
गुहार,38
लगाई.,23
अगस्त,225
कमी,182
घंटों,73
लापरवाही,82
इनमें,242
प्रैक्टिस,21
कौन,292
टीपू,20
जिन्हें,134
पाक,107
हीरो,50
इमरान,111
असेंबली,10
संबोधित,213
सुल्तान,36
आजादी,133
चुना,77
सीमा,388
सेशन,66
संबंधों,72
बहादुर,24
शाह,659
जफर,21
जिक्र,172
गुलामी,11
चुनना,1
जानते,187
जिनकी,72
तारीफ,160
खान...,1
शासक,8
विद्वान,5
कुशल,9
सेनापति,3
विरोध,684
जयंती,32
मनाने,51
संगठनों,101
जन्म,107
रण,11
उतरने,43
अंग्रेजों,21
ताकत,110
तलवार,24
गिरा,24
अंग्रेज,4
मैसूर,5
कब्जा,92
बगावत,27
वीरता,5
प्रमाण,15
शिकस्त,11
हैदर,18
अली,263
सहयोग,134
टूरिंग,1
खानाली,1
आखिरी,225
हुआ.,433
सदी,17
गवर्मेंट,1
लेखक,38
विलियम,3
लोगान,2
किताब,148
लिखा,438
सैनिकों,116
कालीकट,2
तबाही,27
मचाई,9
पुरुषों,50
सरेआम,33
फांसी,205
उन्हीं,54
गले,86
बांधकर,21
लटकाया,2
चर्च,19
जबरन,72
शादी,771
लगाए,239
प्रकाशित,42
मालाबार,6
हिंदुओं,32
ईसाइयों,3
मुस्लिम,316
धर्म,204
अनुसार,279
परिवर्तन,60
असल,69
उसने,846
लटकी,23
सटे,78
गाजियाबाद,105
कमरे,137
पंखे,17
मिली.,124
लिव,15
रिलेशनशिप,54
युवक,344
इंदिरापुरम,8
शक्तिखंड,1
प्रथम,43
बीती,88
लटकती,1
पाई,153
कब्जे,117
लिया.,515
घटनास्थल,73
सुसाइड,75
नोट,214
किराए,45
गुत्थी,23
आत्महत्या,119
उलझी,4
पंचनामा,9
करके,589
पोस्टमार्टम,127
मुकदमा,146
चीन,548
राष्ट्रवाद,10
पाठ,19
स्वयंसेवक,22
संघ,212
जागरुकता,18
फैलाने,74
मुहिम,48
उत्तराखंड,96
सीमावर्ती,15
होस्टल,4
खोलकर,23
तत्वों,22
फैलाएगा.,1
कैदार,1
वैली,20
जरिये,67
ढूंढ,19
खोलने,50
योजना,373
लद्दाख,41
एकल,7
विद्यालय,19
चला,411
छात्रों,269
शिक्षा,171
आरएसएस,104
आरोग्यरक्षक,1
मोबाइल,274
डिस्पेंसरीज,1
सुविधाएं,37
उपलब्ध,176
करा,176
दूरस्थ,1
धारा,211
जरूरत,375
क्षेत्रीय,50
प्रचार,171
कृपाशंकर,1
अछूते,1
बेरोजगारी,42
निराशा,29
भाव,63
फायदा,235
उठाता,4
राष्ट्रवादी,17
प्रदान,61
राष्ट्रविरोधी,4
दखल,47
केदार,6
रूद्रप्रयाग,1
बद्रीनाथ,2
जगहों,116
खोले,29
वैन,59
लगाई,137
जाएंगी.,42
भगत,43
अपमानजनक,15
महात्मा,44
गांधी,949
देश,2009
खातिर,17
फंदे,17
आज,921
राजनीतिक,377
दौर,186
नवाजा,21
गंभीर,347
हों.,55
तुषार,19
कथित,204
जालंधर,41
निरीक्षक,11
डिवीजन,6
नंबर,368
प्रभारी,102
बिमलकांत,2
जन,50
जागृति,4
चेयरमैन,73
निवासी,109
किशन,8
लाल,219
शर्मा,394
भारतीय,1064
दंड,23
संहिता,31
ए,86
ठेस,10
अगुवाई,82
लगभग,269
शनिवार,352
आयुक्त,36
ज्ञापन,10
सौंपकर,3
सरीन,1
