matra,frequency,probability
ा,15.0,0.24193548387096775
ि,4.0,0.06451612903225806
ी,3.0,0.04838709677419355
ु,0.0,0.0
ू,0.0,0.0
े,13.0,0.20967741935483872
ै,1.0,0.016129032258064516
ो,1.0,0.016129032258064516
ौ,1.0,0.016129032258064516
ं,21.0,0.3387096774193548
ः,3.0,0.04838709677419355
ँ,0.0,0.0
ृ,0.0,0.0
