digram,frequency,probability
दल,26717,0.000941496048038887
नग,12576,0.0004431730471286837
षी,5282,0.00018613549896101363
रश,12681,0.0004468732037721723
रस,30699,0.0010818200837948045
टे,52051,0.001834255747144968
कौ,7555,0.00026623508039577015
नु,29758,0.001048659632351731
मग,6746,0.00023772625444736805
टब,4937,0.00017397784141812275
हफ,5799,0.00020435436548180955
रं,25191,0.0008877204381535203
मक,20435,0.0007201209619970302
सप,32206,0.0011349261415256353
लख,5206,0.00018345729034286955
बद,27413,0.0009660228006471539
जु,24375,0.0008589649350955524
यव,11523,0.0004060657619325559
वस,18622,0.0006562315906194615
धम,8614,0.0003035538031143831
कम,34936,0.001231130214256337
यस,6380,0.00022482856557577943
गस,4696,0.00016548510093163953
पै,22599,0.0007963794284399748
फा,34824,0.0012271833805032827
तभ,4699,0.00016559081969288206
गै,12191,0.0004296058061025591
गर,30267,0.0010665965821758804
गन,12668,0.0004464150891401213
खे,22837,0.0008047664501652155
मज,17690,0.0006233882954601157
बू,15053,0.0005304615043279323
रअ,3963,0.0001396544836013815
यद,11182,0.00039404906273798836
षि,17033,0.0006002358867480017
टै,9795,0.0003451717554568589
रभ,11527,0.00040620672028087926
खर,15789,0.0005563978404194329
खक,5973,0.00021048605363387627
तृ,5857,0.00020639826153249846
वै,20076,0.0007074699502350075
वत,13625,0.0004801393739764882
टर,25200,0.000888037594437248
रण,17141,0.0006040417621527328
णब,3501,0.00012337379437003194
कव,14034,0.0004945523650925531
पट,14061,0.0004955038339437358
सच,10388,0.0003660688305957989
कथ,4321,0.00015227025577632336
मस,21508,0.0007579330389347749
तज,4867,0.0001715110703224637
नौ,12668,0.0004464150891401213
पश,5869,0.00020682113657746856
मम,4769,0.00016805759078854107
मत,22960,0.0008091009193761592
तु,14602,0.000514568450554472
खू,8981,0.0003164867315730525
लु,10563,0.00037223575833494644
डा,26549,0.0009355757974093054
रच,7303,0.00025735470445139766
थ्,5845,0.00020597538648752835
जत,11013,0.00038809357252132587
तथ,4139,0.0001458566509276099
टा,45405,0.0016000534514056843
लं,19004,0.0006696931128843437
यौ,3793,0.00013366375379763814
रय,6462,0.00022771821171640858
टल,6142,0.00021644154385053876
शं,8726,0.0003075006368674375
णव,4637,0.00016340596529386978
धर,11880,0.0004186462945204169
भ्,5214,0.0001837392070395163
रष,3388,0.00011939172102989667
वे,44272,0.0015601269992430889
नद,8677,0.0003057738971004762
दक,7364,0.0002595043192633291
कन,15655,0.0005516757357505998
छो,6770,0.00023857200453730827
दब,9338,0.0003290672641609135
टू,9678,0.00034104872376840024
पल,9815,0.0003458765471984757
लब,6095,0.00021478528325773912
ब्,54014,0.001903431056584663
सफ,13582,0.00047862407173201196
मृ,9097,0.00032057452367443033
टफ,4235,0.00014923965128737083
वप,5477,0.00019300721844177804
यन,6104,0.00021510243954146673
मश,6078,0.0002141862102773648
ड्,21933,0.0007729098634441333
हौ,4254,0.00014990920344190687
तद,4506,0.00015878957938627932
