digram,frequency,probability
ै.,1985,0.00018302030714034597
ुच,2802,0.0002583490683159947
ैच,1730,0.00015950888229360126
ैध,1241,0.00011442226758749086
ेष,3405,0.0003139466729535909
ुओ,3567,0.00032888334285622873
ौश,1332,0.00012281261919946642
ैफ,1506,0.0001388557090948922
ौच,789,7.274711452581006e-05
ाठ,4010,0.00036972868092331854
ौफ,734,6.767602289219845e-05
िड,4853,0.00044745468541667455
ेओ,585,5.39379746484143e-05
ेफ,2586,0.00023843350844581092
ूआ,1146,0.00010566310931125263
ैट,4240,0.0003909350641184216
ूफ,1009,9.303148106025646e-05
ुघ,542,4.997330300759069e-05
ंह,1861,0.00017158730054820344
ंझ,840,7.7449399495159e-05
ेआ,1914,0.0001764739888496837
ीष,1372,0.00012650068584209304
ौल,3279,0.0003023292630293171
ोख,2141,0.00019740376704658979
ूख,1423,0.00013120297081144197
ीह,1199,0.0001105497976127329
ीओ,709,6.537098124055682e-05
ैग,2625,0.00024202937342237188
ैज,1822,0.0001679914355716425
ं.,1872,0.00017260151887492576
ोभ,1276,0.00011764932589978914
ंफ,1827,0.00016845244390197082
ेध,617,5.68884279625156e-05
ूठ,1643,0.00015148733734588837
ाघ,1601,0.00014761486737113042
ुअ,1916,0.00017665839218181505
ौम,787,7.256271119367872e-05
ंथ,2132,0.00019657395205199878
ैड,1589,0.00014650844737834243
ृथ,535,4.932789134513103e-05
ैव,1655,0.00015259375733867636
ीग,1489,0.0001372882807717759
ोइ,1599,0.00014743046403899908
िठ,1180,0.00010879796595748526
ुय,703,6.481777124416283e-05
ृं,653,6.020768794087956e-05
ूए,1471,0.0001356286507825939
ूझ,596,5.495219297513662e-05
ंम,449,4.1398548063483796e-05
ंढ,559,5.1540731330706997e-05
ेघ,961,8.860580108910453e-05
िथ,1114,0.00010271265599715134
ि्,282,2.6000869830517664e-05
ृप,977,9.008102774615517e-05
ौभ,270,2.4894449837729677e-05
ीभ,675,6.223612459432419e-05
ौन,1509,0.0001391323140930892
ौप,407,3.752607808872585e-05
ौग,446,4.11219430652868e-05
ौख,556,5.126412633251e-05
ंल,601,5.541320130546495e-05
ौब,642,5.9193469614157234e-05
ीघ,262,2.4156836509204353e-05
ेई,269,2.4802248171664013e-05
ृश,701,6.463336791203149e-05
ोअ,210,1.936234987378975e-05
ुः,165,1.5213274900834802e-05
ूय,163,1.5028871568703472e-05
ैभ,139,1.28160315831275e-05
ोठ,503,4.6377438031029736e-05
ीठ,359,3.3100398117573906e-05
ीथ,200,1.8440333213133094e-05
ंछ,300,2.7660499819699642e-05
ोण,210,1.936234987378975e-05
ूश,481,4.434900137758509e-05
ोझ,184,1.6965106556082447e-05
े.,1100,0.00010142183267223202
ैष,252,2.3234819848547698e-05
ंठ,461,4.2504968056271786e-05
ी.,1337,0.00012327362752979473
ौव,329,3.033434813560394e-05
ैथ,686,6.325034292104652e-05
ाढ,135,1.2447224918864838e-05
ौछ,101,9.312368272632213e-06
ूध,130,1.198621658853651e-05
ूओ,119,1.0971998261814191e-05
ंउ,108,9.95777993509187e-06
ूथ,143,1.3184838247390162e-05
िझ,248,2.2866013184285038e-05
ेइ,191,1.7610518218542106e-05
ा.,1508,0.00013904011242702353
ूइ,94,8.666956610172555e-06
िघ,319,2.9412331474947285e-05
ूभ,257,2.3695828178876026e-05
ोआ,248,2.2866013184285038e-05
ुछ,127,1.1709611590339515e-05
ुइ,230,2.120638319510306e-05
ेअ,186,1.714950988821378e-05
ो.,260,2.397243317707302e-05
ाआ,52,4.794486635414604e-06
ोढ,70,6.454116624596583e-06
ोई,176,1.6227493227557123e-05
िः,49,4.5178816372176084e-06
ःश,42,3.87246997475795e-06
ृक,120,1.1064199927879857e-05
ौष,49,4.5178816372176084e-06
ोछ,80,7.376133285253238e-06
ुथ,209,1.9270148207724085e-05
ेभ,92,8.482553278041223e-06
ूअ,53,4.88668830148027e-06
