digram,frequency,probability
सं,1476,0.003230508608123547
ञा,695,0.0015211405708982827
थं,625,0.0013679321680739953
मि,4462,0.009765941334313867
ते,5257,0.01150595105210399
भव,1152,0.002521372572193988
मश,253,0.0005537389416363533
कर,1641,0.003591642700495082
णश,151,0.00033049241180667724
कृ,2002,0.0043817603207746214
यः,670,0.001466423284175323
मद,526,0.0011512517126510745
दत,352,0.0007704193970592742
तथ,819,0.0017925383130441635
थै,191,0.00041804007056341297
बह,460,0.0010067980757024605
हव,144,0.0003151715715242485
दर,1011,0.002212767075076495
थे,319,0.0006981925785849672
तज,116,0.0002538882103945335
जी,398,0.0008710992046295202
शस,328,0.0007178908018052328
रह,823,0.001801293078919837
हर,932,0.002039860449031942
रण,1060,0.002320012957053496
धव,156,0.0003414358691512692
शा,1522,0.0033311884156937933
रद,654,0.0014314042206726287
पर,2819,0.006169921250880948
तं,3038,0.006649244682574077
दस,201,0.0004399269852525969
बल,825,0.0018056704618576737
लं,610,0.0013351017960402194
भि,2544,0.00556803109692839
रक,1246,0.002727109570272317
षि,1652,0.003615718306653184
दम,494,0.001081213585645686
मे,2547,0.0055745971713351454
षा,1085,0.002374730243776456
यन,1561,0.0034165473829816106
ने,1599,0.0034997176588005097
षु,996,0.002179936703042719
यथ,1020,0.0022324652982967604
भा,1663,0.0036397939128112867
वस,1522,0.0033311884156937933
थि,1224,0.002678958357956112
षन,105,0.0002298126042364312
वन,2142,0.0046881771264231965
तः,2461,0.005386369705008164
हि,2188,0.004788856933993443
तस,3022,0.006614225619071382
जन,1310,0.002867185824283094
नय,465,0.0010177415330470524
षं,289,0.0006325318345174154
वृ,1185,0.002593599390668295
धः,92,0.00020135961514049211
पि,2618,0.005729994265628351
हः,82,0.0001794727004513082
सि,1743,0.003814889230324758
हन,662,0.0014489137524239758
दं,799,0.0017487644836657957
नद,360,0.0007879289288106213
शङ,132,0.0002889072738972278
खं,183,0.00040053053881206584
दध,119,0.0002604542848012887
रत,2557,0.00559648408602433
पव,296,0.0006478526747998441
तत,2866,0.006272789749920113
खा,394,0.0008623444387538466
भे,224,0.0004902668890377199
पण,123,0.00026920905067696226
णव,179,0.00039177577293639227
नक,444,0.0009717790121997662
कग,19,4.1585137909449454e-05
गो,287,0.0006281544515795787
सह,1232,0.0026964678897074593
हस,940,0.002057369980783289
यह,235,0.0005143424951958223
शब,155,0.0003392471776823508
लो,1106,0.0024206927646237423
तै,555,0.0012147237652497078
हय,113,0.00024732213598777834
दन,794,0.0017378210263212035
तौ,515,0.0011271761064929721
वश,433,0.0009477034060416639
दि,2162,0.004731950955801564
यौ,213,0.0004661912828796176
खौ,3,6.5660744067551775e-06
चज,3,6.5660744067551775e-06
यं,2706,0.00592259911489317
हृ,694,0.0015189518794293643
षी,285,0.0006237770686417419
