trigram,frequency,probability
विर,218,0.0006885246937170542
राट,13,4.105881201065002e-05
पदश,3,9.475110463996159e-06
महा,2382,0.00752323770841295
हार,434,0.0013707326471247777
रथः,32,0.00010106784494929236
धृष,32,0.00010106784494929236
टके,7,2.2108591082657706e-05
केत,43,0.00013580991665061162
तुश,50,0.00015791850773326933
चेक,2,6.316740309330773e-06
कित,38,0.00012001806587728468
तान,1151,0.0036352840480198597
काश,468,0.0014781172323834009
शिर,167,0.0005274478158291195
वीर,681,0.0021508500753271284
यवा,216,0.0006822079534077234
पुर,937,0.002959392834921467
रुज,14,4.421718216531541e-05
जित,363,0.0011464883661435354
कुन,41,0.00012949317634128085
तिभ,81,0.0002558279825278963
भोज,51,0.0001610768778879347
शैब,4,1.2633480618661545e-05
नरप,47,0.00014844339726927317
रपु,83,0.0002621447228372271
पुङ,126,0.0003979546394878387
गवः,22,6.94841434026385e-05
धाम,31,9.790947479462698e-05
युश,18,5.685066278397696e-05
विक,486,0.0015349678951673779
रान,630,0.0019897731974391933
तमौ,8,2.526696123732309e-05
मौज,5,1.5791850773326932e-05
जाश,31,9.790947479462698e-05
सौभ,12,3.7900441855984635e-05
रौप,3,9.475110463996159e-06
पदे,42,0.00013265154649594622
देय,20,6.316740309330773e-05
याश,241,0.0007611672072743581
रथा,94,0.00029688679453854634
थाः,35,0.00011054295541328852
माक,173,0.0005463980367571118
विश,826,0.0026088137477536092
निब,48,0.00015160176742393854
बोध,43,0.00013580991665061162
विज,379,0.0011970222886181815
जोत,20,6.316740309330773e-05
नाय,95,0.00030004516469321174
यका,84,0.00026530309299189244
सैन,77,0.00024319450190923476
संज,70,0.00022108591082657704
ञार,3,9.475110463996159e-06
वीम,43,0.00013580991665061162
भवा,120,0.0003790044185598464
भीष,30,9.47511046399616e-05
कृप,47,0.00014844339726927317
समि,27,8.527599417596543e-05
मित,968,0.003057302309716094
तिं,230,0.0007264251355730389
जयः,20,6.316740309330773e-05
थाम,33,0.00010422621510395776
सौम,286,0.0009032938642343006
मदत,12,3.7900441855984635e-05
तिस,179,0.0005653482576851042
तथै,111,0.0003505790871678579
थैव,127,0.00040111300964250406
बहव,42,0.00013265154649594622
हवः,12,3.7900441855984635e-05
मदर,35,0.00011054295541328852
तजी,8,2.526696123732309e-05
जीव,353,0.0011149046645968813
वित,678,0.0021413749648631322
ताः,641,0.0020245152691405126
नान,749,0.0023656192458443746
नाश,229,0.0007232667654183735
रहर,62,0.00019581894958925396
हरण,42,0.00013265154649594622
रणा,202,0.0006379907712424081
णाः,89,0.0002810949437652194
युद,190,0.0006000903293864235
धवि,15,4.73755523199808e-05
शार,202,0.0006379907712424081
रदा,138,0.00043585508134382335
दाः,43,0.00013580991665061162
याप,177,0.0005590315173757734
तदस,19,6.000903293864234e-05
बलं,101,0.00031899538562120405
माभ,111,0.0003505790871678579
भिर,573,0.0018097460986232666
षित,611,0.001929764164500551
विद,578,0.0018255379493965934
दमे,11,3.474207170131925e-05
मेत,184,0.0005811401084584311
तेष,299,0.0009443526762449505
षां,290,0.000915927344852962
यने,44,0.000138968286805277
नेष,105,0.0003316288662398656
वेष,235,0.0007422169863463658
यथा,836,0.0026403974493002633
थाभ,16,5.053392247464618e-05
भाग,167,0.0005274478158291195
गमव,6,1.8950220927992317e-05
मवस,34,0.00010738458525862314
थित,622,0.0019645062362018705
ममे,58,0.0001831854689705924
मेव,422,0.001332832205268793
वाभ,126,0.0003979546394878387
भवन,148,0.0004674387828904772
जनय,55,0.00017371035850659625
नयन,80,0.0002526696123732309
रुव,300,0.000947511046399616
वृद,172,0.0005432396666024465
पित,832,0.0026277639686816015
ताम,1097,0.003464732059667929
महः,5,1.5791850773326932e-05
सिं,137,0.00043269671118915796
हना,23,7.264251355730389e-05
नाद,351,0.0011085879242875506
विन,828,0.00261513048806294
योच,3,9.475110463996159e-06
चैः,4,1.2633480618661545e-05
रता,203,0.0006411491413970734
ताप,248,0.0007832757983570159
पवा,73,0.0002305610212905732
ततः,369,0.0011654385870715277
खाश,12,3.7900441855984635e-05
