matra,frequency,probability
ा,94206.0,0.31601192852278864
ि,52648.0,0.1766065432442496
ी,12714.0,0.04264882979044578
ु,29542.0,0.09909798093985757
ू,5815.0,0.019506287968494747
े,25959.0,0.0870788872526492
ै,7022.0,0.023555142582075684
ो,15662.0,0.05253783012253907
ौ,3345.0,0.01122072798875579
ं,28981.0,0.0972161189363622
ः,13743.0,0.046100587369049574
ँ,3.0,1.0063433173772009e-05
ृ,8469.0,0.028409071849558383
