word,frequency
अगले,574
शुरू,2085
जाएगी,122
इसे,1295
क्रिसमस,22
रिलीज,974
चीजों,146
चलते,730
अलग,726
बीच,2463
आना,146
जिज्ञासा,7
वजह,1642
मेकर्स,76
किसे,45
फाइनल,155
करते,3155
महेंद्र,65
द,230
अनटोल्ड,9
चुके,914
खासी,49
कामयाब,178
उधर,81
संजय,552
दत्त,190
संजू,54
हिट,149
ऐसे,1822
कौन,384
पाता,67
इसमें,1162
जीवन,295
तमाम,459
दिखाए,39
आरोप,1842
गुर्गों,28
हत्या,1593
अंडरवर्ल्ड,48
स्याह,6
रिश्ते,197
उजागर,69
सच्चाई,72
रोशनी,36
डाली,53
पिटाई,124
शख्स,493
दरोगा,35
निलंबित,120
यूपी,948
कुशीनगर,17
वर्षीय,390
व्यक्ति,437
परिजनों,339
आरोपी,1465
पुलिसवालों,49
मांग,997
चौकी,71
शव,493
रखकर,99
प्रदर्शन,612
अधीक्षक,127
गंभीरता,98
देखते,461
इंचार्ज,31
केस,1010
दर्ज,1940
कराकर,28
तरया,1
सुजान,1
थाना,366
क्षेत्र,868
कोइंदी,1
गांव,958
खालिद,46
अंसारी,74
पट्टीदारों,2
जमीनी,41
विवाद,569
बीती,117
रात,1010
तमकुहीराज,2
भगवान,200
घर,2246
पहुंचा.,51
सो,77
इतना,453
सुनते,42
आग,405
बबूला,3
मृतक,248
गुस्साए,29
उठाकर,56
जमीन,482
पटक,4
उसे,2065
पीटने,21
लगा.,148
धुनाई,7
बुरी,189
तरह,2772
इलाके,1014
रोष,18
लहर,78
परिजन,70
उसका,746
पहुंचे.,197
वहां,1308
लगे.,169
गिरफ्तार,1502
धरने,59
बैठ,67
दीपक,168
भट्ठ,1
बिठा,10
भट्ट,176
कहना,1114
मानते,155
प्रथम,60
दृष्टया,7
दोषी,301
सकते,1373
सीओ,13
हार्ट,45
पेसेंट,1
अटैक,79
शिवसेना,258
राज,308
ठाकरे,134
सलमान,959
पाकिस्तान,1534
चले,213
जाएं,76
अगर,1776
कल,239
सैनिक,47
बंदूक,60
कहें,50
गुलाम,77
अली,398
सुनना,20
चाहते,660
नौकर,23
पाकिस्तानी,440
कलाकारों,90
समर्थन,602
बोलने,130
फिर,2340
विवादों,106
वर्क,61
परमिट,6
दूसरी,806
ओर,1305
राउत,58
सलीम,56
सलाह,202
बंद,873
रखें.,60
तारीफ,214
करनी,244
जाकर,336
दिखाएं.,12
बेवजह,19
ताकि,367
ज्यादा,1972
बोले,179
आतंकवादी,269
बल्कि,710
वीजा,35
आते,366
हैं.सलमान,1
देश,2754
कमी,232
मुझे,1199
समझ,225
फिल्मों,416
अंग्रेजी,152
टीवी,453
चैनल,175
बातचीत,688
आकाश,28
टपकते.,1
मैं,2039
कलाकार,94
एमएनएस,11
लगातार,889
विरोध,912
करता,987
इसी,1315
हफ्ते,369
सभी,2139
घंटे,543
धमकी,314
करन,24
जौहर,179
दिल,371
फवाद,12
दावा,685
जिन,252
उरी,72
निंदा,126
कई,3594
अच्छे,319
होते,619
बदलता,17
अरब,179
टैलेंट,24
किसी,2772
दूसरे,1010
उधार,24
बयान,1130
मनीषा,36
कयांडे,1
सबक,43
सिखाना,6
प्यार,421
जाएं.,70
ईद,83
जुनैद,44
पट्टी,35
बांधकर,34
नमाजः,1
ट्रेन,388
हुआ,2335
मर्डर,142
लोकल,64
उम्र,444
डाला.,103
भाई,566
हाशिम,7
शाकिर,3
दोस्त,345
मोहसिन,18
सदर,35
खरीदारी,18
लौट,154
वो,3187
पूरी,1312
खाली,182
बैठने,46
सीट,859
मिल,933
पूरे,893
जश्न,94
मना,208
हर,1548
खुशी,188
माहौल,216
ऐसी,775
जहां,1524
मातम,12
पसरा,9
नफरती,1
हिंसा,471
शिकार,265
हरियाणा,452
परिवार,1225
मिलकर,404
इंसाफ,53
ईदगाह,4
बाजुओं,1
बांध,53
नमाज,29
अता,5
चलकर,53
ओखला,30
मुक्की,6
हुई.,569
उसी,443
लगा,1111
नीचे,221
गिर,138
धक्के,2
हो.,430
सर,72
टोपी,24
देख,442
तुम,127
मुसलमान,64
देशद्रोही,14
खाते,189
लोगो,35
हटा,140
कोशिश,1151
की.,1624
रोकने,214
अगला,45
स्टेशन,284
तुगलकाबाद,2
आने,1319
मारते,17
मदद,883
बुलाया.,41
पहुंचने,195
उतरने,52
गिरा,38
ऊपर,312
बचाने,188
अंदर,468
खींच,36
उतरे,65
यहां,1739
चालू,39
चाकू,129
निकाल,170
मारना,17
बीचबचाव,1
मारा.,31
मारा,133
मर,42
असावटी,2
फेंक,97
पिछली,211
साइड,38
उतरे.,11
एंबुलेंस,45
फोन,692
चली,218
पूरा,758
डिब्बा,7
गैर,135
मुसलमानों,129
भरा,103
डिब्बे,40
सब,593
ये,5577
द्रोही,3
इनको,32
मारो.,3
डीसीपी,54
विष्णु,16
दयाल,24
वारदात,580
आए,954
उनका,1295
ताल्लुक,48
रखते,212
ना,716
अभी,1341
आरोपियों,687
पहचान,448
उनको,278
जल्द,607
वही,244
अपना,1443
बुजुर्गों,14
दोषियों,166
सख्त,146
दे.,43
जारी,1703
मुद्दे,534
हमने,519
पिता,785
दिशा,190
उठाना,54
नुमाइंदा,3
साहित्य,60
पश्चिम,309
ब्रिटिश,73
लेखिका,7
ई.एल.,3
जेम्स,35
फिफ्टी,10
शेड्स,9
ग्रे,26
बिकने,14
वाली,2007
किताबों,19
लिस्ट,306
किताब,153
स्त्री,22
सेक्स,169
फंतासी,3
सार्वजनिक,175
उत्सव,25
दुनियाभर,93
बिक,27
चुकी,842
इंग्लिश,27
लाख,1175
खरीदा,51
छुअन,1
मेरे,678
शरीर,266
सिहरन,1
ठंडी,12
आहें,1
भरने,68
लगी.,126
उसने,1194
चाबुक,3
मेरी,399
पीठ,111
थपथपाते,1
चक्कर,86
काटा.,7
अचानक,275
नितंबों,2
निचले,32
हिस्से,134
दिया...मेरे,1
हजारों,113
वोल्ट,1
करंट,18
बहुत,1638
अनजाना,1
मदमस्त,3
एहसास,53
था...मेरा,1
चुभन,1
मदहोशी,1
सागर,99
गोते,4
लगाने,471
लगा...आनंद,1
पैदा,301
ऐंठन,3
हाथों,175
लगाई,221
कसती,1
उपन्यास,10
अमीर,58
बिजनेसमैन,20
क्रिश्चियन,3
कमसिन,3
छात्रा,305
ऐनास्टेसिया,1
स्टील,33
अनोखा,18
संसार,15
जुबान,38
होती,926
इतनी,286
खुलकर,93
पहला,376
मौका,336
बंधकर,3
भरपूर,64
आंखों,107
लिफ्ट,26
प्ले,81
जरिए,822
चरम,23
सुख,17
हासिल,491
प्लेरूम,2
जिसके,952
कायदे,5
जिन्हें,183
सजाएं,1
गहराई,24
वर्जित,6
पावर,71
गेम,70
नई,677
तस्वीर,633
स्त्रियां,7
रच,39
कामयाबी,103
कहती,156
औरतें,12
प्रेम,139
लगती,126
ऐना,4
पसंद,442
स्टोरीलाइन,5
आज,1442
मानस,5
बखूबी,30
कामसूत्र,3
भूमि,155
विदेशी,214
चाहे,166
कैंटीन,18
मेट्रो,193
हिंदीभाषी,1
हों,81
अंग्रेजीदां.,1
साल.,5
सबकी,39
हसरतें,1
अनजाने,10
एडमैन,1
प्रह्लाद,5
कहते,652
नौजवान,24
आबादी,153
यही,687
सोसाइटी,40
खुल,65
लंबे,263
समय,1892
बंजर,3
हिंदी,209
कथा,29
हदों,2
लांघते,2
पाठकों,3
पहुंचाना,20
जिसकी,294
हसरत,3
वैसे,307
एंटरटेनमेंट,51
लिटरेचर,6
तेजी,245
बनाता,47
वरिष्ठ,426
कृष्णा,75
सोबती,6
खुलापन,2
कम,1489
कहीं,465
प्रतिक्रिया,156
मैच्योर,4
ढंग,70
देखने,594
भारी,390
हमारा,241
माइंडसेट,2
चाहता,349
चाहता.,20
हालांकि,1393
सोच,220
बदल,291
फिल्में,211
मीडिया,1367
अहम,519
भूमिका,402
निभा,121
कमान,104
थामी,5
इसका,848
कारण,895
सामाजिक,154
इतिहास,201
जिसमें,1267
सेक्सुएलिटी,2
हमेशा,445
दबाया,7
नियंत्रित,31
आधुनिक,59
खोज,54
कहानी,436
आदम,2
हौवा,2
किस्से,32
एकदम,56
उलट,35
फल,27
खाने,263
जन्नत,3
होना,513
वर्जना,1
आनंद,175
अनुभूति,1
सेक्सुअल,23
आजादी,153
न,1519
होकर,403
दमित,1
फंतासियों,1
किस्सा,40
वर्षीया,11
एरिका,12
लियोनार्ड,1
उर्फ,147
फंतासियां,1
बुनी,4
रोमांस,31
स्टोरी,97
इस्तेमाल,790
ताकत,148
नए,820
इजहार,26
होता,1284
रईस,10
आदमी,691
आम,935
औरत,21
राह,86
अपनाकर,15
भोगता,2
डार्कर,1
फ्रीड,1
वैवाहिक,17
सफर.,8
विश्व,233
भाषाओं,41
अनुवाद,28
चुका,654
लाने,266
तैयारी,401
रैंडम,2
हाउस,291
पब्लिशर्स,3
मार्केटिंग,23
पब्लिसिटी,10
संभालने,66
वालीं,15
कैरोलाइन,1
न्यूबरी,1
बताती,60
प्रतियां,7
जिस,792
रिएक्शन,49
उससे,464
हैरत,23
में.,101
लैंड,37
जिसने,177
देर,491
रातों,12
सफर,173
फुरसत,4
लम्हे,2
रचा,20
बेशक,34
किताबें,46
समाज,396
हलचल,21
यूनिवर्सिटी,334
स्टुडेंट,5
आकृति,5
लें.,136
शौक,30
जल्दी,146
महिलाओं,776
यात्रियों,138
बेपरवाह,7
डूबी,8
मल्टीनेशनल,13
कंपनी,859
टेक्निकल,12
एक्जीक्यूटिव,9
तरुण,30
चर्चे,11
सुनकर,119
फटाफट,4
बीडीएसएम,2
सैडिज्म,1
जानने,114
जुटे,82
क्रूर,16
जैसा,269
निजी,294
आकांक्षा,21
बोरिंग,12
लव,166
लाइफ,182
जान,488
जाती,763
स्पैंकिंग,1
मजा,43
बेडरूम,16
कैसे,554
अंग्रेजों,15
वर्ग,168
विक्टोरिया,11
जमाने,59
नैतिकता,10
किनारे,101
हद,93
नाकाम,108
कामुक,2
खामोश,17
नजर,1703
आता,273
अधिकतर,61
लेखकों,20
दबी,10
मसाले,5
तौर,1015
डाला,102
मिसाल,50
साहित्यकार,2
राजेंद्र,100
बोल्ड,34
संग्रह,31
अन्य,1004
कहानियां,28
छपवाने,1
दशक,133
परिवारों,90
सामंती,4
संरचना,16
लिखना,16
अंकुश,12
रहता,272
भूख,63
मरती,3
पुरुष,137
बाजार,416
स्रोतों,14
दोहरापन,1
हिप्पोक्रेसी,1
दरअसल,310
यौन,251
मुक्ति,39
महिला,1807
लेखिकाओं,1
थाम,20
रखी,303
सूरजमुखी,1
अंधेरे,20
मृदुला,3
गर्ग,21
मैत्रेयी,2
पुष्पा,16
चाक,12
उपन्यासों,1
अच्छी,422
मानती,40
विवरण,15
मात्र,70
पीछे,643
सौंदर्यबोध,2
लगता,590
प्रभुत्व,4
लिखते,36
जैसी,372
उपाधियों,1
नवाजा,30
मनोहर,117
श्याम,57
भल्ला,5
कृष्ण,85
बलदेव,10
वैद,4
कहानियों,22
अंतरंग,9
संबंधों,93
मिलते,196
पाने,201
लिखने,84
कहानीकार,1
रवि,97
बुले,1
लेखक,70
परहेज,21
सीमित,53
विषयों,40
खेलता,8
लगभग,421
मध्यकालीन,4
मूल्यों,9
पालन,134
कुंठित,1
मानसिकता,25
समझते,51
डी.एच.,1
लेडी,45
अलबर्टो,1
मोराविया,1
रोम,5
नारी,20
शोभा,33
डे,132
सितारों,80
रातें,5
खुशवंत,2
तस्लीमा,1
नसरीन,2
फ्रांसीसी,19
प्रेमी,98
इस्मत,1
चुगताई,1
मंटो,10
उर्दू,28
प्रमुख,676
जिनकी,98
सराहा,28
जर्मन,16
अमृत,9
मेहता,64
अपशब्दों,1
क्रिया,25
संस्कृति,55
संदर्भ,43
प्रयोग,113
शब्दों,101
विकल्प,143
मुश्किल,323
एल्फ्रीडे,1
यलिनेक,1
पियानो,5
टीचर,81
दिक्कतों,27
सामना,264
अनुवादक,1
अशोक,194
मूल,114
कृति,45
भाव,68
जोर,189
अश्लील,111
बारीक,7
रेखा,95
स्वीकार्यता,7
पब्लिश,11
राजपाल,5
ऐंड,25
संस,4
डायरेक्टर,276
प्रणव,9
जौहरी,5
बताते,413
परिभाषा,15
बदली,36
बदलाव,344
होंगे,177
ही.,31
बुक्स,5
मेरठ,98
मारुति,9
प्रकाशन,17
कवर,43
पेश,624
सीईओ,82
गुप्ता,205
बेस्टसेलर,2
प्राचीनकाल,1
सत्रहवीं,2
सदी,21
श्रृंगारिकता,2
कामवासना,1
भरी,110
सौंदर्य,12
गीत,52
अनंग,1
रंग,233
आदि,108
यहीं,87
लिखी,152
खजुराहो,2
मिथुन,9
मूर्तियां,13
कामना,23
वासना,1
दार्शनिक,1
दर्शाती,6
परंपरा,71
कट,76
विक्टोरियन,1
हावी,19
शादीशुदा,42
पैशनलेस,1
कपल,67
जिंदगी,407
रस,23
घोलने,2
मौलिक,13
रचना,16
इसीलिए,122
धरती,67
मोदी,3412
शानदार,250
ट्वीट,794
बधाई,132
पार्टी,3634
नेतृत्व,336
एनडीए,177
जीत,732
मई,419
नरेंद्र,961
प्रधानमंत्री,1561
पद,556
शपथ,238
ली,715
पीएम,1029
मंत्रिपद,2
ली.,317
मंत्रिमंडल,95
मंत्रालय,448
जिम्मा,42
उठा,202
हा.,1
दबंग,67
मंत्रियों,164
बधाई.,12
समान,68
बनाने,964
ऐतिहासिक,106
लिखा,659
मिनिस्टर,20
निर्णायक,30
हार्दिक,119
आपके,477
वर्कफ्रंट,22
बात,4015
करें,482
कटरीना,160
कैफ,86
स्टारर,74
बज,13
दिनों,1207
प्रमोशन,115
व्यस्त,79
मूवी,134
निर्देशन,131
अब्बास,34
जफर,32
गाने,335
चार्टबस्टर,2
ट्रेंड,56
सुनील,176
जैकी,27
सतीश,49
कौशिक,11
पाटनी,22
खास,737
कलेक्शन,103
फैंस,233
उम्मीदे,1
सिल्वर,24
स्क्रीन,122
बेसब्र,1
मालूम,90
प्रियंका,474
साइन,75
मारपीट,159
अरमान,35
गर्लफ्रेंड,87
हटवाया,3
टैटू,44
ब्रेकअप,48
एक्स,69
नीरू,10
रंधावा,12
हटवा,6
लिव,16
पार्टनर,91
शिकायत,759
वापस,525
जहन,7
यादें,22
ताजा,136
निजात,23
आखिरकार,127
बने,437
इंस्टा,34
अकाउंट,251
पोस्ट,469
कैप्शन,80
हटवाना,1
चाहती,386
थीं.,619
गिरफ्तारी,245
वकील,291
लक्ष्मी,70
रमन,28
मजिस्ट्रेट,83
प्रगति,34
येरलेकर,1
कोर्ट,2190
सेटल,6
चलें,140
रहते,450
उल्टा,23
फेम,42
मुनमुन,3
दत्ता,26
लगाया,796
काजोल,69
बहन,285
तनीषा,6
हिंसक,90
प्राइवेट,166
अधिक,577
भुगतान,148
करेगी,107
राजधानी,474
आगामी,116
शैक्षणिक,40
सत्र,303
स्कूलों,164
कोटे,32
नामांकन,63
प्रति,489
रुपये,1903
शिक्षा,260
मंत्री,1780
सिसौदिया,5
विभिन्न,216
आई,1101
ईडब्ल्यूएस,2
दिये,34
गये,99
छात्रों,406
वास्ते,10
राशि,151
निर्णय,153
निदेशालय,54
अधिकारी,735
बदले,158
निर्धारित,83
शिकायतें,39
नर्सरी,7
कक्षाओं,13
कंप्यूटर,89
सीटें,364
आवंटित,25
बम,189
बलूचिस्तान,31
गृह,501
मीर,38
सरफराज,12
बुगती,9
बस,458
स्टाप,3
समीप,22
वाहन,124
रखा,697
पुष्टि,191
हूं,531
विस्फोट,58
करीब,1306
दर्जन,97
समीपवर्ती,4
अस्पतालों,64
जाया,160
क्वेटा,1
शहर,444
शनिवार,533
पिशिन,1
पार्किंग,44
उच्च,161
सुरक्षा,1095
वाला,939
इलाका,42
निशाना,454
आर्मी,149
जवान,370
अस्पताल,951
लाए,59
जले,13
भयावह,11
आवाज,285
दूर,476
सुनाई,157
भीषण,47
रिक्शा,28
स्केटिंग,17
मेलबर्न,18
नोएडा,228
एकलव्य,8
जगल,1
ओपन,61
ट्रैक,122
स्पीड,49
चैंपियनशिप,23
मीटर,107
रेस,76
स्थान,196
स्केटर,1
एमिटी,9
इंटरनेशनल,134
स्कूल,658
कक्षा,73
मिजेट,1
एज,19
ग्रुप,195
आयोजन,193
एरेना,3
प्रतियोगिता,38
सहित,332
मेजबान,13
दक्षिण,238
कोरिया,218
समेत,561
टीमों,49
हिस्सा,587
लिया.,794
अंतरराष्ट्रीय,233
भाग,249
सर्वश्रेष्ठ,38
सेकंड,26
आयु,36
नेशनल,257
आइस,8
गोल्ड,83
मेडलिस्ट,7
वर्षों,142
राज्यों,469
स्तर,468
इनलाइन,1
प्रतियोगिताओं,8
पदक,56
जीते,73
सफलता,189
एशियाई,45
लेगा.,31
नवंबर,391
दिसंबर,472
जकार्ता,5
होगी.,921
लक्ष्य,126
ओलंपिक,62
शीतकालीन,12
प्रतिनिधित्व,46
तिरुवन्नामलाई,11
कांटे,17
टक्कर,119
तमिलनाडु,114
राज्य,1582
पार्टियों,142
एआईएडीएमके,25
डीएमके,29
जानिए,119
सीट.,3
गठन,132
परिसीमन,4
हुआ.,602
तिरुप्पत्तूर,1
अस्तित्व,34
लाया,171
अंतर्गत,58
आती,324
अन्नामलाई,9
बसा,12
शुमार,44
जिलों,205
आर.,24
वनरोजा,8
बनीं.,11
सामान्य,192
आरक्षित,25
मुनेत्र,8
अन्ना,93
संसदीय,216
धनपाल,1
वेणुगोपाल,14
पट्टाली,2
मक्कल,3
काची,3
उम्मीदवार,448
हराया,39
हराया.,27
फीसदी,1238
वोटिंग,110
प्रतिशत,366
वोट,662
मिले,468
बीजेपी,3389
खाता,55
खुला,66
जिला,269
जनगणना,21
अनुसूचित,88
जाति,176
जनसंख्या,50
जनजाति,34
औसत,80
साक्षरता,9
दर,207
मतदाताओं,71
मतदान,232
जिनमें,221
जोलारपेट,1
तिरूपत्तूर,1
चेंगम,1
तिरुवन्नामलई,1
किलपेन्नाथूर,1
कलासपक्कम,1
चुनावों,304
वोटों,138
अन्नादुराई,1
प्रतिद्वंदी,9
पीएमके,5
नोटा,6
एम.ए,1
बी.एड.,2
उपस्थिति,24
कराई,271
उपस्थित,26
रहीं.,70
पूछे,171
डिबेट्स,4
बहसों,6
हुईं.,56
अलावा,1375
बिल,296
जीरो,38
कार्यकाल,188
कार्यों,61
खर्च,219
प्राप्त,148
रकम,138
सितंबर,278
प्रदान,90
संबंधित,206
समिति,291
एवं,324
बाल,217
सूचना,553
प्रौद्योगिकी,31
संबंधी,86
कन्नूर,7
आरएसएस,128
जुटी,168
केरल,318
स्वंयसेवक,2
संघ,309
पदाधिकारी,24
बीते,382
माकपा,29
कार्यकर्ता,200
भाजपा,552
इकाई,64
अपराध,241
कार्यकर्ताओं,305
बीजू,7
धनराज,2
जुलाई,376
प्यानूर,1
आपको,1115
भीतर,201
वामपंथ,8
दक्षिणपंथियों,1
रहती,335
जानें,157
जमानत,287
नौकरी,246
फोर्स,99
निकली,95
ग्रेजुएट,41
जाट,123
आंदोलन,280
धारा,308
खट्टर,58
अखिल,61
आरक्षण,263
संघर्ष,133
सरकारी,552
नौकरियों,49
जून,403
व्यवस्था,366
हाई,367
याचिका,462
दायर,214
सूत्रों,583
कानून,772
बनाए,344
पुलिसकर्मियों,73
अर्धसैनिक,17
बलों,227
जिंद,1
फतेहाबाद,9
संवेदनशील,58
स्थानों,79
तैनात,276
डीएम,30
के.,70
मकरंद,4
पांडुरंग,4
मानव,112
संपत्ति,222
नुकसान,351
स्थिति,516
सीआरपीसी,18
निषेधाज्ञा,5
आदेश,629
एबीजेएएसएस,1
यशपाल,15
मलिक,55
