word,frequency
अब्बास,35
एम,38
जे,21
अकबर,32
जैसे,508
हमारी,251
सैलून,3
चलाने,99
बेटी,284
बनी,263
गुडविल,3
एंबेसडर,13
गरीबों,42
मदद,459
लिए,6864
आई,545
साल,2192
बच्ची,231
हर,814
तरफ,472
चर्चा,411
प्रधानमंत्री,857
मोदी,1927
कार्यक्रम,290
नेत्रा,9
परिवार,710
तारीफ,114
तमिलनाडु,83
मदुरै,3
मोहन,60
यूनाइटेड,37
नेशन,9
एसोसिएशन,24
डेवलपमेंट,19
एंड,126
पीस,16
टू,24
द,117
नियुक्त,44
किया,5038
पिता,364
बचाए,11
गए,1589
लाख,634
रुपये,866
फंसे,48
मनाया,29
था.,3988
कहा,4803
संयुक्त,135
राष्ट्र,113
सम्मेलन,58
जेनेवा,5
बोलने,78
दिया,2817
जाएगा.,592
इसके,2126
अलावा,757
छात्रवृत्ति,9
दी,1823
गई,2265
कहना,637
एकमात्र,21
उद्देश्य,33
करना,981
था,1802
माध्यम,67
सेवा,126
मिलेगी.,62
राज्य,971
सेलुर,1
राजू,40
प्रशंसा,14
हुए,3124
वो,1771
सीएम,298
स्वर्गीय,7
मुख्यमंत्री,919
जयललिता,107
पुरस्कार,67
सम्मानित,39
आग्रह,39
पैसों,50
उन,522
प्रवासी,30
मजदूरों,27
थी,772
जिन्हें,123
काफी,968
दिक्कतों,10
सामना,153
नरेंद्र,535
चीन,487
एशिया,64
बैंक,464
शामिल,923
लेकिन,3115
पाक,99
प्रोजेक्ट,100
नेतृत्व,147
क्षेत्र,471
इंफ्रा,5
प्रोजेक्ट्स,8
फंडिंग,38
बनाया,322
प्रस्ताव,193
राष्ट्रपति,345
शी,22
जिनपिंग,16
बिलियन,15
फंड,65
मीडिया,733
छपी,25
खबर,445
मुताबिक,878
पाकिस्तान,1167
प्रोग्राम,56
तहत,455
अधिकृत,25
कश्मीर,460
रेल,192
रोड,124
नेटवर्क,66
प्रस्तावित,23
भारत,1757
शुरू,1174
विरोध,512
हालांकि,694
आपत्ति,46
हटाने,89
मांग,587
.,163
अपील,194
जैसा,145
रुख,104
अपनाना,4
ताइवान,7
कारोबारी,69
रिश्तों,59
हमेशा,228
सपोर्ट,99
समर्थन,352
करे.,62
दूसरे,512
देशों,304
आर्थिक,141
गतिविधियों,63
बावजूद,262
संप्रभुता,8
वैसे,167
गतिविधि,17
असर,203
बाकी,200
एशियाई,24
फीसदी,623
फंडिग,1
जाएगी,59
सदस्य,221
वोटिंग,54
अधिकार,155
उनके,1823
योगदान,69
मिलेगा.,101
चुका,355
सर्वाधिक,13
देने,934
वोट,414
प्लेयर,16
दूसरा,168
अन्य,511
रूस,60
कोरिया,204
अफगानिस्तान,101
प्रत्येक,33
अमेरिका,459
जापान,69
साजिश,202
करार,163
ब्रेटेन,1
वुड्स,1
संस्थाएं,5
विश्व,122
आईएमएफ,3
प्रभुत्व,3
कम,790
समेत,319
दुनियाभर,60
दूर,280
गैर,78
क्षेत्रीय,38
सदस्यों,153
इटली,29
इंग्लैंड,39
फ्रांस,75
अमेरिकी,233
दबाव,141
यूरोपीय,6
विकास,341
यूरोप,16
हित,35
प्रमोटर,4
धीरज,8
वधावन,10
लुकआउट,5
नोटिस,164
पिछले,850
हफ्ते,209
शनिवार,279
मुख्यालय,44
जगहों,98
छापेमारी,76
प्रवर्तन,36
निदेशालय,39
अहम,299
कागजात,8
मिले,235
ठिकानों,69
मारे,166
छापे,29
विवादों,62
आने,753
वजह,874
दीवान,6
हाउसिंग,11
फाइनेंस,5
लिमिटेड,44
दरअसल,181
लगातार,511
शिकंजा,25
कसता,8
जिसके,480
तार,34
इकबाल,20
मिर्ची,10
खबरें,119
सामने,1103
आ,1214
मंगलवार,318
पहली,548
बार,1658
करीबी,104
सहयोगी,88
हुमायूं,3
सुलेमान,1
स्पेशल,148
उसने,691
डील,70
कराने,231
एवज,8
थे.,1919
एनबीएफसी,1
द्वारा,570
लोन,45
दिए,568
जाने,1168
बेहद,314
खराब,160
चुकी,459
गौरतलब,316
कंपनी,481
प्रमुख,358
कपिल,163
मामलों,154
सरकारी,242
एजेंसियों,117
सेहत,66
शेयर,495
कीमत,165
गिरकर,18
आसपास,121
पहुंच,393
ट्रिपल,9
तलाक,43
जवाब,539
राहुल,590
खेला,47
महिला,897
आरक्षण,120
लिखी,66
चिट्ठी,83
गांधी,807
संसद,252
बिल,127
कांग्रेस,1732
उनका,672
करेगी.,123
संबंध,283
प्रेस,129
कांफ्रेंस,18
सत्र,175
जुलाई,176
अध्यक्ष,660
फिर,1290
उठाई,22
लिखकर,50
इसकी,487
माना,279
दांव,44
इससे,952
पहले,2791
सितंबर,186
सोनिया,182
लोकसभा,521
निवेदन,6
शीतकालीन,4
राज्यों,263
विधानसभा,583
महिलाओं,398
हस्ताक्षर,30
जमा,145
किए,884
कागज,17
पेटियां,1
प्रदेशों,6
कार्यकर्ताओं,155
पहुंचीं,22
थीं.,334
पदाधिकारियों,18
बता,857
दें,702
वर्ष,238
विधेयक,79
राज्यसभा,178
पारित,48
सका,26
विधान,23
सभाओं,24
प्रतिशत,165
संविधान,110
संशोधन,110
जरिए,477
पंचायत,57
नगर,201
निकाय,11
तिहाई,6
सीट,447
आरक्षित,34
याद,165
स,1
गर्मियों,5
एलर्जी,13
खांसी,7
बचाव...,1
झुलसा,2
गर्मियां,1
खूब,162
आप,973
बच,49
से...,1
शरीर,137
वास्ता,2
अनेक,17
कारक,6
तत्वों,19
इनके,132
तंत्रिका,2
तंत्र,28
विरोधी,133
निर्माण,164
लगता,334
इम्यूनोग्लोबिन्स,1
कहते,367
त्वचा,30
उपस्थित,13
रहते,260
जब,1660
व्यक्ति,229
एलर्जेन्स,1
सम्पर्क,6
आता,154
तब,433
हिस्टामाइन्स,1
नामक,69
रसायन,4
उत्पन्न,9
जिससे,265
समस्या,162
बाहर,623
निकलते,17
पानी,324
बोतल,13
रखें.,38
अधिक,300
गर्मी,67
पसीने,9
कारण,524
खनिज,8
लवणों,2
ह्रास,1
होता,666
रहता,149
भरपाई,19
नमक,14
व,153
मिठास,4
घोल,8
लेना,143
उपयुक्त,15
होगा.,601
चीनी,115
युक्त,6
पेय,4
डिब्बाबंद,1
जूस,8
क्योंकि,610
तरल,4
पदार्थो,1
अवशोषण,1
प्रक्रिया,139
धीमा,7
देते,417
गहरे,30
रंग,134
तंग,16
वस्त्र,6
पहनें.,4
मौजूद,453
छिद्रों,2
बंद,471
तापमान,60
काम,1463
हल्के,19
रंगों,10
ढीले,2
ढाले,1
सूती,2
वस्त्रों,1
प्राथमिकता,33
दें.,101
मौसमी,3
फलों,6
सब्जियों,8
सेवन,77
करें.,242
खासतौर,40
जिनमें,120
जल,79
मात्रा,82
छायादार,1
स्थान,112
रहना,91
लाभदायक,4
परंतु,10
यदि,140
यात्रा,224
आवश्यक,36
ठंडा,18
आरामदायक,5
रखने,274
सुनिश्चित,56
लें.,72
सिर,103
टोपी,16
पहनें,3
बेहतर,208
मूत्र,2
ध्यान,243
रहें.,34
पीले,8
मतलब,126
द्रव्य,2
कमी,156
पीने,68
आवश्यकता,30
लोकपाल,15
आया,507
जेल,494
भरो,4
हजारे,21
मजबूत,171
अन्ना,40
मुहिम,41
आज,694
दौरे,128
पहला,192
बैंगलोर,6
वे,1106
सीधी,22
चेतावनी,108
भर,238
आंदोलन,189
रहेगा.,90
समर्थकों,90
संबोधित,171
हमारा,126
दिसंबर,231
होगा,352
जनवरी,220
यहां,1020
फ्रीडम,11
पार्क,68
आयोजित,140
मार्च,270
हिस्सा,307
लेने,391
एवं,200
संघर्ष,70
ले,763
पहुंचे,236
उसमें,162
कमियां,7
होंगी.,50
विषय,84
निर्णय,86
धोखा,16
खा,33
चिठ्ठी,2
सात,184
मुद्दों,107
लिखा,337
भ्रष्टाचार,132
आम,487
आदमी,329
जिंदगी,221
मुश्किलों,13
सवाल,739
क्या,972
लाएगी.,5
अगर,992
गुजरातः,3
लेडी,38
भूरी,12
होली,60
लहराई,4
तलवार,27
गुजरात,369
सूरत,69
सिरदर्द,5
वीडियो,715
हुआ,1308
जिसमें,629
दिखाकर,16
पान,20
अवैध,146
वसूली,21
कोशिश,637
जबरन,66
दुकान,81
कराकर,17
चली,127
जाती,474
सोशल,482
वायरल,241
मुकदमा,120
साथी,119
गिरफ्तार,810
लिया,1083
हंगामा,78
इल्जाम,17
खूबसूरत,45
शक्ल,21
देखने,312
यकीन,46
करेगा,53
शातिर,35
अपराधी,55
उसका,442
वराछा,1
वर्षा,9
सोसायटी,30
स्थित,276
हाथ,357
धमका,5
उससे,263
पैसे,185
छीन,29
मोटरसाइकिल,24
आती,175
धमकी,203
देती,124
तैयारी,207
जेब,17
रखे,65
निकालकर,28
सौंप,70
बाइक,88
निकल,114
लौटकर,6
देकर,228
वापस,275
जाता,834
अस्मिता,6
गोहिल,7
हाथों,97
लहराते,6
गुजरने,19
उन्हें,1669
रोकने,128
हिम्मत,41
करता.,16
दोनों,1420
मौके,433
फरार,230
जाते,352
हालात,226
डर,154
रिपोर्ट,603
करवाने,66
थाने,201
तीन,832
दिन,1223
करतूत,15
सीसीटीवी,159
फुटेज,77
तलाश,253
लिया.,394
मारपीट,88
खौफ,27
कदर,39
कायम,59
इसे,717
साथियों,43
सरेआम,28
छुरे,1
तलवारें,2
लहराती,1
नजर,928
जमानत,143
छूटकर,7
दावे,78
महीने,566
दावों,32
पोल,94
खुलती,6
इतने,82
फैमिली,51
मिलने,459
आते,194
नशा,13
गुंडों,11
घूमना,3
शौक,24
बांग्लादेश,75
भेजी,33
इरफान,29
हुई,1474
बैन,85
खान,858
बांग्लादेशी,13
फिल्म,2637
नो,19
बेड,8
रोजेज,1
भेजा,147
मूवी,62
स्टारर,47
बेस्ट,59
लैंग्वेज,8
केटेगरी,1
सलेक्ट,1
एकेडमी,3
ऐलान,234
फरवरी,179
फिल्ममेकर,14
मुस्तफा,1
सरवर,1
फारुकी,1
दिवंगत,17
राइटर,10
निर्देशक,62
अहमद,79
आधारित,94
शादी,604
छोटी,81
एक्ट्रेस,258
बायोपिक,45
इंकार,40
रिलीज,523
मास्को,2
कोलकाता,74
स्क्रीनिंग,15
रखी,180
देखें,59
लीड,75
रोल,276
सक्सेसफुल,4
जावेद,56
हसन,13
बचपन,55
दोस्त,213
संग,142
नजदीकियां,9
देशभर,86
बवाल,52
रोकेया,1
प्राची,21
निभाया.,3
दूसरी,427
हालिया,34
कारवां,2
दिनों,678
लंदन,94
बीमारी,101
इलाज,232
करा,121
न्यूरो,2
इंडोक्राइन,2
ट्यूमर,4
जूझ,34
तबीयत,49
खुलासा,283
खुद,662
हेल्थ,23
अपडेट,70
ईशा,31
अंबानी,54
सचिन,43
हिलेरी,31
मेहमान,16
मुकेश,60
इकलौती,9
ब्याह,4
रचा,11
तमाम,268
घर,1253
एंटीलिया,5
पहुंचीं.,16
अमीर,33
उद्योगपतियों,7
मुंबई,506
यानी,346
इमारत,73
पीरामल,7
धूमधाम,11
बारात,14
पहुंचा.,26
ओर,754
आकाश,15
अनंत,48
स्वागत,110
रस्में,6
आशीर्वाद,29
समारोह,135
भरे,48
पलों,16
पूर्व,662
प्रणव,6
मुखर्जी,64
फर्स्ट,43
अनिल,142
श्वेता,15
बच्चन,139
नाव्या,1
नवेली,3
आमिर,232
किरण,62
कियारा,30
ऐश्वर्या,100
राय,236
निक,44
जोनस,25
प्रियंका,215
हरभजन,15
गीता,17
विधु,3
विनोद,72
अनुपमा,3
मनीष,95
वैभवी,1
मर्चेंट,5
आदि,55
पहुंचे.,130
करीब,735
आधा,50
किमी,34
आकर्षण,10
पूरे,512
रास्ते,121
विशेष,203
सुरक्षा,613
जवानों,143
तैनात,190
वाहनों,28
प्रवेश,96
वर्जित,8
जानकारी,781
विदाई,6
होगी.,478
इंडियन,100
एक्सप्रेस,75
आनंद,85
गले,67
मिले.,78
दूल्हे,6
राजा,92
चेहरे,100
फोटोग्राफर्स,3
इंतजाम,66
पर्सनल,46
सिक्योरिटी,52
गार्ड्स,4
इंटरनेशनल,73
एजेंसीज,2
ली,356
सजावट,4
तस्वीरों,62
कैसे,311
जगमगाती,1
लाइट्स,7
फूलों,22
खूबसूरती,19
चार,511
चांद,9
लगा,595
झालरों,1
दिये,27
रोशनी,22
नजारा,12
दियों,2
यैलो,1
सजाया,7
दिल्लीः,19
रेज,12
भाइयों,28
कार,351
क्षतिग्रस्त,21
रोडरेज,10
रहती,195
ताजा,109
विहार,63
दोस्तों,103
जमकर,198
उनकी,1314
घटना,757
मानक,12
निवासी,92
तरूण,7
अनुज,7
त्यागी,25
आदित्य,84
मेहरोत्रा,4
शशांक,8
लौट,71
इसी,767
राम,405
गेट,44
नंबर,277
पहुंचने,109
रोक,226
इंतजार,156
उसी,267
वक्त,559
तरुण,11
बहस,112
लगे.,99
हटा,73
पीटना,8
हत्थे,22
पीछे,361
गए.,729
आरोपियों,332
दी.,664
वारदात,331
अंजाम,253
नितिन,55
गडकरी,44
चिंता,125
गजल,24
सुनें,7
केंद्रीय,351
राजमार्ग,20
जहाजरानी,2
सुनने,64
सलाह,127
सुनकर,70
शांत,62
सुझाव,54
जीवन,144
मनोरंजन,27
नागपुर,36
वसंतराव,1
देशपांडे,2
जिला,145
रविवार,289
सप्ताह,68
मुलाकात,351
हवाला,64
हमने,267
घंटे,255
तक,2671
बातचीत,434
मोदीजी,3
गंभीरता,49
देखते,253
बहुत,920
इतनी,139
दूसरों,39
प्रतिक्रियाओं,3
कही.,33
अखबार,72
टीवी,233
न्यूज,94
चैनल,77
मेरे,388
चाहता,171
कहने,87
दीजिए.,19
जल्दी,74
प्रतिक्रिया,80
देता.,7
मुझे,669
चाहेंगे,6
जरूर,198
देंगे.,148
इसको,49
ज्यादा,1036
पद्मश्री,4
करीना,146
कपूर,586
आखिरकार,72
सैफ,70
सवालों,72
चुप्पी,42
वापिस,8
मांगा,61
जाएगा,116
राष्ट्रीय,369
सम्मान,113
रिसर्च,70
मेरी,220
लौटाने,16
दिक्कत,62
खिलाब,1
फाइल,31
गयी,56
साउथ,64
अफ्रीका,27
बिजनेसमैन,20
ससुर,13
पीट,23
याचिका,235
दायर,108
फिलहाल,320
गृह,338
मंत्रालय,291
अभी,789
सर्जिकल,66
स्ट्राइक,67
बोले,80
जमीन,257
भूखा,3
बहाया,5
अपना,793
खून,95
केन्द्र,74
उद्घाटन,61
दुनिया,470
पहचान,227
अप्रवासी.,1
बोलते,51
बिना,256
निशाना,232
साधा.,30
आक्रमण,9
बलिदान,17
जवान,185
प्रथम,27
द्वितीय,7
युद्ध,97
शहीद,127
ब्रेन,8
ड्रेन,1
गेन,1
बदला,68
सकता,916
मिशन,71
शक्ति,52
गुनी,2
भारतीयों,39
अप्रवासी,2
जिज्ञासा,5
है.मोदी,1
हमें,298
सिर्फ,649
संख्या,284
बल्कि,404
जयंती,26
पुकार,7
आए.,142
अटल,73
बिहारी,52
वाजपेयी,68
दिवस,106
शुरुआत,269
फीयर,2
अननोन,2
बाधा,12
मिटाने,9
ताकत,92
विश्वभर,4
फैले,20
भारतीय.,1
समुदाय,165
अनुभूति,2
लगे,287
कहीं,269
रहें,35
ख्याल,36
साख,17
बनाई,158
प्रतिष्ठा,8
अर्जित,7
संपर्क,159
नेपाल,88
भूकंप,82
भाईयों,8
मानवता,14
इंस्पिरेशन,3
रहा.,202
स्वीकार,108
संभव,58
व्यवहार,45
कल्पना,14
हृदय,28
उतर,52
सामर्थ्य,3
इसका,453
जरूरी,250
भूमिका,207
फैला,34
निभा,64
विभिन्न,114
जाकर,185
सत्ता,231
हथियाने,3
होती.,27
घुल,2
मिल,520
पर्यटन,21
अपार,4
संभावना,120
मानव,56
महान,22
विरासत,18
देखनी,4
आएं.,8
आर्किटेक्ट,1
पांच,389
हजार,367
पुरानी,91
चीजें,100
दिखाएंगे.,3
योग,133
प्रति,239
श्रद्धा,89
भाव,54
बुद्धि,8
सब,312
इसमें.,1
मैंने,332
आह्वान,36
प्रचारित,9
रोग,27
मिटाता,1
सामान्य,97
उपकार,1
नोटबंदी,190
राजस्थान,271
हल्ला,3
पायलट,47
उतरे,35
कार्यकर्ता,109
आरोप,966
लगाया,435
गांवों,44
किसानों,232
खेती,43
शहरों,77
बैंकों,128
पैसा,118
परेशान,193
उतरी,18
जयपुर,121
अजमेर,13
प्रदर्शन,334
हजारों,87
जनआक्रोश,1
रुप,16
केंद्र,477
बोला.,25
एप,43
जरिये,48
आंखों,51
धूल,24
झोंकने,7
महज,161
डाउनलोड,20
जबकि,692
आबादी,89
फौलोअर,1
गलतबयानी,2
पाए,114
वाहवाही,6
लूटने,14
समूचे,10
रैलियां,20
दिखे.,27
किसान,168
व्यापारी,50
खासा,26
जिसे,266
भुनाने,8
जुटी,82
कलेक्ट्रेट,6
शहर,242
जाम,32
रहे.,236
सुधरती,2
रखेगी.,3
सीटों,319
एनडीए,86
भले,124
कब्जा,82
सके,48
नामों,23
सिफारिश,39
फायदा,165
उठा,115
सकती,629
ताकि,217
जीएसटी,65
सके.,172
उच्च,76
सदन,120
सीटें,215
चुनावों,209
मनोनीत,4
रिटायर,18
अशोक,97
गांगुली,15
एच.के.,1
दुआ,15
मणि,6
शंकर,35
बी.,3
मृणाल,1
मिरी,1
बालचंद्र,1
मुंगेकर,1
कुल,299
होते,320
कला,28
समाजसेवा,2
सफलता,91
हों.,49
बाधित,15
मुद्दे,310
निष्पक्ष,14
यथा,1
बने,246
सीपीएम,30
एसएडी,2
नागा,6
पीपल्स,10
फ्रंट,63
खेकिहो,1
जिमोनी,1
नवंबर,211
निधन,97
खाली,95
पंजाब,392
त्रिपुरा,13
केरल,182
असम,137
हिमाचल,42
रक्षा,157
ए.के.,8
अश्वनी,5
कुमार,813
चीफ,147
इलेक्शन,13
कमिश्नर,58
एम.एस.,1
गिल,28
कार्यकाल,94
अप्रैल,228
खत्म,323
झंडे,44
फहराने,6
फैसले,326
डिविजन,7
बेंच,63
लगाई,109
बीते,233
सर्कुलर,14
संवैधानिक,42
संस्थाओं,19
इमारतों,16
आधिकारिक,75
तिरंगा,10
फहराया,4
जाए.,237
बिल्डिंगों,4
सिंगल,30
कदम,318
खींच,30
श्रीनगर,33
सुनाते,15
लगाने,285
गई.,1019
सुनवाई,303
जस्टिस,139
बीएल,3
भट्ट,144
ताशी,1
रब्स्टन,1
हसनैन,4
मसूदी,4
आईजी,24
जम्मू,130
फारूक,9
चुनौती,159
आर्टिकल,5
दर्जा,48
स्थायी,38
नीति,94
उठाने,76
पैंथर,4
नारे,85
निराश,27
धमाल,25
मचाने,21
शूटिंग,245
सीरीज,136
अगली,100
ऐसी,462
सलमान,542
निगेटिव,19
किरदार,235
निभाएंगे.,8
विलेन,18
आएंगे.,99
एंटरटेनमेंट,34
वेबसाइट,154
फिल्मफेयर,12
मानें,128
आसार,23
आपको,622
फाइनल,74
पाया,185
डायरेक्टर,137
विजय,178
कृष्णा,26
नहीं.,236
रितिक,20
चाहते,367
घोषणा,228
राजस्थानः,3
आग,200
जलकर,6
संदिग्ध,135
मौत,793
आत्महत्या,88
झूल,4
जिले,529
अकेले,70
रह,324
कयासों,5
शिप्रा,2
पथ,6
थाना,191
चंद,40
गुप्ता,159
मकान,91
किराएदार,5
सुबह,395
सूचना,308
मिली,455
मिलते,101
अग्निश्मन,1
दल,327
हेतराम,2
किरायेदारों,1
अग्निशमन,4
कर्मचारियों,128
दरवाजा,40
बुझाई.,1
कमरे,104
बुरी,112
झुलसे,6
जिन्हे,3
फौरन,60
जाया,100
घोषित,161
दिमागी,11
हालत,247
ठीक,262
मानसिक,40
चिकित्सालय,6
चल,587
दस,85
सालों,142
अलग,414
कोटा,29
होकर,221
हवाले,82
मृतक,123
पोस्टमार्टम,80
करवाकर,4
शव,217
परिजनों,201
साले,7
शिकायत,411
सीआरपीसी,8
धारा,181
आमतौर,28
कार्रवाई,471
तभी,173
रहस्यमई,1
हो.,216
मकसद,89
साफ,451
नवाजुद्दीन,32
अगस्त,201
अभिनेता,96
सिद्दीकी,23
अंग्रेजी,71
देरी,47
फिल्मकार,8
धनंजय,5
केतन,2
मेहता,50
बनाने,509
दलील,48
गलत,226
ठहराया,46
मोशन,6
पिक्चर्स,10
कहानी,224
जिसने,98
काटकर,32
रास्ता,116
दशरथ,6
मांझी,28
अभाव,15
देहांत,6
किलोमीटर,154
दूरी,79
पार,143
लगाकर,108
बनाया.,46
फैन्स,120
अनोखी,9
बेस्ड,37
आतंकियों,328
सफाए,6
बौखलाया,2
हाफिज,106
हमले,574
मास्टरमाइंड,55
सईद,139
जंग,111
प्रहार,19
बैठा,45
आका,7
बौखला,4
शोपियां,27
सेना,538
गोलियों,39
शिकार,172
शागीर्दों,1
इतना,276
दशक,105
एनकाउंटर,100
ढेर,60
तनावपूर्ण,10
अलगाववादी,45
बुलाया,82
पुरजोर,14
तैयबा,14
एक्शन,118
बिलबिला,1
आउट,67
घाटी,111
सफाया,11
महीनों,86
अंदर,286
आतंकवादियों,124
कामयाबी,60
लश्कर,54
चोट,90
बौखलाहट,6
बुरहान,20
वानी,48
बैठे,136
आतंक,105
आकाओं,17
जहर,46
उगला,3
बयान,580
मंदिर,295
नाराज,121
भगवान,94
बनवाते,3
पूजा,197
बातों,114
रखना,92
बातें,186
हैं...,21
वास्तु,3
अनुसार,208
ईशान,5
कोण,1
दिशा,133
तथा,156
सकारात्मक,49
ऊर्जा,28
संचार,12
बना,545
वस्तुतः,1
देवी,122
देवताओं,6
कृपा,13
दोष,10
पूर्णतः,2
मुक्त,58
अर्थात,2
वास्तुशास्त्र,1
विपरीत,16
एकाग्र,4
पाता,37
लाभ,104
गणेश,52
प्रतिमाएं,2
शुभ,14
कार्य,68
लगती,71
हिसाब,96
पश्चिम,146
अशुभ,2
शंख,3
इनमे,3
पूजाघर,1
ऊपर,173
शौचालय,32
रसोईघर,1
बनाना,77
उचित,38
नीचे,137
तहखाने,1
भूलकर,6
बनवाएं.,1
फल,37
मिलता.,7
मूर्तियां,9
रखनी,5
शिवलिंग,18
अंगूठे,2
आकार,17
संवेदनशील,36
मूर्तियों,14
इंच,28
बनाएं,17
वरना,26
शारीरिक,61
शास्त्रों,1
खंडित,7
मूर्ति,29
स्थल,50
पवित्र,14
बहती,4
नदी,62
प्रवाहित,4
मानी,45
मुसलमानों,95
दलितों,108
बीफ,37
निर्यात,33
धर्मगुरुओं,2
लगाए.,29
मावलंकर,2
सभागार,19
इत्तेहाद,4
मिल्लत,2
काउंसिल,32
बैनर,41
तले,34
सिम्पोजियम,3
आयोजन,112
सुर,11
संदेश,101
गौ,8
जेबे,1
आयोजकों,15
निर्यातक,5
कंपनियां,36
वक्ताओं,2
नरेन्द्र,38
खारिज,142
साधा,60
दिखावा,3
संगठनों,89
कानूनी,108
दिग्विजय,55
पाबंदी,28
गाय,50
हिन्दुओं,6
संघ,147
विचारक,7
वीर,26
सावरकार,1
गौकशी,1
प्रतिबंध,64
हिन्दू,55
नाते,38
चाहूंगा,9
कटाक्ष,18
बेच,29
मां,412
गायों,22
मौलाना,24
तौकीर,2
रजा,24
गुलाबी,16
क्रांति,21
सफेद,52
दूध,46
हकीकत,32
गुना,21
पायदान,16
जानवरों,12
अंधाधुंध,16
कटाई,5
पर्यावरण,39
खतरा,142
होंगे.,206
खाना,128
शिफा,1
मांस,24
पशुओं,6
नरसंहार,2
जानवर,10
दिखने,48
मिलेंगे.,31
जेएनयू,129
छात्र,241
