trigram,frequency,probability
पित,9150,0.0005205617333306177
लाओ,8705,0.0004952447965730084
कश्,10315,0.0005868409048421117
श्म,12774,0.0007267383149251706
लेन,12700,0.0007225283074643546
चलत,11438,0.000650730612659629
पां,12208,0.0006945374470492001
सोम,9279,0.0005279008003906887
मवा,8555,0.0004867109976659491
बल्,10180,0.0005791604858257582
ल्क,12665,0.0007205370877193741
बात,14748,0.000839043108542071
तची,8247,0.00046918826391012064
दाव,11800,0.0006713255140219988
राष,28549,0.001624209499984241
ष्ट,35922,0.002043674162262563
ट्र,82376,0.004686534791786116
रपत,8418,0.00047891679466416826
धिक,26691,0.001518504177522133
गुज,11797,0.0006711548380438576
जरा,9075,0.0005162948338770881
हजा,10301,0.0005860444169441194
रोन,8614,0.0004900676252360591
रमु,8171,0.00046486447246387727
बुध,7670,0.0004363615841142992
धवा,7647,0.0004350530682818834
गोल,14694,0.0008359709409355297
करे,31441,0.0017887411429123444
द्र,18782,0.0010685454071492526
पीछ,8346,0.0004748205711887798
बच्,25210,0.0014342471363131008
च्च,30395,0.0017292321185337842
कहत,10258,0.0005835980612574291
पहु,31829,0.001810815236085271
हुं,31817,0.0018101325321727064
हूं,8257,0.0004697571838372579
लिख,14466,0.0008229995665967995
सीब,9653,0.0005491784056656233
बीआ,9121,0.0005189118655419195
पूछ,15939,0.0009068014718641219
छता,7415,0.0004218541259722984
हमा,16318,0.000928363537102625
मार,59080,0.0033611789295270923
जल्,10368,0.0005898561804559393
सूत,8289,0.0004715777276040973
पिय,9677,0.0005505438134907528
पंज,8474,0.00048210274625613706
नीत,26622,0.0015145786300248857
विभ,10765,0.0006124423015632896
थीं,7091,0.00040342112033305027
समर,11479,0.0006530631843608918
मर्,16399,0.0009329717885124371
र्थ,20916,0.0011899529196003496
तस्,12909,0.0007344187339415239
स्व,38676,0.0022003547101961717
हुआ,7185,0.00040876896764814076
विक,15001,0.0008534367826986443
स्क,25350,0.0014422120152930227
शुक,9617,0.000547130293927929
क्र,51036,0.0029035397401378582
नाय,14377,0.0008179361792452777
घाय,7821,0.00044495227501407226
रदर,10293,0.0005855892810024096
र्श,16600,0.0009444070790478966
खत्,6984,0.0003973336771126813
यान,12771,0.0007265676389470293
मुल,12765,0.000726226286990747
लगत,9713,0.000552591925228447
रवि,14191,0.0008073542686005241
विव,19861,0.0011299318672873659
मंग,9036,0.0005140760461612526
गलव,7124,0.00040529855609260334
लवा,12032,0.0006845244563315838
हुई,8243,0.0004689606959392657
रदा,18184,0.0010345239955064428
देख,32482,0.0018479657073273358
हिस,12885,0.0007330533261163944
स्स,15488,0.0008811431831502303
रिय,68676,0.003907114491608033
गुर,13615,0.0007745844807974163
रुव,7325,0.0004167338466280628
सुन,24066,0.001369162696648595
नवा,12386,0.0007046642217522438
मैं,6933,0.00039443218548428115
शर्,11320,0.000644017357519409
र्म,38787,0.0022066697213873956
सीट,14521,0.0008261286261960546
पान,11382,0.0006475446610676601
संग,12548,0.0007138807245718679
बेह,13734,0.0007813546279303501
हमे,11482,0.000653233860339033
र्य,28768,0.0016366688463885476
बेट,15474,0.000880346695252238
लहा,6613,0.00037622674781588795
गौर,8188,0.0004658316363400107
रतल,6492,0.00036934281669752676
सूच,10634,0.000604989450517791
कैस,7901,0.00044950363443117054
सीए,8736,0.000497008448347134
क्ट,32096,0.0018260053981398368
संज,8854,0.000503721703487354
जनी,13383,0.0007613855384878313
दाल,6630,0.00037719391169202136
मुद,17056,0.0009703498277253569
द्द,21473,0.0012216417595418965
स्थ,50458,0.0028706561683493233
थित,8022,0.00045638756554953173
मंद,7785,0.00044290416327637803
जरू,15665,0.0008912130658605602
रूर,11871,0.0006753648455046735
युव,16235,0.0009236415017073856
