digram,frequency,probability
ोस,91,0.00046447529603919967
ेख,20,0.00010208248264597796
ीग,17,8.677011024908125e-05
ीभ,87,0.0004440587995100041
ुट,60,0.00030624744793793387
ीज,36,0.00018374846876276031
ैम,20,0.00010208248264597796
ृग,327,0.0016690485912617395
ंग,30,0.00015312372396896693
ृस,31,0.00015822784810126583
ेङ,7,3.572886892609228e-05
ौह,36,0.00018374846876276031
ंप,67,0.00034197631686402614
ीघ,145,0.0007400979991833401
ूं,26,0.00013270722743977134
ुय,83,0.00042364230298080847
ीह,55,0.0002807268272764394
ाः,2300,0.011739485504287465
ृण,138,0.0007043691302572479
ृन,21,0.00010718660677827685
ुड,14,7.145773785218456e-05
ौश,108,0.0005512454062882809
ोड,13,6.635361371988567e-05
ैष,92,0.0004695794201714986
ंभ,25,0.00012760310330747244
ैभ,5,2.552062066149449e-05
ृव,60,0.00030624744793793387
ेथ,10,5.104124132298898e-05
ंज,58,0.0002960391996733361
ंत,56,0.00028583095140873824
ृल,4,2.041649652919559e-05
ों,8,4.083299305839118e-05
ृज,125,0.0006380155165373622
ेग,245,0.00125051041241323
ृम,25,0.00012760310330747244
ोल,46,0.0002347897100857493
ंष,49,0.00025010208248264597
ोय,78,0.000398121682319314
ूथ,108,0.0005512454062882809
ौघ,46,0.0002347897100857493
ंन,33,0.0001684360963658636
ंम,21,0.00010718660677827685
ोढ,16,8.166598611678236e-05
ूश,14,7.145773785218456e-05
ोब,25,0.00012760310330747244
ीब,14,7.145773785218456e-05
ंक,56,0.00028583095140873824
ेल,36,0.00018374846876276031
ौज,36,0.00018374846876276031
ौन,5,2.552062066149449e-05
ाड,23,0.00011739485504287465
ंध,9,4.593711719069008e-05
िफ,4,2.041649652919559e-05
ूग,2,1.0208248264597795e-05
ें,4,2.041649652919559e-05
ीध,27,0.00013781135157207023
ैख,8,4.083299305839118e-05
ौड,2,1.0208248264597795e-05
ःम,4,2.041649652919559e-05
ोघ,19,9.697835851367905e-05
ंङ,9,4.593711719069008e-05
ेफ,9,4.593711719069008e-05
ाफ,3,1.5312372396896694e-05
ैह,11,5.614536545528787e-05
ंघ,10,5.104124132298898e-05
ीढ,3,1.5312372396896694e-05
ंब,10,5.104124132298898e-05
ंच,25,0.00012760310330747244
ंल,11,5.614536545528787e-05
ैग,9,4.593711719069008e-05
ःप,98,0.0005002041649652919
ुः,741,0.003782155982033483
ैप,7,3.572886892609228e-05
ःख,395,0.0020161290322580645
ौष,18,9.187423438138016e-05
ःक,27,0.00013781135157207023
ीः,30,0.00015312372396896693
ोः,85,0.0004338505512454063
ैज,4,2.041649652919559e-05
ूञ,1,5.1041241322988974e-06
ौच,7,3.572886892609228e-05
ैब,3,1.5312372396896694e-05
ःव,4,2.041649652919559e-05
ीठ,5,2.552062066149449e-05
ःश,31,0.00015822784810126583
ौप,11,5.614536545528787e-05
ूध,8,4.083299305839118e-05
ःस,22,0.00011229073091057574
ःन,2,1.0208248264597795e-05
ूब,4,2.041649652919559e-05
ृर,5,2.552062066149449e-05
ःर,2,1.0208248264597795e-05
ैय,3,1.5312372396896694e-05
ौण,11,5.614536545528787e-05
ैध,6,3.062474479379339e-05
ीट,4,2.041649652919559e-05
ुथ,6,3.062474479379339e-05
ृय,5,2.552062066149449e-05
िट,18,9.187423438138016e-05
ंञ,5,2.552062066149449e-05
ुठ,3,1.5312372396896694e-05
ूः,8,4.083299305839118e-05
ूस,3,1.5312372396896694e-05
ःअ,1,5.1041241322988974e-06
ःय,1,5.1041241322988974e-06
ौः,5,2.552062066149449e-05
ृड,3,1.5312372396896694e-05
ेड,1,5.1041241322988974e-06
ृघ,1,5.1041241322988974e-06
ुफ,5,2.552062066149449e-05
ौध,1,5.1041241322988974e-06
ंट,1,5.1041241322988974e-06
ीफ,1,5.1041241322988974e-06
ौब,4,2.041649652919559e-05
ैढ,10,5.104124132298898e-05
ेट,1,5.1041241322988974e-06
िठ,1,5.1041241322988974e-06
ैड,16,8.166598611678236e-05
ंछ,3,1.5312372396896694e-05
ेब,4,2.041649652919559e-05
ेे,1,5.1041241322988974e-06
ंं,3,1.5312372396896694e-05
िड,2,1.0208248264597795e-05
िझ,2,1.0208248264597795e-05
ूख,3,1.5312372396896694e-05
ूड,9,4.593711719069008e-05
ैघ,1,5.1041241322988974e-06
ःफ,1,5.1041241322988974e-06
ोथ,1,5.1041241322988974e-06
ूफ,1,5.1041241322988974e-06
ैऋ,4,2.041649652919559e-05
ोछ,2,1.0208248264597795e-05
ौग,5,2.552062066149449e-05
ेअ,1,5.1041241322988974e-06
ोअ,1,5.1041241322988974e-06
ौढ,1,5.1041241322988974e-06
ौट,1,5.1041241322988974e-06
ृट,1,5.1041241322988974e-06
ःज,1,5.1041241322988974e-06
ीथ,2,1.0208248264597795e-05
ःद,1,5.1041241322988974e-06
