matra,frequency,probability
ा,90306.0,0.3176746214892779
ि,50133.0,0.17635574379467553
ी,12328.0,0.04336691619294197
ु,28263.0,0.09942238419541848
ू,5551.0,0.019527072662801823
े,24462.0,0.08605138740361344
ै,6775.0,0.023832808014859007
ो,14688.0,0.051668824224686216
ौ,3241.0,0.011401052513086058
ं,27545.0,0.0968966342094895
ः,12896.0,0.0453650025327855
ँ,0.0,0.0
ृ,8084.0,0.02843755276636461
