trigram,frequency,probability
उपन,2,0.0004753981459472308
ऋते,2,0.0004753981459472308
अरा,1,0.0002376990729736154
अटन,2,0.0004753981459472308
अगो,1,0.0002376990729736154
इवे,2,0.0004753981459472308
एहि,4,0.0009507962918944616
आभि,1,0.0002376990729736154
अहे,1,0.0002376990729736154
ऐला,2,0.0004753981459472308
आचष,1,0.0002376990729736154
आहो,2,0.0004753981459472308
उपज,1,0.0002376990729736154
एषत,1,0.0002376990729736154
अयश,1,0.0002376990729736154
अङग,1,0.0002376990729736154
आशा,2,0.0004753981459472308
आपी,2,0.0004753981459472308
अवृ,2,0.0004753981459472308
इहस,4,0.0009507962918944616
अयू,1,0.0002376990729736154
अयत,2,0.0004753981459472308
अतन,1,0.0002376990729736154
अजि,2,0.0004753981459472308
आकर,5,0.001188495364868077
आनु,5,0.001188495364868077
अकण,1,0.0002376990729736154
अपृ,4,0.0009507962918944616
आमल,1,0.0002376990729736154
आगु,3,0.0007130972189208462
अभो,1,0.0002376990729736154
आजै,1,0.0002376990729736154
आचक,3,0.0007130972189208462
अदू,4,0.0009507962918944616
अदर,3,0.0007130972189208462
उटज,1,0.0002376990729736154
अधा,2,0.0004753981459472308
अदे,1,0.0002376990729736154
एकच,1,0.0002376990729736154
उपभ,1,0.0002376990729736154
इतश,3,0.0007130972189208462
अाय,1,0.0002376990729736154
ऋणा,3,0.0007130972189208462
असृ,1,0.0002376990729736154
अजश,1,0.0002376990729736154
अजस,1,0.0002376990729736154
एषु,2,0.0004753981459472308
उपध,2,0.0004753981459472308
आनृ,3,0.0007130972189208462
आधि,1,0.0002376990729736154
उपम,1,0.0002376990729736154
आनस,1,0.0002376990729736154
अवर,4,0.0009507962918944616
आगच,4,0.0009507962918944616
असञ,1,0.0002376990729736154
अदन,1,0.0002376990729736154
आरण,1,0.0002376990729736154
अवट,2,0.0004753981459472308
अखन,1,0.0002376990729736154
उरो,1,0.0002376990729736154
इहो,4,0.0009507962918944616
अशय,1,0.0002376990729736154
उदय,4,0.0009507962918944616
आगन,1,0.0002376990729736154
औदा,1,0.0002376990729736154
उलू,1,0.0002376990729736154
ऋजु,2,0.0004753981459472308
एनं,2,0.0004753981459472308
असप,1,0.0002376990729736154
उपल,4,0.0009507962918944616
अपय,1,0.0002376990729736154
अचू,1,0.0002376990729736154
अला,2,0.0004753981459472308
अशि,1,0.0002376990729736154
अमी,7,0.0016638935108153079
आहत,1,0.0002376990729736154
आपद,1,0.0002376990729736154
एकश,2,0.0004753981459472308
अनी,2,0.0004753981459472308
एकं,1,0.0002376990729736154
ऊरु,4,0.0009507962918944616
इवर,1,0.0002376990729736154
आजघ,3,0.0007130972189208462
अकम,3,0.0007130972189208462
आशङ,2,0.0004753981459472308
आरक,1,0.0002376990729736154
अजे,1,0.0002376990729736154
अभय,3,0.0007130972189208462
अयु,15,0.0035654860946042312
अपभ,1,0.0002376990729736154
अजै,1,0.0002376990729736154
अगर,2,0.0004753981459472308
अनू,1,0.0002376990729736154
उपच,1,0.0002376990729736154
इंद,1,0.0002376990729736154
उदर,1,0.0002376990729736154
अबन,2,0.0004753981459472308
अभव,8,0.0019015925837889231
आपि,1,0.0002376990729736154
अधो,2,0.0004753981459472308
अपन,3,0.0007130972189208462
ऊरू,1,0.0002376990729736154
ऋति,1,0.0002376990729736154
असे,1,0.0002376990729736154
इतर,1,0.0002376990729736154
उदक,3,0.0007130972189208462
आवय,1,0.0002376990729736154
अदग,2,0.0004753981459472308
अरज,1,0.0002376990729736154
अरव,1,0.0002376990729736154
अरय,1,0.0002376990729736154
अभक,2,0.0004753981459472308
अभा,4,0.0009507962918944616
आभा,1,0.0002376990729736154
अवभ,1,0.0002376990729736154
अगा,1,0.0002376990729736154
आहव,1,0.0002376990729736154
एनो,1,0.0002376990729736154
अंह,1,0.0002376990729736154
आचि,1,0.0002376990729736154
आहृ,3,0.0007130972189208462
अपः,1,0.0002376990729736154
अभी,2,0.0004753981459472308
आषा,1,0.0002376990729736154
औषध,1,0.0002376990729736154
आयय,1,0.0002376990729736154
आमम,1,0.0002376990729736154
ऋषभ,2,0.0004753981459472308
अगम,1,0.0002376990729736154
अनक,1,0.0002376990729736154
अहन,1,0.0002376990729736154
आपु,1,0.0002376990729736154
आदर,1,0.0002376990729736154
अचन,1,0.0002376990729736154
आपू,1,0.0002376990729736154
एतल,1,0.0002376990729736154
आयो,2,0.0004753981459472308
ऋतो,1,0.0002376990729736154
अचर,1,0.0002376990729736154
अशस,1,0.0002376990729736154
अरु,2,0.0004753981459472308
इये,1,0.0002376990729736154
अहश,1,0.0002376990729736154
अवप,5,0.001188495364868077
ईहा,2,0.0004753981459472308
एही,1,0.0002376990729736154
आधा,1,0.0002376990729736154
आतो,1,0.0002376990729736154
आमू,1,0.0002376990729736154
अभू,3,0.0007130972189208462
अबल,1,0.0002376990729736154
एकह,1,0.0002376990729736154
ऋतप,1,0.0002376990729736154
अतु,2,0.0004753981459472308
इषव,1,0.0002376990729736154
अपो,1,0.0002376990729736154
आधो,1,0.0002376990729736154
ऋता,2,0.0004753981459472308
उवच,1,0.0002376990729736154
आरू,1,0.0002376990729736154
ईषच,1,0.0002376990729736154
एति,1,0.0002376990729736154
उदध,2,0.0004753981459472308
आरम,1,0.0002376990729736154
एतं,2,0.0004753981459472308
अतः,1,0.0002376990729736154
असह,1,0.0002376990729736154
अवै,2,0.0004753981459472308
अबा,1,0.0002376990729736154
अथे,2,0.0004753981459472308
अवो,1,0.0002376990729736154
अघो,1,0.0002376990729736154
अधश,1,0.0002376990729736154
अधृ,1,0.0002376990729736154
अधः,1,0.0002376990729736154
अखि,1,0.0002376990729736154
