word,frequency
हाल,887
सलमान,817
इसका,769
चौतरफा,15
कंपैरिजन,1
फिल्में,194
एक्टर्स,73
जबकि,1078
बना,836
चुकी,762
मुश्किलें,47
जाती,676
फैन्स,151
उम्मीदें,38
क्रिएटिव,15
टीम,1196
मीटिंग,150
मार्केटिंग,19
प्रोमोशंस,1
रणनीतियां,4
इर्द,6
गिर्द,7
दिखाकर,33
आधार,576
प्रमोट,30
करना,1473
यही,605
कैसे,484
रेसलर,16
बेटियों,35
शोहरत,4
हासिल,447
सपोर्ट,168
करता,890
गेम्स,24
इंडिया,702
रिप्रेजेंट,1
गोल्ड,102
सिल्वर,28
मैडल,4
जीतकर,50
लाती,19
गीता,36
फोगट,5
बबीता,13
कुमारी,24
रोल,399
शूट,124
चारों,179
दूसरा,270
पोस्टर,244
जिसका,234
कैप्शन,75
छोरियां,2
छोरों,2
कम,1335
सर्दियों,18
करें,420
त्वचा,57
देखभाल,30
हमारी,385
जरूरत,479
होती,826
मौसम,265
ज्यादातर,191
शुष्क,1
शिकायत,665
बेहद,524
घरेलू,117
उपायों,26
अपनाकर,15
आप,1587
चाहे,147
सर्दी,16
निखरी,2
पा,208
कोमल,9
रखने,450
बादाम,16
तेल,239
इस्तेमाल,715
बहुत,1471
फायदेमंद,81
होता,1101
बेहतर,348
फायदे,65
चाहें,65
रात,930
लगाकर,151
सो,77
जाएं.,72
सुबह,716
उठने,29
पाएंगे,30
बरकरार,77
साबुन,10
बाजार,360
बिकने,14
वाले,3200
स्क्रब,6
स्थान,164
चीनी,158
इससे,1645
डेड,15
साफ,701
जाएगी,120
आपके,418
चेहरे,176
रहेगा.,147
नहाने,22
हल्के,32
हाथों,156
तौलिए,4
या,1787
लोशन,5
शरीर,259
मसाज,11
चेहरा,132
धोने,13
अधिक,527
गर्म,66
पानी,526
ठंडे,23
का.,58
खिलाफ,2284
दिन,2114
शाहीन,156
बाग,165
प्रदर्शन,571
वकील,275
निकालेंगे,6
मार्च,414
नागरिकता,219
संशोधन,173
कानून,731
इनकी,142
मांग,890
फैसला,911
बदले.,7
उतरेंगे.,13
प्रदर्शनकारियों,82
वापस,465
ले,1208
पिछले,1320
दिनों,1059
डेरा,215
जमाए,2
हुए,5279
उतरेंगे,6
सुप्रीम,740
कोर्ट,2063
निकालेंगे.,1
इलाके,891
सीएए,94
हर,1356
रोज,169
आवाज,247
बुलंद,43
रातें,6
गुजार,8
दीं.,45
महीना,18
पूरा,672
जोश,23
ठंडा,43
इरादा,24
बदला,109
महीने,814
प्रतीक,73
महिलाओं,720
संख्या,451
पुरुषों,83
मुकाबले,206
कहीं,407
छोटे,216
बच्चों,642
बुजुर्ग,107
झंडा,40
उठाए,111
डटी,6
नारे,145
लगाते,149
गीत,53
गाते,19
लहराते,8
पैंफलेट,2
बांटते,4
कहते,596
ले.,22
दावा,604
मैनेजमेंट,49
कमेटी,178
एनजीओ,41
रहा.,301
आंदोलन,255
फंड,97
महिलाएं,155
नुमाइंदगी,4
जत्था,11
देर,446
आता,243
धरना,35
देता,246
तय,573
जेल,783
कैद,110
जाए,274
औप,3
बेगुनाहों,17
पुलिस,6748
फंसाए.,2
हालांकि,1246
लंबे,224
स्थानीय,325
व्यापारियों,62
भारी,364
परेशानी,152
रास्ता,145
बंद,779
नाराजगी,129
तुर्कीः,1
इस्तांबुल,9
शहर,396
बम,170
मौत,1314
तुर्की,24
ऐतिहासिक,104
केंद्र,873
पास,1819
बस,408
निशाना,419
बनाकर,191
कार,568
विस्फोट,52
सात,283
अधिकारियों,521
चार,839
नागरिकों,97
गई.,1662
सबसे,1683
ताजा,120
गवर्नर,73
वासिप,1
तुर्किश,1
टेलीविजन,29
बताया,3016
दंगा,34
रोधी,26
बल,203
उस,1484
बेयाजित,1
जिले,905
गुजर,71
थी.,4289
घायल,553
इनमें,317
तीन,1483
हालत,366
गंभीर,470
हमले,955
जिम्मेदारी,231
ली,615
रिसेप,1
तायिप,1
एर्दोगन,3
संकेत,170
प्रतिबंधित,55
कुर्दिस्तान,1
वर्कर्स,7
सकता,1477
अस्पताल,848
घायलों,86
पीकेके,1
शहरों,121
बनाना,117
नयी,8
बात,3552
वे,1888
आतंकवादियों,205
कार्यालय,136
जारी,1537
बयान,1008
संकल्प,42
लिया,1864
दोषियों,175
रक्तपात,1
कीमत,340
चुकानी,15
कुर्द,2
उग्रवादी,39
सुरक्षाबलों,142
बनाते,83
इस्लामिक,75
स्टेट,125
आतंकवादी,258
खबरों,167
वेजनेसिलर,1
मेट्रो,153
स्टेशन,276
निकट,30
हुआ.,552
महत्वपूर्ण,200
पर्यटन,43
स्थलों,20
चंद,55
कदम,502
दूरी,121
जिनमें,191
सुलेमानिया,1
मस्जिद,108
शामिल,1604
सुरक्षा,998
संबंधी,83
सावधानी,23
बरतते,5
परखचे,1
दुकानों,74
क्षतिग्रस्त,23
गईं.,138
गोलीबारी,108
सुनी,37
बलों,202
घेर,67
जांच,1968
शुरू,1888
दी,2917
चुनाव,2447
छेदी,9
राम,672
जूते,56
बिहार,1006
मधुबनी,6
किनारे,95
बैठकर,95
मरम्मत,26
वाला,848
मोची,2
झंझारपुर,3
लोकसभा,863
क्षेत्र,767
निर्दलीय,88
प्रत्याशी,130
राम.,2
सीट,780
गरीब,116
उम्मीदवार,432
नेताओं,707
वादा,150
खिलाफी,1
गरीबों,59
प्रति,470
असंवेदनशीलता,3
आहत,40
होकर,375
चुनावी,309
मैदान,291
मे,163
उतरे,58
स्थिति,453
परिणाम,110
सिलने,1
मजबूर,101
प्रचार,230
दौरे,233
खर्च,206
कर्ज,253
कहना,984
जनता,863
जरूर,297
वोट,607
जीतेंगे.,5
परिवार,1146
चलाने,166
बोझ,49
शर्म,34
महसूस,200
झिझक.,1
मजे,19
रोजाना,69
कमा,17
लेते,281
विधानसभा,934
बतौर,136
थे.,3212
सम्मानजनक,3
मिले,404
थरे.,1
साइकिल,54
दौरा,141
अपील,345
दिखे.,44
स्वतंत्रता,73
दिवस,175
मनमोहन,75
भाषण,168
मुख्य,466
अंश,13
मौके,669
लाल,240
किले,17
प्राचीर,7
संबोधित,261
किया.,1805
अंश.,6
स्थापना,82
प्रस्तावः,1
पीएम.,6
लोकसेवकों,1
पारदर्शिता,23
जवाबदेही,15
बढाने,4
तथा,217
उसमें,244
भ्रष्टाचार,240
कोशिशें,27
रखेंगे,7
ध्यान,400
राष्ट्रहित,2
फैसले,542
लेने,671
मनोबल,21
बेबुनियाद,21
शिकायतों,25
गैर,119
जरूरी,413
अदालती,8
कार्रवाइयों,7
नुकसान,306
पहुंचे.,204
अल्पसंख्यकों,38
काम.,5
जताई,242
घर,1983
बिजली,209
पहुंचेगी.,9
जतायी,7
पारित,96
लोकपाल,17
राज्यसभा,289
कराने,404
सभी,1896
राजनीतिक,478
दल,492
करेंगे.,572
मैला,2
उठाने,120
बनेगा,38
कानून.,1
मंगल,66
अभियान,376
मंजूरी.,1
रोजगार,134
ट्रेनिंग,151
स्कीम,40
फायदाः,1
विदेशी,201
निवेश,164
लेना,219
होगा.,1028
असम,226
हिंसक,85
घटनाओं,160
समझने,39
पूरी,1142
कोशिश,1005
करेगी,98
सरकारों,69
मिलकर,375
हादसे,258
दोबारा,189
सिंह.,10
सेना,769
सैनिक,47
प्रकार,141
चुनौती,257
सामना,241
हैः,24
करीब,1156
गांव,868
पहुंचीः,1
राजीव,137
आवास,141
ऋण,25
योजना,484
शुरुआत,430
नरेगा,2
मजदूरी,38
सीधी,42
बैंक,770
खातों,30
जाएगीः,1
उद्योग,89
व्यापार,87
देकर,330
पैदा,269
मिलेः,1
सफलः,1
फीसदी,1214
होगी,330
जीडीपी.,1
कुपोषण,11
अनाज,19
उत्पादन,93
हुआ,2124
किसान,341
भाइयों,49
जितनी,70
हमारा,210
पहुंचाना,15
मुद्दों,175
सहमति,138
कारण,818
तेज,389
आर्थिक,321
विकास,543
अनुकूल,23
वातावरण,20
अंदर,428
ऐसी,670
परिस्थितियां,10
बनी,410
बाधा,29
पहुंचा,157
देखना,197
खराब,284
मानसून,85
महंगाई,55
सालों,224
मंदी,22
असर,332
देशवासियों,28
बधाई,115
दी.,1148
तिरंगा,23
फहराया.,2
किला,12
पहुंचे,406
राष्ट्रपिता,8
महात्मा,51
गांधी,1183
श्रद्धांजलि,71
मना,188
जेटली,228
केस,944
शिंदे,37
फोन,597
टैपिंग,5
डिटेल्स,13
मांगे,49
नेता,1571
अरुण,219
जासूसी,58
गृहंमत्री,2
सुशील,99
कुमार,1373
शुक्रवार,529
संसद,353
दिया.,1849
पता,986
चला,527
गैरकानूनी,38
तौर,945
निकलवाई,5
इनकार,253
मंत्री,1627
अनधिकृत,13
डाटा,31
रिकार्ड,33
तह,9
जायेगी,4
यथाशीघ्र,1
सत्य,21
लायेगी.,1
टैप,9
किये,83
सदन,195
दिये,31
गये,88
छानबीन,88
पहुंचने,179
मामला,1115
आये,32
काल,33
उससे,415
नंबरों,9
जाता,1266
रिपोर्ट,905
एयरटेल,20
नोडल,8
अधिकारी,622
सहायक,77
अधीक्षक,115
ईमेल,31
आईडी,33
व्यक्ति,389
मंगवाये,1
अनुरोध,84
पुष्टि,169
ऐसा,1347
अधिकृत,33
भेजा,274
गया.,2525
खुलासा,427
पांच,663
सेल,145
रुप,29
मांगने,58
फरवरी,336
प्राथमिकी,38
दर्ज,1763
की.,1458
मार्ग,92
थाने,378
तैनात,267
सिपाही,65
अरविन्द,2
डबास,8
आईपी,6
एड्रेस,8
भेजी,64
गयी,85
ड्यूटी,87
हाजिर,15
पूछताछ,622
उसने,1117
माह,139
एसीपी,23
सरकारी,469
ढंग,65
पहुंच,559
रखी,278
रूपये,41
ग्राहक,58
विवरण,17
दर,207
स्वतंत्र,64
जासूस,30
नीरज,58
नायर,17
विभिन्न,177
प्राप्त,149
गाजियाबाद,119
डिटेक्टिव,4
एजेंसी,322
नामक,122
प्राइवेट,154
पूर्व,1082
अवसरों,7
उपलब्ध,228
कराये,4
अनुसार,364
उत्तम,23
नगर,384
निवासी,121
नीतीश,592
अनुराग,135
वी,30
डिटेक्ट,8
गिरफ्तार,1352
खुलासों,12
व्यक्तियों,43
अदालत,465
उन्हें,2697
न्यायिक,82
हिरासत,322
भेज,375
सदस्यों,217
अध्यक्ष,1039
सभापति,11
अनुमति,111
सुझाव,79
विचार,264
करेगी.,244
कुख्यात,77
लल्लन,13
गैंग,173
माल,46
बरामद,447
पर्दाफाश,39
गोदाम,26
दुकानें,22
निशाने,99
सीसीटीवी,196
फुटेज,130
गिरोह,63
कब्जे,159
लाखों,124
शालीमार,21
चोरी,195
वारदात,506
वहां,1171
कैमरों,32
घटना,1304
नार्थ,23
वेस्ट,40
जिला,235
स्पेशल,194
स्टाफ,78
सुराग,48
मिला.,208
सहारे,52
मूल,114
वर्षीय,349
यादव,1027
पहुंची.,88
आया,825
वही,215
सरगना,67
थाना,335
उसी,399
निशानदेही,11
ठिकाने,63
आइटम,24
भरे,79
कार्टून,29
जिनकी,93
लाश,188
बताई,158
दौरान,2508
वारदातों,56
अंजाम,446
साथियों,88
टारगेट,55
शिनाख्त,42
उसके,2079
दुकान,150
ताला,41
उसका,698
ताले,12
खोलता,5
था,3024
इन्हें,147
मालिक,159
समझे.,2
आराम,49
मिनी,10
ट्रक,111
टेम्पो,2
भरकर,19
फरार,375
पालन,126
पोषण,33
तलाश,398
कुशवाहा,77
ठुकराया,3
तेजस्वी,179
महागठबंधन,114
मैं,1795
खुश,205
कद्दावर,16
शुमार,41
अगुवाई,118
एनडीए,168
अहम,474
सदस्य,350
राष्ट्रीय,606
लोक,89
समता,21
ऐलान,360
विपक्षी,175
जरिए,710
सत्ता,358
काबिज,37
चुनावों,282
हराने,25
हरसंभव,15
जुटे,76
विस्तृत,45
कवायद,49
दलों,282
समय,1707
झटका,104
लगा,1010
सहयोगी,138
ठुकरा,24
केंद्रीय,591
न्योते,4
स्वीकार,212
रहेंगे.,127
इच्छा,81
बोल,187
बोलने,117
दीजिए.,31
करार,267
उसे,1870
मौका,310
मिला,458
जिसमें,1142
सीटों,479
जीतने,139
कामयाब,160
रही.,185
कराकट,1
सांसद,636
मानव,111
संसाधन,63
खेमे,31
आरएलएसपी,9
प्रमुख,593
होंगे.,389
होना,474
अलावा,1221
लोजपा,6
दावेदारी,23
केवल,327
सीटें,339
बचती,5
मान्य,14
आरजेडी,167
रविवार,536
उपेंद्र,34
न्योता,39
प्रभावित,289
करके,687
ट्वीट,717
डाले.,11
देते,739
उपेक्षित,9
सौतेला,5
पराया,3
व्यवहार,61
राज्यमंत्री,52
श्री,65
उपेन्द्र,11
न्यौता,5
है।,42
विगत,4
रची।,1
सामाजिक,155
प्रतिनिधित्व,39
वर्ग,154
कैबिनेट,230
जाति,183
दर्जन,99
तवज्जों,1
दी।,2
संविधान,194
बचाने,175
ससमय,3
उचित,63
निर्णय,156
चाहिए।,4
काबिलियत,12
सही,406
आरोप,1634
लगाया.,83
तीसरे,166
कही.,71
खुले,93
प्रस्ताव,305
नकार,19
बहू,50
सिल्क,8
कास्ट,57
राहत,294
निर्माताओं,24
देनी,62
पेमेंट,68
सूचना,522
एवं,299
प्रसारण,47
कलाकारों,91
टेक्नीशियनों,3
बकाया,39
प्रोड्यूसरों,2
चेतावनी,139
टीवी,395
शो,922
मेकर्स,72
प्रोड्यूसर्स,20
नोटिस,278
आदेश,570
सैलेरी,2
भुगतान,141
जल्द,543
एक्शन,160
जाएगा.,952
कोरोना,564
इंडस्ट्री,187
उठा,181
सेक्टर,159
बराबरी,25
हक,108
मिलना,84
फेडरेशन,12
वेस्टर्न,17
सिने,9
प्रेसिडेंट,37
बीएन,1
जनरल,153
सेक्रेटरी,49
अशोक,184
ट्रेजरार,1
गंगेश्वरलाल,1
श्रीवास्तव,56
चीफ,222
एडवाइजर,3
पंडित,58
स्वागत,163
मिलेगी.,110
पत्र,278
लिखा,566
सीरियल,164
निर्माता,67
द्वारा,948
पैसा,193
दिलाया,57
मुश्किल,288
जिस,730
स्टार्स,56
खुदकुशी,139
खबरें,209
आए,855
फंसे,74
बाकी,290
गुहार,56
सुनें,7
जाए.,371
रणवीर,241
गली,72
अपकमिंग,47
सवाल,1130
वीडियो,1302
जनवरी,375
डेट,136
घिरती,5
टीजर,96
ट्विटर,379
इसे,1170
माइल,4
मिलता,152
जुलता,7
यूजर्स,156
बातें,281
यूजर,101
हूं,473
रियल,61
आर्टिस्ट,23
कृपा,15
दें.,149
सीन,159
एमेनेम,2
मिलते,188
जुलते,1
अन्य,875
पसंद,423
तस्वीरों,82
सोशल,788
मीडिया,1178
बारे,1482
कब,123
सफाई,216
पेश,555
आरोपों,234
हों.,73
बता,1386
दें,1126
कर्टिस,2
हैनसन,1
लीड,115
आलिया,210
भट्ट,168
आएंगे.,207
वजन,125
यानि,44
वैलेंटाइन,4
डे,106
जाएगी.,481
सिंबा,6
जादू,37
जेपी,44
पलटन,11
दिखी,19
चीन,624
युद्ध,116
जिसके,842
सितंबर,253
एलओसी,27
कारगिल,22
बनाने,874
भारतीय,1363
मिली,712
किस,259
सिक्किम,24
सीमा,472
मुंह,124
जवाब,905
देती,201
हालात,325
सेट,163
डिजाइनिंग,6
कमजोर,142
भारत,2770
जवान,336
खो,62
दिए,866
लापता,92
जैकी,28
अर्जुन,142
शक्ति,86
बेटे,502
सिद्धांत,22
हर्षवर्धन,35
सोनू,126
गुरमीत,129
चौधरी,186
आदि,98
मूवी,121
बच्चन,266
खबर,674
सूद,32
किनारा,10
लिया.,708
हीरोइनों,4
ईशा,55
सोनल,1
चौहान,124
दीपिका,343
फर्स्ट,57
लुक,233
आर्मी,105
गेटअप,10
दिख,295
फिल्मी,81
मशहूर,216
दत्ता,23
उमराव,3
जान,452
करगिल,6
बिजनेस,83
महत्वाकांक्षी,18
प्रोजेक्ट,157
आग,374
बहन,258
कांस्टेबल,74
हिसार,17
पुथी,1
लग,438
हरियाणा,427
दुर्घटना,102
कल,211
शाम,479
संजय,535
पशु,24
अनियंत्रित,5
टकराई,9
मृत्यु,61
उसकी,1248
दो,2429
शादी,977
मिलने,752
मृतक,240
मेहम,1
शव,486
पोस्टमार्टम,182
सौंप,108
महिला,1544
आरोपी,1319
धमकी,302
दोस्ती,134
पति,487
मरवा,4
दूंगा,5
विवाहिता,10
गुरुग्राम,62
वीरेंद्र,37
बदमाश,231
एसिड,44
संगीन,26
थमने,25
आया.,156
गैंगस्टर,31
करीबी,155
बताकर,37
दबाव,224
यहीं,81
अगर,1630
गोली,631
देगा.,77
हत्या,1518
धमकियां,17
जानती,47
नामी,22
मेरे,628
सीधे,170
ताल्लुकात,3
तुमने,20
तुम्हारे,28
गंभीरता,77
देखते,401
गहराई,21
क्राइम,197
प्रीतपाल,2
माने,162
आधा,66
बहरहाल,27
तफ्तीश,50
जुटी,152
अपराधों,46
लिस्ट,270
लंबी,110
दौला,2
इलाका,38
रहने,915
शिकोहपुर,1
आर्म्स,14
एक्ट,134
तहत,807
जमानत,249
बाहर,948
फिलहाल,525
रिश्तों,81
लगाने,418
वाकई,61
संबंध,428
रौब,1
नीयत,21
फ्रंटफुट,4
अमित,647
शाह,819
दागे,9
सूबे,138
आमने,13
गए.,1208
सोमवार,670
सिलसिला,70
चला.,37
बदली,29
रणनीति,170
सीएम,505
राजधानी,434
मुद्दा,233
अचानक,238
तूल,35
मसले,128
संयोजक,43
पलटवार,56
भाजपा,421
राजनीति,437
इसीलिए,114
खत्म,544
खुलवाना,2
चाहती.,16
जाकर,306
खुलवाएं.,1
सभा,164
शरजील,150
इमाम,112
बोला.,51
नरेन्द्र,44
कहकर,78
विरुद्ध,13
देशद्रोह,42
दायर,190
करवाया,95
पूछना,34
चाहता,301
पक्ष,331
देरी,78
थी,1368
तुरंत,248
दिए.,159
आपका,178
निकृष्ट,1
धर्म,227
कहे,45
मजबूरी,37
गंदी,19
करनी,236
रैली,297
बोलते,92
उठाया,151
आगजनी,31
हिंसा,447
राहुल,971
जिम्मेदार,179
ठहराया.,19
एंड,206
कंपनी,733
दंगे,28
गुमराह,38
बसें,31
जला,54
आएं,20
सुरक्षित,191
रह,501
सकती,1005
बैकफुट,32
खुलकर,87
आक्रामक,55
लगाए,306
व्यवस्था,317
शांति,184
रखना,141
संवैधानिक,48
अंतर्गत,51
समस्या,253
समाधान,83
खुलवा,5
रहे.,381
जनतंत्र,4
यहां,1575
चीज,117
हल,62
निकलता,9
उनको,258
चाहिए,419
समझा,44
क्लियर,13
जिद,20
इतना,406
ठहराते,16
एम्बुलेंस,8
खुलवाएगी,1
खोलेगी.,1
माध्यम,142
पीयूष,10
गोयल,87
रविशंकर,54
प्रसाद,352
जाएं,71
घंटे,463
होनी,188
मद्देनजर,146
हमलों,126
बदलाव,300
खेलने,109
तैयारी,324
सूत्रों,529
मंच,213
हमलावर,120
फनी,35
डबस्मैश,22
डेजी,25
रेस,45
स्टार,239
इवेंट्स,11
इंटरनेट,177
आजमा,20
फिल्म्स,20
अकांउट,7
शेयर,835
एक्टर,515
संवाद,45
डायरेक्टर,251
रेमो,17
डिसूजा,10
पोस्ट,414
साकिब,3
सलीम,55
फेमस,40
चैलेंज,31
कह,433
वीडियोज,41
साझा,170
फैन,128
सिंकदर,3
फीमेल,20
एक्ट्रेस,468
जैकलीन,44
फर्नांडिस,28
अनिल,223
गुजारिश,30
खूब,240
वायरल,398
गठित,58
सुब्रह्मण्यम,6
आयोग,508
डीडीसीए,26
कथित,238
घोटाले,143
असंवैधानिक,29
तकरार,18
गोपाल,88
उपराज्यपाल,67
सचिवालय,41
चिट्ठी,156
लिखकर,73
नजीब,28
जंग,168
खत,37
कानूनों,27
नोटिफिकेशन,23
हवाला,124
गठन,122
क्योंकि,1013
चुनी,33
इसलिए,898
कमीशंस,1
इन्क्वायरी,3
अधिकार,247
कानूनी,172
प्रभाव,133
बचता.,2
संबंधित,171
मंत्रिपरिषद,8
सलाह,181
मुताबिक,1390
आगे,971
कार्यवाही,73
कोलकाता,152
लौटकर,24
बंगाल,275
ग्लोबल,73
समिट,9
हिस्सा,545
दिलचस्प,136
शब्द,132
यानी,531
अंसवैधानिक,1
तर्क,54
सदस्यीय,60
बताते,370
सीतापुर,30
कुत्तों,32
आतंकः,1
एनकाउंटर,168
यूपी,866
आदमखोर,5
शक,199
बदस्तूर,6
प्रशासन,363
वन,139
विभाग,546
कोशिशों,57
काबू,101
नसबंदी,7
मुहिम,58
मगर,340
आपको,1013
बताऊं,4
लीजिए,22
आखिर,239
कातिल,29
राय,345
लाउडस्पीकर,14
एलान,17
करा,207
बचने,88
उपाय,56
बताए,99
घरों,123
कही,250
सावधान,27
भर,360
लगाया,703
एक्सपर्ट,49
टीमें,53
बावजूद,380
संदिग्ध,193
एनकउंटर,1
कैमरे,154
निकल,191
कितना,120
संजीदा,7
जानने,85
बातों,154
समझना,26
इन्हीं,67
समझ,201
सकेंगे,28
कुत्ता...जंगली,1
डीएम,28
जिलाधिकारी,28
गांवों,58
लगवाए,10
आतंक,102
तरफ,818
प्रेस,223
रीलीज,1
पहुंचाने,119
जानवरों,28
रक्षा,241
जुडी,3
संस्था,87
जिक्र,211
शुरूआत,42
आसपास,185
बच्चे,526
सबके,89
पीछे,585
जंगली,21
कुत्ते,27
गौर,67
कीजिए.,17
जनपद,13
घटनाएं,106
जानवर,25
दावे,120
बाकायदा,28
संगठन,497
वाइल्ड,30
लाइफ,154
इंसटीट्यूट,1
ह्यूमन,20
सोसायटी,33
स्पष्ट,124
अगले,506
लिख,95
आपत्ति,76
जताते,67
कभी,625
होंगे,154
ताकत,131
झोंकने,6
दहशत,55
निजात,21
मिल,823
कमाल,90
आजतक,245
पहुंची,293
तब,803
हमें,545
गश्त,19
आई.,128
कुत्ता,8
भागे.,6
दर्शक,42
वैसे,258
ठहराना,6
शायद,227
ठीक,452
कहां,189
पेशेवर,28
अपराधियों,101
निपटने,89
भागना.,1
फौजी,27
बने,408
शहीद,249
नजीर,21
वानी,63
मिलेगा,72
आतंकियों,605
टक्कर,107
आतंकी,1010
दहशतगर्दी,8
वतन,9
सेवा,255
ठानी.,6
वर्दी,32
पहनकर,30
जमकर,337
लोहा,17
नवंबर,393
शोपियां,46
आतंकवाद,242
लांस,10
नायक,36
चक्र,9
सम्मानित,74
पहला,350
नापाक,26
राह,82
लौटे,45
इतने,160
सम्मान,174
नवाजने,1
आत्मसमर्पण,21
बहादुर,30
कुर्बान,13
छुपे,27
घाट,68
उतारने,39
शरण,34
जिसे,430
जवानों,219
प्रहार,20
दहशतगर्द,3
गिराया,81
