ngram,frequency,probability
ुन,1331,0.0011249886951737054
्छ,1320,0.001115691267940865
सं,1304,0.0011021677374203696
।प,1303,0.0011013225167628387
ध्,1293,0.001092870310187529
र ,1285,0.0010861085449272814
ोक,1281,0.0010827276622971576
मण,1277,0.0010793467796670338
्ण,1273,0.00107596589703691
सन,1267,0.0010708945730917242
ुप,1242,0.0010497640566534503
जन,1238,0.0010463831740233265
सह,1216,0.0010277883195576453
्भ,1208,0.0010210265542973977
पत,1200,0.00101426478903715
।त,1190,0.0010058125824618405
रक,1188,0.0010041221411467784
दृ,1178,0.0009956699345714688
्ञ,1161,0.0009813011833934425
थि,1159,0.0009796107420783806
भू,1148,0.0009703133148455401
वृ,1141,0.0009643967702428235
वम,1138,0.0009618611082702306
मस,1132,0.0009567897843250448
तर,1117,0.0009441114744620805
लक,1108,0.0009365044885443018
गा,1108,0.0009365044885443018
ण्,1105,0.000933968826571709
ैव,1105,0.000933968826571709
ती,1104,0.000933123605914178
चन,1100,0.0009297427232840542
।व,1099,0.0009288975026265232
ञ्,1092,0.0009229809580238064
सी,1089,0.0009204452960512136
नः,1087,0.0009187548547361517
मत,1082,0.0009145287514484969
नी,1081,0.000913683530790966
भव,1074,0.0009077669861882492
षस,1072,0.0009060765448731873
िस,1072,0.0009060765448731873
ीव,1071,0.0009052313242156563
ेण,1068,0.0009026956622430635
  ,1066,0.0009010052209280016
ाच,1065,0.0009001600002704706
मर,1048,0.0008857912490924443
ीम,1048,0.0008857912490924443
धि,1046,0.0008841008077773824
लो,1042,0.0008807199251472586
षा,1032,0.0008722677185719489
ुव,1032,0.0008722677185719489
रण,1028,0.0008688868359418251
तव,1016,0.0008587441880514537
्ज,1005,0.0008494467608186131
्ठ,994,0.0008401493335857726
िं,994,0.0008401493335857726
ाघ,991,0.0008376136716131797
शो,989,0.0008359232302981177
यथ,987,0.0008342327889830558
वै,987,0.0008342327889830558
दर,982,0.0008300066856954011
ण ,965,0.0008156379345173748
के,959,0.000810566610572189
ैः,947,0.0008004239626818175
मय,940,0.0007945074180791008
।न,939,0.0007936621974215699
शि,936,0.000791126535448977
वच,935,0.000790281314791446
षु,915,0.0007733769016408269
हस,912,0.000770841239668234
हर,910,0.0007691507983531721
हत,905,0.0007649246950655172
ल्,902,0.0007623890330929244
त ,898,0.0007590081504628006
नस,887,0.0007497107232299601
रू,886,0.000748865502572429
सत,885,0.0007480202819148981
णि,883,0.0007463298405998362
वय,883,0.0007463298405998362
लि,881,0.0007446393992847743
।क,878,0.0007421037373121814
शु,877,0.0007412585166546504
ंस,873,0.0007378776340245266
ेश,861,0.0007277349861341551
िभ,858,0.0007251993241615622
भर,852,0.0007201280002163765
कि,848,0.0007167471175862527
गम,847,0.0007159018969287217
यद,844,0.0007133662349561288
िल,842,0.0007116757936410669
तप,840,0.000709985352326005
ीं,839,0.000709140131668474
हं,823,0.0006956166011479786
िः,816,0.000689700056545262
बल,812,0.0006863191739151382
मं,810,0.0006846287326000763
मो,808,0.0006829382912850144
घव,805,0.0006804026293124215
ाध,800,0.0006761765260247666
रय,799,0.0006753313053672357
दी,791,0.000668569540106988
्ल,778,0.0006575816715590855
बा,775,0.0006550460095864927
िह,773,0.0006533555682714308
तथ,772,0.0006525103476138998
नन,765,0.0006465938030111831
दन,760,0.0006423676997235283
यि,759,0.0006415224790659973
दं,759,0.0006415224790659973
मृ,755,0.0006381415964358735
नो,752,0.0006356059344632807
च।,751,0.0006347607138057497
ोप,747,0.0006313798311756259
्ब,743,0.0006279989485455021
ुः,741,0.0006263085072304402
ुल,736,0.0006220824039427853
ाऽ,735,0.0006212371832852543
रह,735,0.0006212371832852543
 ।,735,0.0006212371832852543
शर,734,0.0006203919626277234
यव,730,0.0006170110799975996
ुख,727,0.0006144754180250067
ीन,725,0.0006127849767099448
ंश,725,0.0006127849767099448
।र,722,0.000610249314737352
िण,717,0.0006060232114496971
पू,717,0.0006060232114496971
िध,714,0.0006034875494771042
ुभ,711,0.0006009518875045114
ुग,711,0.0006009518875045114
रथ,708,0.0005984162255319185
ुण,707,0.0005975710048743875
ट्,704,0.0005950353429017947
।म,701,0.0005924996809292018
िच,695,0.000587428356984016
पश,691,0.0005840474743538922
्ह,691,0.0005840474743538922
ोत,691,0.0005840474743538922
ृश,690,0.0005832022536963612
ह ,681,0.0005755952677785827
रै,674,0.0005696787231758659
हु,672,0.000567988281860804
णं,671,0.000567143061203273
से,665,0.0005620717372580873
ेय,663,0.0005603812959430254
मप,662,0.0005595360752854944
ूत,661,0.0005586908546279635
ेद,659,0.0005570004133129016
शन,658,0.0005561551926553706
हृ,655,0.0005536195306827777
गु,655,0.0005536195306827777
।द,649,0.0005485482067375919
ुश,648,0.000547702986080061
ही,641,0.0005417864414773443
हन,641,0.0005417864414773443
िज,640,0.0005409412208198134
िग,636,0.0005375603381896894
टा,634,0.0005358698968746275
ले,633,0.0005350246762170966
तय,631,0.0005333342349020347
ुस,625,0.000528262910956849
रभ,622,0.0005257272489842561
रद,618,0.0005223463663541323
ोर,612,0.0005172750424089465
थं,602,0.0005088228358336369
ूप,601,0.000507977615176106
ेक,597,0.0005045967325459822
ोद,596,0.0005037515118884512
पस,593,0.0005012158499158582
लं,581,0.0004910732020254868
चै,581,0.0004910732020254868
गर,578,0.0004885375400528939
मव,577,0.00048769231939536293
यक,574,0.0004851566574227701
रः,574,0.0004851566574227701
यः,572,0.00048346621610770817
यश,571,0.0004826209954501772
ीक,570,0.00048177577479264626
वद,569,0.0004809305541351153
दश,567,0.00047924011282005335
णे,560,0.0004733235682173367
ञा,560,0.0004733235682173367
ैश,559,0.0004724783475598057
रश,559,0.0004724783475598057
जि,558,0.00047163312690227477
लम,553,0.00046740702361461995
ेह,552,0.000466561802957089
को,551,0.00046571658229955804
षे,550,0.0004648713616420271
पन,543,0.00045895481703931036
तै,543,0.00045895481703931036
ाब,543,0.00045895481703931036
।श,541,0.00045726437572424846
वण,539,0.00045557393440918655
शं,538,0.0004547287137516556
ुं,535,0.0004521930517790627
ृद,530,0.0004479669484914079
णम,528,0.000446276507176346
गृ,528,0.000446276507176346
वो,525,0.0004437408452037531
हे,522,0.00044120518323116024
चर,521,0.0004403599625736293
धन,521,0.0004403599625736293
तन,520,0.00043951474191609833
षण,515,0.0004352886386284435
मज,513,0.0004335981973133816
तौ,509,0.0004302173146832578
शत,508,0.00042937209402572684
सङ,507,0.0004285268733681959
कप,506,0.00042768165271066494
पद,501,0.0004234555494230101
घ्,501,0.0004234555494230101
नै,499,0.0004217651081079482
पम,498,0.00042091988745041726
ौ।,496,0.00041922944613535535
दद,496,0.00041922944613535535
ुह,495,0.00041838422547782434
रप,494,0.0004175390048202934
कस,493,0.00041669378416276244
रज,493,0.00041669378416276244
ृह,491,0.00041500334284770053
।य,490,0.0004141581221901696
रन,489,0.0004133129015326386
तश,487,0.0004116224602175767
मद,480,0.00040570591561486
्ड,480,0.00040570591561486
ोध,473,0.00039978937101214327
यै,473,0.00039978937101214327
वक,471,0.00039809892969708136
जग,469,0.00039640848838201945
 इ,468,0.0003955632677244885
मः,463,0.0003913371644368337
दम,460,0.0003888015024642408
लव,459,0.00038795628180670987
पे,449,0.0003795040752314003
दय,448,0.00037865885457386933
सौ,446,0.0003769684132588074
मध,445,0.00037612319260127647
ेज,445,0.00037612319260127647
चक,444,0.0003752779719437455
णः,443,0.0003744327512862145
णस,442,0.00037358753062868356
शक,442,0.00037358753062868356
शे,442,0.00037358753062868356
नय,441,0.0003727423099711526
बह,439,0.0003710518686560907
व।,437,0.0003693614273410288
मै,437,0.0003693614273410288
मभ,437,0.0003693614273410288
एव,437,0.0003693614273410288
जस,436,0.00036851620668349784
ऽस,436,0.00036851620668349784
मब,434,0.00036682576536843593
नक,433,0.000365980544710905
थ ,432,0.00036513532405337397
गन,429,0.0003625996620807811
।आ,429,0.0003625996620807811
ाङ,429,0.0003625996620807811
ीप,426,0.00036006400010818825
बु,424,0.00035837355879312635
ली,420,0.0003549926761630025
हम,420,0.0003549926761630025
कथ,419,0.0003541474555054715
षय,418,0.0003533022348479406
।उ,417,0.0003524570141904096
श ,416,0.00035161179353287867
कै,414,0.00034992135221781676
ीय,413,0.0003490761315602858
सू,412,0.00034823091090275485
ाष,409,0.00034569524893016194
यप,408,0.000344850028272631
नृ,408,0.000344850028272631
ुध,406,0.0003431595869575691
ी।,405,0.00034231436630003813
ेऽ,404,0.0003414691456425072
वश,403,0.0003406239249849762
ूल,403,0.0003406239249849762
नव,403,0.0003406239249849762
मू,403,0.0003406239249849762
पृ,403,0.0003406239249849762
अन,402,0.00033977870432744527
तक,400,0.0003380882630123833
शी,398,0.0003363978216973214
ोष,395,0.00033386215972472854
ःख,395,0.00033386215972472854
मी,393,0.00033217171840966664
षत,392,0.0003313264977521357
सो,391,0.0003304812770946047
ै ,390,0.0003296360564370737
गव,384,0.000324564732491888
जी,384,0.000324564732491888
ोच,383,0.00032371951183435705
कम,383,0.00032371951183435705
दू,380,0.00032118384986176414
खा,379,0.0003203386292042332
षम,378,0.00031949340854670223
शय,377,0.0003186481878891713
चे,373,0.00031526730525904747
यय,372,0.0003144220846015165
णो,371,0.00031357686394398556
ैक,370,0.00031273164328645455
ोभ,368,0.00031104120197139265
ूम,368,0.00031104120197139265
वः,364,0.00030766031934126883
वल,364,0.00030766031934126883
गि,362,0.00030596987802620693
।भ,356,0.00030089855408102115
इत,356,0.00030089855408102115
नद,355,0.0003000533334234902
ुज,354,0.00029920811276595925
ैस,354,0.00029920811276595925
गच,353,0.0002983628921084283
पक,353,0.0002983628921084283
ाञ,352,0.00029751767145089734
की,349,0.00029498200947830443
रौ,348,0.0002941367888207735
ख्,346,0.00029244634750571157
भु,346,0.00029244634750571157
ून,345,0.0002916011268481806
ैद,342,0.00028906546487558776
कं,340,0.00028737502356052585
मल,339,0.0002865298029029949
यज,339,0.0002865298029029949
वज,338,0.0002856845822454639
्घ,338,0.0002856845822454639
गे,337,0.00028483936158793294
धु,337,0.00028483936158793294
ूष,335,0.00028314892027287103
जल,335,0.00028314892027287103
दत,335,0.00028314892027287103
सल,332,0.00028061325830027817
शम,330,0.00027892281698521626
ृग,327,0.00027638715501262335
सद,327,0.00027638715501262335
भय,326,0.0002755419343550924
ोह,325,0.00027469671369756145
णी,325,0.00027469671369756145
ऽप,320,0.0002704706104099067
हो,316,0.0002670897277797828
शस,316,0.0002670897277797828
इव,314,0.0002653992864647209
ुच,314,0.0002653992864647209
ृप,312,0.000263708845149659
णै,311,0.00026286362449212805
ौम,310,0.0002620184038345971
थे,307,0.0002594827418620042
 ख,306,0.00025863752120447323
घो,305,0.0002577923005469423
दक,303,0.00025610185923188037
सस,302,0.0002552566385743494
लस,296,0.00025018531462916364
चत,288,0.000243423549368916
पव,287,0.00024257832871138504
ूय,287,0.00024257832871138504
चो,287,0.00024257832871138504
वध,287,0.00024257832871138504
भी,286,0.00024173310805385408
कल,285,0.00024088788739632313
धं,285,0.00024088788739632313
मक,284,0.00024004266673879215
थो,282,0.00023835222542373024
जय,281,0.0002375070047661993
।ग,280,0.00023666178410866834
रर,279,0.00023581656345113738
ऽभ,277,0.00023412612213607545
कौ,277,0.00023412612213607545
।ह,274,0.0002315904601634826
षं,272,0.00022990001884842066
।ज,271,0.0002290547981908897
।ब,271,0.0002290547981908897
षो,270,0.00022820957753335875
फल,270,0.00022820957753335875
गो,270,0.00022820957753335875
रग,269,0.0002273643568758278
ंह,267,0.00022567391556076587
षी,266,0.0002248286949032349
तृ,266,0.0002248286949032349
पं,266,0.0002248286949032349
सः,265,0.00022398347424570396
ंव,263,0.00022229303293064203
वप,262,0.00022144781227311107
ह।,262,0.00022144781227311107
धे,261,0.00022060259161558012
बभ,257,0.00021722170898545628
ऽन,255,0.00021553126767039437
ऽह,252,0.0002129956056978015
नग,252,0.0002129956056978015
पय,251,0.00021215038504027053
लङ,251,0.00021215038504027053
म।,249,0.00021045994372520863
तच,248,0.00020961472306767768
त।,248,0.00020961472306767768
ैल,247,0.0002087695024101467
नप,247,0.0002087695024101467
नश,246,0.00020792428175261574
थम,245,0.0002070790610950848
ेग,245,0.0002070790610950848
नू,245,0.0002070790610950848
भग,244,0.00020623384043755384
शै,244,0.00020623384043755384
ीद,243,0.00020538861978002288
ोग,242,0.0002045433991224919
गण,242,0.0002045433991224919
भृ,237,0.0002003172958348371
लप,237,0.0002003172958348371
ष ,235,0.0001986268545197752
मश,234,0.00019778163386224425
पप,234,0.00019778163386224425
लय,234,0.00019778163386224425
ोज,233,0.0001969364132047133
दै,232,0.00019609119254718232
पी,231,0.00019524597188965136
अभ,229,0.00019355553057458946
दप,229,0.00019355553057458946
ेर,228,0.0001927103099170585
दो,227,0.00019186508925952755
ूज,226,0.00019101986860199657
वग,225,0.00019017464794446562
अप,224,0.00018932942728693466
अथ,222,0.00018763898597187276
भो,220,0.00018594854465681083
कन,220,0.00018594854465681083
छत,219,0.00018510332399927987
ृक,219,0.00018510332399927987
।च,218,0.00018425810334174892
थस,217,0.00018341288268421797
यह,217,0.00018341288268421797
ाथ,217,0.00018341288268421797
जम,216,0.00018256766202668699
सक,216,0.00018256766202668699
छा,216,0.00018256766202668699
जः,215,0.00018172244136915603
टि,214,0.00018087722071162508
भे,213,0.00018003200005409413
यू,213,0.00018003200005409413
धो,212,0.00017918677939656317
गस,212,0.00017918677939656317
पो,212,0.00017918677939656317
शू,211,0.0001783415587390322
खर,210,0.00017749633808150124
अस,209,0.0001766511174239703
यौ,209,0.0001766511174239703
ेच,209,0.0001766511174239703
लः,208,0.00017580589676643933
गद,208,0.00017580589676643933
लु,207,0.00017496067610890838
एत,206,0.00017411545545137743
हू,202,0.0001707345728212536
धम,202,0.0001707345728212536
मौ,202,0.0001707345728212536
ोम,199,0.0001681989108486607
ैत,199,0.0001681989108486607
नौ,199,0.0001681989108486607
चय,199,0.0001681989108486607
भक,198,0.00016735369019112975
तल,198,0.00016735369019112975
अह,197,0.0001665084695335988
जे,195,0.00016481802821853686
।इ,195,0.00016481802821853686
षभ,194,0.0001639728075610059
ऽय,193,0.00016312758690347496
सृ,191,0.00016143714558841305
ैन,190,0.00016059192493088207
ील,189,0.00015974670427335112
शश,187,0.0001580562629582892
धू,187,0.0001580562629582892
ेम,187,0.0001580562629582892
 घ,187,0.0001580562629582892
वभ,186,0.00015721104230075826
धी,186,0.00015721104230075826
वव,185,0.00015636582164322728
गं,185,0.00015636582164322728
कू,184,0.00015552060098569632
यर,183,0.00015467538032816537
शः,183,0.00015467538032816537
थै,182,0.00015383015967063442
दस,182,0.00015383015967063442
रच,182,0.00015383015967063442
य्,182,0.00015383015967063442
ृथ,181,0.00015298493901310346
बि,181,0.00015298493901310346
यग,181,0.00015298493901310346
जो,180,0.0001521397183555725
ूव,180,0.0001521397183555725
सप,180,0.0001521397183555725
घा,180,0.0001521397183555725
मग,179,0.00015129449769804153
सै,177,0.00014960405638297962
णव,176,0.00014875883572544867
रध,176,0.00014875883572544867
खि,175,0.00014791361506791772
शृ,175,0.00014791361506791772
धस,173,0.00014622317375285578
जर,172,0.00014537795309532483
कश,171,0.00014453273243779388
शल,171,0.00014453273243779388
टं,170,0.00014368751178026293
बर,170,0.00014368751178026293
नत,169,0.00014284229112273194
पः,168,0.000141997070465201
लै,168,0.000141997070465201
उप,168,0.000141997070465201
ैथ,167,0.00014115184980767004
ीड,166,0.00014030662915013909
खम,165,0.00013946140849260813
छन,164,0.00013861618783507715
कच,164,0.00013861618783507715
िख,162,0.00013692574652001525
खं,162,0.00013692574652001525
सव,162,0.00013692574652001525
।ल,162,0.00013692574652001525
िञ,161,0.0001360805258624843
रष,160,0.00013523530520495334
िब,160,0.00013523530520495334
उव,160,0.00013523530520495334
ंय,159,0.00013439008454742236
छ्,158,0.0001335448638898914
अव,158,0.0001335448638898914
जत,157,0.00013269964323236045
णौ,157,0.00013269964323236045
।ए,156,0.0001318544225748295
रघ,156,0.0001318544225748295
दण,156,0.0001318544225748295
टु,155,0.00013100920191729855
ौर,154,0.0001301639812597676
घु,153,0.00012931876060223661
द ,153,0.00012931876060223661
यभ,153,0.00012931876060223661
पथ,152,0.00012847353994470566
यी,151,0.0001276283192871747
वह,150,0.00012678309862964375
धै,150,0.00012678309862964375
शब,150,0.00012678309862964375
न।,149,0.0001259378779721128
ुङ,148,0.00012509265731458182
जप,148,0.00012509265731458182
टो,148,0.00012509265731458182
।ध,146,0.00012340221599951991
ीघ,145,0.00012255699534198896
धव,145,0.00012255699534198896
गज,144,0.000121711774684458
ोव,144,0.000121711774684458
बन,143,0.00012086655402692704
उत,143,0.00012086655402692704
ची,143,0.00012086655402692704
ाख,143,0.00012086655402692704
णश,143,0.00012086655402692704
डि,142,0.00012002133336939608
ीण,142,0.00012002133336939608
अद,140,0.00011833089205433417
ृण,138,0.00011664045073927225
हव,138,0.00011664045073927225
भम,138,0.00011664045073927225
अय,137,0.0001157952300817413
यच,137,0.0001157952300817413
गी,137,0.0001157952300817413
कव,136,0.00011495000942421033
भद,136,0.00011495000942421033
दव,135,0.00011410478876667938
नभ,134,0.00011325956810914841
ीच,133,0.00011241434745161746
ुब,133,0.00011241434745161746
ोश,132,0.0001115691267940865
ेभ,132,0.0001115691267940865
वु,132,0.0001115691267940865
पै,132,0.0001115691267940865
थ्,131,0.00011072390613655554
पल,130,0.00010987868547902458
ठ ,130,0.00010987868547902458
पौ,129,0.00010903346482149362
रब,128,0.00010818824416396266
भस,127,0.00010734302350643171
शङ,127,0.00010734302350643171
भौ,127,0.00010734302350643171
ल ,126,0.00010649780284890074
षव,126,0.00010649780284890074
ेप,126,0.00010649780284890074
ु।,125,0.00010565258219136979
ृज,125,0.00010565258219136979
 अ,125,0.00010565258219136979
ज ,124,0.00010480736153383884
चः,124,0.00010480736153383884
कः,123,0.00010396214087630787
ञो,123,0.00010396214087630787
दौ,123,0.00010396214087630787
खे,122,0.00010311692021877692
लभ,122,0.00010311692021877692
णु,121,0.00010227169956124595
ौस,121,0.00010227169956124595
धृ,121,0.00010227169956124595
ीष,121,0.00010227169956124595
हद,120,0.000101426478903715
छि,120,0.000101426478903715
ुञ,120,0.000101426478903715
ीश,119,0.00010058125824618404
टे,118,9.973603758865308e-05
मथ,118,9.973603758865308e-05
ोन,117,9.889081693112213e-05
टम,117,9.889081693112213e-05
ठत,117,9.889081693112213e-05
तू,117,9.889081693112213e-05
दः,116,9.804559627359116e-05
 फ,116,9.804559627359116e-05
मच,116,9.804559627359116e-05
छ ,114,9.635515495852925e-05
िथ,114,9.635515495852925e-05
जं,114,9.635515495852925e-05
िघ,114,9.635515495852925e-05
पह,114,9.635515495852925e-05
ठं,114,9.635515495852925e-05
पण,114,9.635515495852925e-05
भं,112,9.466471364346733e-05
सञ,112,9.466471364346733e-05
अत,112,9.466471364346733e-05
ठा,112,9.466471364346733e-05
जव,111,9.381949298593638e-05
थव,111,9.381949298593638e-05
लत,111,9.381949298593638e-05
लन,110,9.297427232840541e-05
एष,110,9.297427232840541e-05
दध,110,9.297427232840541e-05
दग,110,9.297427232840541e-05
इद,109,9.212905167087446e-05
हय,109,9.212905167087446e-05
पञ,109,9.212905167087446e-05
ूथ,108,9.128383101334349e-05
ाट,108,9.128383101334349e-05
ौश,108,9.128383101334349e-05
नच,108,9.128383101334349e-05
जह,108,9.128383101334349e-05
टस,107,9.043861035581254e-05
ेघ,107,9.043861035581254e-05
गै,106,8.959338969828159e-05
 ए,106,8.959338969828159e-05
तज,106,8.959338969828159e-05
सश,105,8.874816904075062e-05
ृच,105,8.874816904075062e-05
र।,105,8.874816904075062e-05
कय,105,8.874816904075062e-05
चु,104,8.790294838321967e-05
थप,103,8.705772772568871e-05
जट,103,8.705772772568871e-05
छे,102,8.621250706815775e-05
टक,101,8.53672864106268e-05
ेस,101,8.53672864106268e-05
खल,101,8.53672864106268e-05
इम,100,8.452206575309583e-05
ृङ,100,8.452206575309583e-05
षन,99,8.367684509556487e-05
षर,98,8.283162443803392e-05
ण।,98,8.283162443803392e-05
ःप,98,8.283162443803392e-05
ूण,97,8.198640378050295e-05
य।,97,8.198640378050295e-05
ठो,97,8.198640378050295e-05
डक,95,8.029596246544103e-05
थय,95,8.029596246544103e-05
छस,95,8.029596246544103e-05
चस,95,8.029596246544103e-05
अब,94,7.945074180791008e-05
धत,94,7.945074180791008e-05
ऋष,94,7.945074180791008e-05
अश,93,7.860552115037913e-05
है,93,7.860552115037913e-05
ऽत,93,7.860552115037913e-05
वौ,93,7.860552115037913e-05
घन,92,7.776030049284816e-05
कद,92,7.776030049284816e-05
दह,92,7.776030049284816e-05
रल,92,7.776030049284816e-05
गङ,92,7.776030049284816e-05
ैष,92,7.776030049284816e-05
उद,92,7.776030049284816e-05
अर,91,7.691507983531721e-05
भः,91,7.691507983531721e-05
ोस,91,7.691507983531721e-05
प ,90,7.606985917778626e-05
आर,90,7.606985917778626e-05
जु,90,7.606985917778626e-05
कक,90,7.606985917778626e-05
बद,89,7.522463852025529e-05
ुघ,88,7.437941786272434e-05
्फ,87,7.353419720519337e-05
