ngram,Frequency,Probability
हैं.,183798,0.0066382080197215435
नहीं,155105,0.005601906739458046
किया,129521,0.004677892800369721
करने,88785,0.0032066360843479103
पुलि,88522,0.0031971373481854562
ुलिस,88441,0.0031942118819148903
लेकि,65050,0.002349402233337068
ेकिन,65017,0.002348210376708319
अपने,64900,0.0023439847032063906
उन्ह,100738,0.003638341002027818
न्हो,68176,0.0024623035612603835
्हों,68078,0.0024587641082416743
होंन,67919,0.002453021526303156
ोंने,67872,0.002451324033528877
सरका,71704,0.002589723869933914
रकार,77765,0.002808628204080816
दिया,85090,0.003073184258795559
पहले,58156,0.002100412548531138
फिल्,66061,0.002385916386417833
िल्म,66007,0.002383966075570789
लोगो,49806,0.0017988367045900999
ोगों,49845,0.001800245262424076
दिल्,47986,0.001733104005671215
िल्ल,49813,0.0017990895226628648
ल्ली,48881,0.0017654286021175898
अपनी,43769,0.0015807991752641063
इसके,43608,0.0015749843595905127
लेकर,43358,0.0015659551427060505
होने,42845,0.001547427189659134
पार्,53466,0.0019310244397786266
ार्ट,57617,0.0020809455569282373
र्टी,42255,0.0015261182378118032
वाले,43283,0.0015632463776407118
बीजे,39808,0.001437740262946687
ीजेप,39583,0.0014296139677506712
जेपी,40723,0.0014707871967438188
मोदी,39510,0.0014269774364204081
उनके,38700,0.0013977227737147506
मामल,56289,0.002032982356837974
ामले,38423,0.0013877184014067664
सिंह,39146,0.001413830896636631
कांग,38907,0.0014051989652950853
ांग्,40480,0.0014620107979321216
ंग्र,41463,0.001497513678721827
ग्रे,44281,0.001599291011443485
्रेस,52203,0.0018854088360783236
बताय,39526,0.0014275553063010137
ताया,41624,0.0015033284943954206
करते,36220,0.0013081529422208854
भारत,55795,0.0020151406242742767
न्हे,39301,0.0014194290111049978
्हें,39530,0.0014276997737711651
चुना,42999,0.0015529891872599628
ुनाव,41491,0.0014985249510128867
गया.,32089,0.0011589541624220318
दौरा,33462,0.0012085426215514984
ौरान,31600,0.0011412930141960237
किसी,31290,0.0011300967852592907
खिला,31146,0.0011248959563338403
िलाफ,29891,0.00107956928757384
दोनो,29370,0.0010607523995866208
ोनों,29303,0.0010583325694615848
