ngram,Frequency,Probability
मुख्यमंत्र,20527,0.03712532396714842
ुख्यमंत्री,20254,0.03663157361673036
प्रधानमंत्,17627,0.0318803568747954
्रधानमंत्र,17627,0.0318803568747954
रधानमंत्री,17540,0.03172300786202481
राष्ट्रपति,8157,0.014752826404249509
अधिकारियों,6736,0.012182792528996528
महाराष्ट्र,5584,0.010099274566792847
पाकिस्तानी,5519,0.009981714959550452
यूनिवर्सिट,3606,0.0065218452879396505
ूनिवर्सिटी,3600,0.006510993631886506
कार्यकर्ता,5604,0.010135446753636661
ार्यकर्ताओ,3325,0.006013626062784065
र्यकर्ताओं,3316,0.005997348578704349
जिम्मेदारी,2980,0.005389655839728275
भ्रष्टाचार,3013,0.0054493399480205675
स्मार्टफोन,3312,0.005990114141335586
महत्वपूर्ण,2715,0.00491037436404774
अंतरराष्ट्,2582,0.004669829321536378
ंतरराष्ट्र,2582,0.004669829321536378
तरराष्ट्री,2588,0.004680680977589522
रराष्ट्रीय,2626,0.0047494081325927685
आतंकवादियो,2563,0.004635465744034754
तंकवादियों,2563,0.004635465744034754
उम्मीदवारो,2482,0.004488968387317308
म्मीदवारों,2482,0.004488968387317308
इंस्टाग्रा,2365,0.0042773610942809966
ंस्टाग्राम,2365,0.0042773610942809966
कर्मचारियो,2330,0.004214059767304322
र्मचारियों,2328,0.00421044254861994
पोस्टमार्ट,2050,0.003707649151490927
ोस्टमार्टम,2027,0.0036660511366205413
प्रतिक्रिय,2002,0.003620835903065774
्रतिक्रिया,2002,0.003620835903065774
विश्वविद्य,2029,0.0036696683553049227
िश्वविद्या,2029,0.0036696683553049227
श्वविद्याल,2029,0.0036696683553049227
्वविद्यालय,2021,0.003655199480567397
सुरक्षाबलो,1715,0.0031017650218570438
ुरक्षाबलों,1715,0.0031017650218570438
अफगानिस्ता,1724,0.00311804250593676
फगानिस्तान,1724,0.00311804250593676
अर्थव्यवस्,1692,0.0030601670069866577
र्थव्यवस्थ,1695,0.00306559283501323
्थव्यवस्था,1695,0.00306559283501323
बांग्लादेश,1790,0.003237410722521346
हिंदुस्तान,1655,0.0029932484613256023
गतिविधियों,1238,0.002239058365632082
पुलिसकर्मी,1225,0.0022155464441836028
मुजफ्फरपुर,1226,0.0022173550535257935
उपमुख्यमंत,1187,0.002146819289180356
पमुख्यमंत्,1187,0.002146819289180356
गर्लफ्रेंड,1108,0.0020039391511472915
सिक्योरिटी,1122,0.0020292596819379612
शहाबुद्दीन,1015,0.0018357384823235567
प्रदर्शनका,1369,0.002475986189459063
्रदर्शनकार,1369,0.002475986189459063
रदर्शनकारि,991,0.00179233185811098
दर्शनकारिय,991,0.00179233185811098
र्शनकारियो,991,0.00179233185811098
