ngram,Frequency,Probability
उन्हों,64766,0.007457426026216481
न्होंन,67910,0.007819439234171652
्होंने,67863,0.007814027459116342
दिल्ली,47986,0.0055253071873208786
पार्टी,41975,0.004833175700991828
बीजेपी,39582,0.004557635749771497
कांग्र,38599,0.004444449050210449
ांग्रे,38592,0.004443643041159658
ंग्रेस,38585,0.0044428370321088675
उन्हें,34662,0.003991126531215694
प्रदेश,23518,0.00270796012235678
ज्यादा,24564,0.0028284009033749443
मंत्री,61832,0.007119593089785033
पाकिस्,26251,0.003022649084615521
ाकिस्त,26264,0.0030241459585669895
किस्ता,26306,0.0030289820128717344
िस्तान,29482,0.0033946798336305204
मुख्यम,20540,0.002365060843320361
ुख्यमं,20532,0.0023641396901194576
ख्यमंत,20527,0.0023635639693688924
्यमंत्,21230,0.002444510306898309
यमंत्र,21230,0.002444510306898309
मुताबि,18210,0.002096774973557146
ुताबिक,18153,0.0020902117570007067
प्रधान,19182,0.002208695087466951
्रधानम,17666,0.002034136555895691
रधानमं,17627,0.0020296459340412858
धानमंत,17627,0.0020296459340412858
ानमंत्,17633,0.0020303367989419636
नमंत्र,17729,0.0020413906373528082
भारतीय,18237,0.0020998838656101962
गिरफ्त,21212,0.0024424377121962755
िरफ्ता,20535,0.0023644851225697963
रफ्तार,22077,0.0025420374020439927
जानकार,17796,0.002049105295410377
ानकारी,16123,0.001856469132271382
वीडियो,16387,0.0018868671879012054
हालांक,15456,0.0017796679841460322
ालांकि,15417,0.0017751773622916266
मीडिया,15286,0.0017600934786268277
परिवार,16042,0.0018471424561122315
जिसमें,13855,0.0015953221998151706
अध्यक्,14606,0.0016817954565500094
ध्यक्ष,16660,0.0019183015408820456
क्योंक,13018,0.0014989465461706165
्योंकि,13016,0.0014987162578703906
सुरक्ष,17765,0.002045535826756875
ुरक्षा,15177,0.0017475427662645142
जाएगा.,12369,0.0014242179927473004
विधानस,12361,0.0014232968395463965
िधानसभ,12361,0.0014232968395463965
धानसभा,12344,0.0014213393889944761
द्वारा,12144,0.0013983105589718825
रिपोर्,14274,0.0016435675987125041
िपोर्ट,14319,0.0016487490854675878
चाहिए.,11715,0.0013489137185734193
लोकसभा,11348,0.00130665581548196
केजरीव,11214,0.0012912264993668223
ेजरीवा,11214,0.0012912264993668223
जरीवाल,11219,0.001291802220117387
नरेंद्,11121,0.0012805180934063163
रेंद्र,12700,0.0014623307064346926
केंद्र,19057,0.00219430206870283
लगातार,10184,0.0011726280247504653
अस्पता,10756,0.001238490478615083
स्पताल,10757,0.001238605622765196
दुनिया,11213,0.0012911113552167093
क्षेत्,12810,0.0014749965629471192
्षेत्र,12810,0.0014749965629471192
सुप्री,10159,0.0011697494209976411
ुप्रीम,10126,0.0011659496640439133
कार्रव,9236,0.0010634713704433718
ार्रवा,9224,0.0010620896406420162
र्रवाई,9114,0.0010494237841295897
नेताओं,9350,0.00107659780355625
इस्तेम,8807,0.0010140745300449086
स्तेमा,8819,0.0010154562598462642
्तेमाल,8798,0.001013038232693892
अमेरिक,14050,0.0016177753090871993
मेरिका,8836,0.0010174137103981845
शिकायत,9700,0.001116898256095789
विधायक,12006,0.0013824206662562928
महिलाओ,8536,0.0009828704653642942
हिलाओं,8490,0.0009775738344590978
कश्मीर,9603,0.001105729273534831
इंडिया,8495,0.0009781495552096625
सोमवार,8264,0.000951551256533567
बातचीत,8225,0.0009470606346791612
राष्ट्,28507,0.0032824142872703767
ाष्ट्र,28501,0.003281723422369699
ष्ट्रप,8264,0.000951551256533567
्ट्रपत,8157,0.0009392308324714793
ट्रपति,8162,0.0009398065532220442
अधिकार,18602,0.0021419114804014294
धिकारी,8880,0.0010224800530031551
गुजरात,8118,0.0009347402106170736
ष्ट्री,10866,0.0012511563351275095
्ट्रीय,10888,0.0012536895064299948
कोरोना,7679,0.0008841919287174807
प्रमुख,7855,0.0009044572991373631
बुधवार,7536,0.0008677263152513263
करेंगे,10705,0.0012326181269593217
रेंगे.,7784,0.0008962820644793423
ेंद्री,7549,0.0008692231892027948
ंद्रीय,7519,0.0008657688646994059
