ngram,Frequency,Probability
एंडोक्रिन्कोलोजिस्ट,12,0.12631578947368421
गैस्ट्रोइंटेस्टाइनल,8,0.08421052631578947
मोदी...मोदी....मोदी,8,0.08421052631578947
लेकिन...आस्ट्रेलिया,8,0.08421052631578947
ेकिन...आस्ट्रेलियाई,8,0.08421052631578947
न्यूरोसाइस्टिसेरोसि,7,0.07368421052631578
बुद्ध...प्रधानमंत्र,4,0.042105263157894736
ुद्ध...प्रधानमंत्री,4,0.042105263157894736
कश्मीर...राममंदिर..,4,0.042105263157894736
श्मीर...राममंदिर..त,4,0.042105263157894736
्मीर...राममंदिर..ती,4,0.042105263157894736
मीर...राममंदिर..तीन,4,0.042105263157894736
सर......आं.....कराच,3,0.031578947368421054
र......आं.....कराची,3,0.031578947368421054
अच्छा...अच्छा.....व,3,0.031578947368421054
च्छा...अच्छा.....वो,3,0.031578947368421054
इंटरनेशनलयूनिवर्सिट,2,0.021052631578947368
ंटरनेशनलयूनिवर्सिटी,2,0.021052631578947368
वहीं...ज्योतिरादित्,2,0.021052631578947368
हीं...ज्योतिरादित्य,2,0.021052631578947368
