word,frequency
अदालत,193
मुकदमा,46
घेरकर,2
पाना,19
नाम,640
चौक,21
चारदीवारी,1
बस्ती,8
ओर,393
वाली,614
संकरी,1
गली,13
हालांकि,376
बगल,16
मौजूद,196
मुख्य,170
रास्ता,61
पूरी,464
तरह,879
खुला,15
रहा.,99
घरों,50
मौजूदगी,37
तनाव,53
फैलते,2
देर,131
लगी.,44
परिवारों,38
कचहरी,4
शरण,9
ले,401
ली.,83
आज,379
यहीं,27
डटे,5
धरना,15
वर्षीय,127
जगदीश,7
गाजला,2
का.,17
महिलाएं,52
बुजुर्ग,34
टूटी,7
खटिया,1
औैर,1
बच्चों,172
चलने,65
जिज्ञासा,4
विषय,34
अपनी,1147
जंग,48
सबसे,574
सहारा,25
बाबा,104
साहेब,6
तस्वीर,146
जो,990
श्रद्धा,35
विराजमान,4
आन,3
बारे,475
लगेगी,4
ग्राउंड,12
वापस,154
दूसरा,82
पहलू,13
आता,68
अन्य,277
गायें,3
बंध,8
भाई,144
गए,887
आ,539
जाएं,34
हमें,147
क्या,557
लोग,607
संगठनों,57
शह,5
मिल,287
शामिल,516
दबाव,75
बना,270
मंजीत,15
पिटाई,38
धरने,5
समर्थन,148
था.,2174
इतना,153
भाईचारा,1
आप,461
दिखाते,12
लग,118
कूटनीतिक,3
जवाब,275
रहा,1632
कल,45
नुकसान,123
पहुंचा,71
नया,153
किमी,19
दूर,121
स्थित,124
मिर्चपुर,2
बहुचर्चित,2
यही,187
आई,275
थी.,1357
कुत्ते,24
भौंकने,1
जैसी,112
मामूली,21
ऐसा,414
भयंकर,7
रूप,346
लिया,595
आग,88
दी,1033
गई.,501
उस,484
याद,90
करते,854
चंद्र,23
चौहान,32
बताते,119
वाल्मीकि,16
अपाहिज,1
सुमन,8
जिंदा,39
जला,14
फंस,23
दमकल,3
रहते,115
बुझती,1
मरना,3
तय,207
कमरे,78
मिली,247
पब्लिक,32
एडमिनिस्ट्रेशन,4
किताबें,8
प्रमाण,8
मानी,21
जिंदगी,118
बदलने,36
बेताब,3
अप्रैल,124
पलायन,31
राहुल,346
गांधी,403
अंदाज,55
अचानक,76
हरकत,27
आई.,53
सीआरपीएफ,24
कंपनी,241
तैनात,70
अग्निकांड,5
मारे,101
ताराचंद,1
तीनों,108
बेटों,6
नौकरी,65
सुरक्षा,319
गार्ड,21
मुहैया,45
कराए.,8
लाख,373
रु.,31
मुआवजा,13
मिला.,65
जले,3
सारे,84
पक्का,7
बनवा,6
गलियों,11
भरा,33
रहने,307
वाला,313
दिलों,7
जमी,2
नफरत,19
कालिख,3
अभी,446
खत्म,169
अमन,6
कहते,182
चाहते.,6
हमसे,11
कराना,16
गुस्सा,27
खाएंगे,1
क्या.,2
मकान,27
व्यथा,2
सिरा,1
सामाजिक,50
कार्यकर्ता,62
वेदपाल,2
तंवर,28
फार्म,27
हाउस,102
खुलता,3
रह,187
नुमाइंदगी,3
सत्यवान,1
आपको,300
सच,62
बता,440
पाएंगे.,23
जिन,79
खिलाफ,775
गवाही,10
बाहर,296
कौन,82
जिसने,53
खाए,5
सीधी,11
दे.,14
शुभचिंतकों,1
राय,183
बानगी,5
पिछले,470
मिली.,63
सांप,5
काटने,25
मालिक,29
धारा,84
जेल,347
ज्यादातर,68
साजिश,74
बताया.,74
रखा.,22
मृतका,4
परिजनों,86
मुझे,268
प्रमुख,215
राजनैतिक,32
दलों,97
नेतृत्व,115
कहानी,147
पुरानी,52
इंडियन,49
नेशनल,79
लोकदल,13
ओम,44
प्रकाश,53
चौटाला,10
शासन,26
दुलीना,1
पीटकर,4
मारा,54
डाला,32
कसूर,5
था,951
गाय,37
निकाल,41
वोट,227
दबंग,44
जातियों,27
लोकसभा,354
उपचुनाव,29
नतीजे,28
सफर,61
हलकी,1
झलक,25
दिखी,5
कुलदीप,28
बिश्नोई,1
बेटे,125
अजय,79
अधिक,196
वोटों,43
मात,15
जमना,1
आसान,64
पांव,9
जमाने,30
कहीं,129
बहुजन,21
समाज,111
खुद,358
स्थापित,26
कोशिश,336
सियासी,75
आबोहवा,4
उसका,241
हाथी,5
सेहतमंद,4
जिस,267
अभिव्यक्त,3
ऐसे,565
लंबे,87
सियासत,43
हाशिये,1
रखना,51
मुमकिन,15
होगा.,287
मनोरंजन,18
ऊपर,98
इंसानियत,7
जज्बातों,2
डायरेक्टर,87
कबीर,14
खान,446
सलमान,296
आए,241
फिल्म,1485
कमाई,122
नए,313
बनाए,111
वहीं,499
करीब,374
तीन,475
बार,892
हों,31
खास,229
जाती,259
जरिए,260
बतौर,46
प्रोड्यूसर,18
डेब्यू,23
लिहाजा,43
उम्मीदें,15
दोगुनी,10
पर्दे,33
मतलब,75
ढिंचक,1
जबरदस्त,45
एक्शन,75
दमदार,13
यानी,182
मिलाकर,45
फुल,12
टू,24
एंटरटेनमेंट,16
फैंस,62
किसी,821
मुन्नी,9
छह,102
बच्ची,136
कुरुक्षेत्र,1
आयोजन,76
पाकिस्तान,424
भूलवश,1
समझा,14
पाती,13
समझ,59
पाते,14
तभी,89
मुलाकात,189
पवन,47
चतुर्वेदी,9
सच्चा,20
दिल,98
नेक,5
बंदा,2
सही,126
सलामत,2
पहुंचाना,6
मकसद,53
बन,244
जाता,489
असल,37
लव,42
लाइफ,51
रसिका,1
कपूर,275
टीचर,16
पाकिस्तानी,98
पत्रकार,56
नवाजुद्दीन,21
सिद्दीकी,17
हमराही,1
बनते,11
बगैर,22
वीजा,17
देता,79
मुल्कों,10
प्यार,122
इंसानी,4
भावनाएं,6
पुट,3
कई,1042
गंभीर,119
सवाल,365
करती,268
मंझे,1
फिल्मों,155
स्क्रिप्ट,11
फ्रेम,15
बनाई,85
भटकती,1
स्क्रीनप्ले,2
कमाल,25
अरसे,5
ऐसी,262
भरी,32
कश्मीर,213
जन्नत,2
स्वर्ग,1
खूबसूरती,10
सपनों,10
संजोया,1
पल,27
वो,974
सचमुच,7
दिखा,39
देते,228
अगले,146
वादियों,4
सोचने,6
मौका,106
देती.,1
सीन,45
लोकेशन,27
खो,18
जाना,155
आती,85
इसमें,381
दोराय,2
बेहतरीन,43
एक्टर,133
धांसू,1
एंटरटेनर,4
बाबत,16
उम्दा,2
वही,70
जिसके,266
जाते,182
भूमिका,112
अपना,392
सौ,29
फीसदी.,2
नवाज,20
संवाद,12
अदायगी,2
आपके,143
चेहरने,1
हरपल,1
मुस्कान,9
रखती,24
लगातार,249
दूसरी,264
कारण,226
एक्टर्स,21
किरदार,109
प्यारी,6
लगी,131
बीते,112
दिनों,319
प्रमोशन,22
इंटरव्यू,89
रोल,111
हर्षाली,4
मल्होत्रा,20
ट्रम्प,8
कार्ड,88
रखने,141
पीछे,222
नीति,57
ट्रेलर,108
पोस्टर,48
दर्शकों,62
चुकी,234
मोहित,18
इतनी,85
छोटी,48
उम्र,149
उसने,364
गूंगी,1
निभाया,9
लिखा,205
जाए,95
कम,421
संगीत,30
पुराने,63
लोक,27
गीत,28
रंग,55
होकर,106
अदनान,3
समी,2
कव्वाली,3
होता,387
इतने,50
लोकप्रिय,33
चुके,281
बस,113
डिस्को,3
थेक,1
जगह,217
हिसाब,49
होते,170
क्रिस्प,1
होती.,13
हटकर,7
देखना,78
भरपूर,16
संदेश,49
देती,65
एक्टिंग,36
कायल,8
करीना,66
पसंद,178
प्रशंसक,3
वैसे,87
इनमें,109
मुस्कुराहट,1
टिकट,154
काउंटर,16
खींचने,8
काफी,504
भावनाहीन,1
करते.,17
ठहरना,1
दीपिका,120
टाली,1
पत्नी,214
इच्छा,22
सालों,85
पादुकोण,44
रणवीर,81
कलाकार,31
आमतौर,19
चुप्पी,28
साधे,9
हालिया,19
पर्सनल,32
फ्यूचर,6
प्लान्स,4
शादी,342
जीवन,86
महत्वपूर्ण,89
हिस्सा,163
टाल,15
मैं,522
हूं.,152
चल,310
चर्चाओं,7
पुख्ता,16
जनवरी,189
बर्थडे,21
देखे,21
खबरों,56
तूल,8
मौके,244
कलाकारों,36
परिवारवालों,9
इंगेजमेंट,3
जोर,70
खबर,236
खारिज,70
करीबी,53
सूत्रों,219
पता,285
चला,155
हिंदू,78
धर्म,87
रीति,4
रिवाजों,2
सगे,7
संबंधियों,1
दोस्तों,54
करेंगे.,203
थी,364
तरीखें,1
निर्धारित,14
ली,183
वजह,460
मिलेगा,21
बिग,122
शो,245
हफ्ते,108
पहुंचकर,22
मजेदार,25
टीआरपी,14
शिल्पा,14
अर्शी,10
हिना,18
आकाशा,2
ददलानी,4
मसाला,3
दिलचस्प,45
होगा,177
आएंगे.,60
हफ्तों,10
एक्सटेंशन,4
जिसपर,9
आखिरी,87
फैसला,350
लेने,203
मुताबिक,498
मालूम,36
मूड,28
मुंबई,298
मिरर,8
रिपोर्ट,320
शूटिंग,114
बिजी,19
एक्सट्रा,1
टाइम,34
मुश्किल,76
मेकर्स,16
वाइल्ड,6
एंट्री,60
चलाने,67
भाईजान,4
रियलिटी,33
लाइन,58
तीसरा,26
सीजन,53
शूट,43
दुबई,36
अबू,22
धाबी,7
करनी,66
हितेन,1
तेजवानी,1
करें,123
स्टार्स,30
क्रिसमस,13
रिलीज,297
लोकायुक्त,12
जताया,28
खतरा,71
एन.के.,2
मेहरोत्रा,5
भ्रष्टाचारियों,4
जताते,27
पत्र,99
लिखकर,27
गृह,146
भेजकर,13
निजी,55
कार्यालय,37
अनुरोध,18
मायावती,108
भ्रष्टाचार,91
मंत्रियों,56
पद,197
हटवाने,1
निभाने,21
महाराष्ट्रः,2
चलती,37
शारीरिक,40
रेप,149
केस,343
दर्ज,523
वीडियो,388
साफ,253
दिख,103
रविन्द्र,4
संबंध,145
यात्री,49
सवार,81
महाराष्ट्र,155
बनाने,314
वायरल,129
मच,25
सत्ताधारी,10
युवा,45
युवती,139
बनाते,30
दिखाई,109
लगाया,249
झांसा,23
मामला,364
गडचिरौली,1
चंद्रपुर,1
इलाके,328
लगे,148
पूरा,281
रिकार्ड,10
उसमें,72
कराया.,18
उससे,144
वादा,52
शिकायत,242
फरार,147
तलाश,135
दबिश,16
बोलने,37
इनकार,64
गलियारों,5
भूचाल,5
नेताओं,268
प्रतिक्रिया,49
जांच,628
पंजाब,136
रैली,106
रोड,57
करेंगे,91
कब,36
कहां,62
केजरीवाल,263
कार्यक्रम,171
खंडूर,2
आनंद,82
पुर,3
फिरोजपुर,6
व,99
अमृतसर,11
जोन,17
प्रचार,94
कार्यक्रमों,16
सत्र,65
सकेंगे.,25
आम,238
आदमी,156
अरविंद,110
चेहरे,41
खेलने,24
कमर,12
कस,7
होंगे.,128
तर्ज,19
जनसभाओं,2
कैम्पेन,1
अलावा,423
सीएम,92
मनीष,55
उद्योग,17
सत्येंद्र,8
जैन,33
पर्यटन,15
कपिल,68
मिश्रा,93
चुनावी,98
जानें,39
इनके,78
शुतराना,1
पटियाला,19
जालंधर,16
खेम,2
दीना,3
भोवा,1
राजा,14
सांसी,1
आनंदपुर,6
चमकौर,3
साहिब,12
कोटकापुरा,3
फिरोजपुरी,1
मुक्तसर,1
मजीठा,1
एसएएस,1
लुधियाना,5
मुकेरियन,1
दीनानगर,1
घनौर,1
बठिंडा,3
बस्सी,13
पठाना,1
सिटी,41
रामपुरा,1
बाघापुराना,1
सुलतानपुर,5
लोधी,9
खडूर,1
बकाला,1
दक्षिणी,28
गुरदासपुर,3
श्री,25
शम,2
चौरासी,2
क्विदियां,1
नवन,1
बाला,4
खन्ना,19
बरनाला,1
धर्मकोट,1
राखी,8
सावंत,2
जारी,478
सितारे,23
इसके,1109
उतर,40
बेबाक,5
मशहूर,65
करण,98
जौहर,53
दोस्त,85
आवाज,58
बदनाम,14
चीटिंग,3
वैसी,6
भाषा,73
प्रयोग,36
सुनकर,33
हंसी,6
छूट,41
ट्वीट,165
फैन,37
नतीजाः,1
हार,88
कबूली,2
रुझानों,8
राजनीतिक,160
प्रतिक्रियाओं,4
दौर,71
कबूल,9
सीनियर,27
पीसी,10
चाको,6
गंभीरता,18
विचार,95
करेगी.,67
जिम्मेदारी,94
शाहनवाज,15
हुसैन,33
परिणामों,5
खुशी,52
जाहिर,68
राज्यों,104
मतगणना,7
शुरुआती,31
रुझान,10
केरल,121
सत्ता,113
आसार,10
पश्चिम,90
बंगाल,136
वामदलों,3
गठबंधन,143
सफाया,6
असम,43
पूर्व,374
केंद्रीय,198
शशि,39
थरूर,24
निराश,14
कमी,84
समीक्षा,36
होगी.,250
हमने,135
खाता,26
खोला,11
मजबूती,23
आगे,259
जनता,293
कामकाज,33
नीतियों,17
मध्य,157
शिवराज,39
ऐतिहासिक,44
लेफ्ट,32
सीपीएम,11
वृंदा,1
करात,4
शाबास,1
केरल.,1
बुरी,59
जल्दबाजी,8
वी,20
एस,30
अच्युतानंदन,2
नो,12
करप्शन,12
आधार,199
उम्मीदवार,103
सर्बानंद,1
सोनोवाल,1
परिणाम,21
इंतजार,83
महासचिव,41
माधव,8
व्यक्ति,138
ताकत,53
कृपा,10
निर्भर,25
रहती,90
विजय,88
सबक,23
सीरिया,67
बमों,5
बारिश,74
आसामान,2
भरते,5
ब्रिटेन,69
एयरफोर्स,6
फाइटर,10
जेट्स.,2
आईएसआईएस,69
ताजा,70
जिसमें,358
बिल्कुल,52
एक्टिव,19
रूस,63
फ्रांस,63
हमले,251
भी.,20
कूद,8
डेविड,11
कैमरन,4
एयर,52
फोर्स,15
हुक्म,3
उधर,24
जेट्स,1
बर्बादी,6
नई,200
लिखने,26
इससे,566
संसद,100
आईएस,31
हवाई,64
ना,213
लंबी,56
बहस,54
आखिरकार,35
ब्रिटिश,27
इजाजत,47
कितना,48
अहम,141
अंदाजा,37
सकता,546
ठिकानों,27
यूं,29
बम,45
बरसाने,3
दस,35
घंटे,145
माथापच्ची,2
जाकर,94
हक,36
मुकाबले,70
कितने,34
असमंजस,7
सांसदों,40
भावुकता,1
अपील,86
सहयोगियों,14
आतंकवादियों,62
तबाह,16
घुस,22
मारना,8
चुपचाप,8
हमला,246
विरोधी,61
तर्क,17
हमलों,49
परेशान,90
सिरे,23
कूदने,4
परेशानी,55
बच्चे,154
शिकार,99
जाएं.,37
अमेरिका,226
मोर्चे,15
नेटो,1
मुल्क,24
पेरिस,15
नवंबर,113
दुनिया,301
सीधे,55
तौर,288
टकराने,2
सीरियाई,6
राष्ट्रपति,192
बशर,3
अल,34
असद,6
दावत,2
तकरीबन,40
बमबारी,4
किया.,541
दूसरे,259
विश्व,61
युद्ध,48
पहला,117
दुश्मन,12
फैसले,197
आया,249
जैसे,291
रूसी,30
बौखलाए,8
ने.,9
सारी,74
हदें,4
दीं.,14
खूनी,8
रवायत,3
जासूस,9
कलम,14
बल्कि,211
हमेशा,102
तरह.,1
सोशल,241
साइट,28
डाल,39
अलग,221
क्लिप,9
में.,37
आतंकवादी,84
अरबी,7
हदों,5
निकल,44
इंसानों,8
गला,30
खौफ,18
नदी,48
झील,6
किनारे,33
फिल्माया,7
जेहादी,1
दिलाता,3
जिसे,170
फर्क,25
करनेवाले,3
चेहरा,49
रखना.,2
फौजी,8
लिबास,2
चाकू,62
रखा,182
कमांडो,12
इस्तेमाल,194
मिनट,81
रशियन,1
लैंग्वेज,6
धमकाता,2
खुले,30
चेहरेवाला,1
खुल,22
ब्लादिमिर,1
पुतिन,4
लेता,14
कहता,24
बुलावे,4
भारी,108
तुम,60
पछताओगे,2
तुम्हें,15
होना,165
बताना,17
हमारे,170
इरादे,14
चैन,8
पाओगे.,1
तुम्हारे,11
मार,137
हो.,119
इराक,45
अगस्त,120
बंधकों,7
मारने,39
सिलसिला,26
बदस्तूर,6
देशों,148
मेंम,1
महीनों,63
कत्लेआम,2
लाशों,9
गिनती,10
बगदादी,70
बेलाग,1
आखिर,72
रुकेंगे.,2
रेगिस्तानी,1
इलाकों,96
तपती,1
रेत,14
लाशें,5
मिलना,26
रोजमर्रा,5
चली,76
बेगुनाह,3
सिलसला,1
यूंही,1
चलता,51
रहेगा,9
यू,11
हीं,2
दहलाते,1
रहेंगे.,37
जयललिता,78
अपोलो,11
मेडिकल,76
स्टाफ,32
चाय,48
न्योता,8
अस्पताल,230
श्रद्धांजलि,11
सभा,56
नर्स,15
अनुभव,53
बताए.,2
कर्मचारियों,84
मजाक,32
थीं.,202
देखभाल,9
नर्सों,3
सीवी,2
शीला,14
दिवंगत,13
देखकर,78
मुस्कुराती,1
थीं,43
बातचीत,223
खाने,85
आहार,3
पसंददीदा,1
कर्ड,1
राइस,2
पोटेटो,1
करी,2
चम्मच,3
खा,29
लेती,18
दिनभर,9
उनमें,69
एमवी,1
रेनुका,1
समुंदेश्वरी,1
पसंदीदा,15
नर्सें,1
भर्ती,104
कराया,115
हालत,96
सुधरी,2
नींद,30
जागीं,1
सैंडविच,1
इलाज,109
सेंथिल,1
थकी,2
ड्यूटी,15
स्कीन,1
कैयर,1
टिप्स,3
हेयर,7
स्टाइल,19
चेंज,9
रमेश,16
वेंकटरमण,1
सबको,25
कोडाइनाडु,1
पिलाऊंगी.,1
फैक्ट,9
जिसकी,86
पूजा,126
गोडसे,9
शख्स,149
कैप्शन,29
दावा,213
नाथूराम,5
उपराष्ट्रपति,7
वेंकैया,9
नायडू,14
सुरेश,25
प्रभु,10
प्रत्याशी,35
साध्वी,55
प्रज्ञा,32
ठाकुर,68
राष्ट्रभक्त,3
बताने,40
पीएम,313
माफ,25
कही,88
एंटी,29
फेक,25
न्यूज,42
रूम,37
पाया,106
विचारक,6
जनसंघ,6
पंडित,19
दीनदयाल,7
उपाध्याय,13
पोस्ट,119
फेसबुक,94
पेज,22
शेयर,301
हजार,192
फोटो,123
रिवर्स,4
सर्च,43
स्थापना,12
दिवस,67
आये,15
प्रमुखता,3
छपी,13
भ्रामक,4
खूब,69
चेकर्स,1
जानिए,35
महात्मा,38
बातें,107
शांति,67
सद्भाव,3
ग्राफिक्स,3
उनसे,164
बातें.,4
गोली,178
मारकर,48
कोरोना,223
प्रति,118
जागरुक,8
भोजपुरी,13
सिंगर,32
प्रमोद,25
इंग्लिश,7
मिक्स,9
गानों,12
कविताओं,3
मार्च,151
देशभर,47
जागरुकता,7
फैला,16
ट्विटर,116
अकाउंट,59
गाने,72
कविता,15
गाते,8
वायरस,127
महामारी,8
फैली,11
सरकारें,12
तमाम,148
कोशिशें,12
कवि,18
गीतकार,7
पहल,22
अमूमन,5
फैलाने,29
सराहा,7
बताएं,7
जर्नलिज्म,1
खोजी,5
रपटें,1
लिखते,9
कैरेबियन,3
चटनी,2
म्यूजिक,24
एक्सपेरिमेंट,5
लोकल,17
स्पैनिश,1
मेरी,95
मातृ,1
इंडस्ट्री,66
सकूं.,1
मैंने,164
रिसर्च,29
लिखना,8
गाना,31
ताना,2
बाना,1
कहा.,29
मेरा,80
भारतीयता,1
मामलों,121
याकूब,26
धमाकों,19
दोषी,122
मेमन,22
फांसी,180
विभिन्न,68
क्षेत्रों,58
प्रतिक्रियाएं,3
.,73
किसानों,164
काले,21
धन,39
खेती,22
घबराने,3
जरूरतः,1
कृषि,57
राधा,10
मोहन,46
कालेधन,12
उनको,87
नोट,79
निर्णायक,9
साहसिक,3
कदम,137
माहौल,64
निपटने,28
तकलीफ,14
मंडियों,1
परेशानियां,5
जल्द,182
जाएंगी.,18
हित,13
गलत,113
कामों,10
पैसे,128
लगाम,17
फंडिंग,19
रोका,26
सकेगा.,20
जरूरत,136
अंततः,2
फायदा,77
किसान,111
खेल,91
राधामोहन,1
डरने,9
देहात,5
पास,610
छोटे,78
दिक्कत,32
होगी,102
फौरी,6
जरूरी,123
इंतजाम,27
स्थिति,189
सामान्य,65
जाएगी,29
विपरीत,12
हल्की,12
फुल्की,1
चीन,272
आतंकी,325
मसूद,40
चीनी,99
यार,2
दाऊद,65
ख्याल,15
रखता,25
मुसलमान,34
आते,124
मान,34
लें,23
हिमायती,6
मंडराएगा.,2
रक्षक,3
बनकर,41
आपने,58
सोचा,40
आतंकियों,199
ढाल,3
रहता,78
तरफदारी,1
असली,25
सा,23
खुलासा,110
लीजिए.,8
देखने,195
ढहाता,2
चुप,14
अक्सरियत,1
बहुसंख्यक,3
अक्लियत,1
अल्पसंख्यक,24
क्षेत्रफल,1
चौथा,11
मगर,115
वाकई,22
सोच,57
हममे,1
इस्लाम,12
सुनी,10
आबादी,41
फीसदी,292
यकीन,24
रखती.,1
मानने,27
संयुक्त,100
राष्ट्र,68
परिषद,49
अंतर्राष्ट्रीय,18
घोषित,74
बचाता,4
फिक्रमंद,1
जी,183
हकीकत,35
हिमायत,3
मुगालता,1
चाहिए,125
पाबंदियां,5
होतीं.,3
रखी,92
पाबंदी,26
नकाब,8
पहनने,20
सार्वजनिक,54
जगहों,55
धार्मिक,32
शिक्षा,53
रोक,131
लाउडस्पीकर,1
पुकारने,1
हलाल,2
गोश्त,15
सरकारी,146
टीवी,126
चैनल,44
मनाही,5
खाएंगे.,1
पिएंगे.,1
ओढेंगे.,1
पहनेंगे.,1
पहचान,108
त्रासदी,5
जुल्मों,1
सितम,3
चर्चा,204
करता.,5
यूएन,17
शिनजियांग,3
प्रांत,22
खुफिया,58
कैंप,20
उठाने,38
कैद,44
छीन,14
मजबूर,30
कैदखानों,1
शी,9
जिनपिंग,3
