ngram,frequency,probability
लोक,129,0.0006342993696342699
दं ,128,0.00062938232025726
देह,128,0.00062938232025726
य म,128,0.00062938232025726
े स,128,0.00062938232025726
्तस,127,0.0006244652708802501
सम्,127,0.0006244652708802501
। क,126,0.0006195482215032404
िना,126,0.0006195482215032404
मन्,126,0.0006195482215032404
 धर,126,0.0006195482215032404
्तम,126,0.0006195482215032404
सन्,125,0.0006146311721262305
ज्ञ,125,0.0006146311721262305
रम्,124,0.0006097141227492206
रति,124,0.0006097141227492206
पश्,124,0.0006097141227492206
 मृ,124,0.0006097141227492206
मे ,124,0.0006097141227492206
वस्,124,0.0006097141227492206
रवी,123,0.0006047970733722108
नान,122,0.0005998800239952009
े व,122,0.0005998800239952009
्रो,122,0.0005998800239952009
मुक,122,0.0005998800239952009
्ट्,121,0.0005949629746181912
 मु,120,0.0005900459252411813
 यथ,120,0.0005900459252411813
ज्य,120,0.0005900459252411813
त्प,120,0.0005900459252411813
म्प,120,0.0005900459252411813
यमा,119,0.0005851288758641714
चित,119,0.0005851288758641714
मर्,119,0.0005851288758641714
्यन,119,0.0005851288758641714
तः ,119,0.0005851288758641714
हित,117,0.0005752947771101518
ाया,117,0.0005752947771101518
ं ग,117,0.0005752947771101518
ा द,117,0.0005752947771101518
रान,117,0.0005752947771101518
वैद,117,0.0005752947771101518
ुं ,117,0.0005752947771101518
 चा,116,0.0005703777277331419
ि त,116,0.0005703777277331419
श्व,115,0.0005654606783561321
मार,115,0.0005654606783561321
ह्य,115,0.0005654606783561321
ैदे,115,0.0005654606783561321
राण,115,0.0005654606783561321
े त,114,0.0005605436289791222
 भव,114,0.0005605436289791222
न्व,114,0.0005605436289791222
न्म,114,0.0005605436289791222
्मन,114,0.0005605436289791222
्यो,114,0.0005605436289791222
्यव,112,0.0005507095302251026
ण्य,112,0.0005507095302251026
