word,frequency
पंजा,1
रहा,466
बार,214
विधानसभा,74
चुनाव,206
बेहदर,1
स्थिति,47
सर्वे,32
दिसंबर,40
बीच,202
मुताबिक,117
कुल,48
सीटों,36
जीत,57
ठोंक,2
सीटें,20
हैं,524
सत्ताधारी,5
महज,30
मिलती,15
खाते,7
सीएम,40
चेहरे,21
लेकर,329
सवाल,99
लोग,180
दोबारा,34
प्रकाश,20
सिंह,201
बादल,10
देखना,25
चाहते,64
केजरीवाल,49
रूप,106
आप,185
नेता,137
भगवंत,1
मान,13
जनता,63
चाहती,41
नवजोत,2
सिद्धू,12
कुर्सी,5
काबिज,7
स्वीकार,12
किया.,146
एच,1
एस,8
फूलका,1
बिठाना,1
चमकीले,2
नहीं,1103
हरीश,5
रावत,6
उत्तराखंड,11
सरकार,444
बनने,44
बावजूद,30
मुख्यमंत्री,106
वंचित,2
रह,29
गए,288
जुलाई,38
गंगा,9
नया,42
आंदोलन,12
शुरू,171
करेंगे.,43
प्रमुख,51
संवाददाता,5
बातचीत,44
ने,3152
कार्यकर्ताओं,18
भावनाओं,6
समझने,10
नसीहत,3
देने,161
साथ,700
देश,224
पार्र्टी,2
करने,613
लायक,3
उसके,221
बाद,745
बदलाव,23
आए,89
उन्हें,264
मुस्कराहट,1
हृदयंगम,1
हूं.,55
मैं,196
मामूली,8
कार्यकर्ता,25
हमारी,39
चीजों,10
रिएक्ट,3
मोल्ड,1
कुछ,347
सीमाएं,3
उस,158
सीमा,47
आगे,99
चाहता,32
था.,639
हूं,57
ऐसे,161
जिन्होंने,20
देखा,46
बिलकुल,6
स्ट्रेट,1
उनकी,238
समझे.,1
मेरा,20
अपना,133
मानना,25
सामूहिक,10
संवेदनशीलता,2
अव्यय,1
मानता,11
हम,126
जितना,10
प्रयास,29
करेंगे,14
उतनी,5
मजबूत,40
बुनियादी,2
बातों,12
सवालों,12
रहेंगे.,15
अच्छे,30
वक्त,85
जबरदस्त,11
आकर्षण,3
लेकिन,460
किसी,255
या,166
संगठन,51
निर्माता,11
बिल्डर,5
हमको,4
स्तर,28
बिल्ड,1
वाले,313
चाहिए.,100
धरातलीय,1
आवश्यक,3
एड्रेस,1
करेगी,9
रास्ता,14
मुश्किल,26
क्षेत्रीय,5
दल,60
वे,148
इसीलिए,6
प्रतीक,8
बनते,5
क्योंकि,100
राष्ट्रीय,57
दलों,18
खुद,94
मुद्दों,10
दूर,45
लिया,142
वर्किंग,4
कमेटी,10
सारे,13
मुद्दे,34
उठे,2
अध्यक्ष,65
स्वयं,6
कार्यसमिति,1
कही,17
उन्होंने,448
कहा,659
चीजें,14
अपभ्रंश,2
राजनीति,40
प्रेक्टिस,1
इंप्रेशन,1
समझ्ता,1
सोनियाजी,1
अच्छा,45
मानेंगे.,1
भाजपा,37
कोर्ई,1
विधायक,87
असंतुष्ट,1
इस्तीफा,17
दे,102
सकती.,6
करती,70
हुई,216
दिखाई,27
देनी,5
चाहिए,46
मैन्युफैक्चर,1
इंजीनियर,8
अब,397
ऐसा,134
जून,51
अंत,12
पहले,389
हफ्ते,42
आशीर्वाद,5
करूंगा.,2
इसे,97
हमने,18
नाम,209
दिया,439
गधेरा,1
छोटी,12
जल,8
धाराओं,6
कहते,60
इसलिए,98
मेरे,73
करीब,108
वैसे,23
होता,121
पूरे,92
राज्य,102
यात्रा,68
कोई,318
विवाद,38
न,145
जगहों,12
जाकर,22
जनसभाएं,1
करूंगा,3
पर्यावरण,6
बचाने,21
जागरूक,3
शहर,48
स्ट्रीट,9
वेंडर्स,9
दो,246
स्कीम,17
भला,7
कैसे,58
हाई,25
कोर्ट,186
रवैये,8
उठा,20
दिए,75
एक्ट,22
प्रावधान,5
हो.,43
तर्क,6
दिल्ली,349
तुलना,20
इलाका,6
अलग,52
यहाँ,1
पूरा,55
होगा,58
वहां,114
असली,13
कौन,30
था,286
मुंबई,88
शहरों,19
मे,10
संतुष्ट,2
हमारे,53
अगले,45
आदेश,54
करें.,40
फिर,207
फर्क,8
बनी,21
उसे,172
लागू,34
तब,94
उनको,18
करके,70
हटा,15
आपने,19
टाउन,2
वेंडिंग,3
क्यों,72
बनायीं,1
अभी,103
पाई,11
सिर्फ,98
जोन,6
करता,72
पूछा,35
आखिर,29
नो,11
क्या,158
तक.,1
अमल,8
पा,14
होने,311
मतलब,15
शेर,8
कुंए,4
बचाव,19
सुरक्षित,21
बाहर,77
निकाला,8
गुजरात,40
अमरेली,2
जिले,74
शेरों,6
गिरने,12
घटनाएं,22
रूक,2
सावरकुंडला,2
तहसील,4
आदसंग,2
गांव,79
साल,303
कुएं,3
गिर,22
आठ,17
लंबा,9
अभियान,58
चलाया,12
दरअसल,30
इलाके,91
अक्सर,23
रिहायसी,1
इलाकों,28
जाते,56
खेतों,1
बने,44
कुओं,1
कई,304
चुका,70
गिरे,3
रहते,39
हुए,504
सका,8
जिससे,57
मौत,135
गई.,139
हुआ.,42
वनविभाग,2
अधिकारियों,62
घटना,99
बताया,286
वो,225
मौके,58
दिया.,154
रस्सों,1
बंधी,1
खाट,2
डाला,9
.,27
सावधानी,1
ऊपर,18
खींचा,2
प्राथमिक,8
उपचार,4
वापस,41
वन,19
जाएगा.,70
हुर्रियत,5
पाकिस्तान,135
फंडिंग,6
रोकने,19
कामयाब,25
टीवी,38
स्टिंग,4
चला,48
आतंकवाद,22
आतंकी,122
घटनाओं,16
रखने,46
वाली,147
जांच,185
एजेंसी,25
एनआईए,27
तुरंत,34
प्रारंभिक,3
मामला,112
दर्ज,160
दी.,83
हवाला,7
कबूलने,2
नईम,4
बिट्टा,3
जावेद,4
बाबा,36
सहित,31
दूसरे,103
खिलाफ,233
शुरु,7
की.,113
पुख्ता,5
सबूत,19
मिले,43
गृह,36
मंत्रालय,63
लिखित,6
करते,273
अपनी,270
चीफ,16
हाफिज,4
हिज्बुल,4
कांफ्रेंस,1
अज्ञात,11
केंद्र,65
सूचना,39
मिली,63
संगठनों,15
मिलीभगत,4
गैरकानूनी,2
चैनल,9
जरिए,77
पैसे,46
ले,82
जिसका,17
कश्मीर,36
घाटी,10
अशांत,1
बनाए,37
सूत्रों,50
पता,100
अलगाववादी,7
महिला,98
आसिया,1
अंद्राबी,1
नेतृत्व,28
महिलाओं,42
टीम,114
स्कूल,80
छात्राओं,7
बहकाती,1
पत्थरबाजी,16
शामिल,172
आरोपी,124
कार्रवाई,63
दर्जन,10
आसपास,20
छापेमारी,10
जिसमें,92
चौंकाने,15
दस्तावेज,8
थे.,293
जानकारी,115
दस्तावेजों,11
आधार,42
सहीद,1
उल,1
अल्ताफ,1
फंटूस,1
नेताओं,59
पिछले,124
महीने,72
दर्जनों,4
पूछताछ,51
चुकी,66
जहां,105
लगाम,3
लगी,35
पत्थरबाजों,6
पैसा,12
नही,7
पहुंच,55
वजह,160
आने,107
फण्ड,2
पहुंचाने,10
ट्रेडर्स,1
शिकंजे,1
असर,31
सीधा,9
कमी,19
तरीके,47
कम,120
बताई,14
जितने,8
जिनके,8
लगातार,82
आरोप,148
वह,342
रुपए,18
दिन,155
हेड,9
क्वार्टर,1
बुलाकर,6
यही,56
उकसाने,3
ट्रेड,9
पाक,5
नकेल,1
लगाने,26
भेज,33
सकें.,9
पास,165
दस्तावेजो,1
आतंक,13
सफाया,4
एजेंसियों,13
समय,169
आतंकियो,3
बल,14
एनकाउंटर,13
थे,96
दिनों,93
पत्थरबाज,1
मदद,107
देते,75
केवल,39
जिसमे,3
मारे,33
गए.,115
दौरान,217
बराबर,11
थी.,380
आंकडे,1
बताते,39
बारामुला,2
बांदीपुरा,3
ढेर,13
वही,10
कुपवाडा,2
आतंकवादियों,23
सुरक्षाबलों,17
आपको,117
बता,146
दें,108
बलों,20
मार,48
गिराया.,4
अनंतनाग,5
अरवानी,1
तीन,118
आतंकवादी,25
जुनैद,1
नासिर,9
आदिल,10
मुश्ताक,9
घेर,8
लश्कर,11
हिजबुल,4
मुजाहिदीन,3
बुरहान,10
वानी,5
गिराया,5
होती,72
रही.,20
हजारों,8
जवान,29
घायल,49
शरीर,17
खतरनाक,10
निशान,6
बन,58
मामले,295
करना,156
जिस,78
प्रधानमंत्री,144
कार्यालय,13
काफी,153
खुश,24
सेब,13
खाने,34
फायदे,6
दुनियाभर,15
अधिक,46
खाया,3
फल,9
गुणों,3
कारण,110
जादुई,2
पर्याप्त,5
मात्रा,17
बीमारियों,7
तत्व,3
पाए,34
नई,70
कोशिकाओं,1
निर्माण,25
प्रोत्साहित,3
पेक्टिन,1
फायदेमंद,8
फाइबर्स,2
नौ,11
होगा.,68
स्वस्थ,6
दांतों,2
लिए.,13
उम्र,40
प्रभाव,10
भरपूर,7
डाइट्री,1
पाचन,7
क्रिया,6
सही,43
मददगार,9
होते,71
नियमित,9
सेवन,12
मधुमेह,5
खतरा,18
दिल,30
कब्ज,2
समस्या,21
वजन,4
नियंत्रित,4
भीतर,16
विषाक्त,1
पदार्थ,4
निकल,15
शेयर,86
शुरुआती,12
कारोबार,23
हल्की,2
रुपया,14
टूटा,1
एक्सचेंज,12
शेयरों,4
आधारित,23
संवेदी,4
सूचकांक,6
सेंसेक्स,2
सुबह,74
अंकों,6
नेशनल,28
निफ्टी,3
खुला.,2
गुरुवार,57
गिरावट,10
रुख,18
बना,65
बजे,49
कमजोरी,5
लगभग,34
इसी,123
देखे,11
मुकाबले,25
टूटकर,2
रहा.,22
खुला,5
कारोबारियों,6
रुपये,142
आयातकों,2
द्वारा,88
मांग,133
आई,72
घरेलू,9
उच्च,16
खुलने,1
विदेशी,18
मुद्राओं,5
कमजोर,20
रहने,84
सीमित,6
बुधवार,44
सुधर,1
रेप,62
फिल्म,411
सोशल,59
मीडिया,84
वायरल,48
रोज,17
मिनट,24
तमाम,34
कोशिशों,1
लगाई,31
सकी,6
गैंगरेप,23
आक्रोश,3
खूब,25
नतीजा,9
वही.,1
दरिंदे,2
खुले,17
घूमते,1
जैसी,29
घिनौनी,2
वारदात,37
अंजाम,49
विदआउट,1
मिशन,15
नामुमकिन,2
सा,5
आता,28
कोशिश,102
एक्सपेरिमेंट,2
माइंडफुल,1
वेंचर्स,1
आया,81
सोचने,7
मजबूर,9
देगा.,6
ऐक्ट,2
मां,98
बहन,21
दोस्त,32
पत्नी,76
बेटी,51
दरिंदा,1
कभी,72
सोच,19
पाता,3
ऐसी,54
हरकत,16
परिवार,118
सिर,24
लौट,11
घरवालों,9
निशाने,9
शहनाज,16
सिद्धार्थ,20
अपमानजनक,3
टिप्पणी,22
बिग,32
प्रोमो,7
कलर्स,3
ट्विटर,44
अकाउंट,22
कैप्शन,9
टास्क,11
गर्मी,5
उछाला,2
लेवल,7
ड्रामा,9
देखने,45
कंटेस्टेंट,5
सारी,24
हदें,3
पार,26
लेटेस्ट,4
सेफ,3
चांस,2
आसीम,1
आरती,16
भयंकर,3
मिला.,24
शो,81
सामने,173
डे,10
गिल,3
वीडियों,1
कह,57
गंदी,1
मुंह,12
लगता.,2
पारस,2
गई,345
थूक,1
शेफाली,1
कहती,18
तू,4
ऐसी.,1
सब,48
सुनकर,3
टूट,9
रोने,2
लगती,13
कैरेक्टर,2
मुझे,98
रहना,17
यहां.,1
घर,178
आकर,19
संभालती,1
बेबी.,1
देवोलीना,9
ट्रोल,2
गुलाम,20
अली,51
कारणों,7
रद्द,38
मशहूर,23
पाकिस्तानी,41
गजल,14
गायक,8
नवंबर,39
कंसर्ट,2
सारा,28
प्रोग्राम,9
कैंसल,1
यानी,54
उनका,118
लखनऊ,29
विरोध,99
पुणे,10
इंटरव्यू,21
आहत,4
ठीक,30
पीछे,71
गौरतलब,56
शिवसेना,28
धमकी,38
कार्यक्रम,53
अरविंद,18
राजधानी,44
आमंत्रित,7
होना,62
दूसरी,76
यूपी,73
यादव,103
अक्टूबर,11
निजी,18
मुलाकात,61
घोषणा,36
दी,231
थी,129
देगी.,15
जीतबो,1
सूबे,12
चुनावों,19
मद्देनजर,7
ममता,36
बनर्जी,24
अस्थिर,3
जोरदार,12
हमले,110
पलटवार,5
उभरते,1
असंतोष,2
स्वरों,1
शांत,6
पांच,54
विश्व,19
दिवस,34
पश्चिम,22
बंगाल,30
कोलकाता,15
प्रसिद्ध,3
पार्क,5
नीम,1
पौधा,1
रोपा,1
चक्रवात,5
अम्फान,5
तबाह,2
सुंदरवन,2
मैंग्रोव,1
पौधे,3
वनीकरण,1
मकसद,17
लगाया,62
हासिल,27
इतनी,34
आतुर,4
प्राकृतिक,7
आपदाओं,6
महामारी,4
विपत्तियों,1
राजनीतिकरण,1
परहेज,3
राजनैतिक,5
फेंकने,3
नरेंद्र,88
मोदी,303
फेंक,7
जाना,61
पर्यवेक्षकों,1
रक्षात्मक,1
जिसने,16
लोकसभा,63
ली,59
स्पष्ट,13
आसन्न,1
जूझने,1
सांसें,1
फूल,11
घबराहट,2
फायदा,33
उठाने,12
बिल्कुल,13
चूक,1
निपटने,7
अक्षमता,1
आलोचनाओं,2
बेहद,59
प्रेसिडेंसी,1
विश्वविद्यालय,25
प्रोफेसर,11
एमेरिटस,1
विश्लेषक,1
प्रशांतो,1
रे,3
सामना,40
चुनौती,25
समझ,25
आती,15
प्रभावित,55
राशन,2
वितरण,3
खामियों,1
भ्रष्टाचार,14
पारदर्शिता,4
दिखाने,8
हताश,2
भर,38
दिखती,2
जुझारू,1
राजनेता,4
टीएमसी,15
छवि,12
प्रहार,4
मंत्री,142
राजीव,8
टीमों,4
किस,28
प्रकार,9
मानवीय,3
त्रासदियों,1
संस्कृति,8
धर्मनिरपेक्ष,5
दृष्टिकोण,2
नष्ट,8
केंद्रीय,48
अमित,44
शाह,45
चेतावनी,6
विजय,19
अभियानों,1
देख,40
भूल,13
किले,3
राज्यों,26
प्राप्त,11
ली...,1
विजेता,1
उसी,38
मत,9
देखिए.,1
शानदार,29
जगह,63
प्यार,44
आपसे,8
रणनीति,11
बाहरी,6
ताकत,11
पेश,38
विशिष्ट,4
सांस्कृतिक,3
लोकाचार,1
बौद्धिक,3
बताने,15
आग्रह,8
शिक्षित,2
बंगाली,5
मध्य,48
वर्ग,12
चेताना,1
हिंदीपट्टी,1
मौलिक,1
स्वरूप,1
अस्मिता,1
रामनवमी,1
हनुमान,1
जयंती,6
समारोहों,3
मई,33
समाज,37
सुधारक,2
ईश्वर,3
चंद्र,13
विद्यासागर,1
स्मारक,1
प्रमाण,1
प्रस्तुत,3
प्रांतीय,1
भावना,5
मेल,7
खातीं,1
मतदाताओं,8
ध्रुवीकरण,2
पुरानी,11
सफल,20
चाल,3
मुकाबला,12
सफलतापूर्वक,2
प्रयोग,8
फीसद,4
सर्वश्रेष्ठ,2
प्रदर्शन,63
बल्कि,70
दिलाएगा.,1
मुस्लिम,39
बहुल,5
कोविड,6
कराने,33
नरमी,1
बरतने,2
मार्च,32
तब्लीगी,1
जमात,1
भाग,13
भारी,31
संख्या,44
पहुंचे,26
छिपाने,4
लगा,102
दुर्भावनापूर्ण,2
करार,15
कवरेज,1
पक्षपाती,1
अपमानित,5
भेदभाव,6
खराब,29
समर्थकों,12
कहना,103
मतदाता,2
झांसे,2
वाले.,1
जादवपुर,1
विजिटिंग,1
शरणार्थी,1
सेल,13
सदस्य,46
मोहित,1
पूछते,4
कथ्य,1
महसूस,26
कितनी,10
विफल,3
साबित,34
जाएंगे,11
बिना,34
बिजली,5
पानी,30
लौटकर,3
क्वारंटीन,1
केंद्रों,2
बुरा,19
अनुभव,20
जान,49
गंवानेवाले,1
रिश्तेदार,7
पाएंगे,6
अंधेरे,4
आंतरिक,1
कलह,2
निपटना,1
दिग्गज,17
उपभोक्ता,2
मामलों,28
साधन,2
पांडे,11
पूर्व,119
महापौर,2
फरहाद,1
हकीम,2
चुनौतियों,8
बेकार,1
योजना,52
राहत,24
कार्यों,1
नाकामी,2
सार्वजनिक,25
आलोचना,19
नगर,26
निगम,4
प्रशासक,1
मंडल,10
चहेतों,1
गिने,3
अनुभवी,4
सोवन,1
अगस्त,31
बगावत,5
चुके,79
परामर्श,1
बयान,91
माना,63
बताओ,5
नोटिस,26
भेजा,26
रत्तीभर,1
हटने,4
तैयार,51
दिखते.,1
वर्षों,14
गठन,10
जिसे,35
विरोधी,21
गतिविधियों,3
निलंबित,10
अकेले,12
व्यक्ति,42
आवाज,19
उठाई,5
पंचायत,2
सुब्रत,1
मुखर्जी,13
पुनर्वास,3
कनिष्ठ,1
मंटूराम,1
पाखिरा,1
निशाना,37
बनाया.,6
संकट,20
प्रयासों,2
नाखुश,4
खासकर,10
टकराव,2
नाराज,19
अप्रैल,50
दौरा,20
मौतों,6
छुपा,4
नुक्सान,2
दुश्मनों,4
राज्यसभा,59
डेरेक,3
विद्रोह,1
खबरों,15
खारिज,22
सांसद,45
बस,50
लाइन,7
हटकर,2
सुर,5
कहां,15
कदम,57
अटकलों,3
वैली,4
चिटफंड,1
कवर,16
जरूरत,71
कथित,24
रु.,4
एजेंसियां,9
जरूरी,39
बांग्ला,1
प्रभावशाली,4
चेहरों,2
उनमें,5
जीतकर,1
संसद,45
पहुंचे.,7
उत्तर,97
उम्मीदवार,44
चुनते,1
जीतने,14
क्षमता,7
गौर,4
यदि,22
हमें,63
आवश्यकता,3
लाने,20
संकोच,2
परिवहन,7
सुवेंदु,6
अधिकारी,67
ग्रामीण,6
ओजस्वी,1
वक्ता,1
जुटाने,5
छापने,2
शर्त,5
रिझा,1
कामयाबी,5
हवा,11
पाला,1
बदलने,6
मन,13
महत्वपूर्ण,20
जिक्वमेदारियों,1
बाबत,7
जवाब,68
काल्पनिक,1
पिता,100
शिशिर,1
हालांकि,128
अफवाहों,11
खंडन,3
व्यक्तित्व,1
अहम,48
प्रति,28
वफादार,1
आशंकित,1
प्रभार,2
सात,32
दक्षिण,25
पुरुलिया,1
इनकी,14
जिक्वमेदारी,1
भतीजे,2
अभिषेक,32
करीबी,10
सौंप,3
प्रतिद्वंद्विता,1
रहती,34
नाराजगी,15
अचानक,19
तेज,26
उभार,1
संभावनाओं,9
रणनीतिकार,5
प्रशांत,13
किशोर,24
भूमिका,37
बैठक,48
बहिष्कार,1
दिलीप,2
घोष,2
मौसम,14
सेंध,1
लगाकर,9
पतन,1
रास्ते,18
शिक्षा,18
पार्थ,1
चटर्जी,2
आशावादी,1
सेहत,14
समर्थन,85
हरसंभव,3
ध्यान,36
दोहरी,2
उबारने,1
आपदाकाल,1
प्राथमिकता,4
चुनावी,34
जुमलेबाजी,1
मर्जी,2
बिहार,77
राहुल,173
परिजनों,36
जुटें,1
तबाही,4
मचाई,2
गांधी,114
अपील,25
कार्य,17
तत्काल,15
जुट,13
जाएं.,12
आएं,7
विभीषिका,1
जिक्र,19
हालात,28
बेकाबू,3
खबर,68
गंवाने,1
संवेदना,6
सोमवार,52
पटना,38
कोल,3
भरे,10
निकालने,10
पंप,4
नालंदा,1
मेडिकल,32
इलाज,31
करा,24
मरीजों,11
बीमार,8
कहर.,1
बेड,5
मरीज,20
नीचे,23
वार्ड,4
जलमग्न,1
अस्पताल,71
गंभीर,31
टालना,2
उपमुख्यमंत्री,10
सुशील,6
कुमार,118
मुख्यमंत्रियों,2
सतेंद्र,1
नारायण,11
एवं,25
जीतन,1
राम,83
मांझी,4
घरों,8
घुस,10
दुकानों,8
अस्पतालों,7
घुसा,3
है.बारिश,1
ट्रेनों,7
जारी,109
तानाजी,5
कमाई,34
निगाहें,2
अजय,6
देवगन,3
द,23
अनसंग,3
पहुंचने,24
लगता,60
टारगेट,7
जल्द,47
क्लब,11
एंट्री,16
लेगी.,2
सिलसिला,9
आठवें,2
कलेक्शन,16
एनालिस्ट,2
तरण,4
आदर्श,8
साझा,12
शुक्रवार,40
मिलाकर,8
जनवरी,24
रिलीज,101
ओपनिंग,1
शनिवार,50
रविवार,43
मंगलवार,43
देखते,41
गलत,34
सिनेमाघरों,5
बोलबाला,2
...,3
ओम,3
राउत,1
निर्देशन,5
काजोल,2
सैफ,13
खान,137
धमाल,2
मचा,5
पर्दे,12
तीनों,18
किरदार,31
बोल,13
हादसे,22
झारखंड,29
जमशेदपुर,2
मरनेवालों,1
आशंका,18
जताई,18
टाटा,2
मेन,4
घायलों,7
किलोमीटर,24
बरुदा,1
ट्रक,6
भरी,12
पिकअप,1
वैन,8
टक्कर,15
जिसके,59
घटनास्थल,9
दम,16
सीवान,2
देवघर,1
धाम,5
पुरी,1
घूमने,12
लौटते,3
शिकार,32
रघुवर,1
दास,4
शोक,11
व्यक्त,13
प्रशासन,32
निर्देश,16
पुलिस,651
अमृता,6
प्रतिक्रिया,14
तस्वीर,60
कयास,8
रहेंगी.,5
फिल्मों,42
हिट,14
चर्चित,7
न्यू,10
कमर,2
तरफ,87
बातें,23
इंटरव्यूज,1
बोलने,7
हंसमुख,1
स्वभाव,1
ग्लोरियस,1
पर्सनालिटी,1
दर्शकों,27
चहेती,1
बनती,3
फैमिली,11
रिलेशनशिप,10
बेबाकी,2
देती,16
हाल,70
लगेज,3
थीं.,69
लगाए,24
पहुंची,17
खबरें,18
ट्रेवल,3
खूबसूरत,16
तस्वीरें,16
करियर,16
सुशांत,8
राजपूत,26
अपोजिट,7
केदारनाथ,7
फिल्मी,6
शुरुआत,48
मूवी,14
अभिनय,9
प्रशंसा,4
रणवीर,4
स्टारर,10
सिंबा,2
आईं.,6
दोनों,228
फिल्में,12
हुई.,45
पर्सनल,7
लाइफ,23
पंचनामा,1
एक्टर,53
कार्तिक,3
आर्यन,3
संग,22
मगर,37
हालिया,8
सिंगल,5
हत्थे,2
बब्बर,3
खालसा,3
वांटेड,2
एटीएस,9
कुख्यात,9
जसवंत,5
उर्फ,18
काला,15
उन्नाव,10
गिरफ्तार,114
सरगर्मी,2
जुटी,17
एएसपी,3
राजेश,8
साहनी,2
गठित,2
शाम,38
नादान,1
महल,1
रोड,26
बलवंत,2
जानकारियां,4
जाल,5
बिछाकर,1
आर्म्स,6
जेल,66
देशद्रोह,4
राजस्थान,42
फरीदकोट,1
हत्या,112
आईजी,8
असीम,4
अरुण,15
सदस्यों,25
पुरस्कृत,1
नेस्ले,4
दूध,19
पाउडर,7
रेंगते,2
मुश्किलें,6
थमने,3
मैगी,1
परेशानी,18
तमिलनाडु,11
लार्वा,2
अंग्रेजी,15
अखबार,13
इंडियन,23
छपी,5
अनुसार,36
कोयंबटूर,1
टैक्सी,3
ड्राइवर,14
के.,5
प्रेम,28
अनंत,9
बच्चों,52
खरीदा,6
बच्चे,90
पिलाने,1
डब्बे,2
आए.,27
पीने,4
स्किन,3
एलर्जी,2
गआ,1
भर्ती,34
कराना,5
कस्टमर,4
सपोर्ट,14
कंप्लेन,1
लोकल,7
एरिया,3
मैनेजर,11
भेजा.,3
डिब्बा,2
रीप्लेस,1
आश्वासन,5
साफ,67
इंकार,9
फूड,2
सेफ्टी,3
विंग,7
शिकायत,63
मिल्क,2
सैंपल,3
दिए.,9
एनालिसिस,1
लैब,6
रिपोर्ट,64
खुलासा,47
डिब्बे,1
चावल,4
जिंदा,21
घुन,1
यूएई,7
संयुक्त,20
अरब,13
अमीरात,1
महत्व,5
ऊर्जा,9
स्थान,21
समझा,7
कच्चे,9
तेल,14
छठा,1
निर्यातक,1
तत्कालीन,11
इंदिरा,6
समाचार,6
पत्र,31
खलीज,1
टाइम्स,2
साक्षात्कार,2
हित,12
क्षेत्र,84
द्विपक्षीय,2
व्यापार,6
दशक,11
चीन,66
अमेरिका,71
तीसरा,6
व्यापारिक,3
साझेदार,1
विदेश,37
मुख्य,35
जोर,15
निवेश,3
आकर्षित,1
घटती,1
गत,3
सब्सिडी,1
समाप्त,5
पेट्रोल,12
डीजल,5
मूल्यों,3
नियंत्रण,8
मुक्त,13
महंगा,8
होकर,16
लीटर,1
नीति,12
थिंक,4
फेलो,1
भंडारी,2
छह,33
सदस्यीय,10
सहयोग,12
परिषद,12
लाभ,14
घट,2
जीसीसी,3
निर्यात,4
हिस्सेदारी,1
अर्थव्यवस्था,21
उसका,59
नकारात्मक,2
निर्यातकों,1
बैंक,69
याद,26
दिलाते,1
आर्थिक,29
दुबई,5
गतिविधियां,2
ठप,3
कामगार,2
बेरोजगार,2
वेंटिलेटर,6
प्लग,4
हटाकर,2
शख्स,61
कूलर,8
मिला,55
चलाने,30
कोटा,1
सरकारी,32
वर्षीय,42
पीटीआई,5
कोरोना,74
वायरस,51
संक्रमण,17
संदेह,2
महाराव,1
भीम,2
निगेटिव,6
आई.,16
शिफ्ट,4
आधा,6
खत्म,58
सीपीआर,1
मच,11
अधीक्षक,15
नवीन,1
सक्सेना,1
समिति,21
नर्सिंग,3
चिकित्सा,6
संबंध,39
अनुमति,18
ली.,23
ड्यूटी,8
तैनात,28
रेजिडेंट,1
कर्मियों,6
दुर्व्यवहार,1
फिलहाल,45
बम,20
भोले,6
एक्शन,13
महादेव,4
जयकारे,2
लगाना,4
युवक,38
प्रदेश,166
सचिव,24
नारे,16
सितंबर,30
जनसभा,4
संबोधित,25
संबोधन,6
इलाहाबाद,7
बमरौली,1
एयरपोर्ट,22
देर,33
रुके.,3
वालों,42
युवा,18
